H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.1216,0.7006,0.579,0.1498,0.98,0.8302,0.1271,0.6081,0.481,0.153,0.9193,0.7663,0.1005,1.1053,1.0048,0.1465,1.1357,0.9892,0.1132,0.4073,0.2941,0.1445,0.5,0.3555,0.1053,0.556,0.4507,0.0826,1.5487,1.4661,0.081
0.0815,0.5368,0.4553,0.1361,0.5312,0.3951,0.0971,0.5971,0.5,0.1374,0.5514,0.414,0.0918,0.9874,0.8956,0.1451,0.498,0.3529,0.1045,0.3364,0.2319,0.1601,0.4154,0.2553,0.09,0.5172,0.4272,0.0607,1.2299,1.1692,0.0728
0.0776,0.6416,0.564,0.1118,0.3468,0.235,0.0744,0.6786,0.6042,0.1493,1.4098,1.2605,0.1074,3.8578,3.7504,0.1519,1.1348,0.9829,0.1153,0.3216,0.2063,0.1203,0.3464,0.2261,0.0823,0.6854,0.6031,0.095,1.079,0.984,0.0834
0.1229,0.8011,0.6782,0.1192,0.4333,0.3141,0.1271,0.5013,0.3742,0.1485,0.5826,0.4341,0.1219,0.7926,0.6707,0.1464,0.3788,0.2324,0.1163,0.2485,0.1322,0.2039,0.359,0.1551,0.0794,0.4583,0.3789,0.0691,0.6718,0.6027,0.0794
0.1008,0.5287,0.4279,0.114,0.2612,0.1472,0.0894,0.4291,0.3397,0.1332,0.4067,0.2735,0.0749,0.6684,0.5935,0.1322,0.2997,0.1675,0.1018,0.3026,0.2008,0.1709,0.3073,0.1364,0.0668,0.4442,0.3774,0.0712,0.6307,0.5595,0.0739
0.0762,0.4179,0.3417,0.1161,0.1902,0.0741,0.0728,0.2464,0.1736,0.1021,0.3858,0.2837,0.0923,0.5966,0.5043,0.1359,0.258,0.1221,0.0966,0.3301,0.2335,0.1577,0.2817,0.124,0.0765,0.3502,0.2737,0.0784,0.636,0.5576,0.0797
0.0942,0.5791,0.4849,0.1024,0.2124,0.11,0.1118,0.2405,0.1287,0.1701,0.3724,0.2023,0.1026,0.6177,0.5151,0.1248,0.2918,0.167,0.1227,0.1787,0.056,0.1799,0.3385,0.1586,0.0839,0.3376,0.2537,0.1002,0.7657,0.6655,0.0797
0.0802,0.7275,0.6473,0.119,0.2733,0.1543,0.0768,0.4729,0.3961,0.1567,0.6477,0.491,0.1324,0.6783,0.5459,0.1482,0.3247,0.1765,0.1079,0.2008,0.0929,0.173,0.3194,0.1464,0.0665,0.4359,0.3694,0.0733,0.6304,0.5571,0.062
0.0868,0.4261,0.3393,0.1348,0.2087,0.0739,0.0847,0.2008,0.1161,0.1271,0.5182,0.3911,0.0989,0.5811,0.4822,0.1298,0.2788,0.149,0.1013,0.1584,0.0571,0.1601,0.2606,0.1005,0.0762,0.3599,0.2837,0.0662,0.8387,0.7725,0.0797
0.0765,2.3282,2.2517,0.1076,0.231,0.1234,0.0702,0.2656,0.1954,0.1097,0.3597,0.25,0.1356,0.5932,0.4576,0.1354,0.3213,0.1859,0.0934,0.4933,0.3999,0.1654,0.3472,0.1818,0.0733,0.5116,0.4383,0.0731,1.5782,1.5051,0.1221
0.0907,0.7372,0.6465,0.1113,0.384,0.2727,0.0995,0.3688,0.2693,0.1501,0.5457,0.3956,0.1095,0.573,0.4635,0.1551,0.3482,0.1931,0.0989,0.2066,0.1077,0.1891,0.3532,0.1641,0.0876,0.3851,0.2975,0.0762,0.5766,0.5004,0.061
0.1058,0.5108,0.405,0.1182,0.2227,0.1045,0.0794,0.1915,0.1121,0.1422,0.2994,0.1572,0.1042,0.5847,0.4805,0.1557,0.3047,0.149,0.106,0.1749,0.0689,0.1601,0.267,0.1069,0.0794,0.3014,0.222,0.0915,0.5663,0.4748,0.0889
0.0863,0.37,0.2837,0.1335,0.2424,0.1089,0.0689,0.2206,0.1517,0.1374,0.3813,0.2439,0.0813,0.498,0.4167,0.1266,0.2187,0.0921,0.0894,0.18,0.0906,0.1496,0.2435,0.0939,0.0794,0.3368,0.2574,0.0662,0.647,0.5808,0.0929
0.0905,0.3679,0.2774,0.1271,0.2463,0.1192,0.0781,0.1944,0.1163,0.1561,0.3549,0.1988,0.0823,1.9091,1.8268,0.1175,0.3551,0.2376,0.1087,0.2114,0.1027,0.1654,0.2541,0.0887,0.0731,0.456,0.3829,0.086,1.055,0.969,0.0881
0.0784,0.4367,0.3583,0.1163,0.196,0.0797,0.0509,0.1351,0.0842,0.1208,0.3381,0.2173,0.0839,0.7291,0.6452,0.1343,1.6817,1.5474,0.1279,0.2419,0.114,0.1583,0.3327,0.1744,0.0541,0.4328,0.3787,0.0733,0.6225,0.5492,0.0739
0.0712,0.3456,0.2744,0.1118,0.2569,0.1451,0.0612,0.2152,0.154,0.1161,0.4755,0.3594,0.1105,3.4301,3.3196,0.125,1.2369,1.1119,0.1031,0.1757,0.0726,0.1604,0.2066,0.0462,0.067,0.3157,0.2487,0.0668,0.6832,0.6164,0.0697
0.066,0.3547,0.2887,0.1279,0.1741,0.0462,0.0512,0.1702,0.119,0.1192,0.3167,0.1975,0.086,0.5621,0.4761,0.1415,0.2362,0.0947,0.0857,0.2533,0.1676,0.1648,0.249,0.0842,0.0813,0.3817,0.3004,0.0639,0.5232,0.4593,0.0731
0.0762,0.3828,0.3066,0.1335,0.1731,0.0396,0.0575,0.1881,0.1306,0.1234,0.3412,0.2178,0.0857,0.5481,0.4624,0.1345,0.2506,0.1161,0.0852,0.185,0.0998,0.1369,0.2216,0.0847,0.0662,0.3565,0.2903,0.0704,0.8609,0.7905,0.0689
0.0834,0.3486,0.2652,0.1158,0.1773,0.0615,0.0615,0.1707,0.1092,0.1319,0.3178,0.1859,0.0939,0.552,0.4581,0.1267,0.2549,0.1282,0.095,0.1507,0.0557,0.1482,0.2564,0.1082,0.077,0.4404,0.3634,0.0815,0.4503,0.3688,0.0699
0.0607,0.3381,0.2774,0.1258,0.2142,0.0884,0.0615,0.166,0.1045,0.114,0.2648,0.1508,0.095,0.5123,0.4173,0.1301,0.2288,0.0987,0.0813,0.1413,0.06,0.1548,0.2474,0.0926,0.0736,0.2985,0.2249,0.086,0.5313,0.4453,0.0979
0.0897,0.3789,0.2892,0.1118,0.2165,0.1047,0.0934,0.2042,0.1108,0.1166,0.264,0.1474,0.077,0.4576,0.3806,0.1499,0.2185,0.0686,0.0934,0.1887,0.0953,0.1651,0.3719,0.2068,0.0936,0.409,0.3154,0.0826,0.5279,0.4453,0.0834
0.1018,0.3813,0.2795,0.1208,0.264,0.1432,0.0301,0.1475,0.1174,0.143,0.2923,0.1493,0.0963,2.5228,2.4265,0.1143,0.4711,0.3568,0.1042,0.2053,0.1011,0.1593,0.2234,0.0641,0.0681,0.3534,0.2853,0.0726,0.5263,0.4537,0.0654
0.0802,0.3937,0.3135,0.1105,0.1609,0.0504,0.0441,0.1533,0.1092,0.1108,0.2566,0.1458,0.105,0.6265,0.5215,0.158,0.2466,0.0886,0.0907,0.1984,0.1077,0.1456,0.2074,0.0618,0.0657,0.3117,0.246,0.0789,0.7895,0.7106,0.0728
0.0562,0.3818,0.3256,0.1237,0.1562,0.0325,0.0551,0.1833,0.1282,0.1242,0.3027,0.1785,0.1,1.1074,1.0074,0.1132,0.2965,0.1833,0.1013,0.1845,0.0832,0.1825,0.2477,0.0652,0.0802,0.3726,0.2924,0.0749,0.4659,0.391,0.067
0.0836,0.4024,0.3188,0.1219,0.1694,0.0475,0.0551,0.1535,0.0984,0.1274,0.293,0.1656,0.0871,0.5888,0.5017,0.1451,0.2757,0.1306,0.0736,0.166,0.0924,0.1517,0.228,0.0763,0.0718,0.3083,0.2365,0.0776,0.6418,0.5642,0.0697
0.0731,0.309,0.2359,0.1319,0.1968,0.0649,0.061,0.1657,0.1047,0.1358,0.4512,0.3154,0.0857,0.6456,0.5599,0.1362,0.2992,0.163,0.0752,0.1747,0.0995,0.1551,0.2667,0.1116,0.0839,0.4262,0.3423,0.0739,1.2257,1.1518,0.0739
0.0844,2.7185,2.6341,0.138,0.2857,0.1477,0.0842,0.1784,0.0942,0.2208,0.3163,0.0955,0.1287,0.6446,0.5159,0.1314,0.238,0.1066,0.095,0.1529,0.0579,0.159,0.2677,0.1087,0.0591,0.3291,0.27,0.072,0.55,0.478,0.0736
0.0702,0.3457,0.2755,0.1129,0.1783,0.0654,0.0414,0.1643,0.1229,0.1311,0.3832,0.2521,0.0794,0.5795,0.5001,0.2392,0.782,0.5428,0.0915,0.1776,0.0861,0.158,0.1987,0.0407,0.0726,0.3368,0.2642,0.0757,0.8733,0.7976,0.0826
0.0773,0.5142,0.4369,0.1155,0.1762,0.0607,0.0546,0.1398,0.0852,0.1171,0.2366,0.1195,0.0699,0.5568,0.4869,0.0971,0.224,0.1269,0.0944,0.1499,0.0555,0.1282,0.1937,0.0655,0.0631,0.3126,0.2495,0.0865,0.4619,0.3754,0.0844
0.0913,0.2595,0.1682,0.114,0.224,0.11,0.0892,0.1681,0.0789,0.124,0.3149,0.1909,0.0644,0.5278,0.4634,0.1237,0.234,0.1103,0.0897,0.1344,0.0447,0.1469,0.2113,0.0644,0.0755,0.2722,0.1967,0.1068,0.5819,0.4751,0.1018
0.1034,0.2856,0.1822,0.1266,0.216,0.0894,0.062,0.1691,0.1071,0.1216,0.3903,0.2687,0.0628,1.9401,1.8773,0.1277,1.1818,1.0541,0.1353,0.4244,0.2891,0.1672,0.3666,0.1994,0.1031,0.6927,0.5896,0.0749,0.8129,0.738,0.0828
0.0791,0.353,0.2739,0.0791,0.1783,0.0992,0.0868,0.1322,0.0454,0.1111,0.2356,0.1245,0.081,0.5151,0.4341,0.1164,0.2512,0.1348,0.0836,0.1441,0.0605,0.1269,0.2177,0.0908,0.0731,0.2704,0.1973,0.1021,0.4854,0.3833,0.0997
