H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0955,0.1838,0.0883,0.0464,0.0586,0.0122,0.0731,0.0747,0.0016,0.0517,0.2461,0.1944,0.0799,0.4202,0.3403,0.037,0.1747,0.1377,0.0792,0.0726,-0.0066,0.1141,0.1088,-0.0053,0.0935,0.0636,-0.0299,0.1016,0.2502,0.1486,0.0145
0.1145,0.2022,0.0877,0.0549,0.053,-0.0019,0.0845,0.0953,0.0108,0.0438,0.1601,0.1163,0.0847,0.2762,0.1915,0.057,0.1886,0.1316,0.0544,0.0341,-0.0203,0.0932,0.1128,0.0196,0.0894,0.0767,-0.0127,0.1074,0.1898,0.0824,0.0773
0.0826,0.1253,0.0427,0.0704,0.0812,0.0108,0.095,0.0936,-0.0014,0.0558,0.1605,0.1047,0.091,0.2812,0.1902,0.0644,0.1903,0.1259,0.0668,0.0333,-0.0335,0.1015,0.0938,-0.0077,0.1098,0.0929,-0.0169,0.0894,0.1602,0.0708,0.0892
0.1097,0.1376,0.0279,0.0784,0.1061,0.0277,0.0984,0.0936,-0.0048,0.0639,0.2256,0.1617,0.0968,0.348,0.2512,0.0599,0.2728,0.2129,0.0971,0.022,-0.0751,0.0997,0.109,0.0093,0.1056,0.091,-0.0146,0.1145,0.2333,0.1188,0.1105
0.1071,0.1537,0.0466,0.0575,0.0947,0.0372,0.0768,0.0633,-0.0135,0.0436,0.1596,0.116,0.0623,0.2839,0.2216,0.0668,0.1924,0.1256,0.0755,0.042,-0.0335,0.1059,0.0911,-0.0148,0.0988,0.0784,-0.0204,0.1037,0.2038,0.1001,0.115
0.1192,0.1392,0.02,0.0617,0.1219,0.0602,0.0878,0.2078,0.12,0.1047,0.7197,0.615,0.0596,0.3693,0.3097,0.0549,0.199,0.1441,0.0798,0.0455,-0.0343,0.0993,0.07,-0.0293,0.1093,0.0947,-0.0146,0.0982,0.1912,0.093,0.0939
0.1097,0.3733,0.2636,0.0865,0.1366,0.0501,0.0884,0.1356,0.0472,0.119,0.5201,0.4011,0.0873,0.3556,0.2683,0.0562,0.2735,0.2173,0.0995,0.1647,0.0652,0.0863,0.0378,-0.0485,0.1261,0.0997,-0.0264,0.1345,0.3736,0.2391,0.1092
0.1295,0.3285,0.199,0.0525,0.0681,0.0156,0.0797,0.0704,-0.0093,0.0721,0.2438,0.1717,0.0715,0.3374,0.2659,0.0581,0.2343,0.1762,0.0849,0.1414,0.0565,0.0921,0.0496,-0.0425,0.1141,0.0903,-0.0238,0.1248,0.3235,0.1987,0.0923
0.1256,0.1915,0.0659,0.0491,0.0755,0.0264,0.0987,0.0749,-0.0238,0.0631,0.2042,0.1411,0.0544,0.2605,0.2061,0.0457,0.1905,0.1448,0.081,0.1114,0.0304,0.1027,0.0866,-0.0161,0.1064,0.0947,-0.0117,0.1138,0.2817,0.1679,0.0496
0.1224,0.2278,0.1054,0.0488,0.0686,0.0198,0.0916,0.0905,-0.0011,0.0599,0.1973,0.1374,0.0372,0.4347,0.3975,0.048,0.2226,0.1746,0.0894,0.1182,0.0288,0.1,0.0386,-0.0614,0.1051,0.1034,-0.0017,0.1238,0.2342,0.1104,0.0915
