H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0784,0.6626,0.5842,0.0533,0.474,0.4207,0.066,0.5429,0.4769,0.1344,1.3517,1.2173,0.0708,1.5948,1.524,0.061,0.4899,0.4289,0.0597,0.4042,0.3445,0.1014,0.2849,0.1835,0.0573,0.3914,0.3341,0.0565,0.6435,0.587,0.0607
0.056,0.6571,0.6011,0.0409,0.3579,0.317,0.0512,0.3631,0.3119,0.081,0.6069,0.5259,0.0599,0.7332,0.6733,0.0599,0.8192,0.7593,0.0655,0.4757,0.4102,0.1093,0.2648,0.1555,0.0512,0.3225,0.2713,0.0504,0.5208,0.4704,0.0642
0.0589,0.7951,0.7362,0.0496,0.3151,0.2655,0.0557,0.3616,0.3059,0.0882,0.4777,0.3895,0.0615,0.5939,0.5324,0.0589,0.4102,0.3513,0.0518,0.3509,0.2991,0.0636,0.1975,0.1339,0.0552,0.3006,0.2454,0.0555,0.5256,0.4701,0.0763
0.0628,0.743,0.6802,0.0494,0.3848,0.3354,0.065,0.3086,0.2436,0.0932,0.4418,0.3486,0.0665,0.6079,0.5414,0.0594,0.4635,0.4041,0.065,0.4208,0.3558,0.0816,0.1732,0.0916,0.0576,0.384,0.3264,0.0586,0.9721,0.9135,0.0602
0.0578,0.5881,0.5303,0.0494,0.36,0.3106,0.0541,0.2761,0.222,0.089,0.5832,0.4942,0.0615,1.1781,1.1166,0.0533,0.5199,0.4666,0.065,0.362,0.297,0.0839,0.1879,0.104,0.0631,0.3072,0.2441,0.0591,0.3854,0.3263,0.0498
0.056,0.5264,0.4704,0.0528,0.3033,0.2505,0.0504,0.2898,0.2394,0.0858,0.4199,0.3341,0.0557,0.6973,0.6416,0.0576,0.4102,0.3526,0.056,0.4311,0.3751,0.0425,0.1869,0.1444,0.0515,0.3077,0.2562,0.0473,0.5721,0.5248,0.0557
0.0573,0.5137,0.4564,0.0531,0.279,0.2259,0.0536,0.256,0.2024,0.0578,0.3676,0.3098,0.0533,0.7749,0.7216,0.046,0.4087,0.3627,0.0486,0.3772,0.3286,0.0291,0.2767,0.2476,0.0634,0.3144,0.251,0.0523,0.3696,0.3173,0.0652
0.0581,0.4813,0.4232,0.0631,0.3186,0.2555,0.0465,0.3094,0.2629,0.0853,0.4418,0.3565,0.0652,0.6012,0.536,0.0586,0.4713,0.4127,0.0576,0.4572,0.3996,0.0715,0.1687,0.0972,0.0597,0.3265,0.2668,0.0541,0.9905,0.9364,0.061
0.0541,0.7892,0.7351,0.0507,0.3568,0.3061,0.0531,0.3088,0.2557,0.0766,0.3215,0.2449,0.0555,0.644,0.5885,0.0489,0.3569,0.308,0.0473,0.5372,0.4899,0.0781,0.231,0.1529,0.0512,0.5286,0.4774,0.0541,0.4783,0.4242,0.0576
0.0581,0.4583,0.4002,0.0536,0.317,0.2634,0.0423,0.2621,0.2198,0.0911,0.4305,0.3394,0.062,1.1387,1.0767,0.0533,0.3871,0.3338,0.0415,0.3678,0.3263,0.0438,0.1555,0.1117,0.0586,0.4043,0.3457,0.056,0.3913,0.3353,0.051
0.0547,0.48,0.4253,0.056,0.3508,0.2948,0.0515,0.2938,0.2423,0.1059,0.4249,0.319,0.0602,0.673,0.6128,0.0499,0.3935,0.3436,0.0462,0.3345,0.2883,0.0871,0.2083,0.1212,0.0494,0.4299,0.3805,0.0547,0.4177,0.363,0.052
0.0578,0.4433,0.3855,0.0491,0.3175,0.2684,0.0441,0.3025,0.2584,0.0839,0.4061,0.3222,0.0504,0.7179,0.6675,0.0533,0.4139,0.3606,0.0525,0.4914,0.4389,0.0866,0.2643,0.1777,0.0531,0.3864,0.3333,0.052,0.6823,0.6303,0.0504
0.056,0.4159,0.3599,0.0518,0.3218,0.27,0.0525,0.2425,0.19,0.0866,0.3104,0.2238,0.0581,1.0921,1.034,0.0562,0.3911,0.3349,0.0533,0.4397,0.3864,0.0961,0.1785,0.0824,0.0562,0.3399,0.2837,0.0428,0.4435,0.4007,0.0525
