H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0985,0.2499,0.1514,0.0921,0.1074,0.0153,0.0805,0.1098,0.0293,0.081,1.0885,1.0075,0.0512,0.5464,0.4952,0.0963,0.1504,0.0541,0.0795,0.1775,0.098,0.046,0.0864,0.0404,0.0813,0.2275,0.1462,0.0932,0.2564,0.1632,0.0454
0.1127,0.1504,0.0377,0.0961,0.1141,0.018,0.0797,0.1209,0.0412,0.0887,0.6769,0.5882,0.0697,0.3474,0.2777,0.0824,0.0869,0.0045,0.0816,0.12,0.0384,0.1165,0.0964,-0.0201,0.0947,0.069,-0.0257,0.1439,0.5921,0.4482,0.0913
0.0824,0.1779,0.0955,0.1043,0.1083,0.004,0.0876,0.1388,0.0512,0.0702,0.2441,0.1739,0.095,0.3603,0.2653,0.0719,0.0663,-0.0056,0.0819,0.1266,0.0447,0.117,0.0993,-0.0177,0.0824,0.052,-0.0304,0.1333,0.1575,0.0242,0.0913
0.0853,0.2837,0.1984,0.09,0.1217,0.0317,0.0533,0.0547,0.0014,0.1069,0.6418,0.5349,0.0483,0.7892,0.7409,0.1156,0.1645,0.0489,0.0747,0.0901,0.0154,0.1072,0.122,0.0148,0.0861,0.061,-0.0251,0.1351,0.1904,0.0553,0.0816
0.0863,0.2533,0.167,0.0808,0.0996,0.0188,0.0837,0.1054,0.0217,0.0834,0.4111,0.3277,0.0589,0.2999,0.241,0.0925,0.0896,-0.0029,0.0758,0.0967,0.0209,0.1033,0.0988,-0.0045,0.0935,0.0692,-0.0243,0.132,0.1707,0.0387,0.1093
0.0744,0.1408,0.0664,0.0956,0.1131,0.0175,0.0845,0.1038,0.0193,0.0826,0.3048,0.2222,0.0657,0.4756,0.4099,0.0927,0.5329,0.4402,0.0599,0.0959,0.036,0.0979,0.0697,-0.0282,0.0925,0.0763,-0.0162,0.1254,0.595,0.4696,0.0832
0.0816,0.6863,0.6047,0.0832,0.5801,0.4969,0.0824,0.0843,0.0019,0.0816,1.0115,0.9299,0.0613,0.5013,0.44,0.0863,0.9381,0.8518,0.0884,0.1909,0.1025,0.1148,0.2859,0.1711,0.1064,0.1893,0.0829,0.0982,0.1873,0.0891,0.1111
0.1222,0.3121,0.1899,0.0723,0.0958,0.0235,0.1037,0.1636,0.0599,0.1114,0.4378,0.3264,0.0597,0.3271,0.2674,0.0884,0.1066,0.0182,0.0903,0.1421,0.0518,0.1085,0.1381,0.0296,0.1425,0.1475,0.005,0.1122,0.2335,0.1213,0.0744
0.046,0.4961,0.4501,0.0858,0.1442,0.0584,0.0874,0.1378,0.0504,0.0966,0.252,0.1554,0.07,0.3453,0.2753,0.0729,0.0745,0.0016,0.0853,0.1226,0.0373,0.1054,0.0898,-0.0156,0.0722,0.0331,-0.0391,0.1635,0.1596,-0.0039,0.0954
0.0792,0.2082,0.129,0.0908,0.1156,0.0248,0.089,0.526,0.437,0.1008,0.3328,0.232,0.0204,0.7324,0.712,0.0803,0.1028,0.0225,0.081,0.1175,0.0365,0.1099,0.1022,-0.0077,0.0585,0.0331,-0.0254,0.1573,0.1741,0.0168,0.0679
