H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.1027,0.1203,0.0176,0.0789,0.1156,0.0367,0.0806,0.0734,-0.0072,0.0882,0.2101,0.1219,0.0705,0.2794,0.2089,0.0848,0.1476,0.0628,0.099,0.0761,-0.0229,0.1003,0.099,-0.0013,0.1387,0.1101,-0.0286,0.1017,0.1847,0.083,0.0784
0.081,0.12,0.039,0.0742,0.099,0.0248,0.0623,0.0639,0.0016,0.08,0.1803,0.1003,0.0599,0.242,0.1821,0.0958,0.1288,0.033,0.0993,0.106,0.0067,0.1046,0.0816,-0.023,0.1389,0.1167,-0.0222,0.0977,0.1974,0.0997,0.0668
0.1043,0.1502,0.0459,0.0752,0.0985,0.0233,0.0822,0.0684,-0.0138,0.0925,0.1677,0.0752,0.0713,0.2941,0.2228,0.0945,0.1693,0.0748,0.1206,0.1664,0.0458,0.043,0.0452,0.0022,0.1341,0.1132,-0.0209,0.1067,0.2227,0.116,0.0655
0.0916,0.1248,0.0332,0.0847,0.1103,0.0256,0.0671,0.2334,0.1663,0.1029,0.2531,0.1502,0.0565,0.3279,0.2714,0.1038,0.2139,0.1101,0.1098,0.1239,0.0141,0.1093,0.1268,0.0175,0.1182,0.091,-0.0272,0.0961,0.2008,0.1047,0.0657
0.0842,0.1712,0.087,0.0942,0.1275,0.0333,0.0884,0.1003,0.0119,0.0863,0.1802,0.0939,0.0642,0.2496,0.1854,0.1172,0.1521,0.0349,0.1175,0.0896,-0.0279,0.0919,0.0965,0.0046,0.1476,0.1227,-0.0249,0.1004,0.2106,0.1102,0.0739
0.1024,0.1641,0.0617,0.0795,0.1207,0.0412,0.0784,0.0383,-0.0401,0.0963,0.2016,0.1053,0.0774,0.2382,0.1608,0.1106,0.1587,0.0481,0.0861,0.0674,-0.0187,0.112,0.1561,0.0441,0.1217,0.0958,-0.0259,0.095,0.2408,0.1458,0.0615
0.1146,0.1641,0.0495,0.0671,0.0946,0.0275,0.0856,0.0705,-0.0151,0.0814,0.1775,0.0961,0.0792,0.2643,0.1851,0.1143,0.1304,0.0161,0.1138,0.121,0.0072,0.0985,0.1073,0.0088,0.1494,0.1029,-0.0465,0.1056,0.2277,0.1221,0.0692
0.1185,0.186,0.0675,0.0866,0.098,0.0114,0.0782,0.0676,-0.0106,0.1207,0.1846,0.0639,0.0826,0.2486,0.166,0.107,0.1519,0.0449,0.093,0.0896,-0.0034,0.1117,0.1139,0.0022,0.1207,0.0884,-0.0323,0.1036,0.2518,0.1482,0.0578
0.076,0.1646,0.0886,0.0829,0.1083,0.0254,0.0758,0.071,-0.0048,0.0898,0.1877,0.0979,0.0634,0.249,0.1856,0.0768,0.1629,0.0861,0.1006,0.0919,-0.0087,0.1062,0.1287,0.0225,0.1378,0.1119,-0.0259,0.1061,0.2379,0.1318,0.0681
0.0758,0.1042,0.0284,0.0734,0.1497,0.0763,0.0676,0.0436,-0.024,0.0673,0.1818,0.1145,0.0718,0.2669,0.1951,0.0903,0.1088,0.0185,0.1122,0.0882,-0.024,0.1062,0.1113,0.0051,0.1257,0.1008,-0.0249,0.0964,0.1937,0.0973,0.0673
0.0919,0.1293,0.0374,0.0755,0.1135,0.038,0.0616,0.0267,-0.0349,0.1035,0.2114,0.1079,0.0591,0.2571,0.198,0.1009,0.1271,0.0262,0.1265,0.1075,-0.019,0.0925,0.0804,-0.0121,0.1494,0.1198,-0.0296,0.1053,0.2588,0.1535,0.0792
0.0863,0.1535,0.0672,0.0631,0.0877,0.0246,0.0787,0.088,0.0093,0.0705,0.1673,0.0968,0.0734,0.2495,0.1761,0.0922,0.0895,-0.0027,0.1273,0.116,-0.0113,0.1035,0.0924,-0.0111,0.1242,0.1035,-0.0207,0.1051,0.2082,0.1031,0.0869
0.0998,0.1451,0.0453,0.0829,0.1233,0.0404,0.0669,0.0634,-0.0035,0.0954,0.1693,0.0739,0.0789,0.2492,0.1703,0.0906,0.1366,0.046,0.1041,0.0764,-0.0277,0.1027,0.1154,0.0127,0.1526,0.1164,-0.0362,0.1106,0.2319,0.1213,0.0607
0.1043,0.1275,0.0232,0.1056,0.1289,0.0233,0.0579,0.0494,-0.0085,0.0837,0.1544,0.0707,0.071,0.234,0.163,0.104,0.1708,0.0668,0.0967,0.0925,-0.0042,0.1205,0.0962,-0.0243,0.1352,0.113,-0.0222,0.0869,0.166,0.0791,0.089
0.0887,0.2657,0.177,0.076,0.1053,0.0293,0.0621,0.0605,-0.0016,0.0763,0.1721,0.0958,0.0507,0.2278,0.1771,0.0879,0.1191,0.0312,0.1302,0.0872,-0.043,0.1093,0.0914,-0.0179,0.1544,0.1153,-0.0391,0.1183,0.2098,0.0915,0.0916
0.0837,0.085,0.0013,0.0784,0.1333,0.0549,0.0708,0.0399,-0.0309,0.0718,0.1552,0.0834,0.0613,0.2348,0.1735,0.0834,0.0845,0.0011,0.1241,0.094,-0.0301,0.0997,0.0878,-0.0119,0.1157,0.0816,-0.0341,0.0977,0.1694,0.0717,0.1051
