H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0853,0.1823,0.097,0.0615,0.0921,0.0306,0.0834,0.1104,0.027,0.0824,0.2399,0.1575,0.0668,0.3013,0.2345,0.0945,0.1574,0.0629,0.0729,0.1084,0.0355,0.0919,0.0975,0.0056,0.104,0.1059,0.0019,0.0855,0.1991,0.1136,0.07
0.1008,0.2039,0.1031,0.0626,0.102,0.0394,0.062,0.1114,0.0494,0.0813,0.2755,0.1942,0.0297,0.3066,0.2769,0.0905,0.1339,0.0434,0.0766,0.1255,0.0489,0.0871,0.0914,0.0043,0.1278,0.1232,-0.0046,0.0809,0.8249,0.744,0.0924
0.1183,0.3251,0.2068,0.0584,0.0761,0.0177,0.0781,0.1533,0.0752,0.0763,0.228,0.1517,0.0721,0.321,0.2489,0.0723,0.1595,0.0872,0.0861,0.1643,0.0782,0.0839,0.0887,0.0048,0.1188,0.1177,-0.0011,0.089,0.191,0.102,0.0826
0.0913,0.268,0.1767,0.0713,0.0771,0.0058,0.0676,0.1428,0.0752,0.0739,0.2019,0.128,0.071,0.2962,0.2252,0.0956,0.1648,0.0692,0.0847,0.1112,0.0265,0.0956,0.1144,0.0188,0.1312,0.109,-0.0222,0.0979,0.2065,0.1086,0.0808
0.1006,0.1953,0.0947,0.061,0.075,0.014,0.0729,0.14,0.0671,0.0816,0.2827,0.2011,0.0533,0.6788,0.6255,0.0644,0.1909,0.1265,0.0832,0.1089,0.0257,0.0855,0.103,0.0175,0.1201,0.1132,-0.0069,0.0853,0.1834,0.0981,0.0697
0.1056,0.2092,0.1036,0.0737,0.0782,0.0045,0.0594,0.1093,0.0499,0.0826,0.2148,0.1322,0.0634,0.2561,0.1927,0.0985,0.1537,0.0552,0.085,0.1154,0.0304,0.094,0.0927,-0.0013,0.1117,0.1141,0.0024,0.0985,0.2082,0.1097,0.0763
0.0948,0.1987,0.1039,0.0665,0.0871,0.0206,0.0539,0.1038,0.0499,0.0692,0.1864,0.1172,0.0578,0.2582,0.2004,0.0803,0.1408,0.0605,0.0932,0.1263,0.0331,0.0879,0.0866,-0.0013,0.1286,0.1066,-0.022,0.0914,0.1995,0.1081,0.0726
0.0964,0.2103,0.1139,0.0652,0.0906,0.0254,0.0499,0.1236,0.0737,0.0679,0.2252,0.1573,0.0618,0.3005,0.2387,0.0887,0.1587,0.07,0.0692,0.097,0.0278,0.0898,0.1136,0.0238,0.1217,0.1045,-0.0172,0.0768,0.1902,0.1134,0.0737
0.089,0.2069,0.1179,0.0634,0.0919,0.0285,0.0594,0.0885,0.0291,0.0657,0.1953,0.1296,0.0584,0.2543,0.1959,0.0961,0.1368,0.0407,0.0884,0.1407,0.0523,0.0942,0.1001,0.0059,0.1133,0.0942,-0.0191,0.0927,0.5594,0.4667,0.0655
0.0781,0.1941,0.116,0.062,0.0765,0.0145,0.0642,0.0988,0.0346,0.0668,0.1745,0.1077,0.0671,0.2411,0.174,0.0805,0.1315,0.051,0.0723,0.1276,0.0553,0.0924,0.1141,0.0217,0.1233,0.0979,-0.0254,0.093,0.4578,0.3648,0.0246
0.0956,0.1858,0.0902,0.0607,0.0871,0.0264,0.0605,0.0991,0.0386,0.0647,0.1813,0.1166,0.062,0.2492,0.1872,0.0792,0.1378,0.0586,0.0871,0.0993,0.0122,0.0929,0.1122,0.0193,0.1257,0.0982,-0.0275,0.0906,0.2024,0.1118,0.0839
0.0858,0.1691,0.0833,0.0676,0.0814,0.0138,0.061,0.0898,0.0288,0.0676,0.1935,0.1259,0.0599,0.2532,0.1933,0.0763,0.1318,0.0555,0.0898,0.1324,0.0426,0.0779,0.1017,0.0238,0.128,0.1124,-0.0156,0.0787,0.224,0.1453,0.0876
0.0866,0.148,0.0614,0.0705,0.0909,0.0204,0.0591,0.1016,0.0425,0.0681,0.1755,0.1074,0.0689,0.2758,0.2069,0.0845,0.1315,0.047,0.0834,0.1418,0.0584,0.0847,0.0974,0.0127,0.114,0.1071,-0.0069,0.0832,0.1847,0.1015,0.0789
0.0998,0.1736,0.0738,0.0668,0.0922,0.0254,0.0642,0.0835,0.0193,0.0826,0.1998,0.1172,0.062,0.2637,0.2017,0.0781,0.1093,0.0312,0.085,0.1384,0.0534,0.0877,0.08,-0.0077,0.1109,0.1241,0.0132,0.076,0.1962,0.1202,0.071
0.0663,0.1926,0.1263,0.0686,0.0837,0.0151,0.0462,0.0948,0.0486,0.0697,0.1964,0.1267,0.0428,0.2405,0.1977,0.0734,0.1305,0.0571,0.0829,0.1228,0.0399,0.0877,0.0864,-0.0013,0.1241,0.1122,-0.0119,0.0781,0.2252,0.1471,0.0916
0.0787,0.1438,0.0651,0.0636,0.104,0.0404,0.0613,0.1204,0.0591,0.0744,0.1744,0.1,0.0665,0.269,0.2025,0.0866,0.1655,0.0789,0.0781,0.1268,0.0487,0.0964,0.0975,0.0011,0.1328,0.1108,-0.022,0.0806,0.1987,0.1181,0.0655
0.0903,0.1557,0.0654,0.0824,0.0983,0.0159,0.0634,0.1191,0.0557,0.0781,0.1739,0.0958,0.0618,0.2603,0.1985,0.0726,0.1455,0.0729,0.0618,0.0988,0.037,0.1046,0.103,-0.0016,0.1012,0.0945,-0.0067,0.0901,0.1937,0.1036,0.0826
0.0768,0.1699,0.0931,0.066,0.085,0.019,0.0618,0.1062,0.0444,0.0747,0.351,0.2763,0.061,0.311,0.25,0.0652,0.1342,0.069,0.0723,0.0962,0.0239,0.0995,0.1149,0.0154,0.122,0.1032,-0.0188,0.1003,0.2129,0.1126,0.0871
0.0961,0.1979,0.1018,0.061,0.0774,0.0164,0.0518,0.1125,0.0607,0.0626,0.1906,0.128,0.0702,0.2477,0.1775,0.0834,0.1302,0.0468,0.0618,0.1345,0.0727,0.0919,0.0954,0.0035,0.1339,0.1111,-0.0228,0.0877,0.1955,0.1078,0.0758
0.0908,0.1377,0.0469,0.0639,0.1077,0.0438,0.0557,0.0832,0.0275,0.0644,0.1739,0.1095,0.061,0.2611,0.2001,0.0755,0.1178,0.0423,0.075,0.1424,0.0674,0.089,0.0951,0.0061,0.0929,0.1103,0.0174,0.0853,0.1952,0.1099,0.0721
0.0774,0.1262,0.0488,0.0713,0.1241,0.0528,0.0467,0.0647,0.018,0.0742,0.1758,0.1016,0.0679,0.25,0.1821,0.0816,0.116,0.0344,0.0755,0.1384,0.0629,0.081,0.099,0.018,0.1236,0.1016,-0.022,0.0933,0.2093,0.116,0.0792
0.0784,0.138,0.0596,0.0681,0.1067,0.0386,0.057,0.0689,0.0119,0.0776,0.1861,0.1085,0.0605,0.2488,0.1883,0.0795,0.1213,0.0418,0.075,0.1456,0.0706,0.0839,0.085,0.0011,0.1317,0.1137,-0.018,0.0877,0.1876,0.0999,0.085
0.0702,0.1337,0.0635,0.0747,0.1022,0.0275,0.0581,0.0819,0.0238,0.0795,0.1827,0.1032,0.066,0.2664,0.2004,0.0821,0.141,0.0589,0.0615,0.1653,0.1038,0.0792,0.1136,0.0344,0.1136,0.0945,-0.0191,0.0798,0.18,0.1002,0.0784
0.0752,0.2044,0.1292,0.0647,0.1051,0.0404,0.057,0.0758,0.0188,0.0731,0.1866,0.1135,0.0581,0.2403,0.1822,0.0858,0.1326,0.0468,0.0787,0.1266,0.0479,0.0871,0.0993,0.0122,0.1252,0.1122,-0.013,0.0763,0.1881,0.1118,0.0718
0.0684,0.1272,0.0588,0.0581,0.1909,0.1328,0.0684,0.0475,-0.0209,0.0917,0.2429,0.1512,0.0539,0.2538,0.1999,0.0663,0.1028,0.0365,0.0723,0.1489,0.0766,0.0839,0.0927,0.0088,0.1228,0.0961,-0.0267,0.0853,0.1913,0.106,0.0771
0.0679,0.137,0.0691,0.0568,0.0885,0.0317,0.0718,0.0821,0.0103,0.0845,0.1679,0.0834,0.0576,0.2408,0.1832,0.0626,0.0888,0.0262,0.0919,0.1535,0.0616,0.0586,0.0959,0.0373,0.127,0.095,-0.032,0.0864,0.209,0.1226,0.0737
0.0842,0.1219,0.0377,0.0744,0.128,0.0536,0.0518,0.0579,0.0061,0.0966,0.2489,0.1523,0.0407,0.2414,0.2007,0.0824,0.1373,0.0549,0.0686,0.0951,0.0265,0.0845,0.1212,0.0367,0.1135,0.0902,-0.0233,0.0938,0.2109,0.1171,0.066
0.0768,0.1021,0.0253,0.0784,0.1249,0.0465,0.0533,0.0649,0.0116,0.0718,0.2309,0.1591,0.0826,0.3194,0.2368,0.0866,0.1155,0.0289,0.0813,0.1698,0.0885,0.061,0.0766,0.0156,0.1241,0.1045,-0.0196,0.0806,0.1982,0.1176,0.0763
0.0631,0.1087,0.0456,0.0723,0.1246,0.0523,0.0636,0.0731,0.0095,0.0948,0.2331,0.1383,0.0792,0.3661,0.2869,0.0882,0.183,0.0948,0.0734,0.1302,0.0568,0.0871,0.0988,0.0117,0.1178,0.0961,-0.0217,0.0779,0.1873,0.1094,0.0737
0.0726,0.1039,0.0313,0.0742,0.1349,0.0607,0.0504,0.0475,-0.0029,0.0713,0.1824,0.1111,0.0866,0.3152,0.2286,0.0969,0.1869,0.09,0.075,0.1677,0.0927,0.0919,0.0965,0.0046,0.1249,0.1209,-0.004,0.076,0.4678,0.3918,0.0673
0.0755,0.2132,0.1377,0.0589,0.093,0.0341,0.0481,0.0761,0.028,0.0787,0.1726,0.0939,0.0668,0.2358,0.169,0.0781,0.1178,0.0397,0.0961,0.1107,0.0146,0.1086,0.0914,-0.0172,0.1241,0.1077,-0.0164,0.0787,0.1937,0.115,0.0787
0.0715,0.1461,0.0746,0.0694,0.0766,0.0072,0.066,0.1558,0.0898,0.0898,0.546,0.4562,0.075,0.2743,0.1993,0.0642,0.1067,0.0425,0.09,0.1123,0.0223,0.0948,0.0893,-0.0055,0.128,0.1034,-0.0246,0.084,0.2132,0.1292,0.0634
0.0776,0.1374,0.0598,0.0832,0.102,0.0188,0.0737,0.0938,0.0201,0.1022,0.1663,0.0641,0.066,0.2482,0.1822,0.0866,0.1275,0.0409,0.0882,0.1216,0.0334,0.0945,0.108,0.0135,0.118,0.0892,-0.0288,0.1011,0.2015,0.1004,0.0847
0.0813,0.1348,0.0535,0.0713,0.0969,0.0256,0.0702,0.0945,0.0243,0.0942,0.1863,0.0921,0.0702,0.2627,0.1925,0.0745,0.0964,0.0219,0.0985,0.1366,0.0381,0.0837,0.0904,0.0067,0.1122,0.0826,-0.0296,0.1024,0.2269,0.1245,0.0774
0.0834,0.2308,0.1474,0.0652,0.094,0.0288,0.0502,0.093,0.0428,0.0847,0.1958,0.1111,0.0636,0.2529,0.1893,0.0705,0.0866,0.0161,0.0884,0.15,0.0616,0.0864,0.0613,-0.0251,0.1178,0.103,-0.0148,0.0985,0.2293,0.1308,0.0681
0.0705,0.1388,0.0683,0.0974,0.1439,0.0465,0.0679,0.0565,-0.0114,0.1075,0.3178,0.2103,0.0639,0.2635,0.1996,0.0737,0.1179,0.0442,0.095,0.1096,0.0146,0.0866,0.0808,-0.0058,0.1065,0.089,-0.0175,0.113,0.2108,0.0978,0.0834
0.0766,0.1309,0.0543,0.0705,0.104,0.0335,0.0597,0.0748,0.0151,0.0795,0.1996,0.1201,0.0618,0.254,0.1922,0.0795,0.0896,0.0101,0.0871,0.1463,0.0592,0.0935,0.0922,-0.0013,0.1202,0.0837,-0.0365,0.0922,0.218,0.1258,0.0739
0.0876,0.1263,0.0387,0.0908,0.1333,0.0425,0.0677,0.0555,-0.0122,0.0964,0.1589,0.0625,0.0792,0.2484,0.1692,0.0715,0.1024,0.0309,0.0866,0.117,0.0304,0.1027,0.1038,0.0011,0.0948,0.0789,-0.0159,0.0858,0.2023,0.1165,0.0824
0.0715,0.1028,0.0313,0.0821,0.122,0.0399,0.0766,0.0819,0.0053,0.0903,0.2059,0.1156,0.0734,0.2902,0.2168,0.0839,0.1381,0.0542,0.0855,0.1262,0.0407,0.0863,0.0988,0.0125,0.1294,0.0992,-0.0302,0.0809,0.1758,0.0949,0.0789
0.0742,0.1169,0.0427,0.0721,0.1043,0.0322,0.0718,0.0803,0.0085,0.0834,0.1766,0.0932,0.0676,0.2593,0.1917,0.0898,0.1316,0.0418,0.0774,0.1108,0.0334,0.089,0.0988,0.0098,0.1178,0.0929,-0.0249,0.0869,0.2069,0.12,0.0673
0.0718,0.1169,0.0451,0.0671,0.0991,0.032,0.0623,0.0779,0.0156,0.0837,0.1621,0.0784,0.0676,0.254,0.1864,0.0845,0.1115,0.027,0.0948,0.1324,0.0376,0.0837,0.0784,-0.0053,0.1051,0.0858,-0.0193,0.0892,0.1904,0.1012,0.075
0.0731,0.1245,0.0514,0.0668,0.1154,0.0486,0.0473,0.0616,0.0143,0.0708,0.1669,0.0961,0.0615,0.2408,0.1793,0.0961,0.1421,0.046,0.0993,0.1205,0.0212,0.0808,0.0774,-0.0034,0.1267,0.1137,-0.013,0.085,0.2139,0.1289,0.0731
