H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.1051,0.1467,0.0416,0.0634,0.0843,0.0209,0.0676,0.0861,0.0185,0.071,0.1866,0.1156,0.046,0.282,0.236,0.0848,0.1529,0.0681,0.0787,0.0655,-0.0132,0.0959,0.1036,0.0077,0.1149,0.0979,-0.017,0.0811,0.1844,0.1033,0.0742
0.0789,0.1013,0.0224,0.0694,0.1373,0.0679,0.0365,0.0053,-0.0312,0.0737,0.2009,0.1272,0.0715,0.2727,0.2012,0.0751,0.1116,0.0365,0.093,0.0917,-0.0013,0.088,0.0772,-0.0108,0.1233,0.1148,-0.0085,0.0774,0.1723,0.0949,0.0805
0.0842,0.0984,0.0142,0.0797,0.1412,0.0615,0.0447,0.0317,-0.013,0.0582,0.159,0.1008,0.0642,0.2395,0.1753,0.0811,0.1073,0.0262,0.1072,0.1035,-0.0037,0.0935,0.0806,-0.0129,0.1099,0.1069,-0.003,0.0843,0.1715,0.0872,0.07
0.0847,0.1488,0.0641,0.0744,0.1225,0.0481,0.0589,0.047,-0.0119,0.0808,0.1911,0.1103,0.0562,0.251,0.1948,0.0816,0.1933,0.1117,0.104,0.1022,-0.0018,0.0911,0.0523,-0.0388,0.1083,0.135,0.0267,0.0797,0.1749,0.0952,0.0713
0.0842,0.0934,0.0092,0.0803,0.1476,0.0673,0.0636,0.0111,-0.0525,0.0826,0.1874,0.1048,0.0581,0.234,0.1759,0.0884,0.1507,0.0623,0.1082,0.0692,-0.039,0.0998,0.1096,0.0098,0.1251,0.1074,-0.0177,0.094,0.1797,0.0857,0.0795
0.1035,0.1219,0.0184,0.085,0.146,0.061,0.0698,0.0299,-0.0399,0.0806,0.1933,0.1127,0.0626,0.2395,0.1769,0.094,0.1122,0.0182,0.1149,0.0925,-0.0224,0.1028,0.0909,-0.0119,0.1231,0.1056,-0.0175,0.1091,0.204,0.0949,0.0861
0.0956,0.1797,0.0841,0.0787,0.094,0.0153,0.066,0.0504,-0.0156,0.0713,0.1742,0.1029,0.0562,0.2352,0.179,0.0956,0.1658,0.0702,0.0839,0.037,-0.0469,0.1101,0.1234,0.0133,0.1159,0.0997,-0.0162,0.0845,0.1868,0.1023,0.0789
0.1169,0.1657,0.0488,0.0684,0.107,0.0386,0.0803,0.0792,-0.0011,0.0906,0.1737,0.0831,0.0737,0.2559,0.1822,0.0959,0.1218,0.0259,0.103,0.0869,-0.0161,0.1017,0.1004,-0.0013,0.1304,0.1079,-0.0225,0.0837,0.1725,0.0888,0.0847
0.0987,0.1184,0.0197,0.076,0.1235,0.0475,0.0806,0.0304,-0.0502,0.0869,0.1991,0.1122,0.0594,0.2327,0.1733,0.1007,0.1261,0.0254,0.1212,0.0896,-0.0316,0.1111,0.0903,-0.0208,0.1267,0.1066,-0.0201,0.1014,0.1757,0.0743,0.1
0.0781,0.1184,0.0403,0.081,0.1214,0.0404,0.0644,0.0433,-0.0211,0.0887,0.1924,0.1037,0.0671,0.2496,0.1825,0.0657,0.1174,0.0517,0.1035,0.0959,-0.0076,0.1033,0.098,-0.0053,0.1096,0.1032,-0.0064,0.0903,0.1844,0.0941,0.0913
