H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0982,0.4705,0.3723,0.0576,0.593,0.5354,0.0895,0.8424,0.7529,0.0924,0.3162,0.2238,0.0934,0.9358,0.8424,0.076,0.4964,0.4204,0.0995,0.6118,0.5123,0.0634,0.1983,0.1349,0.0597,0.2489,0.1892,0.0792,0.5892,0.51,0.0657
0.1059,0.6893,0.5834,0.0729,0.6719,0.599,0.0924,0.3407,0.2483,0.0792,0.4922,0.413,0.0715,0.5221,0.4506,0.0478,0.2556,0.2078,0.0795,0.183,0.1035,0.089,0.2152,0.1262,0.0634,0.2241,0.1607,0.0998,0.5797,0.4799,0.0858
0.0953,0.4077,0.3124,0.0584,0.2376,0.1792,0.0887,0.3151,0.2264,0.0847,0.4499,0.3652,0.0832,0.3638,0.2806,0.0924,0.1811,0.0887,0.0766,0.1443,0.0677,0.0834,0.2458,0.1624,0.0341,0.2463,0.2122,0.0924,0.4422,0.3498,0.0763
0.0866,0.3665,0.2799,0.043,0.1861,0.1431,0.0863,0.2478,0.1615,0.0779,0.2782,0.2003,0.0803,0.3522,0.2719,0.0634,0.1888,0.1254,0.0739,0.112,0.0381,0.0787,0.1991,0.1204,0.0771,0.204,0.1269,0.1022,0.3942,0.292,0.075
0.0797,0.3224,0.2427,0.0679,0.1946,0.1267,0.0776,0.1478,0.0702,0.0708,0.2777,0.2069,0.0898,0.3229,0.2331,0.0623,0.1875,0.1252,0.0752,0.0948,0.0196,0.0715,0.2046,0.1331,0.0613,0.1779,0.1166,0.0903,0.6182,0.5279,0.0882
0.0826,0.338,0.2554,0.0573,0.8901,0.8328,0.0832,0.1986,0.1154,0.0739,0.2525,0.1786,0.0829,0.3548,0.2719,0.0731,0.223,0.1499,0.076,0.0827,0.0067,0.0655,0.207,0.1415,0.0816,0.17,0.0884,0.1117,0.404,0.2923,0.089
0.0911,0.3167,0.2256,0.0615,0.527,0.4655,0.0966,0.2151,0.1185,0.0874,0.6116,0.5242,0.0626,0.2819,0.2193,0.0671,0.2319,0.1648,0.0842,0.0854,0.0012,0.0797,0.1993,0.1196,0.0776,0.2037,0.1261,0.0961,0.4551,0.359,0.0969
0.0985,0.3705,0.272,0.081,0.18,0.099,0.0863,0.0974,0.0111,0.0702,0.2391,0.1689,0.062,0.3049,0.2429,0.07,0.277,0.207,0.051,0.4533,0.4023,0.0808,0.1658,0.085,0.0721,0.1761,0.104,0.1008,0.3363,0.2355,0.0876
0.0829,0.3272,0.2443,0.0584,0.1426,0.0842,0.0953,0.1394,0.0441,0.0779,0.3027,0.2248,0.089,0.416,0.327,0.0879,0.2447,0.1568,0.0898,0.1068,0.017,0.0747,0.2152,0.1405,0.081,0.2636,0.1826,0.1066,0.458,0.3514,0.0985
0.0905,0.3095,0.219,0.0771,0.1764,0.0993,0.1043,0.1727,0.0684,0.0774,0.3397,0.2623,0.0713,0.2838,0.2125,0.0789,0.2668,0.1879,0.0597,0.4583,0.3986,0.0739,0.1859,0.112,0.0739,0.2227,0.1488,0.09,0.3643,0.2743,0.0787
0.0916,0.3274,0.2358,0.0787,0.1941,0.1154,0.0966,0.1792,0.0826,0.0832,0.2378,0.1546,0.0747,0.3128,0.2381,0.0628,0.473,0.4102,0.0813,0.136,0.0547,0.0668,0.4957,0.4289,0.081,0.6399,0.5589,0.0853,0.3103,0.225,0.0887
0.085,0.3,0.215,0.0824,0.1429,0.0605,0.1061,0.1304,0.0243,0.0679,0.2278,0.1599,0.052,0.3036,0.2516,0.0834,0.2476,0.1642,0.0734,0.1234,0.05,0.0774,0.225,0.1476,0.0808,0.2233,0.1425,0.0956,0.3633,0.2677,0.076
0.0816,0.3367,0.2551,0.0676,0.1584,0.0908,0.1088,0.1603,0.0515,0.0605,0.2262,0.1657,0.0594,0.2904,0.231,0.0715,0.2206,0.1491,0.0671,0.0946,0.0275,0.0684,0.217,0.1486,0.0818,0.2375,0.1557,0.1014,0.3541,0.2527,0.0734
0.0945,0.3446,0.2501,0.0647,0.1742,0.1095,0.1106,0.1729,0.0623,0.0905,0.2752,0.1847,0.0586,0.3656,0.307,0.0919,0.2255,0.1336,0.0847,0.1442,0.0595,0.0847,0.2328,0.1481,0.0795,0.2465,0.167,0.1029,0.3743,0.2714,0.0842
0.0866,0.324,0.2374,0.0465,0.155,0.1085,0.1088,0.1442,0.0354,0.0774,0.2027,0.1253,0.0876,0.3081,0.2205,0.0729,0.2345,0.1616,0.0784,0.0959,0.0175,0.0531,0.2133,0.1602,0.0847,0.2137,0.129,0.1074,0.3717,0.2643,0.1045
0.0837,0.3127,0.229,0.0613,0.1648,0.1035,0.1088,0.1342,0.0254,0.0858,0.266,0.1802,0.0766,0.2799,0.2033,0.0642,0.2184,0.1542,0.0798,0.0785,-0.0013,0.0682,0.1788,0.1106,0.0787,0.1864,0.1077,0.0729,0.348,0.2751,0.1056
0.0932,0.2396,0.1464,0.0861,1.4261,1.34,0.089,0.1294,0.0404,0.0671,0.2186,0.1515,0.0792,0.3004,0.2212,0.0562,0.1893,0.1331,0.0805,0.0898,0.0093,0.0744,0.2011,0.1267,0.071,0.2101,0.1391,0.0686,0.3796,0.311,0.0861
0.0839,0.3443,0.2604,0.0702,0.1739,0.1037,0.1196,0.226,0.1064,0.0581,0.2228,0.1647,0.0594,0.2482,0.1888,0.0945,0.1956,0.1011,0.0845,0.0901,0.0056,0.0824,0.1672,0.0848,0.0847,0.2304,0.1457,0.099,0.3604,0.2614,0.085
0.0845,0.3356,0.2511,0.0742,0.2017,0.1275,0.1024,0.1674,0.065,0.0927,0.2698,0.1771,0.0858,0.301,0.2152,0.0876,0.2354,0.1478,0.0776,0.0927,0.0151,0.0605,0.2186,0.1581,0.0774,0.2993,0.2219,0.0985,0.4227,0.3242,0.1003
0.0816,0.3441,0.2625,0.0634,0.1856,0.1222,0.1008,0.1597,0.0589,0.0713,0.2581,0.1868,0.0784,0.2885,0.2101,0.0594,0.2025,0.1431,0.0789,0.0935,0.0146,0.0679,0.1965,0.1286,0.0721,0.3326,0.2605,0.09,0.3783,0.2883,0.1022
0.08,0.3129,0.2329,0.0657,0.1863,0.1206,0.1082,0.1882,0.08,0.0892,0.2676,0.1784,0.0834,0.2994,0.216,0.0578,0.1624,0.1046,0.0845,0.093,0.0085,0.071,0.222,0.151,0.0739,0.2515,0.1776,0.0995,0.3651,0.2656,0.1045
0.0845,0.3156,0.2311,0.0715,0.1647,0.0932,0.1138,0.145,0.0312,0.0747,0.2721,0.1974,0.0747,0.2701,0.1954,0.0874,0.2018,0.1144,0.0832,0.0891,0.0059,0.0686,0.2006,0.132,0.0797,0.1992,0.1195,0.0987,0.4678,0.3691,0.1011
0.0908,0.3377,0.2469,0.0708,0.1674,0.0966,0.1027,0.1468,0.0441,0.0515,0.2075,0.156,0.0407,0.2189,0.1782,0.0731,0.2096,0.1365,0.0752,0.1038,0.0286,0.0613,0.1938,0.1325,0.0766,0.1679,0.0913,0.1029,0.3762,0.2733,0.0985
0.0729,0.3182,0.2453,0.0731,0.1916,0.1185,0.1051,0.1901,0.085,0.0834,0.2689,0.1855,0.0721,0.2735,0.2014,0.056,0.1616,0.1056,0.0829,0.0851,0.0022,0.0668,0.2191,0.1523,0.0821,0.2291,0.147,0.1172,0.4224,0.3052,0.099
0.0884,0.3205,0.2321,0.0663,0.1661,0.0998,0.0977,0.1508,0.0531,0.0647,0.2114,0.1467,0.0613,0.2471,0.1858,0.0911,0.2178,0.1267,0.0779,0.0862,0.0083,0.0689,0.193,0.1241,0.0839,0.3399,0.256,0.0929,0.5002,0.4073,0.0985
0.0948,0.3299,0.2351,0.0747,0.184,0.1093,0.0958,0.1431,0.0473,0.1053,0.2597,0.1544,0.071,0.2513,0.1803,0.0758,0.2052,0.1294,0.0826,0.0951,0.0125,0.0652,0.2022,0.137,0.0789,0.2523,0.1734,0.0974,0.3921,0.2947,0.1045
0.0842,0.3638,0.2796,0.0679,0.1819,0.114,0.0982,0.1758,0.0776,0.0792,0.2246,0.1454,0.0668,0.2374,0.1706,0.085,0.1717,0.0867,0.0847,0.1112,0.0265,0.0813,0.194,0.1127,0.0903,0.1494,0.0591,0.1122,0.4995,0.3873,0.109
0.0932,0.3272,0.234,0.0673,0.1808,0.1135,0.1066,0.2059,0.0993,0.0618,0.2088,0.147,0.0636,0.2257,0.1621,0.0681,0.1835,0.1154,0.0863,0.1009,0.0146,0.071,0.2175,0.1465,0.0789,0.2335,0.1546,0.1135,0.5992,0.4857,0.1045
0.0853,0.3299,0.2446,0.0555,0.1315,0.076,0.1043,0.5981,0.4938,0.0726,0.3879,0.3153,0.0702,0.2743,0.2041,0.0504,0.1832,0.1328,0.0808,0.0957,0.0149,0.0647,0.2086,0.1439,0.0829,0.2985,0.2156,0.0908,0.4987,0.4079,0.0995
0.0956,0.3156,0.22,0.0684,0.1684,0.1,0.1032,0.1763,0.0731,0.0705,0.2167,0.1462,0.0597,0.2237,0.164,0.0586,0.1956,0.137,0.0792,0.0804,0.0012,0.0665,0.2096,0.1431,0.089,0.1676,0.0786,0.0964,0.5533,0.4569,0.1045
