H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.1156,0.4831,0.3675,0.0644,0.1652,0.1008,0.0969,0.1384,0.0415,0.0789,0.2137,0.1348,0.0805,0.3669,0.2864,0.0665,0.1927,0.1262,0.0752,0.1326,0.0574,0.0977,0.1674,0.0697,0.0821,0.2064,0.1243,0.0834,0.3026,0.2192,0.0813
0.0816,0.2631,0.1815,0.0795,0.1664,0.0869,0.0858,0.127,0.0412,0.032,0.1521,0.1201,0.0929,0.3289,0.236,0.089,0.1606,0.0716,0.0832,0.1263,0.0431,0.0739,0.1653,0.0914,0.0803,0.2072,0.1269,0.081,0.2785,0.1975,0.0845
0.0826,0.2366,0.154,0.0734,0.1613,0.0879,0.0718,0.0879,0.0161,0.0652,0.1818,0.1166,0.0739,0.3091,0.2352,0.0755,0.1199,0.0444,0.0781,0.1347,0.0566,0.08,0.1505,0.0705,0.0813,0.176,0.0947,0.0903,0.2873,0.197,0.0723
0.0892,0.2026,0.1134,0.094,0.1743,0.0803,0.0721,0.102,0.0299,0.0602,0.1958,0.1356,0.056,0.2812,0.2252,0.0792,0.1667,0.0875,0.0657,0.0787,0.013,0.0713,0.1867,0.1154,0.0771,0.1792,0.1021,0.0879,0.3095,0.2216,0.0845
0.085,0.2335,0.1485,0.0729,0.1479,0.075,0.0652,0.0977,0.0325,0.057,0.1747,0.1177,0.0647,0.2698,0.2051,0.0758,0.1664,0.0906,0.0781,0.098,0.0199,0.0652,0.1679,0.1027,0.0869,0.1753,0.0884,0.09,0.2955,0.2055,0.0774
0.0839,0.1559,0.072,0.0834,0.1832,0.0998,0.0761,0.0341,-0.042,0.1434,0.3239,0.1805,0.065,0.4525,0.3875,0.09,0.2911,0.2011,0.0763,0.1289,0.0526,0.0665,0.1748,0.1083,0.0547,0.1859,0.1312,0.0739,0.3015,0.2276,0.076
0.0861,0.1752,0.0891,0.0842,0.17,0.0858,0.0681,0.1046,0.0365,0.0834,0.1971,0.1137,0.0628,0.2674,0.2046,0.108,0.1997,0.0917,0.0631,0.0759,0.0128,0.0639,0.1785,0.1146,0.0755,0.1671,0.0916,0.081,0.2785,0.1975,0.0684
0.0876,0.0952,0.0076,0.0845,0.1785,0.094,0.0716,0.0671,-0.0045,0.0832,0.2138,0.1306,0.0731,0.3025,0.2294,0.0536,0.1566,0.103,0.0692,0.0772,0.008,0.0821,0.1724,0.0903,0.0663,0.169,0.1027,0.0855,0.3408,0.2553,0.089
0.0921,0.1469,0.0548,0.0932,0.175,0.0818,0.0652,0.1075,0.0423,0.0905,0.2122,0.1217,0.065,0.3029,0.2379,0.0726,0.1476,0.075,0.0766,0.1139,0.0373,0.0708,0.163,0.0922,0.066,0.1639,0.0979,0.0903,0.2849,0.1946,0.07
0.0755,0.181,0.1055,0.0842,0.1887,0.1045,0.0737,0.1276,0.0539,0.0792,0.2225,0.1433,0.0805,0.3307,0.2502,0.0647,0.141,0.0763,0.057,0.1115,0.0545,0.0668,0.1481,0.0813,0.0766,0.1684,0.0918,0.0879,0.3277,0.2398,0.062
