H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.1275,0.6818,0.5543,0.0665,0.1175,0.051,0.0858,0.194,0.1082,0.0618,0.2101,0.1483,0.0555,0.4031,0.3476,0.0547,0.1854,0.1307,0.1,0.3376,0.2376,0.0568,0.2445,0.1877,0.0863,0.3156,0.2293,0.0824,0.3026,0.2202,0.0929
0.0995,0.2823,0.1828,0.075,0.1458,0.0708,0.0929,0.1222,0.0293,0.0663,0.1753,0.109,0.0686,0.3234,0.2548,0.0774,0.1819,0.1045,0.0839,0.6516,0.5677,0.0834,0.1347,0.0513,0.0539,0.1721,0.1182,0.0956,0.3095,0.2139,0.0948
0.1048,0.2718,0.167,0.0755,0.1259,0.0504,0.0795,0.0838,0.0043,0.0702,0.1971,0.1269,0.0697,0.3184,0.2487,0.057,0.145,0.088,0.0676,0.0912,0.0236,0.0679,0.1553,0.0874,0.061,0.1945,0.1335,0.0892,1.5779,1.4887,0.0776
0.1167,0.213,0.0963,0.0853,0.1708,0.0855,0.0956,0.1307,0.0351,0.0713,0.1837,0.1124,0.0932,0.3112,0.218,0.0837,0.1505,0.0668,0.0821,0.1102,0.0281,0.0834,0.1653,0.0819,0.0803,0.1914,0.1111,0.0982,0.3258,0.2276,0.0934
0.0874,0.1348,0.0474,0.0929,0.2196,0.1267,0.094,0.1508,0.0568,0.0679,0.174,0.1061,0.0734,0.2949,0.2215,0.099,0.192,0.093,0.0855,0.1371,0.0516,0.056,0.169,0.113,0.0671,0.1769,0.1098,0.1011,0.2807,0.1796,0.1051
0.1164,0.2493,0.1329,0.0813,0.1708,0.0895,0.0895,0.1312,0.0417,0.0744,0.1805,0.1061,0.0832,0.4295,0.3463,0.08,0.1806,0.1006,0.1119,0.1616,0.0497,0.0789,0.1719,0.093,0.0734,0.2016,0.1282,0.0958,0.3467,0.2509,0.0898
0.094,0.1554,0.0614,0.0845,0.1793,0.0948,0.0945,0.1096,0.0151,0.0837,0.2032,0.1195,0.0776,0.3442,0.2666,0.0808,0.1627,0.0819,0.0752,0.1476,0.0724,0.0847,0.1507,0.066,0.0853,0.1729,0.0876,0.0971,0.3356,0.2385,0.075
0.1061,0.1744,0.0683,0.1035,0.189,0.0855,0.1043,0.1426,0.0383,0.052,0.1721,0.1201,0.0763,0.2767,0.2004,0.0694,0.1684,0.099,0.0723,0.1265,0.0542,0.0615,0.1719,0.1104,0.0789,0.1707,0.0918,0.0956,0.2427,0.1471,0.1088
0.0969,0.2253,0.1284,0.0908,0.1803,0.0895,0.0993,0.1207,0.0214,0.0789,0.1784,0.0995,0.0744,0.2579,0.1835,0.0752,0.1909,0.1157,0.0892,0.3474,0.2582,0.0847,0.1639,0.0792,0.0657,0.1691,0.1034,0.0932,0.2636,0.1704,0.0803
0.1135,0.2066,0.0931,0.108,0.2302,0.1222,0.1285,0.2665,0.138,0.0713,0.2054,0.1341,0.0779,0.2851,0.2072,0.0686,0.1594,0.0908,0.0829,0.121,0.0381,0.0663,0.1429,0.0766,0.0599,0.1562,0.0963,0.1008,0.2445,0.1437,0.0863
