H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.1106,0.4203,0.3097,0.0853,0.1508,0.0655,0.0869,0.1759,0.089,0.0956,0.2552,0.1596,0.0565,0.3693,0.3128,0.0636,0.1755,0.1119,0.0879,0.1321,0.0442,0.0784,0.1806,0.1022,0.056,0.1856,0.1296,0.0845,0.2958,0.2113,0.0689
0.0948,0.2557,0.1609,0.0813,0.1951,0.1138,0.0858,0.1117,0.0259,0.0634,0.2064,0.143,0.0415,0.301,0.2595,0.0721,0.1973,0.1252,0.0758,0.092,0.0162,0.0591,0.179,0.1199,0.0602,0.1763,0.1161,0.0863,0.2754,0.1891,0.0615
0.0942,0.2366,0.1424,0.0966,0.1758,0.0792,0.0845,0.1017,0.0172,0.08,0.217,0.137,0.0531,0.2765,0.2234,0.0636,0.2033,0.1397,0.0821,0.1052,0.0231,0.0528,0.1724,0.1196,0.051,0.1534,0.1024,0.0845,0.2649,0.1804,0.0721
0.0734,0.2456,0.1722,0.0855,0.1597,0.0742,0.0824,0.0951,0.0127,0.0766,0.2041,0.1275,0.0238,0.2754,0.2516,0.0977,0.216,0.1183,0.0684,0.0846,0.0162,0.0589,0.1814,0.1225,0.0528,0.1932,0.1404,0.0781,0.2796,0.2015,0.0713
0.094,0.2465,0.1525,0.071,0.1959,0.1249,0.0533,0.1124,0.0591,0.0578,0.1781,0.1203,0.0343,0.2568,0.2225,0.0869,0.1962,0.1093,0.0792,0.1126,0.0334,0.0481,0.1938,0.1457,0.0489,0.1732,0.1243,0.0847,1.1631,1.0784,0.0731
0.0834,0.2752,0.1918,0.0729,0.141,0.0681,0.0866,0.0988,0.0122,0.0713,0.1871,0.1158,0.0555,0.2598,0.2043,0.0934,0.1898,0.0964,0.095,0.1154,0.0204,0.0578,0.1552,0.0974,0.0797,0.1734,0.0937,0.0971,0.3268,0.2297,0.1114
0.1032,0.2691,0.1659,0.0689,0.1542,0.0853,0.0847,0.123,0.0383,0.0607,0.1779,0.1172,0.0491,0.2793,0.2302,0.0855,0.1927,0.1072,0.0763,0.1284,0.0521,0.0555,0.1825,0.127,0.0681,0.2019,0.1338,0.09,0.3213,0.2313,0.0715
0.0655,0.242,0.1765,0.0668,0.1716,0.1048,0.0787,0.1038,0.0251,0.0591,0.1961,0.137,0.0306,0.278,0.2474,0.0969,0.2305,0.1336,0.1006,0.1474,0.0468,0.0657,0.1887,0.123,0.051,0.1914,0.1404,0.0874,0.3047,0.2173,0.0826
0.0993,0.2491,0.1498,0.0834,0.18,0.0966,0.0892,0.1027,0.0135,0.0686,0.1744,0.1058,0.0774,0.2749,0.1975,0.0874,0.169,0.0816,0.0876,0.1487,0.0611,0.0523,0.155,0.1027,0.0694,0.2,0.1306,0.1016,0.3181,0.2165,0.094
0.0911,0.247,0.1559,0.0655,0.2336,0.1681,0.0647,0.3099,0.2452,0.0874,0.2463,0.1589,0.0652,0.4337,0.3685,0.0774,0.168,0.0906,0.09,0.1165,0.0265,0.0739,0.1386,0.0647,0.076,0.1866,0.1106,0.1011,0.2984,0.1973,0.0718
0.1093,0.2963,0.187,0.0702,0.1652,0.095,0.0937,0.1022,0.0085,0.0692,0.1893,0.1201,0.0663,0.2788,0.2125,0.0718,0.1481,0.0763,0.0784,0.1622,0.0838,0.0578,0.122,0.0642,0.0618,0.1674,0.1056,0.0919,0.257,0.1651,0.0987
0.0898,0.2196,0.1298,0.0755,0.1473,0.0718,0.0863,1.1437,1.0574,0.0417,0.3153,0.2736,0.0665,0.4009,0.3344,0.0586,0.1785,0.1199,0.0536,0.1205,0.0669,0.0565,0.1471,0.0906,0.0639,0.1721,0.1082,0.0781,0.2445,0.1664,0.0839
0.1061,0.2356,0.1295,0.0763,0.1745,0.0982,0.0942,0.1064,0.0122,0.0813,0.2098,0.1285,0.0436,0.3158,0.2722,0.0795,0.2366,0.1571,0.0792,0.1574,0.0782,0.0433,0.1954,0.1521,0.0441,0.1895,0.1454,0.0832,0.3016,0.2184,0.104
0.0834,0.1987,0.1153,0.0737,0.1627,0.089,0.0927,0.1671,0.0744,0.0692,0.2642,0.195,0.0803,0.3079,0.2276,0.0795,0.177,0.0975,0.0668,0.1574,0.0906,0.0478,0.131,0.0832,0.0792,0.1795,0.1003,0.0776,0.2593,0.1817,0.0858
0.0803,0.276,0.1957,0.0626,0.1793,0.1167,0.0689,0.1286,0.0597,0.0776,0.2449,0.1673,0.066,0.2833,0.2173,0.089,0.1701,0.0811,0.081,0.132,0.051,0.043,0.132,0.089,0.0594,0.171,0.1116,0.0911,0.2739,0.1828,0.0832
0.0858,0.2369,0.1511,0.0731,0.147,0.0739,0.0876,0.1008,0.0132,0.0578,0.2011,0.1433,0.0504,0.2547,0.2043,0.0855,0.1848,0.0993,0.0739,0.1479,0.074,0.0328,0.1265,0.0937,0.0776,0.1847,0.1071,0.0948,0.2644,0.1696,0.0911
0.0905,0.196,0.1055,0.0826,0.1695,0.0869,0.0879,0.1069,0.019,0.0929,0.2101,0.1172,0.076,0.2993,0.2233,0.0668,0.2006,0.1338,0.0934,0.1386,0.0452,0.0737,0.169,0.0953,0.056,0.1798,0.1238,0.0826,0.2725,0.1899,0.0723
0.0898,0.1816,0.0918,0.0948,0.1962,0.1014,0.1088,0.122,0.0132,0.0721,0.1951,0.123,0.0568,0.2517,0.1949,0.0853,0.1695,0.0842,0.0737,0.1443,0.0706,0.0449,0.1442,0.0993,0.0581,0.1821,0.124,0.0969,0.2873,0.1904,0.0541
0.118,0.2127,0.0947,0.0686,0.1618,0.0932,0.0839,0.0961,0.0122,0.0705,0.2051,0.1346,0.0528,0.2469,0.1941,0.0795,0.1993,0.1198,0.0768,0.1249,0.0481,0.0481,0.1582,0.1101,0.0515,0.1908,0.1393,0.0874,0.2842,0.1968,0.1032
0.0803,0.2304,0.1501,0.0618,0.1497,0.0879,0.0808,0.1386,0.0578,0.0581,0.1972,0.1391,0.0602,0.2645,0.2043,0.0723,0.2276,0.1553,0.0958,0.1352,0.0394,0.0565,0.1566,0.1001,0.0599,0.1721,0.1122,0.0866,0.2783,0.1917,0.0578
0.1008,0.2403,0.1395,0.0708,0.1854,0.1146,0.0795,0.2041,0.1246,0.1024,0.3974,0.295,0.114,0.3698,0.2558,0.0847,0.1726,0.0879,0.0774,0.14,0.0626,0.0705,0.1334,0.0629,0.0618,0.5518,0.49,0.1003,0.3166,0.2163,0.0964
0.0681,0.1649,0.0968,0.0853,0.1645,0.0792,0.085,0.0922,0.0072,0.0771,0.2283,0.1512,0.0494,0.2601,0.2107,0.0731,0.2146,0.1415,0.0586,0.1154,0.0568,0.0528,0.1529,0.1001,0.0309,1.1577,1.1268,0.0755,0.3485,0.273,0.0979
