H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.1034,0.3728,0.2694,0.0884,0.1238,0.0354,0.0557,0.104,0.0483,0.1055,0.3376,0.2321,0.0662,0.314,0.2478,0.077,0.2037,0.1267,0.0752,0.0985,0.0233,0.0992,0.1423,0.0431,0.0588,0.1651,0.1063,0.0997,0.2446,0.1449,0.0826
0.0921,0.2698,0.1777,0.115,0.1802,0.0652,0.0617,0.1931,0.1314,0.1031,0.4261,0.323,0.0594,0.2942,0.2348,0.0826,0.1794,0.0968,0.081,0.1175,0.0365,0.0868,0.1106,0.0238,0.0631,0.1567,0.0936,0.095,0.2231,0.1281,0.101
0.1179,0.265,0.1471,0.0865,0.1031,0.0166,0.0581,0.1394,0.0813,0.101,0.3934,0.2924,0.0625,0.3274,0.2649,0.0153,0.1876,0.1723,0.0691,0.1037,0.0346,0.1084,0.113,0.0046,0.0673,0.1469,0.0796,0.1071,0.2565,0.1494,0.0971
0.1509,0.3135,0.1626,0.0884,0.1035,0.0151,0.0586,0.1319,0.0733,0.0952,0.4304,0.3352,0.0607,0.2882,0.2275,0.1008,0.1555,0.0547,0.0799,0.1559,0.076,0.0776,0.1009,0.0233,0.0581,0.1388,0.0807,0.1074,0.227,0.1196,0.0989
0.0733,0.1953,0.122,0.0894,0.167,0.0776,0.061,0.1151,0.0541,0.0897,0.3516,0.2619,0.0768,0.3248,0.248,0.1097,0.1834,0.0737,0.0963,0.1096,0.0133,0.0905,0.1278,0.0373,0.072,0.1514,0.0794,0.1005,0.2433,0.1428,0.1
0.0989,0.3559,0.257,0.1021,0.0786,-0.0235,0.0789,0.1884,0.1095,0.0929,0.6111,0.5182,0.0794,0.3326,0.2532,0.0868,0.2032,0.1164,0.0718,0.0848,0.013,0.0952,0.1451,0.0499,0.0723,0.1303,0.058,0.1147,0.2267,0.112,0.1053
0.0923,0.1626,0.0703,0.096,0.1385,0.0425,0.0662,0.1103,0.0441,0.086,0.3869,0.3009,0.0823,0.335,0.2527,0.0878,0.1778,0.09,0.0926,0.0974,0.0048,0.1005,0.1327,0.0322,0.0691,0.1303,0.0612,0.1071,0.2159,0.1088,0.0997
0.1153,0.1205,0.0052,0.1002,0.1685,0.0683,0.0649,0.1026,0.0377,0.1111,0.2598,0.1487,0.0712,0.2959,0.2247,0.119,0.1779,0.0589,0.0781,0.1283,0.0502,0.1018,0.1095,0.0077,0.0778,0.1432,0.0654,0.1071,0.232,0.1249,0.0886
0.0963,0.1263,0.03,0.0776,0.1407,0.0631,0.0515,0.0892,0.0377,0.0791,0.4878,0.4087,0.0728,0.3065,0.2337,0.09,0.1444,0.0544,0.082,0.1409,0.0589,0.0894,0.0881,-0.0013,0.0873,0.1216,0.0343,0.1205,0.261,0.1405,0.0826
0.1205,0.2043,0.0838,0.0786,0.1026,0.024,0.0694,0.099,0.0296,0.091,0.3922,0.3012,0.0662,0.2886,0.2224,0.0993,0.0943,-0.005,0.082,0.1681,0.0861,0.1058,0.0557,-0.0501,0.1069,0.1507,0.0438,0.125,0.2744,0.1494,0.1314
