H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0913,0.5161,0.4248,0.0755,0.1016,0.0261,0.0599,0.1375,0.0776,0.0836,1.4596,1.376,0.0723,0.4722,0.3999,0.0992,0.2662,0.167,0.1084,0.5193,0.4109,0.1443,0.2401,0.0958,0.1045,0.1899,0.0854,0.1053,0.226,0.1207,0.0791
0.1129,0.2365,0.1236,0.1095,0.1301,0.0206,0.0984,0.1483,0.0499,0.1097,0.3723,0.2626,0.0599,0.306,0.2461,0.09,0.1792,0.0892,0.1074,0.1257,0.0183,0.0878,0.1224,0.0346,0.1029,0.1454,0.0425,0.1306,0.2626,0.132,0.1097
0.11,0.1498,0.0398,0.09,0.104,0.014,0.0631,0.1304,0.0673,0.0942,0.3845,0.2903,0.0689,0.3093,0.2404,0.1,0.1836,0.0836,0.0913,0.1149,0.0236,0.0958,0.1505,0.0547,0.0979,0.2522,0.1543,0.11,0.3865,0.2765,0.0752
0.1198,0.2123,0.0925,0.076,0.0781,0.0021,0.071,0.1504,0.0794,0.0852,0.4156,0.3304,0.062,0.3239,0.2619,0.0824,0.1932,0.1108,0.0936,0.1006,0.007,0.0884,0.1309,0.0425,0.0878,0.1722,0.0844,0.11,0.2222,0.1122,0.0907
0.105,0.3209,0.2159,0.1042,0.1412,0.037,0.0747,0.1633,0.0886,0.082,0.3315,0.2495,0.0694,0.2773,0.2079,0.0958,0.1773,0.0815,0.114,0.1109,-0.0031,0.0937,0.1238,0.0301,0.0934,0.1643,0.0709,0.1105,0.256,0.1455,0.1227
0.1195,0.2086,0.0891,0.0868,0.0918,0.005,0.0697,0.1475,0.0778,0.0813,0.3708,0.2895,0.0702,0.3026,0.2324,0.0982,0.1773,0.0791,0.1066,0.0932,-0.0134,0.096,0.1277,0.0317,0.0826,0.1686,0.086,0.11,0.3298,0.2198,0.1071
0.1111,0.1432,0.0321,0.0689,0.1256,0.0567,0.0512,0.0918,0.0406,0.0797,0.4639,0.3842,0.0689,0.3161,0.2472,0.0914,0.1721,0.0807,0.0894,0.1111,0.0217,0.0968,0.1101,0.0133,0.082,0.1561,0.0741,0.1126,0.2204,0.1078,0.1034
0.0979,0.1126,0.0147,0.0652,0.1072,0.042,0.0755,0.1056,0.0301,0.0923,0.352,0.2597,0.0699,0.3424,0.2725,0.0771,0.1578,0.0807,0.095,0.1273,0.0323,0.0855,0.1011,0.0156,0.081,0.1667,0.0857,0.115,0.2805,0.1655,0.1047
0.1213,0.1326,0.0113,0.0849,0.13,0.0451,0.0686,0.0834,0.0148,0.0936,0.3515,0.2579,0.0884,0.3258,0.2374,0.0834,0.1763,0.0929,0.0966,0.089,-0.0076,0.0863,0.141,0.0547,0.1034,0.1472,0.0438,0.1163,0.2201,0.1038,0.0921
0.1087,0.0698,-0.0389,0.0802,0.1604,0.0802,0.0781,0.0607,-0.0174,0.0955,0.4154,0.3199,0.0678,0.2834,0.2156,0.0876,0.1493,0.0617,0.0973,0.1261,0.0288,0.0805,0.0866,0.0061,0.0942,0.1614,0.0672,0.1118,0.2507,0.1389,0.0744
