H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0984,0.8905,0.7921,0.081,0.2158,0.1348,0.0557,0.1127,0.057,0.076,0.7785,0.7025,0.0697,0.3863,0.3166,0.1214,0.5724,0.451,0.0649,0.1367,0.0718,0.0612,0.1069,0.0457,0.11,0.1593,0.0493,0.1256,0.2795,0.1539,0.0989
0.077,0.2378,0.1608,0.0749,0.2115,0.1366,0.0942,0.2037,0.1095,0.0989,0.5308,0.4319,0.0678,0.397,0.3292,0.0565,0.2011,0.1446,0.0834,0.1726,0.0892,0.0752,0.1328,0.0576,0.0794,0.1836,0.1042,0.1053,0.2265,0.1212,0.0984
0.1137,0.2803,0.1666,0.0868,0.3334,0.2466,0.0834,0.2382,0.1548,0.0182,0.5936,0.5754,0.0607,0.4165,0.3558,0.0586,0.1873,0.1287,0.0776,0.1645,0.0869,0.0731,0.128,0.0549,0.0478,0.177,0.1292,0.0889,0.2183,0.1294,0.0966
0.1137,0.232,0.1183,0.0681,0.408,0.3399,0.0873,0.1746,0.0873,0.1169,0.6011,0.4842,0.0794,0.4283,0.3489,0.0631,0.2166,0.1535,0.0797,0.2103,0.1306,0.0818,0.1597,0.0779,0.0773,0.1978,0.1205,0.1,0.2273,0.1273,0.0966
0.1082,0.283,0.1748,0.0929,0.2322,0.1393,0.0797,0.1446,0.0649,0.1008,0.5839,0.4831,0.0781,0.4587,0.3806,0.0848,0.3528,0.268,0.0744,0.1647,0.0903,0.0836,0.1119,0.0283,0.1029,0.1738,0.0709,0.138,0.3038,0.1658,0.1445
0.0952,0.2238,0.1286,0.0963,0.2535,0.1572,0.1016,0.1689,0.0673,0.1195,0.7102,0.5907,0.1013,0.4849,0.3836,0.0876,0.1915,0.1039,0.0652,0.1618,0.0966,0.0665,0.1119,0.0454,0.1074,0.2688,0.1614,0.1179,0.4008,0.2829,0.1219
0.081,0.2318,0.1508,0.0905,0.2105,0.12,0.1076,0.2144,0.1068,0.1071,0.624,0.5169,0.0834,0.4208,0.3374,0.095,0.1697,0.0747,0.0744,0.147,0.0726,0.0936,0.124,0.0304,0.095,0.2305,0.1355,0.1237,0.3783,0.2546,0.1406
0.0723,0.2012,0.1289,0.0755,0.2063,0.1308,0.0923,0.2152,0.1229,0.1171,0.5939,0.4768,0.0902,0.5241,0.4339,0.085,0.2311,0.1461,0.0699,0.1562,0.0863,0.0915,0.1251,0.0336,0.0844,0.2584,0.174,0.0968,0.2523,0.1555,0.0971
0.096,0.2014,0.1054,0.0731,0.22,0.1469,0.0815,0.1854,0.1039,0.1066,0.6229,0.5163,0.0873,0.4329,0.3456,0.0816,0.1478,0.0662,0.0689,0.1642,0.0953,0.1024,0.1157,0.0133,0.0799,0.2273,0.1474,0.0984,0.2352,0.1368,0.1029
0.0834,0.1996,0.1162,0.0768,0.2092,0.1324,0.0581,0.1876,0.1295,0.1034,0.6334,0.53,0.096,0.388,0.292,0.0992,0.1768,0.0776,0.0776,0.1492,0.0716,0.0728,0.1079,0.0351,0.0857,0.2031,0.1174,0.1195,0.2528,0.1333,0.1055
0.0686,0.1983,0.1297,0.0673,0.1981,0.1308,0.0834,0.1879,0.1045,0.095,0.986,0.891,0.0799,0.3727,0.2928,0.1006,0.199,0.0984,0.0686,0.1433,0.0747,0.09,0.0911,0.0011,0.0842,0.1549,0.0707,0.106,0.257,0.151,0.1074
0.1016,0.1946,0.093,0.0765,0.1957,0.1192,0.0966,0.185,0.0884,0.0868,0.5654,0.4786,0.0871,0.3764,0.2893,0.0861,0.1589,0.0728,0.0791,0.1631,0.084,0.0826,0.133,0.0504,0.0633,0.2292,0.1659,0.1121,0.2974,0.1853,0.0955
0.0966,1.3581,1.2615,0.0762,0.1815,0.1053,0.0551,0.1234,0.0683,0.0847,0.6873,0.6026,0.0915,1.1234,1.0319,0.0702,0.2393,0.1691,0.0515,0.1392,0.0877,0.0654,0.0934,0.028,0.0918,0.2081,0.1163,0.1232,0.2768,0.1536,0.1248
0.0789,0.2102,0.1313,0.0697,0.354,0.2843,0.1089,0.2152,0.1063,0.114,2.3789,2.2649,0.0884,0.3865,0.2981,0.0776,0.1575,0.0799,0.0726,0.1813,0.1087,0.0341,0.075,0.0409,0.0892,0.1855,0.0963,0.1187,0.3042,0.1855,0.1113
0.0675,0.1608,0.0933,0.0902,0.1841,0.0939,0.0921,0.1589,0.0668,0.1161,0.6258,0.5097,0.1047,0.3893,0.2846,0.0914,0.1505,0.0591,0.0575,0.176,0.1185,0.0636,0.0803,0.0167,0.057,0.1691,0.1121,0.0921,0.2281,0.136,0.1066
0.1037,0.178,0.0743,0.0955,0.1812,0.0857,0.0926,0.1586,0.066,0.0768,0.5407,0.4639,0.106,0.3782,0.2722,0.1048,0.1961,0.0913,0.0515,0.136,0.0845,0.0681,0.0951,0.027,0.0892,0.1725,0.0833,0.0921,0.2109,0.1188,0.1147
0.0897,0.1738,0.0841,0.0881,0.2292,0.1411,0.0881,0.1823,0.0942,0.0644,0.6377,0.5733,0.0865,0.3672,0.2807,0.0892,0.1607,0.0715,0.0675,0.1668,0.0993,0.0823,0.1106,0.0283,0.0691,0.1941,0.125,0.0936,0.2174,0.1238,0.1082
0.0884,0.163,0.0746,0.0884,0.5167,0.4283,0.0958,0.1681,0.0723,0.0984,0.7384,0.64,0.0857,0.3854,0.2997,0.0966,0.1789,0.0823,0.0694,0.166,0.0966,0.0728,0.1119,0.0391,0.0836,0.245,0.1614,0.1002,0.2538,0.1536,0.1182
0.0826,0.1814,0.0988,0.0778,0.2442,0.1664,0.1079,0.1997,0.0918,0.0818,0.9101,0.8283,0.1034,0.4329,0.3295,0.0863,0.1657,0.0794,0.081,0.1734,0.0924,0.0747,0.0827,0.008,0.0828,0.1996,0.1168,0.0997,0.246,0.1463,0.1074
0.0797,0.1593,0.0796,0.0936,0.2105,0.1169,0.0897,0.1831,0.0934,0.082,0.833,0.751,0.1055,0.4331,0.3276,0.1016,0.8495,0.7479,0.0926,0.2385,0.1459,0.1266,1.2018,1.0752,0.0992,0.2543,0.1551,0.1335,0.2808,0.1473,0.1089
0.096,0.2125,0.1165,0.0997,0.1781,0.0784,0.1116,0.1942,0.0826,0.1169,0.7843,0.6674,0.0913,0.4189,0.3276,0.0821,0.1892,0.1071,0.0786,0.1773,0.0987,0.0757,0.0913,0.0156,0.0973,0.5593,0.462,0.0723,0.2141,0.1418,0.0934
0.1029,0.1891,0.0862,0.0936,0.2141,0.1205,0.1002,0.1873,0.0871,0.0681,0.5238,0.4557,0.0981,0.374,0.2759,0.0913,0.1778,0.0865,0.0776,0.1658,0.0882,0.0752,0.0869,0.0117,0.0947,0.1849,0.0902,0.0966,0.1986,0.102,0.1298
0.0865,0.497,0.4105,0.1008,0.2097,0.1089,0.1024,0.1523,0.0499,0.0889,1.1155,1.0266,0.1097,0.7881,0.6784,0.1201,0.3235,0.2034,0.0878,0.1515,0.0637,0.1221,0.1187,-0.0034,0.1089,0.1912,0.0823,0.1126,0.2248,0.1122,0.0979
0.1237,0.1611,0.0374,0.1076,0.3212,0.2136,0.1034,0.1775,0.0741,0.1137,0.6298,0.5161,0.0971,0.4147,0.3176,0.1064,0.2291,0.1227,0.0786,0.1668,0.0882,0.1193,0.0908,-0.0285,0.1053,0.1863,0.081,0.1166,0.2473,0.1307,0.0878
0.1016,0.1469,0.0453,0.1024,0.6665,0.5641,0.095,0.186,0.091,0.114,0.5043,0.3903,0.0942,0.3965,0.3023,0.1058,0.2216,0.1158,0.1031,0.1823,0.0792,0.1192,0.1179,-0.0013,0.1003,0.2203,0.12,0.1166,0.2987,0.1821,0.1329
0.0995,0.7365,0.637,0.0886,0.1981,0.1095,0.1018,0.1804,0.0786,0.0992,0.5443,0.4451,0.1071,0.3918,0.2847,0.1161,0.2092,0.0931,0.0781,0.1697,0.0916,0.0794,0.0911,0.0117,0.105,0.1609,0.0559,0.114,0.2249,0.1109,0.1274
0.0868,0.1448,0.058,0.0947,0.5923,0.4976,0.1074,0.2543,0.1469,0.0918,0.6625,0.5707,0.0942,0.396,0.3018,0.1114,0.2019,0.0905,0.0966,0.1848,0.0882,0.0979,0.0678,-0.0301,0.1196,0.3147,0.1951,0.1079,0.2586,0.1507,0.1047
0.1066,0.198,0.0914,0.09,0.7171,0.6271,0.1053,0.1604,0.0551,0.1071,0.5591,0.452,0.0865,0.4165,0.33,0.1034,0.6327,0.5293,0.1029,0.1658,0.0629,0.1037,0.1222,0.0185,0.1089,0.2328,0.1239,0.115,0.2378,0.1228,0.0971
0.1076,0.5308,0.4232,0.086,0.1889,0.1029,0.1042,0.2058,0.1016,0.0984,0.6155,0.5171,0.1134,0.4083,0.2949,0.1118,0.1973,0.0855,0.1277,0.1919,0.0642,0.1158,0.0979,-0.0179,0.1324,0.3096,0.1772,0.119,0.2616,0.1426,0.1024
0.1089,0.17,0.0611,0.0799,0.5021,0.4222,0.0926,0.2284,0.1358,0.1092,0.5836,0.4744,0.1089,0.4064,0.2975,0.1064,0.2045,0.0981,0.0884,0.1724,0.084,0.1063,0.1217,0.0154,0.0881,0.2231,0.135,0.1205,0.2504,0.1299,0.0868
0.1092,0.1482,0.039,0.0873,0.7194,0.6321,0.0929,0.1945,0.1016,0.0726,0.5154,0.4428,0.0987,0.3594,0.2607,0.1254,0.2412,0.1158,0.0939,0.171,0.0771,0.1225,0.1032,-0.0193,0.118,0.2765,0.1585,0.1205,0.2612,0.1407,0.0894
0.1074,0.4852,0.3778,0.0968,0.2416,0.1448,0.0897,0.2153,0.1256,0.0778,0.5403,0.4625,0.1076,0.4592,0.3516,0.11,0.2366,0.1266,0.1053,0.1871,0.0818,0.1137,0.1243,0.0106,0.1068,0.2078,0.101,0.1192,0.2808,0.1616,0.0992
0.1485,0.4164,0.2679,0.0936,0.2123,0.1187,0.1124,0.2387,0.1263,0.0847,0.6693,0.5846,0.1005,0.4083,0.3078,0.1124,0.2121,0.0997,0.1071,0.1734,0.0663,0.1208,0.1259,0.0051,0.1176,0.3038,0.1862,0.1045,0.2486,0.1441,0.0902
0.0828,0.1553,0.0725,0.086,0.3339,0.2479,0.1042,0.2363,0.1321,0.086,0.5593,0.4733,0.1245,0.4203,0.2958,0.1079,0.2116,0.1037,0.0749,0.143,0.0681,0.1116,0.1241,0.0125,0.1111,0.158,0.0469,0.1169,0.2795,0.1626,0.0958
0.1227,0.2131,0.0904,0.0892,0.2527,0.1635,0.0997,0.1915,0.0918,0.0863,0.6356,0.5493,0.0831,0.3495,0.2664,0.1229,0.2226,0.0997,0.0849,0.1681,0.0832,0.0868,0.0972,0.0104,0.0984,0.1791,0.0807,0.1074,0.2392,0.1318,0.1126
0.0966,0.2553,0.1587,0.0755,0.219,0.1435,0.1058,0.2662,0.1604,0.1047,0.7247,0.62,0.1147,0.3898,0.2751,0.1122,0.2072,0.095,0.1095,0.166,0.0565,0.1108,0.1063,-0.0045,0.1362,0.1821,0.0459,0.1287,0.2634,0.1347,0.1129
0.0913,0.3164,0.2251,0.1161,0.5787,0.4626,0.082,0.2482,0.1662,0.0976,0.5609,0.4633,0.0971,0.3712,0.2741,0.123,0.2143,0.0913,0.1121,0.19,0.0779,0.1119,0.1106,-0.0013,0.1549,0.1366,-0.0183,0.1512,0.3494,0.1982,0.1187
0.1002,0.2019,0.1017,0.0707,0.1812,0.1105,0.1047,0.1572,0.0525,0.0815,0.6403,0.5588,0.1184,0.4969,0.3785,0.1121,0.2348,0.1227,0.0815,0.1496,0.0681,0.1032,0.0971,-0.0061,0.1642,0.099,-0.0652,0.1411,0.3058,0.1647,0.1306
0.0984,0.1421,0.0437,0.0976,0.1963,0.0987,0.0976,0.1852,0.0876,0.0939,0.6255,0.5316,0.0984,0.3612,0.2628,0.1143,0.2182,0.1039,0.0889,0.1599,0.071,0.1142,0.1087,-0.0055,0.1182,0.3616,0.2434,0.1295,0.334,0.2045,0.1287
0.0604,0.1653,0.1049,0.095,0.3023,0.2073,0.1087,0.2224,0.1137,0.0836,0.6693,0.5857,0.0987,0.4134,0.3147,0.1047,0.2163,0.1116,0.0707,0.1602,0.0895,0.0799,0.1177,0.0378,0.0992,0.2002,0.101,0.129,0.3156,0.1866,0.0892
0.0541,0.1527,0.0986,0.082,0.3004,0.2184,0.0528,0.1778,0.125,0.0923,0.7542,0.6619,0.0979,0.4189,0.321,0.0977,0.1782,0.0805,0.1026,0.2003,0.0977,0.1237,0.1259,0.0022,0.1124,0.2864,0.174,0.1063,0.2568,0.1505,0.1026
0.1287,0.2663,0.1376,0.1042,0.6021,0.4979,0.1021,0.2274,0.1253,0.0987,0.5386,0.4399,0.0844,0.3588,0.2744,0.1158,0.2092,0.0934,0.0894,0.1607,0.0713,0.1183,0.099,-0.0193,0.1325,0.1639,0.0314,0.1385,0.3132,0.1747,0.0942
0.0834,0.2017,0.1183,0.0939,0.5114,0.4175,0.0963,0.2023,0.106,0.1074,0.5546,0.4472,0.0992,0.4339,0.3347,0.1121,0.1472,0.0351,0.0847,0.2095,0.1248,0.0897,0.1393,0.0496,0.1171,0.2616,0.1445,0.1219,0.2426,0.1207,0.0926
0.1153,0.2368,0.1215,0.0736,0.5156,0.442,0.0823,0.2068,0.1245,0.1142,0.6382,0.524,0.0913,0.368,0.2767,0.1082,0.1808,0.0726,0.067,0.1707,0.1037,0.0818,0.0935,0.0117,0.1453,0.1429,-0.0024,0.1382,0.3045,0.1663,0.0855
0.1153,0.1936,0.0783,0.0784,0.5112,0.4328,0.0528,0.206,0.1532,0.1018,0.4995,0.3977,0.0799,0.3195,0.2396,0.1348,0.2016,0.0668,0.0784,0.1726,0.0942,0.1245,0.0968,-0.0277,0.1224,0.3062,0.1838,0.1192,0.2655,0.1463,0.1026
