H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.1055,0.7088,0.6033,0.1016,0.6172,0.5156,0.0578,0.2393,0.1815,0.1055,1.3874,1.2819,0.0689,0.7852,0.7163,0.0955,0.7013,0.6058,0.0934,0.1523,0.0589,0.0939,0.8118,0.7179,0.0665,2.4931,2.4266,0.1002,5.3027,5.2025,0.1132
0.0926,0.9316,0.839,0.0873,0.2163,0.129,0.0578,0.1169,0.0591,0.0607,1.1419,1.0812,0.0673,0.743,0.6757,0.0958,0.8469,0.7511,0.0699,0.2287,0.1588,0.0997,0.6599,0.5602,0.0805,0.4895,0.409,0.1409,1.0864,0.9455,0.1037
0.0681,0.5693,0.5012,0.0844,0.6917,0.6073,0.0699,0.149,0.0791,0.0855,0.7809,0.6954,0.0615,0.6683,0.6068,0.0786,0.7624,0.6838,0.0581,0.2011,0.143,0.0636,0.1837,0.1201,0.0567,0.7102,0.6535,0.1005,0.6389,0.5384,0.1169
0.0889,0.3204,0.2315,0.0778,0.2023,0.1245,0.0691,0.1153,0.0462,0.0525,0.8647,0.8122,0.0594,2.2029,2.1435,0.0683,0.8036,0.7353,0.0594,0.189,0.1296,0.0673,0.2005,0.1332,0.0747,0.5731,0.4984,0.1203,0.4562,0.3359,0.0847
0.0773,0.8153,0.738,0.0768,0.1818,0.105,0.0501,0.1081,0.058,0.0728,1.2154,1.1426,0.0704,0.4901,0.4197,0.0855,0.8458,0.7603,0.061,0.3586,0.2976,0.12,0.2459,0.1259,0.1153,0.523,0.4077,0.0936,0.2599,0.1663,0.0963
0.077,0.9092,0.8322,0.0778,0.1978,0.12,0.0538,0.1654,0.1116,0.0704,1.1046,1.0342,0.0636,0.4471,0.3835,0.0789,0.5409,0.462,0.0691,0.1457,0.0766,0.0741,0.1588,0.0847,0.072,0.5596,0.4876,0.1045,1.4031,1.2986,0.0842
0.0923,0.4066,0.3143,0.086,0.5483,0.4623,0.0478,0.1404,0.0926,0.0591,1.0121,0.953,0.0781,0.5249,0.4468,0.0815,0.6374,0.5559,0.062,0.1618,0.0998,0.0625,0.1699,0.1074,0.0791,0.4889,0.4098,0.105,0.2855,0.1805,0.1118
0.0586,0.4557,0.3971,0.0984,0.2015,0.1031,0.0657,0.1208,0.0551,0.0499,1.0443,0.9944,0.0649,0.4405,0.3756,0.0824,0.4308,0.3484,0.0591,0.1639,0.1048,0.0617,0.1501,0.0884,0.0915,0.7602,0.6687,0.1092,0.3333,0.2241,0.09
0.0604,0.3981,0.3377,0.0902,0.2226,0.1324,0.0636,0.114,0.0504,0.061,1.0032,0.9422,0.0707,0.6017,0.531,0.0821,0.8783,0.7962,0.0483,0.1747,0.1264,0.0857,0.1783,0.0926,0.1026,0.4731,0.3705,0.1179,0.4261,0.3082,0.13
0.0507,0.4457,0.395,0.0942,0.6662,0.572,0.0591,0.1947,0.1356,0.091,0.9003,0.8093,0.0728,1.1208,1.048,0.0889,0.7638,0.6749,0.0741,0.1842,0.1101,0.0844,0.1578,0.0734,0.0952,0.5169,0.4217,0.1155,0.344,0.2285,0.0815
0.0628,0.3014,0.2386,0.0947,1.0311,0.9364,0.0512,0.2332,0.182,0.0947,0.8154,0.7207,0.0857,0.7289,0.6432,0.0863,0.6101,0.5238,0.0364,0.1879,0.1515,0.0778,0.1804,0.1026,0.0968,0.572,0.4752,0.1147,0.82,0.7053,0.0984
0.0188,0.8697,0.8509,0.101,0.2226,0.1216,0.0457,0.1064,0.0607,0.0225,1.4164,1.3939,0.0726,0.8396,0.767,0.0612,0.4629,0.4017,0.0359,0.1631,0.1272,0.062,0.1483,0.0863,0.0791,0.4886,0.4095,0.0894,0.2602,0.1708,0.0694
0.0623,0.356,0.2937,0.0907,0.495,0.4043,0.0726,0.142,0.0694,0.0741,0.8892,0.8151,0.0617,0.8162,0.7545,0.077,0.5162,0.4392,0.0391,0.1813,0.1422,0.061,0.6119,0.5509,0.0918,0.5454,0.4536,0.0955,0.2607,0.1652,0.0852
