H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0894,2.0157,1.9263,0.0778,0.3059,0.2281,0.0591,0.0913,0.0322,0.0322,0.9852,0.953,0.067,0.6584,0.5914,0.0881,0.4893,0.4012,0.0401,0.1196,0.0795,0.0457,0.0911,0.0454,0.0681,0.1657,0.0976,0.0894,0.2391,0.1497,0.1103
0.0733,0.2286,0.1553,0.0683,0.2732,0.2049,0.0602,0.1314,0.0712,0.0446,0.6532,0.6086,0.0644,0.5202,0.4558,0.056,0.1987,0.1427,0.0433,0.1257,0.0824,0.0699,0.1269,0.057,0.0573,0.1768,0.1195,0.1058,0.3072,0.2014,0.1219
0.0515,0.1759,0.1244,0.0628,0.5114,0.4486,0.0496,0.1596,0.11,0.0462,1.1233,1.0771,0.1016,0.6226,0.521,0.0752,0.2527,0.1775,0.0668,0.1494,0.0826,0.0863,0.1536,0.0673,0.0726,0.2364,0.1638,0.0997,0.2998,0.2001,0.0731
0.0607,0.1635,0.1028,0.067,0.3964,0.3294,0.0451,0.1714,0.1263,0.0641,0.5672,0.5031,0.0707,0.4107,0.34,0.0544,0.1879,0.1335,0.0538,0.1359,0.0821,0.0699,0.1459,0.076,0.048,0.1424,0.0944,0.1021,0.2932,0.1911,0.0768
0.0733,0.2093,0.136,0.0646,0.8745,0.8099,0.0731,0.162,0.0889,0.0628,0.4826,0.4198,0.0704,0.4004,0.33,0.0691,0.1693,0.1002,0.0723,0.1331,0.0608,0.0828,0.1319,0.0491,0.0639,0.2337,0.1698,0.1031,0.2607,0.1576,0.0762
0.0773,0.5511,0.4738,0.0694,0.2538,0.1844,0.0702,0.1177,0.0475,0.0612,0.5604,0.4992,0.057,0.6154,0.5584,0.0969,0.2588,0.1619,0.0694,0.1212,0.0518,0.0857,0.1588,0.0731,0.0781,0.2545,0.1764,0.1261,0.3098,0.1837,0.0971
0.0966,0.2099,0.1133,0.0657,0.2778,0.2121,0.0454,0.2522,0.2068,0.1103,0.624,0.5137,0.0623,0.4031,0.3408,0.0831,0.1781,0.095,0.0718,0.1787,0.1069,0.0259,0.0982,0.0723,0.0628,0.3835,0.3207,0.1166,0.3958,0.2792,0.0359
0.1024,0.4219,0.3195,0.0554,0.2498,0.1944,0.0575,0.2303,0.1728,0.072,0.5105,0.4385,0.0536,0.3957,0.3421,0.0802,0.2105,0.1303,0.057,0.1185,0.0615,0.0691,0.1209,0.0518,0.0673,0.6627,0.5954,0.105,0.2542,0.1492,0.0915
0.0757,0.2924,0.2167,0.0486,1.0926,1.044,0.0533,0.1586,0.1053,0.0454,0.5317,0.4863,0.0575,0.3782,0.3207,0.0683,0.1749,0.1066,0.0422,0.1219,0.0797,0.0704,0.0971,0.0267,0.0871,0.321,0.2339,0.1224,0.2676,0.1452,0.0863
0.106,0.6083,0.5023,0.0628,0.1525,0.0897,0.0707,0.1274,0.0567,0.0636,0.6137,0.5501,0.0744,0.3796,0.3052,0.0823,0.1646,0.0823,0.076,0.1428,0.0668,0.0691,0.0858,0.0167,0.1095,0.3107,0.2012,0.1361,0.2729,0.1368,0.1113
