H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0839,0.2886,0.2047,0.1124,0.3476,0.2352,0.0668,0.188,0.1212,0.123,0.3898,0.2668,0.0684,0.8388,0.7704,0.1373,0.3476,0.2103,0.075,0.15,0.075,0.1259,0.2423,0.1164,0.0681,0.2689,0.2008,0.0813,0.6931,0.6118,0.0855
0.0853,0.2765,0.1912,0.0871,0.3259,0.2388,0.0636,0.1402,0.0766,0.1098,0.3309,0.2211,0.0721,0.44,0.3679,0.1096,0.2938,0.1842,0.08,0.1426,0.0626,0.1212,0.1387,0.0175,0.08,0.2784,0.1984,0.0866,0.5032,0.4166,0.1278
0.0945,0.248,0.1535,0.0744,0.2597,0.1853,0.0576,0.4442,0.3866,0.0942,0.3167,0.2225,0.07,0.443,0.373,0.113,0.2698,0.1568,0.0832,0.1408,0.0576,0.1085,0.1508,0.0423,0.0771,0.255,0.1779,0.0747,0.5575,0.4828,0.0979
0.0805,0.2564,0.1759,0.0779,0.2904,0.2125,0.0607,0.0884,0.0277,0.0705,0.2956,0.2251,0.0581,0.3831,0.325,0.0932,0.274,0.1808,0.0692,0.1171,0.0479,0.1127,0.1743,0.0616,0.0737,0.2534,0.1797,0.0747,0.462,0.3873,0.0829
0.0686,0.2786,0.21,0.0718,0.2676,0.1958,0.0523,0.079,0.0267,0.0681,0.2668,0.1987,0.0533,0.37,0.3167,0.0884,0.2674,0.179,0.0702,0.1001,0.0299,0.1022,0.1574,0.0552,0.076,0.2557,0.1797,0.061,0.4462,0.3852,0.0803
0.081,0.2577,0.1767,0.0605,0.2542,0.1937,0.0533,0.0734,0.0201,0.0713,0.2835,0.2122,0.0586,0.3583,0.2997,0.0964,0.291,0.1946,0.0539,0.0619,0.008,0.0974,0.1766,0.0792,0.0708,0.2613,0.1905,0.0797,0.5348,0.4551,0.0995
0.0781,1.8014,1.7233,0.0871,0.3164,0.2293,0.0562,0.8096,0.7534,0.1056,0.2774,0.1718,0.0628,0.4273,0.3645,0.1283,0.2951,0.1668,0.075,0.1139,0.0389,0.1154,0.1514,0.036,0.0734,0.3051,0.2317,0.0834,0.3693,0.2859,0.066
0.0958,0.2646,0.1688,0.1006,0.3397,0.2391,0.0655,0.1429,0.0774,0.1101,0.4334,0.3233,0.0731,0.3366,0.2635,0.109,0.2943,0.1853,0.0718,0.1186,0.0468,0.1454,0.1626,0.0172,0.0792,0.2578,0.1786,0.0739,0.3474,0.2735,0.114
0.0768,0.2876,0.2108,0.0982,0.3402,0.242,0.0613,0.0954,0.0341,0.0927,0.3051,0.2124,0.062,0.3624,0.3004,0.1019,0.2584,0.1565,0.0797,0.1049,0.0252,0.1159,0.1447,0.0288,0.0734,0.2792,0.2058,0.0847,1.608,1.5233,0.1325
0.0903,0.2161,0.1258,0.1014,0.265,0.1636,0.0536,0.0716,0.018,0.1032,0.2607,0.1575,0.0642,0.358,0.2938,0.1111,0.2476,0.1365,0.0768,0.1088,0.032,0.1338,0.137,0.0032,0.0684,0.2346,0.1662,0.0824,0.5544,0.472,0.1206
0.0879,0.5193,0.4314,0.0795,0.3147,0.2352,0.0679,0.0851,0.0172,0.1095,0.2694,0.1599,0.0591,0.369,0.3099,0.0882,0.2547,0.1665,0.075,0.1173,0.0423,0.123,0.1692,0.0462,0.0787,0.2523,0.1736,0.0871,0.4364,0.3493,0.1457
0.0874,0.266,0.1786,0.0803,0.259,0.1787,0.0573,0.0769,0.0196,0.0969,0.2568,0.1599,0.0652,0.378,0.3128,0.1153,0.2705,0.1552,0.0729,0.126,0.0531,0.1188,0.1429,0.0241,0.0821,0.2433,0.1612,0.0789,0.3543,0.2754,0.0934
0.0826,0.2401,0.1575,0.0948,0.2635,0.1687,0.062,0.0729,0.0109,0.1016,0.2536,0.152,0.0692,0.3667,0.2975,0.0911,0.2452,0.1541,0.0634,0.0843,0.0209,0.1069,0.1877,0.0808,0.0763,0.2557,0.1794,0.0866,0.3594,0.2728,0.0871
0.0779,0.2657,0.1878,0.0763,0.2753,0.199,0.0665,0.0792,0.0127,0.0755,0.2523,0.1768,0.0584,0.3662,0.3078,0.1035,0.2687,0.1652,0.0686,0.0869,0.0183,0.119,0.1811,0.0621,0.0676,0.2534,0.1858,0.0797,0.4828,0.4031,0.1183
0.0882,0.2069,0.1187,0.0882,0.2722,0.184,0.0615,0.0671,0.0056,0.0845,0.2647,0.1802,0.0607,0.3529,0.2922,0.1102,0.2504,0.1402,0.0779,0.0957,0.0178,0.1127,0.2033,0.0906,0.0729,0.2457,0.1728,0.0853,0.423,0.3377,0.0884
0.0826,0.2266,0.144,0.0876,0.2803,0.1927,0.0655,0.0515,-0.014,0.1059,0.2663,0.1604,0.0573,0.3332,0.2759,0.0896,0.2667,0.1771,0.0774,0.0833,0.0059,0.1198,0.2027,0.0829,0.0723,0.2409,0.1686,0.0752,0.3836,0.3084,0.0924
0.076,0.2482,0.1722,0.0832,0.2442,0.161,0.0591,0.0813,0.0222,0.0966,0.2494,0.1528,0.0584,0.3451,0.2867,0.0982,0.2394,0.1412,0.0792,0.0862,0.007,0.1059,0.1682,0.0623,0.0723,0.237,0.1647,0.0771,0.4324,0.3553,0.1
0.0774,0.2053,0.1279,0.0903,0.259,0.1687,0.0539,0.0608,0.0069,0.0882,0.2626,0.1744,0.0594,0.3434,0.284,0.1069,0.246,0.1391,0.0814,0.074,-0.0074,0.112,0.1746,0.0626,0.0795,0.2399,0.1604,0.0715,0.4572,0.3857,0.0995
0.085,0.219,0.134,0.0913,0.284,0.1927,0.0607,0.0718,0.0111,0.0847,0.2713,0.1866,0.0591,0.3463,0.2872,0.1033,0.2427,0.1394,0.0684,0.0696,0.0012,0.1135,0.188,0.0745,0.0723,0.2288,0.1565,0.0734,0.4446,0.3712,0.1006
0.0795,0.2209,0.1414,0.0903,0.2663,0.176,0.0615,0.0724,0.0109,0.0879,0.2534,0.1655,0.065,0.3353,0.2703,0.1188,0.2624,0.1436,0.0726,0.0759,0.0033,0.1088,0.1833,0.0745,0.065,0.2444,0.1794,0.0723,0.5015,0.4292,0.1053
0.0953,0.2264,0.1311,0.0929,0.2536,0.1607,0.0602,0.0771,0.0169,0.0839,0.2573,0.1734,0.0597,0.3356,0.2759,0.1151,0.2629,0.1478,0.0531,0.0767,0.0236,0.1109,0.1936,0.0827,0.0647,0.2594,0.1947,0.0692,0.4462,0.377,0.1111
0.0755,0.2599,0.1844,0.0787,0.2698,0.1911,0.066,0.0761,0.0101,0.1,0.2586,0.1586,0.0602,0.3403,0.2801,0.0959,0.2498,0.1539,0.0663,0.0741,0.0078,0.1185,0.1856,0.0671,0.0602,0.2267,0.1665,0.0744,0.3954,0.321,0.0863
0.075,0.2346,0.1596,0.0668,0.2484,0.1816,0.0615,0.0639,0.0024,0.085,0.2853,0.2003,0.0565,0.3566,0.3001,0.1114,0.2423,0.1309,0.07,0.0714,0.0014,0.1251,0.1827,0.0576,0.0697,0.2214,0.1517,0.0684,0.4021,0.3337,0.0855
