H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0679,0.4679,0.4,0.0644,0.2639,0.1995,0.0591,0.1359,0.0768,0.0929,0.2734,0.1805,0.0518,0.3997,0.3479,0.0845,0.2386,0.1541,0.0679,0.229,0.1611,0.1285,0.1692,0.0407,0.0813,0.2415,0.1602,0.0847,0.3923,0.3076,0.1196
0.0776,0.2783,0.2007,0.0744,0.2267,0.1523,0.0573,0.0935,0.0362,0.0863,0.2655,0.1792,0.057,0.4075,0.3505,0.0977,0.2817,0.184,0.0805,0.1408,0.0603,0.1349,0.1574,0.0225,0.0642,0.2291,0.1649,0.0702,0.4448,0.3746,0.0684
0.0673,0.306,0.2387,0.0884,0.2776,0.1892,0.0512,0.0855,0.0343,0.0839,0.2789,0.195,0.065,0.4139,0.3489,0.0996,0.2762,0.1766,0.0726,0.1009,0.0283,0.1206,0.1742,0.0536,0.0708,0.2228,0.152,0.0723,0.5345,0.4622,0.0932
0.0766,0.266,0.1894,0.0898,0.2392,0.1494,0.057,0.0747,0.0177,0.0979,0.285,0.1871,0.0726,0.4247,0.3521,0.1149,0.2989,0.184,0.0401,0.3152,0.2751,0.1251,0.1911,0.066,0.0671,0.2307,0.1636,0.0673,0.4237,0.3564,0.0826
0.0813,0.2522,0.1709,0.0789,0.3088,0.2299,0.0594,0.1064,0.047,0.0927,0.2426,0.1499,0.0665,0.4094,0.3429,0.1001,0.259,0.1589,0.0747,0.0922,0.0175,0.1217,0.1851,0.0634,0.0607,0.2188,0.1581,0.0744,0.3799,0.3055,0.0781
0.0655,0.29,0.2245,0.043,0.2117,0.1687,0.0599,0.0655,0.0056,0.0842,0.3626,0.2784,0.0425,0.3664,0.3239,0.061,0.2653,0.2043,0.0644,0.088,0.0236,0.114,0.1777,0.0637,0.0655,0.2267,0.1612,0.0721,0.4143,0.3422,0.0502
0.0731,0.2749,0.2018,0.0766,0.2928,0.2162,0.052,0.0731,0.0211,0.0721,0.2587,0.1866,0.0499,0.349,0.2991,0.0937,0.2439,0.1502,0.0681,0.0893,0.0212,0.113,0.1777,0.0647,0.0671,0.2964,0.2293,0.0681,0.3332,0.2651,0.0644
0.0565,0.2633,0.2068,0.0644,0.2642,0.1998,0.0568,0.0679,0.0111,0.0805,0.3016,0.2211,0.0449,0.3633,0.3184,0.0707,0.2541,0.1834,0.0679,0.0867,0.0188,0.0993,0.1667,0.0674,0.0639,0.2067,0.1428,0.0731,0.3984,0.3253,0.0613
0.075,0.2633,0.1883,0.0723,0.2544,0.1821,0.0591,0.0726,0.0135,0.0855,0.2974,0.2119,0.0599,0.3717,0.3118,0.1051,0.2384,0.1333,0.071,0.0851,0.0141,0.1151,0.174,0.0589,0.066,0.2204,0.1544,0.0686,0.377,0.3084,0.0779
0.0747,0.2475,0.1728,0.075,0.2695,0.1945,0.0586,0.0652,0.0066,0.0821,0.308,0.2259,0.0578,0.3519,0.2941,0.0972,0.2453,0.1481,0.071,0.0893,0.0183,0.1085,0.1648,0.0563,0.0644,0.1837,0.1193,0.0744,0.4466,0.3722,0.0871
0.0826,0.2804,0.1978,0.0729,0.2584,0.1855,0.0562,0.0652,0.009,0.0829,0.2885,0.2056,0.0536,0.3659,0.3123,0.1027,0.2191,0.1164,0.0739,0.0964,0.0225,0.095,0.1529,0.0579,0.0591,0.195,0.1359,0.0692,0.4042,0.335,0.0631
0.0647,0.2364,0.1717,0.0694,0.3352,0.2658,0.046,0.0661,0.0201,0.0916,0.2745,0.1829,0.0549,0.3828,0.3279,0.0985,0.2402,0.1417,0.0824,0.0865,0.0041,0.113,0.1616,0.0486,0.0723,0.2478,0.1755,0.0718,0.4915,0.4197,0.0797
0.0681,0.2696,0.2015,0.0763,0.5004,0.4241,0.0518,0.1339,0.0821,0.0919,0.2811,0.1892,0.0428,0.3847,0.3419,0.103,0.2276,0.1246,0.0726,0.0899,0.0173,0.1093,0.1621,0.0528,0.0752,0.2568,0.1816,0.0644,0.3823,0.3179,0.0626
0.0679,0.2644,0.1965,0.0668,0.2574,0.1906,0.0631,0.0776,0.0145,0.0771,0.2758,0.1987,0.0475,0.3672,0.3197,0.1043,0.2571,0.1528,0.0676,0.0785,0.0109,0.113,0.1862,0.0732,0.0652,0.2135,0.1483,0.0681,0.4074,0.3393,0.0702
0.0882,0.271,0.1828,0.0768,0.2494,0.1726,0.0634,0.0719,0.0085,0.0869,0.2531,0.1662,0.071,0.3872,0.3162,0.1103,0.2415,0.1312,0.075,0.0666,-0.0084,0.1175,0.1973,0.0798,0.0518,0.2328,0.181,0.056,0.4705,0.4145,0.065
0.0597,0.2657,0.206,0.0774,0.2685,0.1911,0.0557,0.0892,0.0335,0.0697,0.2853,0.2156,0.0507,0.3736,0.3229,0.0969,0.2323,0.1354,0.0639,0.0833,0.0194,0.1059,0.1748,0.0689,0.0533,0.2417,0.1884,0.0536,0.4319,0.3783,0.0628
0.0726,0.2499,0.1773,0.0768,0.2645,0.1877,0.0647,0.0814,0.0167,0.0845,0.2618,0.1773,0.0613,0.3897,0.3284,0.1146,0.2218,0.1072,0.0713,0.0936,0.0223,0.1201,0.1766,0.0565,0.0602,0.2262,0.166,0.0626,0.3855,0.3229,0.066
0.0723,0.258,0.1857,0.0692,0.2405,0.1713,0.0565,0.0795,0.023,0.0821,0.2544,0.1723,0.0573,0.3846,0.3273,0.1041,0.2485,0.1444,0.0671,0.0735,0.0064,0.1188,0.179,0.0602,0.0589,0.2291,0.1702,0.0647,0.3974,0.3327,0.0644
0.0676,0.2335,0.1659,0.0697,0.2658,0.1961,0.0594,0.071,0.0116,0.0634,0.236,0.1726,0.0533,0.3698,0.3165,0.0759,0.2208,0.1449,0.0715,0.0766,0.0051,0.099,0.1875,0.0885,0.0552,0.2093,0.1541,0.0597,0.3612,0.3015,0.0684
0.0742,0.2343,0.1601,0.0734,0.283,0.2096,0.061,0.0771,0.0161,0.0834,0.2636,0.1802,0.0502,0.3601,0.3099,0.1083,0.2619,0.1536,0.0666,0.0579,-0.0087,0.1273,0.1809,0.0536,0.0523,0.2027,0.1504,0.0652,0.3865,0.3213,0.0639
0.0679,0.2378,0.1699,0.075,0.303,0.228,0.0563,0.0552,-0.0011,0.0853,0.2513,0.166,0.0486,0.3527,0.3041,0.094,0.231,0.137,0.0684,0.0864,0.018,0.1066,0.1721,0.0655,0.0618,0.2199,0.1581,0.0755,0.3794,0.3039,0.0634
0.0702,0.2279,0.1577,0.0742,0.2436,0.1694,0.0626,0.0808,0.0182,0.081,0.2607,0.1797,0.0547,0.3551,0.3004,0.0856,0.22,0.1344,0.0797,0.0872,0.0075,0.0958,0.131,0.0352,0.0737,0.2315,0.1578,0.0776,0.3881,0.3105,0.075
0.075,0.2222,0.1472,0.0824,0.2146,0.1322,0.0615,0.0871,0.0256,0.0953,0.246,0.1507,0.0636,0.3619,0.2983,0.0956,0.2429,0.1473,0.0697,0.0518,-0.0179,0.1183,0.1936,0.0753,0.0642,0.2117,0.1475,0.0721,0.3963,0.3242,0.0792
0.0681,0.2316,0.1635,0.07,0.2582,0.1882,0.056,0.0603,0.0043,0.0813,0.2745,0.1932,0.0581,0.3809,0.3228,0.1025,0.239,0.1365,0.0706,0.0611,-0.0095,0.1323,0.196,0.0637,0.057,0.2238,0.1668,0.0705,0.3908,0.3203,0.0694
0.076,0.2419,0.1659,0.07,0.2334,0.1634,0.062,0.0831,0.0211,0.0832,0.2674,0.1842,0.0525,0.3334,0.2809,0.0866,0.2434,0.1568,0.0821,0.075,-0.0071,0.1225,0.1767,0.0542,0.075,0.2188,0.1438,0.0742,0.3739,0.2997,0.0839
0.0805,0.21,0.1295,0.0795,0.2698,0.1903,0.0644,0.0816,0.0172,0.0824,0.2439,0.1615,0.0562,0.3577,0.3015,0.0961,0.2479,0.1518,0.0813,0.0494,-0.0319,0.1178,0.1944,0.0766,0.0702,0.2072,0.137,0.0842,0.4662,0.382,0.0826
0.0663,0.2272,0.1609,0.0763,0.2075,0.1312,0.0605,0.0893,0.0288,0.0792,0.2528,0.1736,0.0573,0.3487,0.2914,0.0935,0.2688,0.1753,0.0708,0.0423,-0.0285,0.1653,0.2422,0.0769,0.0668,0.1974,0.1306,0.0755,0.4282,0.3527,0.0805
0.0739,0.2089,0.135,0.1006,0.3215,0.2209,0.0644,0.0895,0.0251,0.09,0.223,0.133,0.0681,0.3809,0.3128,0.1016,0.2526,0.151,0.0795,0.1102,0.0307,0.1193,0.1595,0.0402,0.0729,0.2159,0.143,0.0784,0.3688,0.2904,0.0813
0.0766,0.2491,0.1725,0.0795,0.2244,0.1449,0.0573,0.0806,0.0233,0.0787,0.2687,0.19,0.0642,0.3583,0.2941,0.1,0.2544,0.1544,0.0773,0.0684,-0.0089,0.1159,0.1846,0.0687,0.0671,0.2072,0.1401,0.0829,0.3915,0.3086,0.071
0.075,0.2335,0.1585,0.0715,0.2114,0.1399,0.0655,0.0769,0.0114,0.0816,0.236,0.1544,0.0739,0.3853,0.3114,0.1075,0.2572,0.1497,0.0771,0.0692,-0.0079,0.1254,0.1854,0.06,0.0768,0.1992,0.1224,0.0832,0.3752,0.292,0.076
0.0718,0.2132,0.1414,0.0847,0.223,0.1383,0.066,0.0879,0.0219,0.0921,0.2467,0.1546,0.0644,0.3735,0.3091,0.1133,0.2761,0.1628,0.0705,0.0859,0.0154,0.1183,0.1762,0.0579,0.0813,0.1932,0.1119,0.0871,0.4174,0.3303,0.0813
0.0718,0.2411,0.1693,0.0837,0.2302,0.1465,0.0586,0.0792,0.0206,0.0832,0.241,0.1578,0.0768,0.3738,0.297,0.1037,0.2819,0.1782,0.0553,0.0376,-0.0177,0.1302,0.306,0.1758,0.0673,0.2111,0.1438,0.0739,0.3691,0.2952,0.0694
0.0636,0.2504,0.1868,0.0718,0.2428,0.171,0.0607,0.0723,0.0116,0.0747,0.2504,0.1757,0.0639,0.3524,0.2885,0.1104,0.2769,0.1665,0.0792,0.0959,0.0167,0.1238,0.1603,0.0365,0.0734,0.209,0.1356,0.0808,0.3662,0.2854,0.0771
0.066,0.2857,0.2197,0.0821,0.2368,0.1547,0.0657,0.0948,0.0291,0.0795,0.2489,0.1694,0.0581,0.3738,0.3157,0.0843,0.2846,0.2003,0.0694,0.1597,0.0903,0.1114,0.1479,0.0365,0.0613,0.2115,0.1502,0.0763,0.453,0.3767,0.07
0.0668,0.2454,0.1786,0.0731,0.223,0.1499,0.0642,0.0811,0.0169,0.0905,0.256,0.1655,0.0467,0.3555,0.3088,0.0684,0.292,0.2236,0.0533,0.1648,0.1115,0.1074,0.189,0.0816,0.0671,0.2173,0.1502,0.0692,0.4399,0.3707,0.0721
0.07,0.2293,0.1593,0.0665,0.2059,0.1394,0.0597,0.0814,0.0217,0.0686,0.2525,0.1839,0.0626,0.3709,0.3083,0.097,0.2709,0.1739,0.0631,0.0999,0.0368,0.0971,0.1703,0.0732,0.0639,0.1739,0.11,0.0774,0.4605,0.3831,0.0613
0.0618,0.2261,0.1643,0.0731,0.2505,0.1774,0.0504,0.0768,0.0264,0.0776,0.2597,0.1821,0.0531,0.4084,0.3553,0.098,0.2904,0.1924,0.0607,0.1479,0.0872,0.1151,0.1943,0.0792,0.051,0.2136,0.1626,0.0718,0.4873,0.4155,0.0665
0.0708,0.2499,0.1791,0.0908,0.2383,0.1475,0.0581,0.0819,0.0238,0.0779,0.3515,0.2736,0.0797,0.3751,0.2954,0.113,0.2716,0.1586,0.0755,0.0671,-0.0084,0.1159,0.2041,0.0882,0.0623,0.2309,0.1686,0.0642,0.4325,0.3683,0.0779
0.0694,0.2366,0.1672,0.0866,0.2268,0.1402,0.0613,0.0817,0.0204,0.0829,0.2615,0.1786,0.0797,0.3925,0.3128,0.1209,0.2708,0.1499,0.0631,0.0759,0.0128,0.1053,0.1795,0.0742,0.0663,0.2188,0.1525,0.0684,0.4631,0.3947,0.0784
0.0747,0.2198,0.1451,0.085,0.2616,0.1766,0.0547,0.0682,0.0135,0.0813,0.2541,0.1728,0.0729,0.3809,0.308,0.1011,0.2386,0.1375,0.0747,0.088,0.0133,0.1111,0.1858,0.0747,0.0734,0.2338,0.1604,0.0734,0.4789,0.4055,0.0702
0.0547,0.2354,0.1807,0.0839,0.2526,0.1687,0.0568,0.0629,0.0061,0.0866,0.2666,0.18,0.0705,0.4219,0.3514,0.1156,0.2521,0.1365,0.0742,0.0721,-0.0021,0.1186,0.2007,0.0821,0.0697,0.2072,0.1375,0.0694,0.4559,0.3865,0.061
0.0655,0.2364,0.1709,0.0869,0.2682,0.1813,0.0589,0.0679,0.009,0.0805,0.2562,0.1757,0.076,0.398,0.322,0.1159,0.259,0.1431,0.0763,0.0671,-0.0092,0.1183,0.1859,0.0676,0.0642,0.2207,0.1565,0.071,0.4163,0.3453,0.0605
0.0715,0.2395,0.168,0.076,0.2478,0.1718,0.0562,0.0628,0.0066,0.0866,0.2494,0.1628,0.0715,0.3687,0.2972,0.1117,0.2442,0.1325,0.08,0.0777,-0.0023,0.1206,0.1858,0.0652,0.07,0.2186,0.1486,0.07,0.4166,0.3466,0.0744
0.0715,0.2226,0.1511,0.0948,0.2479,0.1531,0.0581,0.0748,0.0167,0.0737,0.25,0.1763,0.0515,0.3662,0.3147,0.1014,0.2698,0.1684,0.0586,0.064,0.0054,0.0993,0.1843,0.085,0.0636,0.2309,0.1673,0.0668,0.5108,0.444,0.0655
0.0483,0.2087,0.1604,0.0818,0.227,0.1452,0.0591,0.0779,0.0188,0.0731,0.2393,0.1662,0.056,0.3788,0.3228,0.0935,0.2286,0.1351,0.0705,0.0671,-0.0034,0.1154,0.1793,0.0639,0.0565,0.1964,0.1399,0.0758,0.4129,0.3371,0.0705
