H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0792,0.3464,0.2672,0.1043,0.3846,0.2803,0.076,0.2096,0.1336,0.0958,0.4373,0.3415,0.0763,0.8743,0.798,0.1412,0.3447,0.2035,0.0742,0.1975,0.1233,0.1206,0.3516,0.231,0.0771,0.3051,0.228,0.1024,0.558,0.4556,0.0876
0.0731,0.5098,0.4367,0.1032,0.365,0.2618,0.0705,0.4004,0.3299,0.1008,0.4233,0.3225,0.0779,0.6601,0.5822,0.1032,0.2874,0.1842,0.0829,0.1564,0.0735,0.1264,0.146,0.0196,0.0781,0.2773,0.1992,0.075,0.7106,0.6356,0.065
0.0847,0.2419,0.1572,0.1035,0.555,0.4515,0.0729,0.1782,0.1053,0.1212,0.5606,0.4394,0.0679,0.4999,0.432,0.1017,0.2986,0.1969,0.0739,0.1537,0.0798,0.113,0.2086,0.0956,0.07,0.2761,0.2061,0.066,0.5731,0.5071,0.0861
0.0636,0.3314,0.2678,0.1064,0.3426,0.2362,0.066,0.1753,0.1093,0.0964,0.4125,0.3161,0.0723,0.4529,0.3806,0.0901,0.2883,0.1982,0.0673,0.1321,0.0648,0.1217,0.1714,0.0497,0.0755,0.2776,0.2021,0.0763,0.4562,0.3799,0.071
0.0676,0.5845,0.5169,0.0929,0.4339,0.341,0.065,0.126,0.061,0.0898,0.4226,0.3328,0.0613,0.4933,0.432,0.0816,0.2938,0.2122,0.0652,0.111,0.0458,0.1296,0.1975,0.0679,0.0747,0.2497,0.175,0.0789,0.6454,0.5665,0.0945
0.0795,0.5766,0.4971,0.0628,0.2586,0.1958,0.0547,0.1051,0.0504,0.0913,0.3744,0.2831,0.0631,0.4392,0.3761,0.0977,0.5281,0.4304,0.0723,0.1397,0.0674,0.1014,0.1593,0.0579,0.0697,0.2557,0.186,0.0702,0.4448,0.3746,0.0884
0.0594,0.3343,0.2749,0.0763,0.299,0.2227,0.0481,0.0756,0.0275,0.1135,0.303,0.1895,0.0613,0.4066,0.3453,0.0769,0.2701,0.1932,0.0591,0.1199,0.0608,0.1077,0.1542,0.0465,0.0744,0.2676,0.1932,0.0755,0.4026,0.3271,0.081
0.0668,0.467,0.4002,0.0779,0.2893,0.2114,0.061,0.0766,0.0156,0.0945,0.3104,0.2159,0.0584,0.3825,0.3241,0.098,0.2746,0.1766,0.0689,0.1078,0.0389,0.1222,0.1592,0.037,0.0737,0.2526,0.1789,0.0805,0.5876,0.5071,0.0924
0.0752,0.2971,0.2219,0.0816,0.2582,0.1766,0.0496,0.0715,0.0219,0.0987,0.5964,0.4977,0.0729,0.4031,0.3302,0.1024,0.2795,0.1771,0.0623,0.097,0.0347,0.1019,0.1935,0.0916,0.065,0.2766,0.2116,0.0803,0.728,0.6477,0.1301
0.0924,0.1923,0.0999,0.1048,0.3046,0.1998,0.0676,0.0856,0.018,0.1095,0.3597,0.2502,0.0686,0.4015,0.3329,0.0966,0.2463,0.1497,0.0766,0.1255,0.0489,0.1293,0.1653,0.036,0.0576,0.2439,0.1863,0.0723,0.548,0.4757,0.0905
0.0723,0.2828,0.2105,0.0858,0.2492,0.1634,0.0628,0.0924,0.0296,0.0971,0.3256,0.2285,0.0634,0.4071,0.3437,0.0956,0.3468,0.2512,0.0573,0.1089,0.0516,0.1156,0.1568,0.0412,0.0665,0.2515,0.185,0.0766,0.5689,0.4923,0.1106
0.08,0.2425,0.1625,0.085,0.2629,0.1779,0.0555,0.0695,0.014,0.0948,0.3684,0.2736,0.0586,0.3696,0.311,0.0858,0.2434,0.1576,0.0644,0.1041,0.0397,0.1,0.1655,0.0655,0.0602,0.2578,0.1976,0.0584,0.5496,0.4912,0.0879
