H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0876,0.1239,0.0363,0.0834,0.1161,0.0327,0.0504,0.0576,0.0072,0.0625,0.7096,0.6471,0.095,0.5159,0.4209,0.1494,0.1882,0.0388,0.1021,0.5091,0.407,0.0947,0.4708,0.3761,0.1171,0.249,0.1319,0.0797,0.2769,0.1972,0.061
0.0815,0.2589,0.1774,0.0947,0.1385,0.0438,0.0681,0.0546,-0.0135,0.0739,0.2925,0.2186,0.1124,0.4268,0.3144,0.1496,0.7351,0.5855,0.0815,0.118,0.0365,0.1298,0.085,-0.0448,0.1018,0.1812,0.0794,0.0762,0.2151,0.1389,0.0689
0.1095,0.1598,0.0503,0.1055,0.1192,0.0137,0.0636,0.0731,0.0095,0.077,0.3571,0.2801,0.1,0.8232,0.7232,0.1991,0.5,0.3009,0.077,0.1061,0.0291,0.1093,0.0958,-0.0135,0.1024,0.1652,0.0628,0.082,0.2203,0.1383,0.0857
0.0984,0.1796,0.0812,0.0979,0.1027,0.0048,0.082,0.1005,0.0185,0.0757,0.3758,0.3001,0.101,0.6119,0.5109,0.1712,0.4935,0.3223,0.066,0.0302,-0.0358,0.1171,0.1335,0.0164,0.0892,0.1272,0.038,0.1016,0.2165,0.1149,0.0697
0.0776,0.1458,0.0682,0.1016,0.1169,0.0153,0.0697,0.0866,0.0169,0.0583,0.2147,0.1564,0.1322,0.4798,0.3476,0.1791,0.2854,0.1063,0.0723,0.127,0.0547,0.1198,0.0884,-0.0314,0.0971,0.124,0.0269,0.0907,0.2082,0.1175,0.072
0.0704,0.127,0.0566,0.1005,0.1198,0.0193,0.0459,0.0647,0.0188,0.0731,0.1934,0.1203,0.1084,0.402,0.2936,0.1554,0.2076,0.0522,0.0881,0.1417,0.0536,0.0926,0.071,-0.0216,0.1311,0.1533,0.0222,0.0704,0.2227,0.1523,0.0673
0.1169,0.2231,0.1062,0.1137,0.1306,0.0169,0.0807,0.1654,0.0847,0.0602,0.2253,0.1651,0.0926,0.4076,0.315,0.1406,0.1578,0.0172,0.1137,0.1623,0.0486,0.0997,0.1011,0.0014,0.1005,0.2165,0.116,0.0625,0.1982,0.1357,0.0797
0.0828,0.1183,0.0355,0.0987,0.1815,0.0828,0.0586,0.0948,0.0362,0.0863,0.2392,0.1529,0.077,0.4424,0.3654,0.1534,0.147,-0.0064,0.0816,0.1555,0.0739,0.1068,0.1013,-0.0055,0.0865,0.1661,0.0796,0.0762,0.2074,0.1312,0.0536
0.0855,0.1181,0.0326,0.0992,0.152,0.0528,0.0649,0.0784,0.0135,0.0936,0.2104,0.1168,0.0776,0.3351,0.2575,0.1343,0.1491,0.0148,0.0947,0.1204,0.0257,0.1172,0.0982,-0.019,0.1056,0.1156,0.01,0.0981,0.2299,0.1318,0.0528
0.0939,0.1223,0.0284,0.095,0.1483,0.0533,0.0881,0.1103,0.0222,0.0544,0.2103,0.1559,0.081,0.3324,0.2514,0.1718,0.157,-0.0148,0.0921,0.1581,0.066,0.0992,0.0974,-0.0018,0.0907,0.1434,0.0527,0.0973,0.214,0.1167,0.0749
0.0955,0.1208,0.0253,0.0992,0.1522,0.053,0.0757,0.0771,0.0014,0.0633,0.1888,0.1255,0.0686,0.3258,0.2572,0.2475,0.4698,0.2223,0.0697,0.1062,0.0365,0.1132,0.1063,-0.0069,0.084,0.1544,0.0704,0.0668,0.1906,0.1238,0.0739
0.0826,0.0965,0.0139,0.0815,0.1514,0.0699,0.0597,0.0507,-0.009,0.0678,0.2049,0.1371,0.0681,0.3751,0.307,0.1457,0.1742,0.0285,0.0612,0.08,0.0188,0.1021,0.109,0.0069,0.1013,0.1206,0.0193,0.0984,0.2323,0.1339,0.0517
0.086,0.0917,0.0057,0.0852,0.172,0.0868,0.0547,0.0391,-0.0156,0.0929,0.2213,0.1284,0.0857,0.3226,0.2369,0.1528,0.1335,-0.0193,0.0826,0.1259,0.0433,0.105,0.0763,-0.0287,0.096,0.1356,0.0396,0.0905,0.4501,0.3596,0.0776
0.091,0.1331,0.0421,0.0786,0.1156,0.037,0.0599,0.0763,0.0164,0.0562,0.2171,0.1609,0.0528,0.3192,0.2664,0.1103,0.1114,0.0011,0.1198,0.1156,-0.0042,0.0892,0.0639,-0.0253,0.1427,0.1617,0.019,0.047,0.1753,0.1283,0.0604
0.0736,0.1716,0.098,0.0934,0.095,0.0016,0.0778,0.096,0.0182,0.053,0.2708,0.2178,0.105,0.4342,0.3292,0.1183,0.1305,0.0122,0.1526,0.0877,-0.0649,0.1043,0.0607,-0.0436,0.165,0.1639,-0.0011,0.0739,0.1954,0.1215,0.0604
0.1024,0.1124,0.01,0.1047,0.1343,0.0296,0.0689,0.0678,-0.0011,0.0573,0.1794,0.1221,0.0966,0.3805,0.2839,0.1417,0.156,0.0143,0.086,0.0922,0.0062,0.1058,0.0771,-0.0287,0.1396,0.1345,-0.0051,0.1016,0.2144,0.1128,0.0573
0.1066,0.1308,0.0242,0.0966,0.1409,0.0443,0.056,0.0457,-0.0103,0.091,0.1915,0.1005,0.0554,0.8863,0.8309,0.1551,0.2553,0.1002,0.0897,0.0871,-0.0026,0.1027,0.0927,-0.01,0.1454,0.1398,-0.0056,0.0942,0.2117,0.1175,0.0921
0.1018,0.1305,0.0287,0.1002,0.1184,0.0182,0.0604,0.0652,0.0048,0.0504,0.1501,0.0997,0.0936,0.3063,0.2127,0.1464,0.1258,-0.0206,0.1343,0.1077,-0.0266,0.119,0.0531,-0.0659,0.1325,0.1258,-0.0067,0.1111,0.2196,0.1085,0.0694
0.0755,0.0926,0.0171,0.1074,0.1335,0.0261,0.0657,0.0559,-0.0098,0.0953,0.1894,0.0941,0.086,0.3007,0.2147,0.1509,0.1314,-0.0195,0.1253,0.1267,0.0014,0.1158,0.0702,-0.0456,0.1319,0.1258,-0.0061,0.101,0.247,0.146,0.0641
0.0668,0.0976,0.0308,0.0997,0.12,0.0203,0.0678,0.0575,-0.0103,0.0531,0.1541,0.101,0.0878,0.2942,0.2064,0.1311,0.1322,0.0011,0.119,0.0966,-0.0224,0.1265,0.0827,-0.0438,0.1251,0.0971,-0.028,0.095,0.227,0.132,0.0588
0.1219,0.2437,0.1218,0.0939,0.1042,0.0103,0.0791,0.0955,0.0164,0.0528,0.1944,0.1416,0.0976,0.3346,0.237,0.1457,0.1277,-0.018,0.104,0.1199,0.0159,0.0953,0.051,-0.0443,0.1217,0.0976,-0.0241,0.0982,0.6677,0.5695,0.1142
0.0802,0.1629,0.0827,0.0918,0.0902,-0.0016,0.0694,0.0897,0.0203,0.0575,0.1828,0.1253,0.0971,0.3211,0.224,0.177,0.153,-0.024,0.1274,0.1164,-0.011,0.1192,0.0454,-0.0738,0.1623,0.11,-0.0523,0.1,0.198,0.098,0.0839
0.0918,0.1265,0.0347,0.0934,0.1164,0.023,0.0615,0.0634,0.0019,0.0578,0.1796,0.1218,0.0857,0.3018,0.2161,0.1315,0.1193,-0.0122,0.1302,0.1244,-0.0058,0.1219,0.0473,-0.0746,0.1517,0.1224,-0.0293,0.0799,0.1703,0.0904,0.0681
0.0889,0.1469,0.058,0.1068,0.1258,0.019,0.0805,0.0834,0.0029,0.0623,0.1628,0.1005,0.0939,0.333,0.2391,0.1812,0.1503,-0.0309,0.1343,0.2132,0.0789,0.1212,0.1077,-0.0135,0.113,0.2243,0.1113,0.0976,0.2686,0.171,0.072
0.1055,0.1355,0.03,0.0992,0.1641,0.0649,0.0834,0.118,0.0346,0.0894,0.2497,0.1603,0.0876,0.4118,0.3242,0.1818,0.19,0.0082,0.0876,0.1515,0.0639,0.1161,0.1069,-0.0092,0.0968,0.1493,0.0525,0.0987,0.2239,0.1252,0.0768
