H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0903,0.1406,0.0503,0.0832,0.1178,0.0346,0.0843,0.0832,-0.0011,0.0523,0.3969,0.3446,0.0853,0.3324,0.2471,0.1233,0.2057,0.0824,0.0787,0.134,0.0553,0.0702,0.1249,0.0547,0.1006,0.0768,-0.0238,0.1056,0.2739,0.1683,0.0805
0.0787,0.1327,0.054,0.0942,0.1362,0.042,0.0684,0.0668,-0.0016,0.0618,0.2022,0.1404,0.113,0.3466,0.2336,0.0979,0.1444,0.0465,0.0713,0.1638,0.0925,0.0942,0.099,0.0048,0.1045,0.0303,-0.0742,0.1151,0.2237,0.1086,0.0768
0.0837,0.1169,0.0332,0.0903,0.1608,0.0705,0.0827,0.0729,-0.0098,0.075,0.3613,0.2863,0.0639,0.3435,0.2796,0.0969,0.1531,0.0562,0.09,0.14,0.05,0.1151,0.0811,-0.034,0.0938,0.0441,-0.0497,0.1022,0.2596,0.1574,0.0267
0.0884,0.1366,0.0482,0.1048,0.1465,0.0417,0.075,0.1054,0.0304,0.0948,0.3341,0.2393,0.0475,0.4275,0.38,0.1093,0.3777,0.2684,0.0861,0.178,0.0919,0.0916,0.1075,0.0159,0.1188,0.0385,-0.0803,0.1114,0.2385,0.1271,0.0689
0.1048,0.1274,0.0226,0.0937,0.1354,0.0417,0.0874,0.2677,0.1803,0.0942,0.2692,0.175,0.1082,0.4419,0.3337,0.1386,0.2326,0.094,0.1043,0.1442,0.0399,0.1011,0.0953,-0.0058,0.0961,0.0594,-0.0367,0.1014,0.286,0.1846,0.0708
0.1132,0.1588,0.0456,0.1056,0.1244,0.0188,0.0864,0.0737,-0.0127,0.0974,0.2354,0.138,0.1056,0.3424,0.2368,0.1199,0.2643,0.1444,0.0937,0.2321,0.1384,0.1077,0.1189,0.0112,0.1214,0.0467,-0.0747,0.1161,0.2656,0.1495,0.061
0.0913,0.2311,0.1398,0.1167,0.1194,0.0027,0.0702,0.1035,0.0333,0.0858,0.2956,0.2098,0.0956,0.3369,0.2413,0.1209,0.2194,0.0985,0.0789,0.1568,0.0779,0.0784,0.0859,0.0075,0.1099,0.0391,-0.0708,0.107,0.2534,0.1464,0.0623
0.085,0.257,0.172,0.0866,0.1006,0.014,0.0742,0.1096,0.0354,0.1093,0.2806,0.1713,0.1309,0.3236,0.1927,0.147,0.2529,0.1059,0.0871,0.1355,0.0484,0.0982,0.1225,0.0243,0.0867,0.0238,-0.0629,0.1328,0.2844,0.1516,0.0679
0.0998,0.1457,0.0459,0.0971,0.1663,0.0692,0.0375,0.1262,0.0887,0.061,0.3893,0.3283,0.1056,0.3975,0.2919,0.1125,0.179,0.0665,0.0882,0.1287,0.0405,0.1225,0.1263,0.0038,0.1415,0.0625,-0.079,0.1112,0.404,0.2928,0.0842
0.0821,0.1456,0.0635,0.0953,0.1164,0.0211,0.0652,0.1051,0.0399,0.0995,0.2789,0.1794,0.1077,0.3384,0.2307,0.1222,0.1813,0.0591,0.0934,0.1481,0.0547,0.1349,0.1645,0.0296,0.1257,0.0364,-0.0893,0.1138,0.4211,0.3073,0.0531
