H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.1354,0.153,0.0176,0.089,0.1877,0.0987,0.056,0.8398,0.7838,0.0927,0.4856,0.3929,0.0684,0.4659,0.3975,0.107,0.2527,0.1457,0.1045,0.1249,0.0204,0.1272,0.1882,0.061,0.1397,0.0219,-0.1178,0.1571,0.3404,0.1833,0.0818
0.1119,0.1229,0.011,0.0974,0.1434,0.046,0.0734,0.093,0.0196,0.08,0.2396,0.1596,0.1206,0.3221,0.2015,0.1244,0.193,0.0686,0.104,0.1104,0.0064,0.1278,0.1342,0.0064,0.0937,0.0253,-0.0684,0.1381,0.6164,0.4783,0.1074
0.1027,0.1454,0.0427,0.0734,0.1128,0.0394,0.0679,0.8883,0.8204,0.1043,0.3254,0.2211,0.0956,0.3575,0.2619,0.1608,0.2711,0.1103,0.0911,0.1031,0.012,0.1132,0.142,0.0288,0.1367,0.0839,-0.0528,0.094,0.2409,0.1469,0.0805
0.1114,0.1615,0.0501,0.0845,0.1423,0.0578,0.062,0.304,0.242,0.1032,0.454,0.3508,0.1143,0.557,0.4427,0.1188,0.2244,0.1056,0.0752,0.0872,0.012,0.1359,0.1346,-0.0013,0.1473,0.0652,-0.0821,0.1272,0.2994,0.1722,0.0686
0.0958,0.1702,0.0744,0.0689,0.0813,0.0124,0.0755,0.098,0.0225,0.0642,0.2542,0.19,0.1003,0.3216,0.2213,0.1233,0.2128,0.0895,0.0974,0.1297,0.0323,0.112,0.0927,-0.0193,0.15,0.0602,-0.0898,0.1157,0.2634,0.1477,0.0428
0.09,0.1675,0.0775,0.0787,0.1096,0.0309,0.0681,0.0951,0.027,0.0663,0.2917,0.2254,0.0942,0.3197,0.2255,0.1082,0.1708,0.0626,0.0729,0.21,0.1371,0.1215,0.1167,-0.0048,0.1366,0.0539,-0.0827,0.1173,0.2753,0.158,0.0555
0.0905,0.1387,0.0482,0.0729,0.1025,0.0296,0.0694,0.0832,0.0138,0.0549,0.2475,0.1926,0.0739,0.3165,0.2426,0.1178,0.1738,0.056,0.0874,0.1178,0.0304,0.1178,0.0985,-0.0193,0.0938,0.046,-0.0478,0.1183,0.2438,0.1255,0.0832
0.0853,0.124,0.0387,0.0874,0.1489,0.0615,0.0668,0.2294,0.1626,0.0642,0.2365,0.1723,0.0731,0.3122,0.2391,0.1241,0.2257,0.1016,0.0871,0.1046,0.0175,0.0951,0.0935,-0.0016,0.1067,0.0494,-0.0573,0.1188,0.2694,0.1506,0.0631
0.0763,0.1116,0.0353,0.0818,0.2074,0.1256,0.0715,0.4048,0.3333,0.0607,0.238,0.1773,0.099,0.3592,0.2602,0.103,0.2226,0.1196,0.0792,0.121,0.0418,0.1027,0.0906,-0.0121,0.1323,0.0335,-0.0988,0.1094,0.2821,0.1727,0.0673
0.0789,0.1118,0.0329,0.0808,0.1304,0.0496,0.0602,0.0626,0.0024,0.0489,0.2281,0.1792,0.1006,0.3221,0.2215,0.1325,0.2104,0.0779,0.0863,0.0948,0.0085,0.14,0.0951,-0.0449,0.1408,0.0645,-0.0763,0.1146,0.266,0.1514,0.0631
0.0895,0.1105,0.021,0.0576,0.1489,0.0913,0.057,0.3061,0.2491,0.0842,0.2797,0.1955,0.0826,0.3648,0.2822,0.1106,0.188,0.0774,0.0937,0.1271,0.0334,0.1175,0.1011,-0.0164,0.1337,0.0201,-0.1136,0.1101,0.5948,0.4847,0.0869
0.0916,0.1794,0.0878,0.0942,0.1275,0.0333,0.0789,0.1259,0.047,0.0742,0.2368,0.1626,0.0998,0.306,0.2062,0.1246,0.2281,0.1035,0.0945,0.1854,0.0909,0.0444,0.0204,-0.024,0.117,0.0473,-0.0697,0.0948,0.4454,0.3506,0.0795
0.0964,0.1642,0.0678,0.0829,0.1025,0.0196,0.0671,0.0946,0.0275,0.0652,0.1961,0.1309,0.1241,0.2999,0.1758,0.1557,0.265,0.1093,0.0845,0.1136,0.0291,0.1233,0.0945,-0.0288,0.1247,0.0465,-0.0782,0.1151,0.2301,0.115,0.0533
0.0792,0.1166,0.0374,0.0858,0.1378,0.052,0.0629,0.0502,-0.0127,0.0679,0.1972,0.1293,0.0995,0.2806,0.1811,0.112,0.1727,0.0607,0.1051,0.1469,0.0418,0.1072,0.08,-0.0272,0.1246,0.0747,-0.0499,0.1296,0.272,0.1424,0.0618
0.094,0.1306,0.0366,0.0821,0.1236,0.0415,0.0668,0.2925,0.2257,0.0781,0.2826,0.2045,0.0755,0.2862,0.2107,0.1439,0.1661,0.0222,0.1014,0.1421,0.0407,0.1219,0.1296,0.0077,0.156,0.0974,-0.0586,0.1367,0.2691,0.1324,0.0774
0.0752,0.1129,0.0377,0.0763,0.1563,0.08,0.0708,0.0531,-0.0177,0.0697,0.2101,0.1404,0.0913,0.2751,0.1838,0.1112,0.1368,0.0256,0.1167,0.2076,0.0909,0.1162,0.0803,-0.0359,0.126,0.0803,-0.0457,0.1199,0.2399,0.12,0.0834
0.0832,0.1064,0.0232,0.0832,0.1513,0.0681,0.0673,0.0782,0.0109,0.0929,0.2438,0.1509,0.1069,0.3284,0.2215,0.1151,0.2721,0.157,0.0979,0.1558,0.0579,0.1133,0.0687,-0.0446,0.1162,0.051,-0.0652,0.1351,0.2828,0.1477,0.0763
0.0824,0.1393,0.0569,0.0776,0.1146,0.037,0.0652,0.0475,-0.0177,0.0972,0.2112,0.114,0.076,0.3067,0.2307,0.1384,0.2152,0.0768,0.1006,0.1065,0.0059,0.0995,0.0974,-0.0021,0.0861,0.0449,-0.0412,0.1296,0.287,0.1574,0.0924
0.0734,0.1448,0.0714,0.0705,0.1022,0.0317,0.0705,0.0753,0.0048,0.0705,0.2069,0.1364,0.0924,0.377,0.2846,0.1289,0.1807,0.0518,0.09,0.1698,0.0798,0.1495,0.1091,-0.0404,0.0978,0.0418,-0.056,0.1299,0.2699,0.14,0.0594
0.0956,0.1087,0.0131,0.1003,0.1763,0.076,0.0801,0.0043,-0.0758,0.079,0.2286,0.1496,0.1246,0.3065,0.1819,0.1485,0.289,0.1405,0.0916,0.1392,0.0476,0.1573,0.1259,-0.0314,0.1123,0.0663,-0.046,0.1215,0.2694,0.1479,0.0792
0.0892,0.3913,0.3021,0.0898,0.0909,0.0011,0.075,0.1027,0.0277,0.0876,0.2071,0.1195,0.1053,0.3472,0.2419,0.1043,0.2737,0.1694,0.1151,0.1284,0.0133,0.0975,0.0956,-0.0019,0.1118,0.0547,-0.0571,0.1178,0.2367,0.1189,0.1061
0.1127,0.139,0.0263,0.1082,0.4676,0.3594,0.1354,0.246,0.1106,0.0874,0.2821,0.1947,0.1156,0.335,0.2194,0.1441,0.2273,0.0832,0.0927,0.125,0.0323,0.1193,0.1365,0.0172,0.1341,0.0095,-0.1246,0.1579,0.2847,0.1268,0.0847
0.1438,0.3224,0.1786,0.1103,0.1747,0.0644,0.109,0.1307,0.0217,0.0642,0.2107,0.1465,0.1167,0.3469,0.2302,0.1136,0.1952,0.0816,0.0919,0.1205,0.0286,0.128,0.1098,-0.0182,0.1941,0.0547,-0.1394,0.1613,0.3277,0.1664,0.0644
0.0858,0.133,0.0472,0.0911,0.1402,0.0491,0.0713,0.0919,0.0206,0.0832,0.2352,0.152,0.0744,0.4088,0.3344,0.1262,0.17,0.0438,0.0726,0.2097,0.1371,0.1336,0.1611,0.0275,0.1259,0.0459,-0.08,0.1167,0.2332,0.1165,0.0766
0.1272,0.1691,0.0419,0.0837,0.1022,0.0185,0.0758,0.2848,0.209,0.1027,0.6352,0.5325,0.1713,0.4118,0.2405,0.14,0.2456,0.1056,0.1064,0.1421,0.0357,0.1283,0.1056,-0.0227,0.1837,0.0752,-0.1085,0.1262,0.2781,0.1519,0.0684
0.1156,0.5979,0.4823,0.0808,0.1128,0.032,0.0908,0.0876,-0.0032,0.0758,0.2671,0.1913,0.0723,0.4943,0.422,0.1257,0.2023,0.0766,0.0911,0.1049,0.0138,0.1233,0.1537,0.0304,0.1452,0.0433,-0.1019,0.1291,0.2472,0.1181,0.0879
0.1032,0.1348,0.0316,0.0766,0.1265,0.0499,0.0813,0.1225,0.0412,0.1095,0.2929,0.1834,0.1138,0.3601,0.2463,0.1207,0.24,0.1193,0.0909,0.0777,-0.0132,0.1379,0.1638,0.0259,0.1086,0.0515,-0.0571,0.1109,0.2264,0.1155,0.0721
0.0929,0.1506,0.0577,0.0971,0.137,0.0399,0.0797,0.1555,0.0758,0.1164,0.2937,0.1773,0.1505,0.3723,0.2218,0.1354,0.1843,0.0489,0.0689,0.1439,0.075,0.1412,0.1743,0.0331,0.1502,0.1306,-0.0196,0.1207,0.2969,0.1762,0.0869
0.1349,0.2536,0.1187,0.0916,0.1452,0.0536,0.0861,0.0784,-0.0077,0.093,0.2777,0.1847,0.1219,0.3344,0.2125,0.1497,0.2247,0.075,0.0792,0.1089,0.0297,0.1383,0.108,-0.0303,0.1481,0.0441,-0.104,0.1325,0.2274,0.0949,0.0863
0.0998,0.1567,0.0569,0.094,0.0959,0.0019,0.0805,0.1056,0.0251,0.099,0.3381,0.2391,0.1209,0.5627,0.4418,0.127,0.2455,0.1185,0.0987,0.146,0.0473,0.1837,0.1085,-0.0752,0.1415,0.0834,-0.0581,0.1051,0.2008,0.0957,0.0861
0.1132,0.1361,0.0229,0.0929,0.1233,0.0304,0.0805,0.0869,0.0064,0.0837,0.2589,0.1752,0.1217,0.3358,0.2141,0.1212,0.1761,0.0549,0.085,0.1012,0.0162,0.1297,0.0877,-0.042,0.116,0.0385,-0.0775,0.1321,0.232,0.0999,0.0679
0.0942,0.1076,0.0134,0.0813,0.1792,0.0979,0.0956,0.097,0.0014,0.0961,0.2439,0.1478,0.1111,0.3205,0.2094,0.1249,0.4854,0.3605,0.0747,0.1336,0.0589,0.1109,0.2052,0.0943,0.1821,0.3312,0.1491,0.0937,0.2992,0.2055,0.0106
0.062,0.1195,0.0575,0.0723,0.1241,0.0518,0.0702,0.062,-0.0082,0.0573,0.6268,0.5695,0.1106,0.3791,0.2685,0.1112,0.2091,0.0979,0.0956,0.1387,0.0431,0.1001,0.0869,-0.0132,0.1426,0.0396,-0.103,0.1347,0.2404,0.1057,0.07
0.1135,0.1725,0.059,0.0742,0.1202,0.046,0.0676,0.1091,0.0415,0.1085,1.2384,1.1299,0.0708,0.7938,0.723,0.1069,0.2069,0.1,0.0858,0.1015,0.0157,0.15,0.127,-0.023,0.1273,0.0552,-0.0721,0.1167,0.2322,0.1155,0.0855
0.1117,0.1081,-0.0036,0.0935,0.154,0.0605,0.1064,0.1078,0.0014,0.0394,0.3605,0.3211,0.1214,0.3134,0.192,0.1328,0.1795,0.0467,0.0921,0.1405,0.0484,0.0974,0.0771,-0.0203,0.1241,0.0428,-0.0813,0.1367,0.2648,0.1281,0.1059
0.1317,0.2459,0.1142,0.0446,0.3853,0.3407,0.0636,0.1322,0.0686,0.0708,0.2096,0.1388,0.1193,0.387,0.2677,0.1468,0.2007,0.0539,0.0747,0.1255,0.0508,0.1093,0.103,-0.0063,0.1605,0.029,-0.1315,0.1328,0.3269,0.1941,0.1003
0.0945,0.1285,0.034,0.0755,0.1726,0.0971,0.0829,0.5959,0.513,0.0887,0.2407,0.152,0.1291,0.3187,0.1896,0.1526,0.2376,0.085,0.0829,0.0816,-0.0013,0.1334,0.1065,-0.0269,0.1439,0.0591,-0.0848,0.1373,0.2826,0.1453,0.0718
0.099,0.1377,0.0387,0.0842,0.1172,0.033,0.0882,0.1033,0.0151,0.1061,0.2241,0.118,0.1441,0.3426,0.1985,0.1359,0.2022,0.0663,0.1106,0.1587,0.0481,0.149,0.0798,-0.0692,0.1563,0.0499,-0.1064,0.1262,0.5599,0.4337,0.1098
0.1109,0.2098,0.0989,0.0742,0.0924,0.0182,0.0721,0.0922,0.0201,0.0686,0.1971,0.1285,0.1423,0.3601,0.2178,0.1333,0.207,0.0737,0.095,0.1371,0.0421,0.1402,0.1162,-0.024,0.1307,0.0404,-0.0903,0.1299,0.2895,0.1596,0.0892
0.1059,0.1428,0.0369,0.0768,0.1103,0.0335,0.0636,0.0935,0.0299,0.1069,0.2826,0.1757,0.1433,0.3709,0.2276,0.1194,0.1714,0.052,0.0858,0.121,0.0352,0.1457,0.1241,-0.0216,0.1067,0.0488,-0.0579,0.1252,0.2515,0.1263,0.0779
0.1159,0.1752,0.0593,0.0911,0.131,0.0399,0.0713,0.0779,0.0066,0.094,0.2339,0.1399,0.1259,0.3474,0.2215,0.1283,0.1721,0.0438,0.0958,0.1249,0.0291,0.1111,0.1098,-0.0013,0.1471,0.0454,-0.1017,0.1236,0.2515,0.1279,0.0903
0.1167,0.1681,0.0514,0.08,0.1278,0.0478,0.0839,0.2628,0.1789,0.1095,0.2217,0.1122,0.095,0.2814,0.1864,0.1236,0.1793,0.0557,0.0993,0.1287,0.0294,0.1109,0.0906,-0.0203,0.1249,0.0375,-0.0874,0.1241,0.266,0.1419,0.0977
0.0937,0.1488,0.0551,0.0942,0.1307,0.0365,0.0763,0.0827,0.0064,0.0467,0.1969,0.1502,0.1088,0.3287,0.2199,0.1138,0.169,0.0552,0.0832,0.1224,0.0392,0.1273,0.1141,-0.0132,0.1107,0.0634,-0.0473,0.1352,0.5816,0.4464,0.1043
0.0784,0.2929,0.2145,0.0964,0.2722,0.1758,0.0668,1.1857,1.1189,0.1159,0.2468,0.1309,0.1072,0.3316,0.2244,0.1534,0.2424,0.089,0.0768,0.1014,0.0246,0.0668,0.0594,-0.0074,0.1442,0.0837,-0.0605,0.132,0.272,0.14,0.0768
0.0953,0.1939,0.0986,0.1212,0.1577,0.0365,0.0771,0.0673,-0.0098,0.0769,0.2223,0.1454,0.0982,0.2878,0.1896,0.1539,0.2202,0.0663,0.0913,0.0935,0.0022,0.1446,0.0821,-0.0625,0.151,0.0673,-0.0837,0.1051,0.205,0.0999,0.0985
0.1006,0.1507,0.0501,0.1027,0.17,0.0673,0.0705,0.0829,0.0124,0.0781,0.86,0.7819,0.1779,0.5137,0.3358,0.1375,0.3233,0.1858,0.0913,0.1637,0.0724,0.1138,0.121,0.0072,0.1616,0.0586,-0.103,0.1468,0.3351,0.1883,0.1027
0.0813,0.0796,-0.0017,0.0914,0.1429,0.0515,0.0663,0.0401,-0.0262,0.0787,0.2093,0.1306,0.1285,0.7092,0.5807,0.1495,0.2854,0.1359,0.0903,0.1524,0.0621,0.1268,0.0687,-0.0581,0.1043,0.0639,-0.0404,0.1111,0.2772,0.1661,0.0586
0.0879,0.1443,0.0564,0.0747,0.098,0.0233,0.0726,0.0689,-0.0037,0.0892,0.7827,0.6935,0.1462,0.3569,0.2107,0.1127,0.1816,0.0689,0.0824,0.1171,0.0347,0.1362,0.1051,-0.0311,0.1151,0.0528,-0.0623,0.1243,0.2567,0.1324,0.0985
0.071,0.0955,0.0245,0.0726,0.2204,0.1478,0.0642,0.1458,0.0816,0.1209,0.4329,0.312,0.156,0.4875,0.3315,0.1402,0.3226,0.1824,0.0948,0.0962,0.0014,0.1312,0.1323,0.0011,0.133,0.0662,-0.0668,0.1233,0.2454,0.1221,0.0816
0.0895,0.1683,0.0788,0.094,0.121,0.027,0.0673,0.0808,0.0135,0.0805,0.2114,0.1309,0.0993,0.3456,0.2463,0.1133,0.1561,0.0428,0.1032,0.1244,0.0212,0.1334,0.0827,-0.0507,0.1257,0.0618,-0.0639,0.1217,0.2546,0.1329,0.0644
