H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0823,0.8955,0.8132,0.1198,0.138,0.0182,0.1024,1.2749,1.1725,0.1416,0.9253,0.7837,0.0633,1.3051,1.2418,0.138,1.6069,1.4689,0.1084,0.374,0.2656,0.1902,0.72,0.5298,0.0691,0.3088,0.2397,0.1211,0.4369,0.3158,0.1306
0.1137,0.3781,0.2644,0.1348,0.1546,0.0198,0.1063,0.2864,0.1801,0.1118,0.8167,0.7049,0.0828,0.7638,0.681,0.144,1.0164,0.8724,0.0472,0.4645,0.4173,0.1432,0.3371,0.1939,0.0931,0.3386,0.2455,0.1121,0.3594,0.2473,0.1037
0.0944,0.2921,0.1977,0.13,0.125,-0.005,0.1063,0.2975,0.1912,0.0892,0.6667,0.5775,0.0699,0.5861,0.5162,0.1177,0.8814,0.7637,0.0586,0.3962,0.3376,0.144,0.2068,0.0628,0.1208,0.4417,0.3209,0.1187,0.3565,0.2378,0.1445
0.0958,0.9562,0.8604,0.1348,0.2994,0.1646,0.125,0.7526,0.6276,0.1045,1.0702,0.9657,0.0815,0.7169,0.6354,0.124,0.4004,0.2764,0.1016,1.2303,1.1287,0.1941,0.2229,0.0288,0.1746,0.3244,0.1498,0.1274,0.4145,0.2871,0.12
0.1237,0.4707,0.347,0.1312,0.0995,-0.0317,0.1082,0.3266,0.2184,0.0936,0.5074,0.4138,0.0955,0.6159,0.5204,0.1032,0.686,0.5828,0.1092,0.3311,0.2219,0.1881,0.282,0.0939,0.0886,0.3141,0.2255,0.0849,0.5484,0.4635,0.1108
0.1195,0.2671,0.1476,0.1532,0.1778,0.0246,0.1079,0.3178,0.2099,0.0694,0.5243,0.4549,0.0892,0.6434,0.5542,0.1248,1.1767,1.0519,0.0915,0.5075,0.416,0.1736,0.3907,0.2171,0.0997,0.3183,0.2186,0.1153,0.5239,0.4086,0.1314
0.1045,0.6788,0.5743,0.1435,0.1319,-0.0116,0.0907,0.433,0.3423,0.1467,1.0314,0.8847,0.0686,0.5494,0.4808,0.1533,0.4603,0.307,0.1016,0.2636,0.162,0.2007,0.2625,0.0618,0.0839,0.3144,0.2305,0.0955,0.3459,0.2504,0.138
0.1047,0.9008,0.7961,0.1485,0.057,-0.0915,0.1385,0.4297,0.2912,0.1137,0.5261,0.4124,0.1008,0.6702,0.5694,0.1034,0.8568,0.7534,0.1256,0.1803,0.0547,0.191,0.2393,0.0483,0.0752,0.2888,0.2136,0.1227,0.4572,0.3345,0.0989
0.0992,0.4596,0.3604,0.1503,0.3341,0.1838,0.1242,0.2542,0.13,0.1153,1.1008,0.9855,0.0573,0.7335,0.6762,0.1501,0.2952,0.1451,0.0894,0.5101,0.4207,0.1867,0.253,0.0663,0.1124,0.5467,0.4343,0.1126,0.3053,0.1927,0.12
0.0968,0.3119,0.2151,0.1743,0.1577,-0.0166,0.1161,0.2736,0.1575,0.0973,0.3528,0.2555,0.0929,0.5226,0.4297,0.1512,0.7454,0.5942,0.1208,0.2717,0.1509,0.178,0.2941,0.1161,0.1008,0.5934,0.4926,0.1219,0.4193,0.2974,0.1263
