H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0715,1.5869,1.5154,0.1387,0.2463,0.1076,0.2065,0.2962,0.0897,0.2049,0.8887,0.6838,0.1182,1.1908,1.0726,0.0557,0.5837,0.528,0.1456,0.32,0.1744,0.2134,0.3923,0.1789,0.1453,0.4391,0.2938,0.1904,0.5347,0.3443,0.1337
0.0852,0.5421,0.4569,0.1353,0.1337,-0.0016,0.1409,0.22,0.0791,0.1464,0.6804,0.534,0.0836,0.6984,0.6148,0.0997,0.3289,0.2292,0.1398,0.5188,0.379,0.1891,0.2016,0.0125,0.1717,0.3365,0.1648,0.1625,0.4741,0.3116,0.1474
0.1345,0.318,0.1835,0.1633,0.3492,0.1859,0.1319,0.2791,0.1472,0.1285,1.0575,0.929,0.1024,0.6059,0.5035,0.1391,0.2942,0.1551,0.0857,0.5238,0.4381,0.2313,0.4769,0.2456,0.1862,0.2695,0.0833,0.1488,0.5828,0.434,0.1155
0.1137,0.4214,0.3077,0.1575,0.166,0.0085,0.1245,0.2458,0.1213,0.125,0.8354,0.7104,0.0834,1.364,1.2806,0.1224,0.369,0.2466,0.0857,0.2606,0.1749,0.1659,0.3751,0.2092,0.1158,0.5781,0.4623,0.1432,0.4988,0.3556,0.1013
0.1448,0.3652,0.2204,0.1573,0.1496,-0.0077,0.1132,0.2678,0.1546,0.1604,0.9626,0.8022,0.1084,0.715,0.6066,0.1248,0.3042,0.1794,0.077,0.4785,0.4015,0.1693,0.3758,0.2065,0.1617,0.3864,0.2247,0.1327,0.4976,0.3649,0.1227
0.1129,0.376,0.2631,0.1614,0.2667,0.1053,0.1846,0.3073,0.1227,0.1646,0.8832,0.7186,0.1559,0.9255,0.7696,0.1599,0.2586,0.0987,0.1488,0.2314,0.0826,0.2147,0.1931,-0.0216,0.1638,0.4995,0.3357,0.1329,0.5827,0.4498,0.1246
0.0789,0.4994,0.4205,0.1825,0.2677,0.0852,0.1601,0.3297,0.1696,0.1664,1.3066,1.1402,0.1232,1.5294,1.4062,0.1564,0.3147,0.1583,0.1604,0.2301,0.0697,0.4004,0.1918,-0.2086,0.1693,0.6946,0.5253,0.1308,0.4448,0.314,0.139
0.1132,0.3729,0.2597,0.2184,0.2382,0.0198,0.139,0.2975,0.1585,0.1459,0.9549,0.809,0.1053,0.5848,0.4795,0.1816,0.3768,0.1952,0.1728,0.8034,0.6306,0.2012,0.2704,0.0692,0.1543,0.365,0.2107,0.1174,0.5189,0.4015,0.1477
0.1132,0.3539,0.2407,0.1907,0.2335,0.0428,0.182,0.2778,0.0958,0.1319,0.688,0.5561,0.1063,0.5571,0.4508,0.1915,0.3342,0.1427,0.1675,0.2565,0.089,0.2329,0.2047,-0.0282,0.1229,0.4829,0.36,0.1008,0.6917,0.5909,0.0923
0.0958,0.4161,0.3203,0.1625,0.1459,-0.0166,0.1907,0.3743,0.1836,0.1219,0.9265,0.8046,0.0952,0.743,0.6478,0.1881,0.3835,0.1954,0.1522,0.2259,0.0737,0.7221,1.2113,0.4892,0.101,0.4562,0.3552,0.1427,0.3657,0.223,0.096
0.0839,0.4654,0.3815,0.1759,0.3634,0.1875,0.1329,0.3286,0.1957,0.1538,0.7252,0.5714,0.0944,0.9935,0.8991,0.1744,0.2968,0.1224,0.1569,0.1997,0.0428,0.4307,0.1952,-0.2355,0.1311,2.0443,1.9132,0.0712,0.9429,0.8717,0.0968
0.0755,0.4114,0.3359,0.1556,0.1667,0.0111,0.0815,0.2429,0.1614,0.0934,1.5133,1.4199,0.1401,0.8918,0.7517,0.182,0.2891,0.1071,0.1514,0.2681,0.1167,0.2424,0.2039,-0.0385,0.1309,0.3759,0.245,0.1089,0.9033,0.7944,0.1443
0.067,0.4316,0.3646,0.1635,0.1469,-0.0166,0.1277,0.2878,0.1601,0.1308,0.5261,0.3953,0.095,0.6423,0.5473,0.1952,0.344,0.1488,0.1414,0.2852,0.1438,0.2456,0.2234,-0.0222,0.1188,0.4112,0.2924,0.0936,1.2232,1.1296,0.1176
0.0768,0.3913,0.3145,0.1623,0.1464,-0.0159,0.1227,0.5631,0.4404,0.0886,1.035,0.9464,0.1084,0.6915,0.5831,0.1538,0.4929,0.3391,0.1622,0.3021,0.1399,0.231,0.3176,0.0866,0.1638,0.6313,0.4675,0.1089,0.8129,0.704,0.0794
0.0668,0.6355,0.5687,0.1533,0.1124,-0.0409,0.1512,0.2678,0.1166,0.1132,0.3985,0.2853,0.0884,0.6734,0.585,0.1506,0.6564,0.5058,0.1277,0.2309,0.1032,0.2331,0.2411,0.008,0.0939,0.3531,0.2592,0.1192,0.5853,0.4661,0.1084
0.0623,0.616,0.5537,0.1646,0.1203,-0.0443,0.1358,0.2313,0.0955,0.0984,0.5688,0.4704,0.0863,0.6909,0.6046,0.1393,0.3208,0.1815,0.1292,0.2596,0.1304,0.2078,0.2174,0.0096,0.1008,0.8149,0.7141,0.11,0.343,0.233,0.0868
0.0662,0.3981,0.3319,0.1409,0.1441,0.0032,0.1031,0.3025,0.1994,0.0755,0.5014,0.4259,0.0828,0.7717,0.6889,0.1372,0.3086,0.1714,0.1205,0.2538,0.1333,0.2202,0.2015,-0.0187,0.1058,0.3125,0.2067,0.0913,0.3905,0.2992,0.1058
0.0844,0.496,0.4116,0.1504,0.138,-0.0124,0.1377,0.2593,0.1216,0.1029,0.3716,0.2687,0.0752,0.5769,0.5017,0.163,0.2915,0.1285,0.1445,0.2503,0.1058,0.4052,0.2295,-0.1757,0.1224,0.956,0.8336,0.0963,0.3575,0.2612,0.0828
0.0707,0.6036,0.5329,0.2099,0.2759,0.066,0.0984,0.3284,0.23,0.1158,0.4032,0.2874,0.115,1.0515,0.9365,0.1631,0.3612,0.1981,0.1124,0.2496,0.1372,0.2371,0.2102,-0.0269,0.099,0.5309,0.4319,0.0981,0.7082,0.6101,0.0794
0.0834,0.3354,0.252,0.1514,0.1348,-0.0166,0.1068,0.279,0.1722,0.0929,0.4067,0.3138,0.0773,0.7217,0.6444,0.1291,0.3622,0.2331,0.1274,0.2704,0.143,0.23,0.3994,0.1694,0.1329,0.6247,0.4918,0.0876,0.3285,0.2409,0.1116
0.0726,0.4143,0.3417,0.1593,0.144,-0.0153,0.1124,0.2925,0.1801,0.1118,0.352,0.2402,0.0826,0.8213,0.7387,0.1701,0.341,0.1709,0.0955,0.2459,0.1504,0.2548,0.1928,-0.062,0.1646,0.3553,0.1907,0.11,0.8069,0.6969,0.1234
0.1037,0.361,0.2573,0.1509,0.1482,-0.0027,0.1378,0.1974,0.0596,0.1079,0.3537,0.2458,0.0907,0.6403,0.5496,0.1641,0.3115,0.1474,0.1285,0.247,0.1185,0.2482,0.1939,-0.0543,0.1382,0.3046,0.1664,0.1013,0.3224,0.2211,0.0881
0.0757,0.3681,0.2924,0.1725,0.1739,0.0014,0.1253,0.2772,0.1519,0.0897,0.4679,0.3782,0.0752,0.6149,0.5397,0.1456,0.3033,0.1577,0.0947,0.3237,0.229,0.2136,0.2598,0.0462,0.0462,1.9826,1.9364,0.0673,0.8356,0.7683,0.0718
0.0675,0.5371,0.4696,0.149,0.1664,0.0174,0.1045,0.2306,0.1261,0.0902,0.5311,0.4409,0.0907,0.6037,0.513,0.1482,0.3144,0.1662,0.148,0.295,0.147,0.2437,0.248,0.0043,0.1316,0.3898,0.2582,0.1435,0.5382,0.3947,0.1263
