H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0937,0.134,0.0403,0.0618,0.1143,0.0525,0.0525,0.0707,0.0182,0.0752,0.2773,0.2021,0.0697,0.2817,0.212,0.0735,0.134,0.0605,0.0789,0.0988,0.0199,0.0747,0.0985,0.0238,0.1006,0.0916,-0.009,0.089,0.2058,0.1168,0.0834
0.089,0.1525,0.0635,0.0531,0.1151,0.062,0.0631,0.0645,0.0014,0.0689,0.2573,0.1884,0.0671,0.2614,0.1943,0.0774,0.1416,0.0642,0.0781,0.108,0.0299,0.0731,0.103,0.0299,0.093,0.0771,-0.0159,0.0882,0.2203,0.1321,0.0639
0.0694,0.2263,0.1569,0.065,0.1371,0.0721,0.0547,0.1133,0.0586,0.0723,0.3106,0.2383,0.0668,0.2638,0.197,0.0695,0.1548,0.0853,0.0681,0.1273,0.0592,0.0586,0.084,0.0254,0.0763,0.1027,0.0264,0.0971,0.2622,0.1651,0.0731
0.0853,0.1892,0.1039,0.0562,0.1401,0.0839,0.0568,0.0827,0.0259,0.0847,0.2668,0.1821,0.0636,0.3171,0.2535,0.0687,0.1716,0.1029,0.0766,0.0941,0.0175,0.0673,0.1011,0.0338,0.0744,0.0757,0.0013,0.0771,0.2163,0.1392,0.0744
0.089,0.1607,0.0717,0.0562,0.1143,0.0581,0.0494,0.0658,0.0164,0.0784,0.2584,0.18,0.0795,0.3023,0.2228,0.069,0.1654,0.0964,0.0797,0.0914,0.0117,0.0797,0.1223,0.0426,0.0829,0.081,-0.0019,0.075,0.2134,0.1384,0.0755
0.0916,0.1509,0.0593,0.0607,0.1396,0.0789,0.0465,0.089,0.0425,0.085,0.2755,0.1905,0.0647,0.3541,0.2894,0.0779,0.1764,0.0985,0.0797,0.0906,0.0109,0.0866,0.1629,0.0763,0.0916,0.0768,-0.0148,0.108,0.2501,0.1421,0.0679
0.0998,0.2166,0.1168,0.0636,0.1523,0.0887,0.0457,0.07,0.0243,0.0734,0.2156,0.1422,0.0634,0.2675,0.2041,0.0729,0.132,0.0591,0.0763,0.1046,0.0283,0.0742,0.0988,0.0246,0.0985,0.0726,-0.0259,0.0892,0.2646,0.1754,0.0847
0.095,0.1519,0.0569,0.0562,0.1811,0.1249,0.0921,0.2642,0.1721,0.0958,0.4032,0.3074,0.0562,0.3226,0.2664,0.0729,0.2257,0.1528,0.0684,0.1091,0.0407,0.0663,0.112,0.0457,0.0959,0.0776,-0.0183,0.0969,0.2079,0.111,0.0837
0.0824,0.1327,0.0503,0.0515,0.1225,0.071,0.052,0.0504,-0.0016,0.0634,0.1903,0.1269,0.0663,0.2892,0.2229,0.0652,0.1552,0.09,0.089,0.1258,0.0368,0.0758,0.1218,0.046,0.1169,0.1246,0.0077,0.0821,0.2527,0.1706,0.0884
0.0892,0.1522,0.063,0.0584,0.1363,0.0779,0.0518,0.0761,0.0243,0.0744,0.2095,0.1351,0.0597,0.2981,0.2384,0.0742,0.1661,0.0919,0.0723,0.1112,0.0389,0.0744,0.1003,0.0259,0.0946,0.0742,-0.0204,0.0977,0.2251,0.1274,0.0832
