H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0781,0.1701,0.092,0.0618,0.1402,0.0784,0.065,0.0864,0.0214,0.061,0.2494,0.1884,0.113,0.3308,0.2178,0.085,0.1494,0.0644,0.0715,0.0943,0.0228,0.0808,0.1173,0.0365,0.1038,0.0924,-0.0114,0.0982,0.2269,0.1287,0.0523
0.0818,0.134,0.0522,0.0483,0.1296,0.0813,0.0544,0.075,0.0206,0.0652,0.214,0.1488,0.051,0.2659,0.2149,0.0745,0.136,0.0615,0.0805,0.1091,0.0286,0.0568,0.087,0.0302,0.1095,0.0881,-0.0214,0.0863,0.2234,0.1371,0.0523
0.0829,0.1251,0.0422,0.051,0.1289,0.0779,0.066,0.0636,-0.0024,0.0813,0.2048,0.1235,0.0692,0.2846,0.2154,0.0861,0.1952,0.1091,0.0713,0.121,0.0497,0.0824,0.106,0.0236,0.1051,0.1029,-0.0022,0.098,0.2301,0.1321,0.0594
0.0697,0.1417,0.072,0.0573,0.1188,0.0615,0.0605,0.0685,0.008,0.0837,0.2265,0.1428,0.0723,0.25,0.1777,0.0756,0.1281,0.0525,0.0845,0.1049,0.0204,0.0853,0.0959,0.0106,0.1252,0.0863,-0.0389,0.1075,0.2288,0.1213,0.0665
0.0813,0.3105,0.2292,0.0681,0.171,0.1029,0.0518,0.1049,0.0531,0.0657,0.2137,0.148,0.0613,0.2931,0.2318,0.0716,0.1709,0.0993,0.0987,0.1212,0.0225,0.085,0.1202,0.0352,0.122,0.0932,-0.0288,0.1072,0.2324,0.1252,0.0655
0.0956,0.1385,0.0429,0.0623,0.1175,0.0552,0.0518,0.0901,0.0383,0.0927,0.2223,0.1296,0.0771,0.2643,0.1872,0.0853,0.127,0.0417,0.0842,0.1336,0.0494,0.0779,0.1062,0.0283,0.122,0.0839,-0.0381,0.1064,0.2256,0.1192,0.0737
0.0829,0.1509,0.068,0.0668,0.1225,0.0557,0.0555,0.0848,0.0293,0.0702,0.2066,0.1364,0.0734,0.2642,0.1908,0.0883,0.1585,0.0702,0.0871,0.1086,0.0215,0.0934,0.1217,0.0283,0.1106,0.0818,-0.0288,0.1143,0.2316,0.1173,0.0713
0.081,0.134,0.053,0.0755,0.1378,0.0623,0.0507,0.1038,0.0531,0.0721,0.217,0.1449,0.0628,0.2569,0.1941,0.0816,0.1576,0.076,0.0816,0.1157,0.0341,0.0797,0.1167,0.037,0.0988,0.0763,-0.0225,0.0961,0.2118,0.1157,0.071
0.0863,0.124,0.0377,0.0605,0.1291,0.0686,0.0462,0.0866,0.0404,0.0837,0.2375,0.1538,0.0713,0.2741,0.2028,0.0866,0.1898,0.1032,0.1114,0.2551,0.1437,0.1122,0.1534,0.0412,0.094,0.1201,0.0261,0.1008,0.2334,0.1326,0.0657
0.0763,0.1575,0.0812,0.0734,0.1265,0.0531,0.0557,1.1656,1.1099,0.0937,0.2779,0.1842,0.0832,0.2886,0.2054,0.0858,0.1856,0.0998,0.1154,0.1862,0.0708,0.1006,0.1408,0.0402,0.1029,0.1296,0.0267,0.0961,0.2266,0.1305,0.0694
0.0803,0.1335,0.0532,0.0729,0.1291,0.0562,0.0423,0.0256,-0.0167,0.0885,0.2344,0.1459,0.0689,0.3592,0.2903,0.1051,0.2197,0.1146,0.1056,0.0972,-0.0084,0.1067,0.1347,0.028,0.1117,0.0881,-0.0236,0.0993,0.2322,0.1329,0.0837
0.0842,0.1206,0.0364,0.0634,0.146,0.0826,0.0634,0.0925,0.0291,0.0929,0.2499,0.157,0.0776,0.2827,0.2051,0.0867,0.1836,0.0969,0.0895,0.1049,0.0154,0.0869,0.1239,0.037,0.1157,0.0726,-0.0431,0.1117,0.2356,0.1239,0.0824
0.0945,0.1359,0.0414,0.0665,0.1391,0.0726,0.0552,0.0668,0.0116,0.0861,0.2051,0.119,0.0734,0.2664,0.193,0.0792,0.1373,0.0581,0.0784,0.0967,0.0183,0.0842,0.1022,0.018,0.0987,0.0649,-0.0338,0.1003,0.216,0.1157,0.07
0.0911,0.1317,0.0406,0.0684,0.1188,0.0504,0.0462,0.0692,0.023,0.0869,0.2162,0.1293,0.0747,0.3099,0.2352,0.0766,0.1315,0.0549,0.1,0.1014,0.0014,0.0834,0.1241,0.0407,0.0959,0.066,-0.0299,0.1183,0.2641,0.1458,0.0898
0.1043,0.1451,0.0408,0.0781,0.137,0.0589,0.0555,0.0999,0.0444,0.0887,0.165,0.0763,0.065,0.2986,0.2336,0.0763,0.1486,0.0723,0.0818,0.1165,0.0347,0.0942,0.1286,0.0344,0.1011,0.0678,-0.0333,0.0927,0.2008,0.1081,0.0797
0.0597,0.7196,0.6599,0.0697,0.2254,0.1557,0.0681,0.1146,0.0465,0.0821,0.2655,0.1834,0.0971,0.2991,0.202,0.0956,0.1624,0.0668,0.089,0.0994,0.0104,0.0845,0.0983,0.0138,0.1246,0.0786,-0.046,0.0906,0.1892,0.0986,0.0821
0.0919,0.1312,0.0393,0.0755,0.3394,0.2639,0.0744,0.1713,0.0969,0.1032,0.2884,0.1852,0.0655,0.3018,0.2363,0.0848,0.2329,0.1481,0.0995,0.255,0.1555,0.1114,0.1289,0.0175,0.0898,0.0924,0.0026,0.1016,0.2332,0.1316,0.0768
0.0747,0.1184,0.0437,0.0686,0.1343,0.0657,0.0528,0.0887,0.0359,0.0832,0.1938,0.1106,0.0618,0.2493,0.1875,0.0806,0.2873,0.2067,0.0998,0.1456,0.0458,0.099,0.2186,0.1196,0.1069,0.114,0.0071,0.1119,0.2303,0.1184,0.0776
0.0913,0.143,0.0517,0.0668,0.1418,0.075,0.0576,0.0761,0.0185,0.0903,0.2156,0.1253,0.0744,0.2777,0.2033,0.079,0.1635,0.0845,0.1011,0.1181,0.017,0.0879,0.1207,0.0328,0.1009,0.0866,-0.0143,0.0885,0.2145,0.126,0.0684
0.0803,0.1594,0.0791,0.0713,0.1194,0.0481,0.0523,0.0674,0.0151,0.0913,0.1815,0.0902,0.0681,0.2729,0.2048,0.0748,0.196,0.1212,0.1109,0.1274,0.0165,0.1019,0.1524,0.0505,0.1048,0.0942,-0.0106,0.1148,0.2524,0.1376,0.0615
0.1011,0.1356,0.0345,0.0747,0.1447,0.07,0.0528,0.0658,0.013,0.085,0.2093,0.1243,0.0734,0.2593,0.1859,0.0716,0.1891,0.1175,0.0615,0.0497,-0.0118,0.0821,0.5516,0.4695,0.0729,0.212,0.1391,0.0866,0.2609,0.1743,0.0861
0.0797,0.1694,0.0897,0.0721,0.1046,0.0325,0.0581,0.089,0.0309,0.0863,0.1921,0.1058,0.0644,0.2819,0.2175,0.1016,0.1618,0.0602,0.0694,0.1257,0.0563,0.0715,0.0998,0.0283,0.0924,0.0757,-0.0167,0.0684,0.1775,0.1091,0.0805
0.0861,0.1114,0.0253,0.0697,0.1494,0.0797,0.057,0.0818,0.0248,0.0803,0.2064,0.1261,0.0832,0.2944,0.2112,0.1159,0.1914,0.0755,0.0882,0.1458,0.0576,0.0887,0.1215,0.0328,0.1103,0.0794,-0.0309,0.1098,0.235,0.1252,0.0591
0.0803,0.1309,0.0506,0.0626,0.1334,0.0708,0.0528,0.0631,0.0103,0.0874,0.2188,0.1314,0.0684,0.2804,0.212,0.0911,0.198,0.1069,0.0876,0.1524,0.0648,0.0547,0.0645,0.0098,0.1296,0.0958,-0.0338,0.1082,0.2163,0.1081,0.0729
0.0858,0.1171,0.0313,0.0681,0.1415,0.0734,0.0444,0.0729,0.0285,0.0898,0.241,0.1512,0.0887,0.2811,0.1924,0.0885,0.1479,0.0594,0.0921,0.1421,0.05,0.0834,0.1083,0.0249,0.0996,0.0734,-0.0262,0.1207,0.2393,0.1186,0.0784
0.085,0.1272,0.0422,0.0623,0.1629,0.1006,0.0568,0.0595,0.0027,0.0884,0.2161,0.1277,0.0652,0.2516,0.1864,0.0922,0.2419,0.1497,0.1027,0.1748,0.0721,0.0876,0.1323,0.0447,0.1156,0.1721,0.0565,0.0858,0.2153,0.1295,0.0987
0.099,0.1501,0.0511,0.0766,0.1202,0.0436,0.0547,0.0817,0.027,0.1022,0.1584,0.0562,0.0665,0.2764,0.2099,0.0853,0.1405,0.0552,0.0916,0.1519,0.0603,0.0761,0.0634,-0.0127,0.1197,0.1159,-0.0038,0.0917,0.233,0.1413,0.0684
0.0795,0.1401,0.0606,0.0676,0.1376,0.07,0.0533,0.0557,0.0024,0.0826,0.1692,0.0866,0.0605,0.2408,0.1803,0.0692,0.1363,0.0671,0.0884,0.1247,0.0363,0.08,0.0779,-0.0021,0.112,0.0755,-0.0365,0.1022,0.2,0.0978,0.0734
0.0797,0.0965,0.0168,0.0684,0.1352,0.0668,0.0492,0.0452,-0.004,0.0864,0.1629,0.0765,0.0739,0.2738,0.1999,0.0988,0.2337,0.1349,0.0871,0.1305,0.0434,0.0832,0.1268,0.0436,0.0993,0.0776,-0.0217,0.0911,0.21,0.1189,0.0602
0.0581,0.0765,0.0184,0.0636,0.147,0.0834,0.0468,0.0365,-0.0103,0.0687,0.1967,0.128,0.0686,0.2682,0.1996,0.07,0.1402,0.0702,0.0927,0.1049,0.0122,0.0744,0.1001,0.0257,0.1199,0.0837,-0.0362,0.114,0.2345,0.1205,0.0718
