H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.1757,0.3273,0.1516,0.1182,0.201,0.0828,0.0459,0.085,0.0391,0.1132,0.3716,0.2584,0.1142,0.5982,0.484,0.1008,0.2641,0.1633,0.1298,0.2752,0.1454,0.1071,0.2957,0.1886,0.1158,0.3901,0.2743,0.1353,0.299,0.1637,0.1221
0.1295,0.2133,0.0838,0.1327,0.1509,0.0182,0.1111,0.1084,-0.0027,0.1454,0.3223,0.1769,0.0958,0.5363,0.4405,0.1361,0.1799,0.0438,0.1211,0.1457,0.0246,0.1567,0.1642,0.0075,0.062,0.4206,0.3586,0.1153,0.2982,0.1829,0.1292
0.216,0.2209,0.0049,0.1216,0.1438,0.0222,0.1082,0.1154,0.0072,0.1488,0.2973,0.1485,0.0675,0.4769,0.4094,0.172,0.2285,0.0565,0.1169,0.1542,0.0373,0.1601,0.2074,0.0473,0.13,0.3797,0.2497,0.1187,0.2589,0.1402,0.1111
0.1664,0.1774,0.011,0.1161,0.1739,0.0578,0.0881,0.1095,0.0214,0.1469,0.2453,0.0984,0.061,0.6302,0.5692,0.1301,0.2327,0.1026,0.0966,0.1792,0.0826,0.1263,0.1746,0.0483,0.1132,0.1989,0.0857,0.1205,0.5001,0.3796,0.13
0.1844,0.1716,-0.0128,0.139,0.1438,0.0048,0.1024,0.1325,0.0301,0.1474,0.3069,0.1595,0.0578,0.4543,0.3965,0.1385,0.1557,0.0172,0.129,0.1267,-0.0023,0.1498,0.1636,0.0138,0.0736,0.1498,0.0762,0.1327,0.2552,0.1225,0.1361
0.1546,0.1817,0.0271,0.1427,0.1994,0.0567,0.1211,0.1894,0.0683,0.1559,0.3479,0.192,0.0963,0.501,0.4047,0.1601,0.1738,0.0137,0.115,0.1198,0.0048,0.1589,0.1499,-0.009,0.0961,0.1499,0.0538,0.1459,0.2998,0.1539,0.119
0.1496,0.2178,0.0682,0.1184,0.3708,0.2524,0.1377,0.1799,0.0422,0.1765,0.4792,0.3027,0.0884,0.5289,0.4405,0.1451,0.219,0.0739,0.1219,0.1784,0.0565,0.1396,0.1177,-0.0219,0.0961,0.1618,0.0657,0.1733,0.4219,0.2486,0.1759
0.1804,0.2339,0.0535,0.1079,0.1625,0.0546,0.1213,0.1424,0.0211,0.1435,0.2959,0.1524,0.0852,0.4471,0.3619,0.1589,0.1575,-0.0014,0.1402,0.1249,-0.0153,0.1335,0.1404,0.0069,0.0723,0.1195,0.0472,0.1772,0.2823,0.1051,0.1166
0.1931,0.2331,0.04,0.119,0.1765,0.0575,0.1158,0.1533,0.0375,0.1778,0.326,0.1482,0.0884,0.4242,0.3358,0.1483,0.1831,0.0348,0.1491,0.1359,-0.0132,0.1478,0.1687,0.0209,0.0559,0.1255,0.0696,0.1862,0.3359,0.1497,0.1306
0.1664,0.1713,0.0049,0.0968,0.1599,0.0631,0.1113,0.1345,0.0232,0.1506,0.2556,0.105,0.0644,0.4212,0.3568,0.1074,0.1201,0.0127,0.1432,0.1676,0.0244,0.1424,0.7833,0.6409,0.1113,0.2012,0.0899,0.1401,0.2737,0.1336,0.1271
0.1957,0.2028,0.0071,0.1335,0.1436,0.0101,0.1214,0.114,-0.0074,0.1216,0.327,0.2054,0.0807,0.6689,0.5882,0.1445,0.3418,0.1973,0.153,0.1613,0.0083,0.187,0.1738,-0.0132,0.1143,0.1715,0.0572,0.1485,0.2647,0.1162,0.134
0.1648,0.2322,0.0674,0.1393,0.1559,0.0166,0.1155,0.2856,0.1701,0.168,0.308,0.14,0.1021,0.5186,0.4165,0.181,0.2857,0.1047,0.1314,0.1871,0.0557,0.1685,0.2501,0.0816,0.129,0.182,0.053,0.1656,0.2913,0.1257,0.1219
