H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.2189,1.4485,1.2296,0.115,0.2276,0.1126,0.1198,0.1573,0.0375,0.0989,0.2516,0.1527,0.1124,0.6421,0.5297,0.1016,0.2425,0.1409,0.1511,0.1926,0.0415,0.1644,0.1451,-0.0193,0.1159,0.2319,0.116,0.0894,0.2404,0.151,0.105
0.1651,0.2647,0.0996,0.1111,0.1417,0.0306,0.1382,0.1467,0.0085,0.1622,0.3447,0.1825,0.09,0.5458,0.4558,0.1751,0.2221,0.047,0.1364,0.1708,0.0344,0.1396,0.1087,-0.0309,0.1088,0.1898,0.081,0.1532,0.4946,0.3414,0.1329
0.1472,0.1914,0.0442,0.1467,0.1453,-0.0014,0.119,0.1504,0.0314,0.1211,0.2859,0.1648,0.1205,0.6142,0.4937,0.1166,0.1976,0.081,0.1261,0.1288,0.0027,0.1607,0.1443,-0.0164,0.0887,0.1436,0.0549,0.1314,0.2589,0.1275,0.0934
0.1467,0.2178,0.0711,0.129,0.1913,0.0623,0.1161,0.1147,-0.0014,0.1148,0.2912,0.1764,0.0944,0.5916,0.4972,0.1676,0.174,0.0064,0.0971,0.131,0.0339,0.1586,0.1293,-0.0293,0.0963,0.1986,0.1023,0.1667,0.3346,0.1679,0.144
0.1614,0.2006,0.0392,0.0981,0.4515,0.3534,0.124,0.239,0.115,0.1227,0.3769,0.2542,0.0936,0.7477,0.6541,0.1881,0.2079,0.0198,0.1607,0.1301,-0.0306,0.1707,0.1536,-0.0171,0.0973,0.1392,0.0419,0.1736,0.2711,0.0975,0.1277
0.1936,0.1924,-0.0012,0.1253,0.196,0.0707,0.148,0.1393,-0.0087,0.1693,0.4984,0.3291,0.1696,0.9761,0.8065,0.1984,0.2707,0.0723,0.1462,0.1275,-0.0187,0.1829,0.1552,-0.0277,0.1093,0.1668,0.0575,0.1517,0.2639,0.1122,0.12
0.1124,0.1421,0.0297,0.12,0.1788,0.0588,0.1414,0.1723,0.0309,0.1066,0.2569,0.1503,0.0997,0.5075,0.4078,0.2212,0.1792,-0.042,0.1349,0.1236,-0.0113,0.2029,0.1098,-0.0931,0.109,0.1196,0.0106,0.1496,0.2429,0.0933,0.1171
0.1897,0.1885,-0.0012,0.1356,0.344,0.2084,0.1285,0.1602,0.0317,0.1348,0.2917,0.1569,0.1311,0.5315,0.4004,0.2219,0.1538,-0.0681,0.1383,0.1445,0.0062,0.1801,0.1353,-0.0448,0.0834,0.1077,0.0243,0.158,0.2586,0.1006,0.1224
0.1424,0.1914,0.049,0.1213,0.3703,0.249,0.1401,0.3896,0.2495,0.2134,1.4544,1.241,0.1126,0.5749,0.4623,0.1884,0.1958,0.0074,0.1451,0.1201,-0.025,0.181,0.0808,-0.1002,0.0762,0.1216,0.0454,0.1749,0.3053,0.1304,0.1438
0.1519,0.2043,0.0524,0.1503,0.1991,0.0488,0.1556,0.1374,-0.0182,0.1635,0.2993,0.1358,0.1237,0.5104,0.3867,0.1896,0.2041,0.0145,0.1743,0.181,0.0067,0.1659,0.2894,0.1235,0.1548,0.2658,0.111,0.1406,0.2571,0.1165,0.1316
0.1583,0.1709,0.0126,0.1448,0.3205,0.1757,0.1743,0.1968,0.0225,0.1701,0.3892,0.2191,0.1126,0.5067,0.3941,0.1641,0.1968,0.0327,0.1693,0.3242,0.1549,0.0615,0.0262,-0.0353,0.1432,0.5435,0.4003,0.1432,0.2971,0.1539,0.1303
0.1467,0.1825,0.0358,0.1227,0.209,0.0863,0.1575,0.2235,0.066,0.1712,0.3568,0.1856,0.0939,0.547,0.4531,0.1188,0.1507,0.0319,0.1639,0.1283,-0.0356,0.1612,0.1491,-0.0121,0.1158,0.1828,0.067,0.1192,0.4788,0.3596,0.1464
0.1353,0.194,0.0587,0.13,0.1965,0.0665,0.1242,0.1577,0.0335,0.1614,0.3333,0.1719,0.11,0.4682,0.3582,0.2108,0.2031,-0.0077,0.1718,0.1344,-0.0374,0.1958,0.162,-0.0338,0.1293,0.1441,0.0148,0.1612,0.2558,0.0946,0.1253
0.1865,0.2089,0.0224,0.0828,0.1419,0.0591,0.1553,0.1205,-0.0348,0.1559,0.2653,0.1094,0.096,0.4313,0.3353,0.194,0.1615,-0.0325,0.1628,0.1581,-0.0047,0.1802,0.1446,-0.0356,0.1259,0.1908,0.0649,0.1187,0.2091,0.0904,0.1269
0.1715,0.1344,-0.0371,0.1161,0.5692,0.4531,0.1335,0.4073,0.2738,0.1435,0.3742,0.2307,0.1182,0.4561,0.3379,0.1863,0.1662,-0.0201,0.1375,0.0993,-0.0382,0.2045,0.1467,-0.0578,0.1354,0.142,0.0066,0.1725,0.2399,0.0674,0.1308
0.1701,0.8683,0.6982,0.1126,0.1543,0.0417,0.1203,0.1435,0.0232,0.1393,0.3062,0.1669,0.1142,0.5769,0.4627,0.1591,0.1728,0.0137,0.1606,0.1045,-0.0561,0.2095,0.1934,-0.0161,0.1731,0.2113,0.0382,0.1527,0.2929,0.1402,0.1229
0.1604,0.2176,0.0572,0.0931,0.2258,0.1327,0.1654,0.1686,0.0032,0.1633,0.2851,0.1218,0.1018,0.5882,0.4864,0.1916,0.1902,-0.0014,0.157,0.1344,-0.0226,0.1886,0.1409,-0.0477,0.1356,0.1649,0.0293,0.1498,0.2235,0.0737,0.1343
0.1762,0.2094,0.0332,0.1076,0.4291,0.3215,0.2142,0.2522,0.038,0.1738,0.3405,0.1667,0.1082,0.473,0.3648,0.2243,0.1921,-0.0322,0.1868,0.0914,-0.0954,0.225,0.162,-0.063,0.1878,0.2007,0.0129,0.1496,0.2729,0.1233,0.1082
0.1786,0.2946,0.116,0.1443,0.1789,0.0346,0.1731,0.1688,-0.0043,0.1541,0.2635,0.1094,0.0942,0.7944,0.7002,0.1789,0.2802,0.1013,0.1416,0.1219,-0.0197,0.1743,0.1361,-0.0382,0.139,0.144,0.005,0.1427,0.2378,0.0951,0.12
0.1477,0.3225,0.1748,0.1021,0.1491,0.047,0.1192,0.1424,0.0232,0.1873,0.288,0.1007,0.1008,0.4376,0.3368,0.1984,0.1517,-0.0467,0.163,0.1438,-0.0192,0.19,0.123,-0.067,0.105,0.129,0.024,0.178,0.2219,0.0439,0.1216
0.1316,0.164,0.0324,0.1234,0.1749,0.0515,0.1606,0.1047,-0.0559,0.1749,0.2661,0.0912,0.1134,0.7092,0.5958,0.1749,0.1704,-0.0045,0.1436,0.1423,-0.0013,0.1939,0.1488,-0.0451,0.1572,0.1424,-0.0148,0.1678,0.2967,0.1289,0.0806
0.1548,0.2441,0.0893,0.072,0.0968,0.0248,0.1382,0.1541,0.0159,0.1648,0.2695,0.1047,0.1084,0.5141,0.4057,0.1897,0.1377,-0.052,0.1617,0.1499,-0.0118,0.1741,0.0676,-0.1065,0.143,0.1686,0.0256,0.172,0.2233,0.0513,0.1266
0.1825,0.2159,0.0334,0.0485,0.1667,0.1182,0.1245,0.1702,0.0457,0.1393,0.2788,0.1395,0.1018,0.4561,0.3543,0.1842,0.1467,-0.0375,0.1444,0.1294,-0.015,0.1741,0.0702,-0.1039,0.1166,0.1538,0.0372,0.1387,0.2254,0.0867,0.1285
0.1567,0.2655,0.1088,0.0639,0.1064,0.0425,0.1092,0.1187,0.0095,0.1322,0.2184,0.0862,0.1045,0.4699,0.3654,0.1892,0.1346,-0.0546,0.1401,0.1523,0.0122,0.1813,0.0423,-0.139,0.1557,0.1673,0.0116,0.167,0.2558,0.0888,0.1295
0.1654,0.26,0.0946,0.0707,0.1274,0.0567,0.1219,0.1889,0.067,0.1809,0.303,0.1221,0.1205,0.4954,0.3749,0.2308,0.1946,-0.0362,0.1573,0.1054,-0.0519,0.1816,0.1689,-0.0127,0.2807,0.2105,-0.0702,0.0435,0.4113,0.3678,0.1506
0.1596,0.2803,0.1207,0.1113,0.2166,0.1053,0.1269,0.1752,0.0483,0.1751,0.3731,0.198,0.0897,0.5782,0.4885,0.1769,0.1225,-0.0544,0.1618,0.1571,-0.0047,0.2197,0.475,0.2553,0.1411,0.3315,0.1904,0.1266,0.2813,0.1547,0.1395
0.1514,0.1959,0.0445,0.1662,0.1786,0.0124,0.1406,0.1955,0.0549,0.1554,0.3062,0.1508,0.1195,0.4993,0.3798,0.1868,0.1367,-0.0501,0.1723,0.147,-0.0253,0.1913,0.0953,-0.096,0.1731,0.172,-0.0011,0.1369,0.2383,0.1014,0.1176
0.1546,0.1714,0.0168,0.1498,0.1836,0.0338,0.1477,0.1501,0.0024,0.2279,0.3271,0.0992,0.0984,0.42,0.3216,0.1953,0.1528,-0.0425,0.1699,0.1209,-0.049,0.1976,0.1277,-0.0699,0.1657,0.2116,0.0459,0.1274,0.2296,0.1022,0.1176
0.1393,0.193,0.0537,0.1453,0.2313,0.086,0.1213,0.1393,0.018,0.1759,0.3354,0.1595,0.0765,0.5661,0.4896,0.1439,0.1122,-0.0317,0.1399,0.1724,0.0325,0.172,0.1166,-0.0554,0.1417,0.1842,0.0425,0.187,0.2647,0.0777,0.095
0.0897,0.2508,0.1611,0.138,0.1665,0.0285,0.1715,0.1556,-0.0159,0.1697,0.2876,0.1179,0.1187,0.4651,0.3464,0.2185,0.1955,-0.023,0.2063,0.3525,0.1462,0.1842,0.176,-0.0082,0.1435,0.1957,0.0522,0.1714,0.232,0.0606,0.1219
0.1688,0.2478,0.079,0.1319,0.1958,0.0639,0.0828,0.1292,0.0464,0.143,0.2685,0.1255,0.0923,0.4919,0.3996,0.19,0.1594,-0.0306,0.1583,0.1317,-0.0266,0.2282,0.1457,-0.0825,0.1646,0.2121,0.0475,0.1205,0.2483,0.1278,0.1024
0.1696,0.2473,0.0777,0.1364,0.1681,0.0317,0.1306,0.1731,0.0425,0.1298,0.2519,0.1221,0.0987,0.4688,0.3701,0.2002,0.134,-0.0662,0.1691,0.138,-0.0311,0.1863,0.1407,-0.0456,0.1335,0.1678,0.0343,0.1158,0.218,0.1022,0.1118
0.1496,0.2263,0.0767,0.1456,0.2008,0.0552,0.1155,0.1461,0.0306,0.1329,0.2658,0.1329,0.0926,0.728,0.6354,0.1369,0.1905,0.0536,0.1304,0.1267,-0.0037,0.1982,0.1565,-0.0417,0.1283,0.1541,0.0258,0.1361,0.2341,0.098,0.1082
0.1859,0.3878,0.2019,0.1738,0.2701,0.0963,0.1176,0.3144,0.1968,0.1886,0.3025,0.1139,0.1221,0.4811,0.359,0.2248,0.142,-0.0828,0.1757,0.1827,0.007,0.205,0.1802,-0.0248,0.1422,0.1831,0.0409,0.1583,0.2291,0.0708,0.1248
0.1208,0.6276,0.5068,0.1132,0.1013,-0.0119,0.1464,0.2601,0.1137,0.2387,0.3384,0.0997,0.0947,0.5107,0.416,0.2,0.2488,0.0488,0.1562,0.1164,-0.0398,0.194,0.1328,-0.0612,0.1441,0.1932,0.0491,0.0976,0.3512,0.2536,0.095
0.1532,0.2325,0.0793,0.1066,0.195,0.0884,0.1176,0.1619,0.0443,0.1477,0.3094,0.1617,0.1021,0.4867,0.3846,0.1913,0.1417,-0.0496,0.1422,0.1655,0.0233,0.1918,0.1309,-0.0609,0.1419,0.206,0.0641,0.1844,0.303,0.1186,0.0915
0.0834,0.2998,0.2164,0.1256,0.1655,0.0399,0.139,0.152,0.013,0.1883,0.2751,0.0868,0.0971,0.4851,0.388,0.1503,0.3758,0.2255,0.1295,0.1786,0.0491,0.1873,0.1005,-0.0868,0.123,0.1976,0.0746,0.1322,0.2373,0.1051,0.095
0.1469,0.3636,0.2167,0.1274,0.2192,0.0918,0.1477,0.2005,0.0528,0.1416,0.347,0.2054,0.1082,0.4569,0.3487,0.1527,0.2416,0.0889,0.1656,0.1852,0.0196,0.2034,0.1214,-0.082,0.1654,0.2321,0.0667,0.0839,0.3831,0.2992,0.0984
0.0844,0.2056,0.1212,0.1169,0.1346,0.0177,0.1179,0.134,0.0161,0.1432,0.2714,0.1282,0.1002,0.4674,0.3672,0.1594,0.1393,-0.0201,0.165,0.1434,-0.0216,0.1808,0.1357,-0.0451,0.2055,0.4307,0.2252,0.1066,0.2083,0.1017,0.134
0.0509,0.3918,0.3409,0.1335,0.2245,0.091,0.1401,0.1369,-0.0032,0.1572,0.2891,0.1319,0.0979,0.4218,0.3239,0.1488,0.0937,-0.0551,0.1414,0.1647,0.0233,0.1963,0.1509,-0.0454,0.2029,0.3667,0.1638,0.1538,0.2273,0.0735,0.0992
0.1656,0.2837,0.1181,0.0675,0.1778,0.1103,0.1089,0.25,0.1411,0.1532,0.2676,0.1144,0.0926,0.4179,0.3253,0.2063,0.1791,-0.0272,0.162,0.1457,-0.0163,0.1884,0.1127,-0.0757,0.1148,0.191,0.0762,0.1506,0.2154,0.0648,0.1045
0.148,0.217,0.069,0.1111,0.1763,0.0652,0.1171,0.119,0.0019,0.1567,0.2237,0.067,0.1013,0.4015,0.3002,0.186,0.1285,-0.0575,0.1544,0.151,-0.0034,0.1808,0.1027,-0.0781,0.1644,0.2135,0.0491,0.1398,0.2497,0.1099,0.0857
0.1525,0.2244,0.0719,0.1097,0.2302,0.1205,0.1345,0.1728,0.0383,0.1691,0.2208,0.0517,0.0873,0.3785,0.2912,0.1544,0.233,0.0786,0.1728,0.1657,-0.0071,0.1615,0.2655,0.104,0.1791,0.3618,0.1827,0.1667,0.2797,0.113,0.1142
0.1641,0.2671,0.103,0.1108,0.1536,0.0428,0.1256,0.1029,-0.0227,0.1274,0.259,0.1316,0.0973,0.3745,0.2772,0.1522,0.1387,-0.0135,0.1518,0.1484,-0.0034,0.1721,0.0969,-0.0752,0.1491,0.1739,0.0248,0.138,0.2355,0.0975,0.0675
0.1358,0.2235,0.0877,0.1137,0.4539,0.3402,0.1292,0.231,0.1018,0.1184,0.2344,0.116,0.1066,0.4073,0.3007,0.1184,0.5908,0.4724,0.1205,0.1612,0.0407,0.1659,0.1129,-0.053,0.1506,0.1659,0.0153,0.1287,0.2855,0.1568,0.0554
0.1675,0.2007,0.0332,0.0839,0.1499,0.066,0.11,0.1364,0.0264,0.1369,0.2189,0.082,0.1068,0.383,0.2762,0.1775,0.1055,-0.072,0.1287,0.1328,0.0041,0.1822,0.0997,-0.0825,0.1509,0.2007,0.0498,0.1358,0.2177,0.0819,0.119
0.1622,1.6085,1.4463,0.1324,0.2764,0.144,0.1192,0.1902,0.071,0.1775,0.3138,0.1363,0.106,0.4202,0.3142,0.1676,0.1354,-0.0322,0.1726,0.1162,-0.0564,0.1887,0.1014,-0.0873,0.2013,0.215,0.0137,0.1306,0.4978,0.3672,0.1221
0.1917,0.3003,0.1086,0.1464,0.1723,0.0259,0.1372,0.1103,-0.0269,0.1883,0.2677,0.0794,0.1045,0.5719,0.4674,0.1828,0.2693,0.0865,0.1561,0.1573,0.0012,0.1994,0.1538,-0.0456,0.1203,0.1728,0.0525,0.1572,0.2657,0.1085,0.0947
0.1754,0.1861,0.0107,0.129,0.1744,0.0454,0.1264,0.0987,-0.0277,0.1809,0.2914,0.1105,0.1021,0.4822,0.3801,0.1967,0.1474,-0.0493,0.1293,0.1098,-0.0195,0.2016,0.1475,-0.0541,0.138,0.1799,0.0419,0.1546,0.3006,0.146,0.11
0.2152,0.2003,-0.0149,0.1638,0.3463,0.1825,0.12,0.21,0.09,0.129,0.2384,0.1094,0.1213,0.4502,0.3289,0.194,0.1694,-0.0246,0.1376,0.1326,-0.005,0.2016,0.1162,-0.0854,0.1184,0.2012,0.0828,0.1358,0.6359,0.5001,0.1564
