H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.1117,0.175,0.0633,0.0921,0.0979,0.0058,0.0832,0.0784,-0.0048,0.0843,1.2092,1.1249,0.0618,0.4701,0.4083,0.1233,0.2551,0.1318,0.0668,0.0531,-0.0137,0.1201,0.1458,0.0257,0.0879,0.2536,0.1657,0.104,0.2393,0.1353,0.071
0.0977,0.1459,0.0482,0.0937,0.1027,0.009,0.0826,0.084,0.0014,0.0803,0.2835,0.2032,0.119,0.4366,0.3176,0.1164,0.2769,0.1605,0.0956,0.106,0.0104,0.1008,0.1251,0.0243,0.0768,0.1415,0.0647,0.0821,0.1915,0.1094,0.0713
0.1185,0.1947,0.0762,0.0895,0.1452,0.0557,0.1096,0.0861,-0.0235,0.0718,0.4753,0.4035,0.0726,0.4152,0.3426,0.1431,0.3878,0.2447,0.0723,0.093,0.0207,0.0861,0.1313,0.0452,0.0766,0.1418,0.0652,0.0921,0.1947,0.1026,0.0861
0.1114,0.1921,0.0807,0.0863,0.0913,0.005,0.0845,0.1194,0.0349,0.0684,0.4241,0.3557,0.0752,0.3875,0.3123,0.1378,0.2787,0.1409,0.0605,0.077,0.0165,0.108,0.1223,0.0143,0.0866,0.1212,0.0346,0.0861,0.191,0.1049,0.0755
0.1101,0.2222,0.1121,0.1103,0.1518,0.0415,0.1014,0.1123,0.0109,0.0853,0.4613,0.376,0.0715,0.3571,0.2856,0.1542,0.2553,0.1011,0.0726,0.0608,-0.0118,0.1239,0.1046,-0.0193,0.1091,0.1877,0.0786,0.099,0.234,0.135,0.0715
0.0958,0.2942,0.1984,0.1098,0.1296,0.0198,0.0913,1.1157,1.0244,0.08,0.35,0.27,0.0715,0.3917,0.3202,0.1304,0.2864,0.156,0.0874,0.1822,0.0948,0.0457,0.3598,0.3141,0.0942,0.162,0.0678,0.0839,0.2152,0.1313,0.0605
0.0969,0.1982,0.1013,0.1135,0.1069,-0.0066,0.1022,0.0718,-0.0304,0.06,0.4207,0.3607,0.0642,0.3322,0.268,0.1404,0.2463,0.1059,0.0816,0.1115,0.0299,0.1107,0.079,-0.0317,0.0903,0.1473,0.057,0.0887,0.2269,0.1382,0.0739
0.089,0.3035,0.2145,0.1099,0.1085,-0.0014,0.1236,0.1025,-0.0211,0.0718,0.2478,0.176,0.0929,0.5656,0.4727,0.1201,0.2249,0.1048,0.0966,0.1038,0.0072,0.131,0.1138,-0.0172,0.0993,0.1534,0.0541,0.1037,0.2094,0.1057,0.0866
0.0982,0.3216,0.2234,0.094,0.1233,0.0293,0.0975,0.0787,-0.0188,0.0671,0.4867,0.4196,0.0792,0.3181,0.2389,0.1154,0.1875,0.0721,0.1051,0.0853,-0.0198,0.1192,0.0941,-0.0251,0.0867,0.1424,0.0557,0.0839,0.2186,0.1347,0.071
0.1344,0.1876,0.0532,0.1183,0.1045,-0.0138,0.1002,0.0661,-0.0341,0.0711,0.4157,0.3446,0.0671,0.3606,0.2935,0.1294,0.1841,0.0547,0.0958,0.0898,-0.006,0.1285,0.0974,-0.0311,0.0803,0.1178,0.0375,0.09,0.2852,0.1952,0.1066
0.0781,0.1546,0.0765,0.1048,0.1162,0.0114,0.1006,0.1086,0.008,0.0647,0.2307,0.166,0.0829,0.3603,0.2774,0.1695,0.2389,0.0694,0.1014,0.0911,-0.0103,0.1107,0.1038,-0.0069,0.083,0.1506,0.0676,0.0726,0.2021,0.1295,0.0818
0.099,0.1398,0.0408,0.1278,0.0927,-0.0351,0.0998,0.0705,-0.0293,0.0729,0.4558,0.3829,0.0792,0.3194,0.2402,0.1341,0.1866,0.0525,0.0845,0.0558,-0.0287,0.1249,0.1305,0.0056,0.0702,0.1312,0.061,0.0731,0.1859,0.1128,0.0676
0.1196,0.1628,0.0432,0.1169,0.1317,0.0148,0.1006,0.103,0.0024,0.0779,0.218,0.1401,0.1088,0.519,0.4102,0.0956,0.2996,0.204,0.1066,0.2239,0.1173,0.1357,0.1429,0.0072,0.0863,0.171,0.0847,0.0911,0.2,0.1089,0.0705
0.0956,0.1243,0.0287,0.1233,0.1566,0.0333,0.0972,0.0465,-0.0507,0.0755,0.2077,0.1322,0.1256,0.6237,0.4981,0.1462,0.2159,0.0697,0.1246,0.2149,0.0903,0.1075,0.1035,-0.004,0.079,0.1547,0.0757,0.0837,0.1857,0.102,0.0747
0.0808,0.147,0.0662,0.0998,0.1492,0.0494,0.0842,0.0528,-0.0314,0.0855,0.2531,0.1676,0.0686,0.5094,0.4408,0.1481,0.1964,0.0483,0.1117,0.1469,0.0352,0.1429,0.1009,-0.042,0.0914,0.1508,0.0594,0.0977,0.1976,0.0999,0.075
0.1006,0.1019,0.0013,0.1359,0.146,0.0101,0.1106,0.0821,-0.0285,0.094,0.4207,0.3267,0.094,0.3557,0.2617,0.1597,0.2181,0.0584,0.1085,0.1035,-0.005,0.1262,0.1355,0.0093,0.0829,0.1322,0.0493,0.1051,0.1976,0.0925,0.0818
0.0913,0.1627,0.0714,0.1396,0.1415,0.0019,0.1016,0.0454,-0.0562,0.0594,0.3051,0.2457,0.0884,0.5295,0.4411,0.1444,0.1582,0.0138,0.1016,0.1503,0.0487,0.1392,0.1178,-0.0214,0.0845,0.1449,0.0604,0.0948,0.1894,0.0946,0.0737
0.0982,0.1815,0.0833,0.1275,0.1238,-0.0037,0.1051,0.0531,-0.052,0.0869,0.2439,0.157,0.104,0.4767,0.3727,0.1082,0.2705,0.1623,0.1143,0.1817,0.0674,0.1209,0.1497,0.0288,0.0824,0.1486,0.0662,0.0832,0.1794,0.0962,0.0861
0.1148,0.1182,0.0034,0.1299,0.1687,0.0388,0.1075,0.0462,-0.0613,0.0893,0.2339,0.1446,0.1259,0.3656,0.2397,0.1513,0.1669,0.0156,0.104,0.0732,-0.0308,0.1581,0.1555,-0.0026,0.0766,0.1331,0.0565,0.0744,0.1838,0.1094,0.081
0.0642,0.1291,0.0649,0.108,0.1764,0.0684,0.1112,0.0175,-0.0937,0.1043,0.2924,0.1881,0.1048,0.448,0.3432,0.18,0.2318,0.0518,0.0853,0.0779,-0.0074,0.1387,0.1107,-0.028,0.0764,0.1186,0.0422,0.0937,0.1802,0.0865,0.0826
0.0861,0.1415,0.0554,0.1444,0.142,-0.0024,0.1051,0.0259,-0.0792,0.0964,0.1782,0.0818,0.1082,0.6063,0.4981,0.127,0.2099,0.0829,0.0863,0.0988,0.0125,0.1273,0.1009,-0.0264,0.0853,0.1531,0.0678,0.0842,0.1807,0.0965,0.0842
0.0964,0.1364,0.04,0.1241,0.1489,0.0248,0.1046,0.0048,-0.0998,0.1067,0.2178,0.1111,0.1051,0.3604,0.2553,0.1679,0.2397,0.0718,0.075,0.0994,0.0244,0.1161,0.1106,-0.0055,0.1006,0.1568,0.0562,0.0924,0.2079,0.1155,0.0636
0.1045,0.249,0.1445,0.1249,0.1453,0.0204,0.1167,0.0726,-0.0441,0.0608,0.1835,0.1227,0.1227,0.3745,0.2518,0.1713,0.2558,0.0845,0.1122,0.1469,0.0347,0.132,0.0948,-0.0372,0.0842,0.1412,0.057,0.0837,0.191,0.1073,0.0697
0.1019,0.2029,0.101,0.1283,0.1029,-0.0254,0.1181,0.1006,-0.0175,0.0648,0.2118,0.147,0.1106,0.3756,0.265,0.1796,0.2176,0.038,0.0985,0.0806,-0.0179,0.1392,0.1107,-0.0285,0.1038,0.1444,0.0406,0.1022,0.2024,0.1002,0.08
0.1066,0.1158,0.0092,0.1351,0.1394,0.0043,0.0985,0.0116,-0.0869,0.0597,0.2178,0.1581,0.1243,0.464,0.3397,0.1399,0.1911,0.0512,0.1095,0.1328,0.0233,0.1463,0.1278,-0.0185,0.0822,0.14,0.0578,0.0789,0.2055,0.1266,0.0731
0.042,0.3507,0.3087,0.1199,0.1109,-0.009,0.128,0.1468,0.0188,0.0768,0.6175,0.5407,0.1452,0.448,0.3028,0.1611,0.1513,-0.0098,0.1017,0.1102,0.0085,0.1606,0.1149,-0.0457,0.0869,0.151,0.0641,0.0874,0.1884,0.101,0.0705
0.0985,0.1433,0.0448,0.1429,0.1415,-0.0014,0.1163,0.0608,-0.0555,0.0933,0.2118,0.1185,0.1367,0.5745,0.4378,0.1743,0.1605,-0.0138,0.102,0.1127,0.0107,0.1328,0.0932,-0.0396,0.0885,0.1336,0.0451,0.0987,0.2203,0.1216,0.0919
0.1409,0.5599,0.419,0.1417,0.1388,-0.0029,0.1249,0.0668,-0.0581,0.0761,0.2191,0.143,0.1185,0.5846,0.4661,0.1394,0.2044,0.065,0.0985,0.0753,-0.0232,0.1371,0.1207,-0.0164,0.0758,0.1251,0.0493,0.0871,0.1912,0.1041,0.0863
0.0961,0.1422,0.0461,0.1425,0.1185,-0.024,0.1143,0.0401,-0.0742,0.0769,0.2178,0.1409,0.1206,0.6621,0.5415,0.1389,0.1875,0.0486,0.0995,0.1007,0.0012,0.1222,0.075,-0.0472,0.0874,0.1552,0.0678,0.0763,0.1778,0.1015,0.0818
0.0853,0.1056,0.0203,0.137,0.128,-0.009,0.1154,0.0663,-0.0491,0.0842,0.2059,0.1217,0.1344,0.4945,0.3601,0.1562,0.1874,0.0312,0.0975,0.0962,-0.0013,0.1387,0.0846,-0.0541,0.0985,0.1283,0.0298,0.1032,0.1968,0.0936,0.0829
