H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.1032,0.2976,0.1944,0.0845,0.1682,0.0837,0.0855,0.1291,0.0436,0.0884,0.8193,0.7309,0.0489,0.7979,0.749,0.0877,0.2445,0.1568,0.0803,0.1028,0.0225,0.0924,0.1315,0.0391,0.081,0.1852,0.1042,0.0927,0.299,0.2063,0.0697
0.0982,0.1797,0.0815,0.0882,0.1397,0.0515,0.0979,0.1249,0.027,0.0924,0.7769,0.6845,0.0473,0.5353,0.488,0.1154,0.2429,0.1275,0.0768,0.102,0.0252,0.0792,0.1101,0.0309,0.0869,0.1584,0.0715,0.094,0.2918,0.1978,0.062
0.0927,0.2169,0.1242,0.0681,0.1676,0.0995,0.0969,0.1136,0.0167,0.0789,0.7394,0.6605,0.0594,0.4806,0.4212,0.1133,0.2081,0.0948,0.0665,0.1101,0.0436,0.1069,0.1096,0.0027,0.081,0.148,0.067,0.0787,0.2187,0.14,0.066
0.0977,0.2589,0.1612,0.0541,0.1623,0.1082,0.104,0.1267,0.0227,0.076,0.5138,0.4378,0.0449,0.4503,0.4054,0.1067,0.2323,0.1256,0.0715,0.1637,0.0922,0.09,0.3471,0.2571,0.1035,0.1856,0.0821,0.1077,0.2931,0.1854,0.0882
0.1022,0.1977,0.0955,0.0884,0.1256,0.0372,0.0908,0.0922,0.0014,0.0953,0.489,0.3937,0.0584,0.439,0.3806,0.1057,0.2335,0.1278,0.094,0.1991,0.1051,0.1085,0.1635,0.055,0.0995,0.2182,0.1187,0.0803,0.2343,0.154,0.0473
0.1035,0.2011,0.0976,0.0744,0.1341,0.0597,0.0847,0.0942,0.0095,0.0792,0.5196,0.4404,0.065,0.4123,0.3473,0.1125,0.2772,0.1647,0.1035,0.1529,0.0494,0.0985,0.1152,0.0167,0.0982,0.1594,0.0612,0.0898,1.0215,0.9317,0.0731
0.1077,0.2968,0.1891,0.0774,0.1347,0.0573,0.1032,0.1046,0.0014,0.0795,0.6315,0.552,0.066,0.4804,0.4144,0.1172,0.227,0.1098,0.1006,0.1023,0.0017,0.1275,0.1809,0.0534,0.1022,0.2257,0.1235,0.089,0.2583,0.1693,0.0708
0.1088,0.2496,0.1408,0.0697,0.2661,0.1964,0.1095,0.1219,0.0124,0.0795,0.5387,0.4592,0.0607,0.4717,0.411,0.1302,0.2197,0.0895,0.104,0.1104,0.0064,0.118,0.122,0.004,0.0834,0.1428,0.0594,0.1016,0.253,0.1514,0.0647
0.1085,0.1802,0.0717,0.0908,0.1655,0.0747,0.1085,0.113,0.0045,0.0697,0.4647,0.395,0.0573,0.4455,0.3882,0.1243,0.2288,0.1045,0.0993,0.1005,0.0012,0.1235,0.1489,0.0254,0.0908,0.1657,0.0749,0.1059,0.4275,0.3216,0.0708
0.109,0.2116,0.1026,0.0821,0.1787,0.0966,0.1101,0.164,0.0539,0.0779,0.4925,0.4146,0.0502,0.4013,0.3511,0.1265,0.2083,0.0818,0.0948,0.093,-0.0018,0.1069,0.1352,0.0283,0.0747,0.1306,0.0559,0.1027,0.2401,0.1374,0.0679
