H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0655,0.2575,0.192,0.0982,0.1874,0.0892,0.1119,0.2265,0.1146,0.113,1.045,0.932,0.1059,0.6195,0.5136,0.1148,0.3531,0.2383,0.0853,0.1482,0.0629,0.1272,0.2067,0.0795,0.0779,0.2412,0.1633,0.0647,0.6742,0.6095,0.1093
0.0415,0.3275,0.286,0.0942,0.1842,0.09,0.0737,0.2497,0.176,0.0855,0.4409,0.3554,0.0892,1.0081,0.9189,0.1122,0.3896,0.2774,0.1045,0.2091,0.1046,0.0961,0.1577,0.0616,0.08,0.2156,0.1356,0.0774,0.4061,0.3287,0.0618
0.0671,0.3621,0.295,0.1095,0.2106,0.1011,0.1159,0.2426,0.1267,0.123,0.4571,0.3341,0.1156,0.6463,0.5307,0.0921,0.4811,0.389,0.0835,0.0439,-0.0396,0.0489,0.6469,0.598,0.0747,0.2652,0.1905,0.1114,0.4375,0.3261,0.0979
0.0594,0.3433,0.2839,0.1011,0.1893,0.0882,0.0821,0.1589,0.0768,0.1222,0.3557,0.2335,0.0961,0.4221,0.326,0.1256,0.3431,0.2175,0.0934,0.1537,0.0603,0.1489,0.1973,0.0484,0.0771,0.2294,0.1523,0.0737,0.89,0.8163,0.0842
0.0715,0.4277,0.3562,0.1119,0.222,0.1101,0.0742,0.1724,0.0982,0.1235,0.4117,0.2882,0.0855,0.4018,0.3163,0.1046,0.3368,0.2322,0.0927,0.1883,0.0956,0.1444,0.2083,0.0639,0.0771,0.2824,0.2053,0.0763,0.3934,0.3171,0.0916
0.085,0.315,0.23,0.1074,0.2325,0.1251,0.1032,0.1602,0.057,0.1154,0.2848,0.1694,0.0824,0.4081,0.3257,0.1254,0.3542,0.2288,0.1072,0.1519,0.0447,0.1483,0.2122,0.0639,0.0898,0.2233,0.1335,0.0742,0.3512,0.277,0.0842
0.0626,0.2436,0.181,0.1011,0.2191,0.118,0.0956,0.1774,0.0818,0.1024,0.3093,0.2069,0.1048,0.4482,0.3434,0.1191,0.3242,0.2051,0.1219,0.1864,0.0645,0.1291,0.2038,0.0747,0.0705,0.2193,0.1488,0.0686,0.3575,0.2889,0.0805
0.0549,0.4992,0.4443,0.0792,0.1903,0.1111,0.1109,0.1877,0.0768,0.1177,0.3027,0.185,0.1088,0.4474,0.3386,0.1286,0.3379,0.2093,0.0985,0.1725,0.074,0.1283,0.1957,0.0674,0.0821,0.2491,0.167,0.0705,0.3258,0.2553,0.0937
0.0533,0.6306,0.5773,0.0948,0.2379,0.1431,0.0723,0.1861,0.1138,0.099,0.2784,0.1794,0.1035,0.4184,0.3149,0.1294,0.3062,0.1768,0.0956,0.1836,0.088,0.1293,0.1613,0.032,0.1085,0.2576,0.1491,0.1032,0.4047,0.3015,0.1037
0.066,0.2646,0.1986,0.0913,0.228,0.1367,0.0737,0.1796,0.1059,0.1404,0.3019,0.1615,0.1024,0.3973,0.2949,0.1481,0.3168,0.1687,0.0882,0.1746,0.0864,0.1251,0.1761,0.051,0.0916,0.2542,0.1626,0.0776,0.4277,0.3501,0.0892
0.0966,0.4752,0.3786,0.0863,0.1943,0.108,0.0847,0.2101,0.1254,0.142,0.3331,0.1911,0.0993,0.4274,0.3281,0.1225,0.3117,0.1892,0.1209,0.2197,0.0988,0.1235,0.1848,0.0613,0.071,0.2288,0.1578,0.0742,0.358,0.2838,0.0839
0.0755,0.3066,0.2311,0.1,0.2074,0.1074,0.1183,0.1582,0.0399,0.1671,0.3526,0.1855,0.1045,0.4374,0.3329,0.1156,0.3217,0.2061,0.0903,0.1566,0.0663,0.1433,0.1793,0.036,0.0734,0.2122,0.1388,0.0771,0.3369,0.2598,0.0921
0.076,0.3546,0.2786,0.1024,0.1995,0.0971,0.0789,0.1497,0.0708,0.1388,0.3101,0.1713,0.1027,0.464,0.3613,0.1317,0.3339,0.2022,0.0855,0.1579,0.0724,0.1291,0.188,0.0589,0.0803,0.2244,0.1441,0.089,0.3301,0.2411,0.0874
0.0697,0.4528,0.3831,0.0942,0.2114,0.1172,0.0837,0.1827,0.099,0.1375,0.3217,0.1842,0.1322,0.4519,0.3197,0.1206,0.2977,0.1771,0.0919,0.1772,0.0853,0.1259,0.1729,0.047,0.0784,0.2449,0.1665,0.108,0.4309,0.3229,0.1064
0.1338,0.2868,0.153,0.1037,0.208,0.1043,0.09,0.1784,0.0884,0.133,0.3372,0.2042,0.0985,0.4147,0.3162,0.1256,0.3114,0.1858,0.0977,0.1585,0.0608,0.1196,0.1743,0.0547,0.076,0.214,0.138,0.0837,0.3385,0.2548,0.0945
0.09,0.2686,0.1786,0.1198,0.2183,0.0985,0.0905,0.171,0.0805,0.1206,0.2781,0.1575,0.1241,0.4224,0.2983,0.1363,0.3271,0.1908,0.0855,0.165,0.0795,0.133,0.2165,0.0835,0.0752,0.2232,0.148,0.0821,0.3443,0.2622,0.1048
0.0708,0.2797,0.2089,0.1196,0.2043,0.0847,0.0808,0.1753,0.0945,0.1602,0.3542,0.194,0.1061,0.4796,0.3735,0.1415,0.3408,0.1993,0.0969,0.1572,0.0603,0.1359,0.2051,0.0692,0.0858,0.2301,0.1443,0.0803,0.3209,0.2406,0.0702
0.075,0.2454,0.1704,0.1072,0.1975,0.0903,0.0821,0.1806,0.0985,0.1159,0.298,0.1821,0.128,0.4695,0.3415,0.1603,0.7754,0.6151,0.1154,0.3928,0.2774,0.1299,0.4701,0.3402,0.1082,0.2449,0.1367,0.0789,0.3662,0.2873,0.07
