H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.086,0.4322,0.3462,0.0586,0.1069,0.0483,0.0702,0.2076,0.1374,0.0863,1.1896,1.1033,0.0586,0.3438,0.2852,0.1029,0.1512,0.0483,0.0884,0.1584,0.07,0.1055,0.0739,-0.0316,0.0947,0.2004,0.1057,0.0712,0.1993,0.1281,0.0979
0.0889,0.1616,0.0727,0.057,0.24,0.183,0.077,0.2487,0.1717,0.0857,0.289,0.2033,0.061,0.3156,0.2546,0.0887,0.1499,0.0612,0.0884,0.1362,0.0478,0.1058,0.0881,-0.0177,0.0847,0.1933,0.1086,0.0926,0.2349,0.1423,0.0739
0.0929,0.2537,0.1608,0.0544,0.1612,0.1068,0.0733,0.1909,0.1176,0.0894,0.2429,0.1535,0.0778,0.3162,0.2384,0.1058,0.1886,0.0828,0.0926,0.1826,0.09,0.1,0.1154,0.0154,0.082,0.2152,0.1332,0.0522,0.2868,0.2346,0.0098
0.1005,0.2489,0.1484,0.071,0.1847,0.1137,0.0641,0.1353,0.0712,0.0905,0.2334,0.1429,0.081,0.3013,0.2203,0.1043,0.1734,0.0691,0.0929,0.1542,0.0613,0.0889,0.5307,0.4418,0.0726,0.1554,0.0828,0.0857,0.2217,0.136,0.0681
0.0976,0.332,0.2344,0.0683,0.1659,0.0976,0.0628,0.1298,0.067,0.0847,0.2318,0.1471,0.0636,0.2857,0.2221,0.0997,0.1533,0.0536,0.0955,0.1373,0.0418,0.1108,0.0934,-0.0174,0.0823,0.1928,0.1105,0.0726,0.241,0.1684,0.0689
0.0873,0.2853,0.198,0.0649,0.1425,0.0776,0.0784,0.1465,0.0681,0.1013,0.3036,0.2023,0.0757,0.4052,0.3295,0.0747,0.1396,0.0649,0.1016,0.1413,0.0397,0.1187,0.09,-0.0287,0.095,0.2007,0.1057,0.0973,0.2407,0.1434,0.0918
0.0884,0.3141,0.2257,0.0639,0.4967,0.4328,0.0958,0.2277,0.1319,0.11,0.2727,0.1627,0.0744,0.2699,0.1955,0.1051,0.1421,0.037,0.1021,0.1254,0.0233,0.1179,0.1021,-0.0158,0.0942,0.1986,0.1044,0.0915,0.2335,0.142,0.1002
0.1092,0.2336,0.1244,0.0715,0.1322,0.0607,0.0971,0.1668,0.0697,0.0842,0.2448,0.1606,0.0607,0.2929,0.2322,0.1092,0.1285,0.0193,0.0984,0.1557,0.0573,0.1164,0.0929,-0.0235,0.1064,0.2261,0.1197,0.0902,0.2549,0.1647,0.101
0.1068,0.2212,0.1144,0.071,0.1546,0.0836,0.0786,0.1691,0.0905,0.0915,0.2336,0.1421,0.0765,0.2921,0.2156,0.101,0.1158,0.0148,0.1063,0.137,0.0307,0.1335,0.1055,-0.028,0.0953,0.2134,0.1181,0.0963,0.2716,0.1753,0.1008
0.0973,0.5229,0.4256,0.0594,0.657,0.5976,0.0973,0.4734,0.3761,0.0697,0.3484,0.2787,0.0686,0.3174,0.2488,0.0908,0.5811,0.4903,0.0923,0.2675,0.1752,0.0776,0.0903,0.0127,0.1121,0.2337,0.1216,0.0815,0.2072,0.1257,0.0863
