H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0752,0.2044,0.1292,0.0684,0.0708,0.0024,0.0779,0.0859,0.008,0.0491,0.1655,0.1164,0.061,0.2559,0.1949,0.0818,0.094,0.0122,0.0713,0.0957,0.0244,0.1112,0.0806,-0.0306,0.0502,0.1246,0.0744,0.0771,0.2029,0.1258,0.0568
0.0665,0.1039,0.0374,0.0544,0.0977,0.0433,0.0747,0.0761,0.0014,0.0462,0.1631,0.1169,0.0644,0.2619,0.1975,0.081,0.0982,0.0172,0.075,0.1084,0.0334,0.1001,0.0713,-0.0288,0.0344,0.1144,0.08,0.0715,0.2049,0.1334,0.0486
0.0589,0.0897,0.0308,0.0652,0.104,0.0388,0.079,0.0647,-0.0143,0.041,0.1576,0.1166,0.0634,0.2337,0.1703,0.0937,0.1175,0.0238,0.0824,0.1028,0.0204,0.1053,0.0784,-0.0269,0.06,0.1342,0.0742,0.0705,0.1786,0.1081,0.0781
0.066,0.0968,0.0308,0.0763,0.1019,0.0256,0.0785,0.0581,-0.0204,0.0513,0.1967,0.1454,0.07,0.2414,0.1714,0.104,0.1061,0.0021,0.0816,0.1353,0.0537,0.1019,0.0898,-0.0121,0.0436,0.1259,0.0823,0.0665,0.1859,0.1194,0.062
0.0723,0.1076,0.0353,0.0784,0.1122,0.0338,0.079,0.0631,-0.0159,0.0436,0.1748,0.1312,0.0647,0.254,0.1893,0.0711,0.121,0.0499,0.0913,0.1093,0.018,0.0861,0.0848,-0.0013,0.0449,0.1088,0.0639,0.0692,0.1902,0.121,0.0737
0.0599,0.0981,0.0382,0.0628,0.1106,0.0478,0.075,0.0591,-0.0159,0.0502,0.1924,0.1422,0.0681,0.2453,0.1772,0.0916,0.1286,0.037,0.0839,0.093,0.0091,0.1133,0.0806,-0.0327,0.0417,0.1119,0.0702,0.0647,0.1683,0.1036,0.0845
0.0671,0.0953,0.0282,0.0766,0.1183,0.0417,0.0727,0.056,-0.0167,0.0685,0.1994,0.1309,0.0578,0.2807,0.2229,0.0853,0.1141,0.0288,0.0847,0.1022,0.0175,0.1035,0.0832,-0.0203,0.0671,0.1286,0.0615,0.0829,0.2498,0.1669,0.0739
0.0742,0.1301,0.0559,0.0668,0.1051,0.0383,0.0681,0.0774,0.0093,0.0394,0.1539,0.1145,0.0705,0.2659,0.1954,0.0937,0.1375,0.0438,0.0837,0.0824,-0.0013,0.1009,0.0956,-0.0053,0.046,0.1209,0.0749,0.0715,0.1909,0.1194,0.0607
0.071,0.1055,0.0345,0.0694,0.1066,0.0372,0.0692,0.0533,-0.0159,0.0505,0.1524,0.1019,0.076,0.2458,0.1698,0.0813,0.1238,0.0425,0.0723,0.0824,0.0101,0.1014,0.099,-0.0024,0.0423,0.1162,0.0739,0.0613,0.1792,0.1179,0.0708
0.0665,0.1026,0.0361,0.0613,0.1062,0.0449,0.0806,0.0605,-0.0201,0.0478,0.1536,0.1058,0.0679,0.2548,0.1869,0.0829,0.1397,0.0568,0.0774,0.0957,0.0183,0.0934,0.0945,0.0011,0.0362,0.1151,0.0789,0.0729,0.1865,0.1136,0.0618
0.0729,0.1111,0.0382,0.0515,0.0924,0.0409,0.0806,0.0734,-0.0072,0.0473,0.1613,0.114,0.061,0.2696,0.2086,0.0702,0.1043,0.0341,0.0723,0.1101,0.0378,0.094,0.0758,-0.0182,0.0557,0.1256,0.0699,0.0697,0.1807,0.111,0.0744
0.0634,0.0932,0.0298,0.0679,0.1067,0.0388,0.0872,0.0647,-0.0225,0.0719,0.1843,0.1124,0.0634,0.5342,0.4708,0.0732,0.1495,0.0763,0.0887,0.0957,0.007,0.0853,0.0883,0.003,0.0525,0.1269,0.0744,0.0618,0.1733,0.1115,0.071
0.0829,0.115,0.0321,0.0631,0.0893,0.0262,0.0814,0.0679,-0.0135,0.041,0.5511,0.5101,0.0752,0.2866,0.2114,0.0797,0.1478,0.0681,0.0702,0.0824,0.0122,0.1064,0.0879,-0.0185,0.0516,0.1039,0.0523,0.0787,0.1868,0.1081,0.0528
0.0739,0.0928,0.0189,0.0618,0.1085,0.0467,0.0851,0.0473,-0.0378,0.0669,0.1711,0.1042,0.0594,0.2395,0.1801,0.0777,0.125,0.0473,0.0792,0.0906,0.0114,0.1024,0.1011,-0.0013,0.047,0.1235,0.0765,0.0752,0.1941,0.1189,0.0747
0.0747,0.1092,0.0345,0.0623,0.0932,0.0309,0.0876,0.0723,-0.0153,0.057,0.152,0.095,0.0663,0.262,0.1957,0.0863,0.1383,0.052,0.0921,0.0991,0.007,0.1014,0.0961,-0.0053,0.0397,0.117,0.0773,0.0634,0.1768,0.1134,0.0734
0.0739,0.1306,0.0567,0.0739,0.1067,0.0328,0.089,0.0673,-0.0217,0.0526,0.1521,0.0995,0.0797,0.2985,0.2188,0.0826,0.1753,0.0927,0.0818,0.0867,0.0049,0.0991,0.093,-0.0061,0.0333,0.1233,0.09,0.0663,0.1789,0.1126,0.0673
0.0647,0.0958,0.0311,0.0665,0.1016,0.0351,0.0832,0.0581,-0.0251,0.0645,0.165,0.1005,0.0607,0.2537,0.193,0.0832,0.1368,0.0536,0.094,0.088,-0.006,0.1006,0.1017,0.0011,0.061,0.1452,0.0842,0.056,0.1681,0.1121,0.0618
0.0602,0.0773,0.0171,0.0705,0.1267,0.0562,0.0697,0.0711,0.0014,0.0594,0.1916,0.1322,0.0628,0.2709,0.2081,0.0806,0.1424,0.0618,0.0818,0.0922,0.0104,0.0853,0.0917,0.0064,0.0578,0.1225,0.0647,0.0602,0.1947,0.1345,0.0729
0.0541,0.1015,0.0474,0.0655,0.0895,0.024,0.094,0.0903,-0.0037,0.0518,0.1439,0.0921,0.0747,0.2551,0.1804,0.0924,0.1143,0.0219,0.0845,0.1015,0.017,0.1117,0.0806,-0.0311,0.0444,0.1288,0.0844,0.0768,0.1881,0.1113,0.0755
0.0689,0.0757,0.0068,0.0705,0.1283,0.0578,0.0737,0.042,-0.0317,0.0557,0.2394,0.1837,0.0599,0.6051,0.5452,0.0631,0.1035,0.0404,0.0829,0.1046,0.0217,0.0932,0.0776,-0.0156,0.0458,0.139,0.0932,0.0913,0.1981,0.1068,0.0673
0.0544,0.0641,0.0097,0.0768,0.1267,0.0499,0.09,0.0628,-0.0272,0.0676,0.1956,0.128,0.0692,0.2587,0.1895,0.0829,0.1463,0.0634,0.0814,0.0674,-0.014,0.0906,0.1144,0.0238,0.057,0.1472,0.0902,0.0718,0.258,0.1862,0.0998
0.0853,0.1129,0.0276,0.0705,0.0982,0.0277,0.0956,0.0991,0.0035,0.0555,0.1613,0.1058,0.0589,0.2595,0.2006,0.0937,0.1433,0.0496,0.0956,0.0925,-0.0031,0.1165,0.1125,-0.004,0.0423,0.1352,0.0929,0.0898,0.2755,0.1857,0.0784
0.0908,0.115,0.0242,0.0668,0.1225,0.0557,0.0892,0.0974,0.0082,0.0663,0.1837,0.1174,0.07,0.2255,0.1555,0.0845,0.5194,0.4349,0.0816,0.1136,0.032,0.0818,0.0842,0.0024,0.0433,0.123,0.0797,0.0834,0.1815,0.0981,0.0774
0.07,0.1024,0.0324,0.0758,0.1054,0.0296,0.0795,0.0766,-0.0029,0.0589,0.1544,0.0955,0.0599,0.2526,0.1927,0.0848,0.1809,0.0961,0.0784,0.1054,0.027,0.0652,0.0977,0.0325,0.0642,0.1595,0.0953,0.0763,0.2137,0.1374,0.07
0.0602,0.1029,0.0427,0.0642,0.098,0.0338,0.0893,0.065,-0.0243,0.0729,0.198,0.1251,0.0626,0.2744,0.2118,0.0927,0.3487,0.256,0.0805,0.122,0.0415,0.0861,0.1133,0.0272,0.0584,0.1484,0.09,0.0734,0.1709,0.0975,0.0964
0.0692,0.095,0.0258,0.0708,0.117,0.0462,0.0866,0.0515,-0.0351,0.0742,0.1837,0.1095,0.0715,0.2682,0.1967,0.0919,0.1685,0.0766,0.0787,0.0799,0.0012,0.094,0.1041,0.0101,0.0489,0.1341,0.0852,0.0771,0.1736,0.0965,0.0855
