H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0726,0.3617,0.2891,0.0597,0.2231,0.1634,0.0362,0.2613,0.2251,0.0771,0.7846,0.7075,0.0636,0.8683,0.8047,0.1273,0.3229,0.1956,0.0895,0.2727,0.1832,0.1127,0.3014,0.1887,0.1032,0.2808,0.1776,0.1061,0.329,0.2229,0.0927
0.0818,0.3261,0.2443,0.0602,0.2624,0.2022,0.0689,0.2851,0.2162,0.0808,0.9281,0.8473,0.0734,0.7667,0.6933,0.0985,0.2728,0.1743,0.0676,0.3585,0.2909,0.0892,0.2795,0.1903,0.0953,0.3043,0.209,0.1014,0.7301,0.6287,0.0768
0.0866,0.6175,0.5309,0.0539,0.1962,0.1423,0.0692,0.3036,0.2344,0.0829,0.6582,0.5753,0.0441,1.0643,1.0202,0.1104,0.2614,0.151,0.0726,0.8854,0.8128,0.0998,0.2508,0.151,0.08,0.3098,0.2298,0.0863,0.3749,0.2886,0.0805
0.0713,0.3013,0.23,0.0742,0.2492,0.175,0.0555,0.3374,0.2819,0.0718,0.4309,0.3591,0.0631,0.9955,0.9324,0.1449,0.2922,0.1473,0.0781,0.4434,0.3653,0.104,0.26,0.156,0.1008,0.4734,0.3726,0.1618,0.3952,0.2334,0.1156
0.0969,0.4412,0.3443,0.052,0.1792,0.1272,0.0607,0.3133,0.2526,0.0871,0.7236,0.6365,0.0647,0.9436,0.8789,0.1391,0.2283,0.0892,0.0803,0.9428,0.8625,0.1409,0.2935,0.1526,0.0924,0.274,0.1816,0.1027,0.3522,0.2495,0.0913
0.0908,0.7354,0.6446,0.0702,0.2111,0.1409,0.0657,0.2333,0.1676,0.0766,0.6141,0.5375,0.0599,0.7376,0.6777,0.1378,0.2534,0.1156,0.0913,0.2864,0.1951,0.1077,0.3571,0.2494,0.1066,0.2356,0.129,0.1014,0.3311,0.2297,0.0818
0.1027,0.6161,0.5134,0.0589,0.2099,0.151,0.0742,0.27,0.1958,0.0789,0.39,0.3111,0.0531,1.0486,0.9955,0.1038,0.5912,0.4874,0.1301,0.4643,0.3342,0.1285,0.3125,0.184,0.1111,0.2892,0.1781,0.1022,0.3177,0.2155,0.0871
0.0953,0.3306,0.2353,0.0491,0.1811,0.132,0.075,0.2811,0.2061,0.0929,0.4085,0.3156,0.0818,0.8353,0.7535,0.1257,0.2606,0.1349,0.094,0.4411,0.3471,0.1159,0.3152,0.1993,0.094,0.2653,0.1713,0.1148,0.3517,0.2369,0.076
0.0934,0.5023,0.4089,0.0591,0.2037,0.1446,0.065,0.2326,0.1676,0.075,0.6608,0.5858,0.0539,0.9783,0.9244,0.1466,0.3097,0.1631,0.0937,0.2722,0.1785,0.1124,0.294,0.1816,0.1008,0.2562,0.1554,0.0932,0.3045,0.2113,0.0768
0.0956,0.3346,0.239,0.0663,0.2431,0.1768,0.0615,0.2621,0.2006,0.085,0.3238,0.2388,0.0594,1.3853,1.3259,0.1444,0.4402,0.2958,0.0995,0.2656,0.1661,0.1399,0.2864,0.1465,0.0887,0.2637,0.175,0.1022,0.3219,0.2197,0.0657
0.1014,0.3861,0.2847,0.0578,0.2201,0.1623,0.0676,0.3326,0.265,0.0969,0.3922,0.2953,0.065,0.8699,0.8049,0.1489,0.5477,0.3988,0.1702,0.3635,0.1933,0.1024,0.2983,0.1959,0.1048,1.0748,0.97,0.094,0.5523,0.4583,0.1
0.1006,0.3694,0.2688,0.0623,0.1956,0.1333,0.0985,0.2083,0.1098,0.0985,0.8134,0.7149,0.0721,1.3091,1.237,0.1262,0.5094,0.3832,0.0708,0.3894,0.3186,0.0937,0.3714,0.2777,0.1222,0.3011,0.1789,0.1172,0.6021,0.4849,0.1056
0.1035,0.6969,0.5934,0.0684,0.203,0.1346,0.0866,0.2429,0.1563,0.1061,0.6389,0.5328,0.071,1.0398,0.9688,0.1127,0.3906,0.2779,0.0942,0.3014,0.2072,0.1222,0.2629,0.1407,0.1072,0.2766,0.1694,0.1254,0.448,0.3226,0.0855
