H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.1064,0.7336,0.6272,0.08,0.2943,0.2143,0.1106,0.2808,0.1702,0.0829,0.9511,0.8682,0.0818,1.1371,1.0553,0.0797,0.289,0.2093,0.1241,0.5836,0.4595,0.099,0.4875,0.3885,0.1227,0.362,0.2393,0.1291,0.5177,0.3886,0.1359
0.1169,0.428,0.3111,0.0636,0.2294,0.1658,0.0993,0.2885,0.1892,0.0816,0.9091,0.8275,0.0734,1.156,1.0826,0.0739,0.3233,0.2494,0.1059,0.7702,0.6643,0.1146,0.3279,0.2133,0.0932,0.3003,0.2071,0.1264,0.9248,0.7984,0.0789
0.0982,0.523,0.4248,0.0544,0.2017,0.1473,0.104,0.2436,0.1396,0.0876,0.8228,0.7352,0.0657,1.2428,1.1771,0.1128,0.4071,0.2943,0.1101,0.3889,0.2788,0.1024,0.4096,0.3072,0.1206,0.3518,0.2312,0.1222,0.3612,0.239,0.1077
0.1293,0.5192,0.3899,0.0581,0.2822,0.2241,0.0879,0.1829,0.095,0.0874,1.2654,1.178,0.0626,1.0874,1.0248,0.1001,0.5807,0.4806,0.1064,0.2406,0.1342,0.0892,0.8292,0.74,0.1241,0.4202,0.2961,0.1061,0.3942,0.2881,0.0948
0.1241,0.3383,0.2142,0.0634,0.2204,0.157,0.0855,0.2948,0.2093,0.0884,1.2257,1.1373,0.0623,0.9116,0.8493,0.1283,0.8221,0.6938,0.1164,0.454,0.3376,0.1135,0.3946,0.2811,0.1206,0.3053,0.1847,0.1093,0.4092,0.2999,0.0945
0.1378,0.7447,0.6069,0.09,0.2449,0.1549,0.0956,0.3498,0.2542,0.0808,0.8358,0.755,0.0586,1.0303,0.9717,0.0916,0.3964,0.3048,0.1243,0.649,0.5247,0.0953,0.3487,0.2534,0.1217,0.4175,0.2958,0.1325,0.5121,0.3796,0.1201
0.1169,0.4485,0.3316,0.0391,0.1223,0.0832,0.1138,0.2302,0.1164,0.0821,0.8854,0.8033,0.0578,0.8039,0.7461,0.0623,0.2523,0.19,0.0842,0.298,0.2138,0.095,0.2468,0.1518,0.0937,0.3027,0.209,0.0924,0.3253,0.2329,0.0969
0.1396,0.3224,0.1828,0.0684,0.3104,0.242,0.0982,0.2027,0.1045,0.0987,0.7848,0.6861,0.0568,0.9335,0.8767,0.093,0.1962,0.1032,0.113,0.1904,0.0774,0.0874,0.5316,0.4442,0.1053,0.2718,0.1665,0.1072,0.3588,0.2516,0.108
0.1196,0.3573,0.2377,0.062,0.3059,0.2439,0.0607,0.4402,0.3795,0.0779,0.9387,0.8608,0.0644,1.0841,1.0197,0.0821,0.3669,0.2848,0.0874,0.73,0.6426,0.1114,0.4511,0.3397,0.1206,0.4964,0.3758,0.104,0.3765,0.2725,0.0847
0.1267,0.5636,0.4369,0.0671,0.3326,0.2655,0.0787,0.2447,0.166,0.0708,0.7651,0.6943,0.0441,1.0612,1.0171,0.0682,0.2743,0.2061,0.099,0.4371,0.3381,0.1193,0.3569,0.2376,0.1132,0.3341,0.2209,0.1143,0.3372,0.2229,0.1093
0.1241,0.4114,0.2873,0.0776,0.4399,0.3623,0.0998,0.288,0.1882,0.0876,0.6483,0.5607,0.056,0.8847,0.8287,0.1133,0.2147,0.1014,0.0964,0.5596,0.4632,0.0855,0.3452,0.2597,0.1301,0.3618,0.2317,0.1238,0.4834,0.3596,0.1151
0.0953,0.3219,0.2266,0.0657,0.246,0.1803,0.0908,0.4223,0.3315,0.0766,0.5885,0.5119,0.056,0.7358,0.6798,0.0869,0.3284,0.2415,0.114,0.5068,0.3928,0.1124,0.5246,0.4122,0.0942,0.2538,0.1596,0.1037,0.3788,0.2751,0.0895
0.1716,0.3024,0.1308,0.0652,0.2787,0.2135,0.0758,0.2231,0.1473,0.0718,0.7563,0.6845,0.0694,0.8128,0.7434,0.0922,0.4073,0.3151,0.1214,0.4329,0.3115,0.1249,0.4086,0.2837,0.1032,0.3417,0.2385,0.1011,0.3411,0.24,0.0839
0.1219,0.4401,0.3182,0.065,0.2574,0.1924,0.114,0.3204,0.2064,0.0869,0.6157,0.5288,0.0573,0.8459,0.7886,0.1143,0.3294,0.2151,0.0942,0.5925,0.4983,0.1146,0.2783,0.1637,0.1169,0.3246,0.2077,0.1019,0.3211,0.2192,0.0945
