H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.1525,0.2458,0.0933,0.1348,0.1786,0.0438,0.1433,0.124,-0.0193,0.119,1.0557,0.9367,0.0805,0.4174,0.3369,0.076,0.3778,0.3018,0.1279,0.927,0.7991,0.119,0.4999,0.3809,0.1443,0.1163,-0.028,0.1641,0.5411,0.377,0.0979
0.138,0.3771,0.2391,0.1314,0.1129,-0.0185,0.1372,0.2076,0.0704,0.081,0.3996,0.3186,0.1016,0.9329,0.8313,0.1029,0.4245,0.3216,0.1348,0.4877,0.3529,0.181,0.1393,-0.0417,0.119,0.3497,0.2307,0.1411,0.4775,0.3364,0.115
0.1232,0.9406,0.8174,0.1142,0.1272,0.013,0.1082,0.1628,0.0546,0.1385,0.5681,0.4296,0.0744,0.5605,0.4861,0.0683,0.3853,0.317,0.1066,0.4084,0.3018,0.2155,0.1282,-0.0873,0.1994,0.1709,-0.0285,0.1577,0.4369,0.2792,0.1211
0.1,0.6801,0.5801,0.1103,0.1881,0.0778,0.0929,0.1931,0.1002,0.1097,0.5345,0.4248,0.1079,0.4226,0.3147,0.1366,0.3856,0.249,0.1216,0.2393,0.1177,0.1875,0.1849,-0.0026,0.1361,0.1757,0.0396,0.1105,0.2615,0.151,0.1111
0.0934,0.3874,0.294,0.1031,0.135,0.0319,0.1184,0.1588,0.0404,0.0955,0.3555,0.26,0.0794,0.5334,0.454,0.0968,0.4052,0.3084,0.095,0.3939,0.2989,0.1759,0.3672,0.1913,0.0907,0.2537,0.163,0.0936,0.2612,0.1676,0.0981
0.0984,0.8979,0.7995,0.1229,0.1612,0.0383,0.0823,0.1891,0.1068,0.1071,0.3618,0.2547,0.106,0.3957,0.2897,0.0847,0.3827,0.298,0.086,0.2699,0.1839,0.1599,0.129,-0.0309,0.103,0.271,0.168,0.0931,0.2409,0.1478,0.0989
0.0958,0.3544,0.2586,0.1129,0.6053,0.4924,0.0834,0.2229,0.1395,0.1427,0.7395,0.5968,0.0712,0.5916,0.5204,0.0773,0.3682,0.2909,0.1058,0.2881,0.1823,0.183,0.1361,-0.0469,0.1617,0.1363,-0.0254,0.1222,0.5891,0.4669,0.1184
0.1103,0.3969,0.2866,0.1535,0.211,0.0575,0.1343,0.3645,0.2302,0.1277,0.5736,0.4459,0.0926,1.1818,1.0892,0.0907,0.4225,0.3318,0.0987,0.2452,0.1465,0.182,0.1282,-0.0538,0.0961,0.2915,0.1954,0.1031,0.4727,0.3696,0.1187
0.1237,0.4667,0.343,0.1448,0.2084,0.0636,0.1731,0.1559,-0.0172,0.1269,0.3932,0.2663,0.0823,0.3852,0.3029,0.0857,0.4156,0.3299,0.0396,0.1884,0.1488,0.2155,0.157,-0.0585,0.1089,0.2199,0.111,0.1113,0.3266,0.2153,0.1137
0.101,0.3881,0.2871,0.1126,0.245,0.1324,0.1179,0.1345,0.0166,0.139,0.4787,0.3397,0.096,0.8993,0.8033,0.0981,0.4592,0.3611,0.1066,0.247,0.1404,0.2013,0.1098,-0.0915,0.1908,0.1554,-0.0354,0.1448,0.3311,0.1863,0.1353
0.1034,0.4245,0.3211,0.1066,0.1407,0.0341,0.1229,0.9483,0.8254,0.106,0.6743,0.5683,0.115,0.5162,0.4012,0.0786,0.2902,0.2116,0.0973,0.2424,0.1451,0.2031,0.1243,-0.0788,0.1664,0.1785,0.0121,0.134,0.3161,0.1821,0.1076
0.0876,0.8868,0.7992,0.1287,0.2042,0.0755,0.1124,0.1523,0.0399,0.1261,0.4391,0.313,0.1187,0.4455,0.3268,0.0989,0.287,0.1881,0.1142,0.1256,0.0114,0.2008,0.1425,-0.0583,0.1652,0.1182,-0.047,0.1359,0.3228,0.1869,0.1124
0.1163,0.4092,0.2929,0.1293,0.1145,-0.0148,0.1129,0.3495,0.2366,0.1638,0.8576,0.6938,0.0987,0.5165,0.4178,0.0807,0.264,0.1833,0.1082,0.1225,0.0143,0.1915,0.1414,-0.0501,0.2003,0.1543,-0.046,0.1391,0.3072,0.1681,0.1026
0.1089,0.4371,0.3282,0.0997,0.1198,0.0201,0.134,0.9407,0.8067,0.1266,0.5659,0.4393,0.0929,0.439,0.3461,0.1,0.3177,0.2177,0.086,0.4909,0.4049,0.1517,0.2509,0.0992,0.1213,0.3025,0.1812,0.0823,0.3831,0.3008,0.0894
0.0918,0.3599,0.2681,0.1134,0.1324,0.019,0.1047,0.1799,0.0752,0.1234,0.3214,0.198,0.0878,0.3706,0.2828,0.1031,0.3769,0.2738,0.0799,0.2891,0.2092,0.1783,0.1232,-0.0551,0.1026,0.3436,0.241,0.0992,0.2726,0.1734,0.1082
0.106,0.4812,0.3752,0.1285,0.151,0.0225,0.1045,0.1744,0.0699,0.1635,0.615,0.4515,0.0773,0.8997,0.8224,0.0541,0.4073,0.3532,0.1008,0.2773,0.1765,0.186,0.1074,-0.0786,0.1689,0.1316,-0.0373,0.1407,0.4563,0.3156,0.1374
0.1158,0.5553,0.4395,0.1382,0.1926,0.0544,0.0897,0.7144,0.6247,0.1332,0.4699,0.3367,0.0805,0.4255,0.345,0.09,0.291,0.201,0.1039,0.1995,0.0956,0.1947,0.1042,-0.0905,0.1855,0.1596,-0.0259,0.1364,0.3776,0.2412,0.0947
0.1153,0.4211,0.3058,0.1205,0.1385,0.018,0.1113,0.2522,0.1409,0.0878,0.7236,0.6358,0.0947,0.4582,0.3635,0.1068,0.2846,0.1778,0.1092,0.1417,0.0325,0.185,0.1222,-0.0628,0.1687,0.1201,-0.0486,0.1638,0.3966,0.2328,0.1111
0.1068,0.3414,0.2346,0.1176,0.1216,0.004,0.13,0.2732,0.1432,0.134,0.451,0.317,0.0973,0.7374,0.6401,0.0878,0.4095,0.3217,0.0979,0.2069,0.109,0.2213,0.1651,-0.0562,0.1641,0.2116,0.0475,0.0939,0.2594,0.1655,0.0997
0.1221,0.3834,0.2613,0.1356,0.2087,0.0731,0.1324,0.1417,0.0093,0.1606,0.4496,0.289,0.0849,0.4175,0.3326,0.0913,0.3645,0.2732,0.0944,0.2211,0.1267,0.1556,0.2037,0.0481,0.0929,0.2532,0.1603,0.0878,0.2694,0.1816,0.0834
0.1005,0.3098,0.2093,0.1092,0.1688,0.0596,0.11,0.1509,0.0409,0.168,0.3304,0.1624,0.0865,0.3981,0.3116,0.0889,0.3107,0.2218,0.0905,0.2486,0.1581,0.1902,0.128,-0.0622,0.1216,0.2363,0.1147,0.1232,0.4517,0.3285,0.1232
0.1216,0.318,0.1964,0.1311,0.1691,0.038,0.124,0.1644,0.0404,0.1459,0.3938,0.2479,0.1158,0.406,0.2902,0.1108,0.3276,0.2168,0.0981,0.2401,0.142,0.192,0.1153,-0.0767,0.1187,0.2529,0.1342,0.1016,0.3053,0.2037,0.1082
