H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.1237,0.7257,0.602,0.1161,0.5813,0.4652,0.0855,0.1728,0.0873,0.159,0.5245,0.3655,0.0617,0.5294,0.4677,0.0976,0.4133,0.3157,0.1108,0.6193,0.5085,0.2237,0.1812,-0.0425,0.2108,0.1865,-0.0243,0.1047,0.3601,0.2554,0.1071
0.105,0.3148,0.2098,0.1208,0.1219,0.0011,0.1224,0.1369,0.0145,0.1677,0.3504,0.1827,0.0981,0.4162,0.3181,0.1019,0.2836,0.1817,0.1163,0.1243,0.008,0.1852,0.3369,0.1517,0.1541,0.1319,-0.0222,0.1192,0.3667,0.2475,0.1082
0.1116,0.3249,0.2133,0.1319,0.1364,0.0045,0.1158,0.1142,-0.0016,0.1654,0.3234,0.158,0.1034,0.406,0.3026,0.12,0.273,0.153,0.1079,0.1209,0.013,0.1947,0.1222,-0.0725,0.1623,0.1174,-0.0449,0.1106,0.3341,0.2235,0.1103
0.1055,0.3235,0.218,0.1242,0.1841,0.0599,0.12,0.0749,-0.0451,0.1256,0.4821,0.3565,0.0893,0.5213,0.432,0.0977,0.252,0.1543,0.1084,0.1227,0.0143,0.196,0.1087,-0.0873,0.157,0.1248,-0.0322,0.1155,0.3401,0.2246,0.105
0.1055,0.3575,0.252,0.13,0.1002,-0.0298,0.1205,0.1825,0.062,0.1116,0.3943,0.2827,0.0818,0.3823,0.3005,0.1058,0.3026,0.1968,0.1113,0.113,0.0017,0.1963,0.1475,-0.0488,0.1546,0.134,-0.0206,0.1055,0.3032,0.1977,0.0966
0.1068,0.2539,0.1471,0.1153,0.1214,0.0061,0.1219,0.106,-0.0159,0.1594,0.2918,0.1324,0.1121,0.3862,0.2741,0.081,0.2514,0.1704,0.0995,0.1215,0.022,0.1696,0.215,0.0454,0.1219,0.0804,-0.0415,0.1235,0.3338,0.2103,0.0942
0.1074,0.3286,0.2212,0.1161,0.1238,0.0077,0.0997,0.1506,0.0509,0.1192,0.4132,0.294,0.0828,0.4566,0.3738,0.0805,0.2667,0.1862,0.1089,0.1195,0.0106,0.2401,0.1781,-0.062,0.1898,0.1346,-0.0552,0.1198,0.3259,0.2061,0.1118
0.1045,0.2798,0.1753,0.1482,0.1975,0.0493,0.072,0.1475,0.0755,0.1564,0.3173,0.1609,0.0939,0.3936,0.2997,0.0956,0.2768,0.1812,0.0897,0.2683,0.1786,0.1778,0.1079,-0.0699,0.161,0.138,-0.023,0.1203,0.3143,0.194,0.0955
0.119,0.3663,0.2473,0.1369,0.1179,-0.019,0.1119,0.1612,0.0493,0.1488,0.3115,0.1627,0.0834,0.3775,0.2941,0.0839,0.3163,0.2324,0.0894,0.3155,0.2261,0.1894,0.1164,-0.073,0.1306,0.1857,0.0551,0.0963,0.29,0.1937,0.0992
0.1345,0.3061,0.1716,0.1311,0.1287,-0.0024,0.1121,0.1438,0.0317,0.1588,0.2994,0.1406,0.0752,0.3522,0.277,0.0953,0.2849,0.1896,0.1018,0.1217,0.0199,0.182,0.1422,-0.0398,0.1866,0.1385,-0.0481,0.1011,0.2853,0.1842,0.1053
