H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.1351,0.4428,0.3077,0.1839,0.1332,-0.0507,0.1211,0.1565,0.0354,0.1351,1.4528,1.3177,0.081,0.8936,0.8126,0.096,0.3746,0.2786,0.1282,0.4418,0.3136,0.1686,0.1306,-0.038,0.1058,0.317,0.2112,0.1039,2.5462,2.4423,0.1153
0.1198,0.745,0.6252,0.1042,0.1166,0.0124,0.1155,0.1311,0.0156,0.149,0.525,0.376,0.076,0.9584,0.8824,0.0834,0.6689,0.5855,0.1266,0.1322,0.0056,0.2208,0.2475,0.0267,0.1187,0.1467,0.028,0.1366,0.8298,0.6932,0.1205
0.1221,0.2578,0.1357,0.1644,0.1617,-0.0027,0.1035,0.237,0.1335,0.0404,1.139,1.0986,0.0346,1.4877,1.4531,0.081,0.4086,0.3276,0.1478,0.1399,-0.0079,0.2058,0.1386,-0.0672,0.163,0.4412,0.2782,0.0865,0.5605,0.474,0.1498
0.1303,0.2911,0.1608,0.1509,0.177,0.0261,0.0892,0.6293,0.5401,0.1485,0.5736,0.4251,0.105,1.0621,0.9571,0.0992,0.629,0.5298,0.1416,0.4684,0.3268,0.2134,0.1372,-0.0762,0.1796,0.423,0.2434,0.1039,0.5344,0.4305,0.1311
0.1327,0.3415,0.2088,0.1356,0.1113,-0.0243,0.1565,0.5956,0.4391,0.1688,0.8869,0.7181,0.0826,0.5627,0.4801,0.061,0.4722,0.4112,0.1084,0.3862,0.2778,0.181,0.1087,-0.0723,0.1285,0.4716,0.3431,0.0976,0.382,0.2844,0.143
0.0995,0.2677,0.1682,0.1533,0.1216,-0.0317,0.1359,0.1425,0.0066,0.1543,1.0701,0.9158,0.0776,0.3809,0.3033,0.0657,0.4215,0.3558,0.0871,0.4197,0.3326,0.1456,0.1369,-0.0087,0.1203,0.1301,0.0098,0.1414,0.4237,0.2823,0.0884
0.0931,0.4533,0.3602,0.1237,0.1754,0.0517,0.1205,0.2806,0.1601,0.1535,1.3009,1.1474,0.0847,0.4437,0.359,0.0538,0.36,0.3062,0.1071,0.2768,0.1697,0.1085,0.061,-0.0475,0.1683,0.3732,0.2049,0.0857,0.3095,0.2238,0.0815
0.095,0.3125,0.2175,0.1672,0.125,-0.0422,0.1411,0.1456,0.0045,0.172,0.5947,0.4227,0.1414,0.7444,0.603,0.0979,0.3831,0.2852,0.1266,0.1433,0.0167,0.1873,0.2617,0.0744,0.0979,0.1,0.0021,0.1221,0.4416,0.3195,0.1055
0.1118,0.3604,0.2486,0.1517,0.1034,-0.0483,0.1512,0.2085,0.0573,0.1364,0.4357,0.2993,0.0966,0.6623,0.5657,0.0952,0.3672,0.272,0.1087,0.1267,0.018,0.1815,0.2079,0.0264,0.1298,0.092,-0.0378,0.157,0.3911,0.2341,0.1087
0.1118,0.5086,0.3968,0.138,0.0955,-0.0425,0.1277,0.1815,0.0538,0.1445,0.4483,0.3038,0.1005,0.4183,0.3178,0.1,0.3717,0.2717,0.1179,0.3627,0.2448,0.1839,0.1174,-0.0665,0.1517,0.1427,-0.009,0.167,0.3665,0.1995,0.0947
0.1037,0.3813,0.2776,0.1498,0.1263,-0.0235,0.1525,0.1718,0.0193,0.119,0.4315,0.3125,0.0889,0.5507,0.4618,0.1097,0.4014,0.2917,0.0942,0.2375,0.1433,0.1813,0.1011,-0.0802,0.161,0.1216,-0.0394,0.1589,0.4077,0.2488,0.0944
0.086,0.7531,0.6671,0.1609,0.12,-0.0409,0.128,0.5882,0.4602,0.0823,1.1843,1.102,0.0913,0.9239,0.8326,0.0936,0.4054,0.3118,0.1187,0.1217,0.003,0.2224,0.1348,-0.0876,0.1354,0.1536,0.0182,0.0826,0.4564,0.3738,0.1058
0.0966,0.5992,0.5026,0.1298,0.1343,0.0045,0.1243,0.119,-0.0053,0.1607,0.9729,0.8122,0.0995,0.7578,0.6583,0.1116,0.5286,0.417,0.124,0.1373,0.0133,0.1551,0.1361,-0.019,0.1385,0.1163,-0.0222,0.1678,0.447,0.2792,0.0826
0.1158,0.376,0.2602,0.1314,0.0889,-0.0425,0.134,0.1456,0.0116,0.1469,1.121,0.9741,0.0913,1.2667,1.1754,0.0944,0.5596,0.4652,0.0744,0.4592,0.3848,0.1841,0.1066,-0.0775,0.1527,0.1073,-0.0454,0.1744,0.428,0.2536,0.0857
0.0849,0.3029,0.218,0.1591,0.11,-0.0491,0.1322,0.161,0.0288,0.1683,0.9615,0.7932,0.0981,0.5151,0.417,0.0979,0.4329,0.335,0.1097,0.133,0.0233,0.196,0.1219,-0.0741,0.1599,0.1155,-0.0444,0.1647,0.3727,0.208,0.0934
0.1042,0.3707,0.2665,0.1395,0.0936,-0.0459,0.1343,0.1533,0.019,0.1598,0.8808,0.721,0.0918,0.3915,0.2997,0.1129,0.3437,0.2308,0.0791,0.1172,0.0381,0.2284,0.1026,-0.1258,0.1723,0.1205,-0.0518,0.1438,1.6204,1.4766,0.1066
0.0905,0.3584,0.2679,0.163,0.1221,-0.0409,0.133,0.1362,0.0032,0.1229,0.5654,0.4425,0.0863,0.5115,0.4252,0.1031,0.3041,0.201,0.1111,0.2829,0.1718,0.1462,0.0792,-0.067,0.1422,0.0968,-0.0454,0.158,0.3159,0.1579,0.0873
0.1132,0.3399,0.2267,0.1285,0.0987,-0.0298,0.1385,0.1335,-0.005,0.1778,0.4014,0.2236,0.1132,0.5526,0.4394,0.1271,0.3112,0.1841,0.0979,0.1186,0.0207,0.2372,0.0855,-0.1517,0.1528,0.1039,-0.0489,0.1641,0.4261,0.262,0.0976
0.1195,0.3101,0.1906,0.1362,0.1008,-0.0354,0.1623,0.1428,-0.0195,0.1817,0.3771,0.1954,0.1126,1.5286,1.416,0.0952,0.3685,0.2733,0.0863,0.1107,0.0244,0.2327,0.1058,-0.1269,0.1628,0.1108,-0.052,0.1686,0.3961,0.2275,0.1018
0.1158,0.3694,0.2536,0.1651,0.1031,-0.062,0.176,0.2546,0.0786,0.0668,0.6224,0.5556,0.1029,0.3633,0.2604,0.0976,0.3033,0.2057,0.1074,0.131,0.0236,0.2108,0.0852,-0.1256,0.1539,0.1079,-0.046,0.1528,0.3908,0.238,0.0976
0.0747,0.3476,0.2729,0.1557,0.1053,-0.0504,0.1417,0.2214,0.0797,0.1424,0.9037,0.7613,0.0958,0.4823,0.3865,0.1179,0.2891,0.1712,0.1039,0.1404,0.0365,0.2198,0.1013,-0.1185,0.1631,0.0939,-0.0692,0.1689,0.683,0.5141,0.1021
0.1092,0.3364,0.2272,0.143,0.1,-0.043,0.1229,0.139,0.0161,0.1762,0.7598,0.5836,0.1034,0.416,0.3126,0.0847,0.3042,0.2195,0.1079,0.1415,0.0336,0.2491,0.0639,-0.1852,0.1644,0.1158,-0.0486,0.1818,0.7967,0.6149,0.1129
0.091,0.3641,0.2731,0.1533,0.0929,-0.0604,0.1509,0.1498,-0.0011,0.1818,0.9181,0.7363,0.1137,0.3783,0.2646,0.0929,0.2989,0.206,0.0995,0.1241,0.0246,0.2395,0.0723,-0.1672,0.182,0.1229,-0.0591,0.1625,0.4372,0.2747,0.0897
0.1219,0.5166,0.3947,0.178,0.1374,-0.0406,0.1622,0.1636,0.0014,0.1606,0.7165,0.5559,0.1026,0.4012,0.2986,0.1039,0.3284,0.2245,0.1422,0.2211,0.0789,0.1918,0.0916,-0.1002,0.1786,0.0696,-0.109,0.1839,0.7584,0.5745,0.1406
0.1422,0.3143,0.1721,0.1272,0.1055,-0.0217,0.1468,0.1204,-0.0264,0.1575,0.855,0.6975,0.0936,0.7258,0.6322,0.1216,0.3126,0.191,0.1327,0.1499,0.0172,0.2152,0.2999,0.0847,0.1356,0.1065,-0.0291,0.1557,0.4446,0.2889,0.1002
0.1071,0.6263,0.5192,0.1633,0.1697,0.0064,0.1531,0.1219,-0.0312,0.1607,1.1053,0.9446,0.0926,0.4347,0.3421,0.1066,0.4028,0.2962,0.1562,0.1491,-0.0071,0.2422,0.1035,-0.1387,0.1446,0.1052,-0.0394,0.1578,0.4995,0.3417,0.1187
0.1192,0.6159,0.4967,0.1321,0.0741,-0.058,0.1464,0.6456,0.4992,0.1335,0.6533,0.5198,0.095,0.382,0.287,0.0973,0.3922,0.2949,0.1357,0.1291,-0.0066,0.2095,0.0974,-0.1121,0.2089,0.1361,-0.0728,0.1461,0.7306,0.5845,0.1295
0.1403,0.3636,0.2233,0.1298,0.0794,-0.0504,0.1736,0.1638,-0.0098,0.1298,0.9394,0.8096,0.0989,0.3746,0.2757,0.1021,0.7569,0.6548,0.1229,0.3007,0.1778,0.1899,0.0889,-0.101,0.171,0.1137,-0.0573,0.1609,0.5403,0.3794,0.1042
0.1419,0.2639,0.122,0.1583,0.12,-0.0383,0.1623,0.1309,-0.0314,0.1665,0.9207,0.7542,0.1221,0.3909,0.2688,0.12,0.3825,0.2625,0.1351,0.141,0.0059,0.2523,0.0776,-0.1747,0.1462,0.12,-0.0262,0.1605,0.4109,0.2504,0.1366
0.1187,0.3473,0.2286,0.1382,0.0976,-0.0406,0.1657,0.1311,-0.0346,0.1691,0.874,0.7049,0.0873,0.5085,0.4212,0.0984,0.4542,0.3558,0.1105,0.2875,0.177,0.162,0.0884,-0.0736,0.1455,0.1119,-0.0336,0.1631,0.7184,0.5553,0.0755
0.1184,0.2916,0.1732,0.148,0.0992,-0.0488,0.1203,0.1298,0.0095,0.1654,0.6063,0.4409,0.1016,0.5231,0.4215,0.1324,0.344,0.2116,0.1358,0.1211,-0.0147,0.2506,0.1042,-0.1464,0.1594,0.1274,-0.032,0.1697,0.3988,0.2291,0.1021
0.1153,0.341,0.2257,0.138,0.1026,-0.0354,0.1634,0.1177,-0.0457,0.1401,0.4739,0.3338,0.1234,0.6422,0.5188,0.076,0.4877,0.4117,0.1047,0.1193,0.0146,0.2398,0.1024,-0.1374,0.1361,0.1073,-0.0288,0.1678,0.4166,0.2488,0.105
0.1066,0.4127,0.3061,0.142,0.1103,-0.0317,0.1248,0.1301,0.0053,0.153,0.5124,0.3594,0.0973,0.585,0.4877,0.0889,0.3223,0.2334,0.1137,0.1386,0.0249,0.2594,0.1077,-0.1517,0.1528,0.1005,-0.0523,0.2176,0.4714,0.2538,0.119
