H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0927,0.1491,0.0564,0.089,0.0747,-0.0143,0.1004,0.1709,0.0705,0.1027,0.3244,0.2217,0.0657,0.3769,0.3112,0.1111,0.1571,0.046,0.0942,0.0954,0.0012,0.1204,0.103,-0.0174,0.1104,0.2408,0.1304,0.0887,0.5198,0.4311,0.1283
0.0876,0.1234,0.0358,0.1004,0.099,-0.0014,0.1157,0.1382,0.0225,0.1185,0.1826,0.0641,0.1051,0.2981,0.193,0.1507,0.1932,0.0425,0.085,0.1593,0.0743,0.114,0.0974,-0.0166,0.1452,0.1631,0.0179,0.1119,0.1675,0.0556,0.171
0.0776,0.1485,0.0709,0.0969,0.0953,-0.0016,0.0906,0.0895,-0.0011,0.1011,0.1895,0.0884,0.1093,0.2809,0.1716,0.1191,0.1619,0.0428,0.0921,0.116,0.0239,0.1212,0.0697,-0.0515,0.1035,0.0858,-0.0177,0.0919,0.101,0.0091,0.127
0.0771,0.1802,0.1031,0.0893,0.0758,-0.0135,0.0993,0.1215,0.0222,0.0974,0.1882,0.0908,0.1085,0.2794,0.1709,0.1151,0.1616,0.0465,0.0853,0.1036,0.0183,0.1265,0.0906,-0.0359,0.1202,0.0945,-0.0257,0.1036,0.0995,-0.0041,0.1264
0.0729,0.1267,0.0538,0.1061,0.1088,0.0027,0.1159,0.1127,-0.0032,0.1164,0.2154,0.099,0.1077,0.2933,0.1856,0.1146,0.1935,0.0789,0.0789,0.1017,0.0228,0.1012,0.0964,-0.0048,0.0954,0.0695,-0.0259,0.1117,0.1171,0.0054,0.1172
0.1074,0.1448,0.0374,0.0987,0.0913,-0.0074,0.1064,0.0929,-0.0135,0.1552,0.2784,0.1232,0.1177,0.3477,0.23,0.147,0.1565,0.0095,0.0842,0.1463,0.0621,0.1128,0.0732,-0.0396,0.1157,0.1231,0.0074,0.0685,0.0638,-0.0047,0.146
0.09,0.1438,0.0538,0.1043,0.1173,0.013,0.1193,0.1207,0.0014,0.132,0.1869,0.0549,0.1074,0.297,0.1896,0.1352,0.1529,0.0177,0.0789,0.1326,0.0537,0.107,0.0315,-0.0755,0.1115,0.1067,-0.0048,0.0919,0.087,-0.0049,0.1209
0.0607,0.5641,0.5034,0.1029,0.1325,0.0296,0.0956,0.1331,0.0375,0.0808,0.179,0.0982,0.0924,0.2575,0.1651,0.1117,0.1545,0.0428,0.0969,0.1337,0.0368,0.1291,0.065,-0.0641,0.1148,0.0881,-0.0267,0.0478,0.0503,0.0025,0.1441
0.0544,0.1871,0.1327,0.1001,0.0937,-0.0064,0.0946,0.1234,0.0288,0.1008,0.1771,0.0763,0.076,0.2495,0.1735,0.1114,0.1692,0.0578,0.0866,0.1717,0.0851,0.1001,0.0906,-0.0095,0.1199,0.122,0.0021,0.0863,0.0936,0.0073,0.1022
0.0565,0.1319,0.0754,0.0977,0.121,0.0233,0.1177,0.1386,0.0209,0.0898,0.1695,0.0797,0.1249,0.301,0.1761,0.1204,0.1384,0.018,0.1008,0.1452,0.0444,0.1212,0.0774,-0.0438,0.1225,0.1198,-0.0027,0.09,0.1168,0.0268,0.1217
0.0855,0.1723,0.0868,0.0705,0.1014,0.0309,0.0921,0.113,0.0209,0.0916,0.1892,0.0976,0.0882,0.3094,0.2212,0.1146,0.212,0.0974,0.0581,0.0944,0.0363,0.1193,0.1566,0.0373,0.1114,0.0937,-0.0177,0.099,0.1068,0.0078,0.1428
0.0813,0.1401,0.0588,0.1288,0.0995,-0.0293,0.1138,0.2181,0.1043,0.0971,0.1998,0.1027,0.1059,0.2759,0.17,0.1101,0.1392,0.0291,0.0631,0.1078,0.0447,0.1178,0.0885,-0.0293,0.108,0.1164,0.0084,0.1399,0.1981,0.0582,0.1098
0.0908,0.1791,0.0883,0.0956,0.0942,-0.0014,0.0743,0.1034,0.0291,0.0913,0.1633,0.072,0.1003,0.2611,0.1608,0.123,0.1473,0.0243,0.0855,0.1555,0.07,0.1038,0.0737,-0.0301,0.1162,0.0824,-0.0338,0.0591,0.4886,0.4295,0.1138
