H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0736,0.2929,0.2193,0.0544,0.1702,0.1158,0.0509,0.2988,0.2479,0.0689,0.229,0.1601,0.0562,0.4487,0.3925,0.0768,0.1678,0.091,0.0802,0.1193,0.0391,0.0984,0.1291,0.0307,0.071,0.181,0.11,0.1134,0.2583,0.1449,0.076
0.0776,0.3035,0.2259,0.0739,0.1792,0.1053,0.0504,0.2097,0.1593,0.0628,0.2753,0.2125,0.053,0.4296,0.3766,0.0716,0.1565,0.0849,0.0805,0.1236,0.0431,0.0963,0.1177,0.0214,0.0747,0.2168,0.1421,0.1105,0.2657,0.1552,0.072
0.0752,0.2816,0.2064,0.0639,0.1734,0.1095,0.047,0.2155,0.1685,0.0636,0.3144,0.2508,0.0602,0.4063,0.3461,0.0781,0.1343,0.0562,0.0612,0.1003,0.0391,0.0905,0.1478,0.0573,0.052,0.1694,0.1174,0.0755,1.2868,1.2113,0.0823
0.0921,0.2492,0.1571,0.0855,0.1815,0.096,0.066,0.1633,0.0973,0.0657,0.2316,0.1659,0.0654,0.4402,0.3748,0.0774,0.19,0.1126,0.0815,0.1908,0.1093,0.1129,0.1562,0.0433,0.0966,0.2097,0.1131,0.1076,0.276,0.1684,0.0617
0.0926,0.2932,0.2006,0.0915,0.1664,0.0749,0.0551,0.1559,0.1008,0.0665,0.2279,0.1614,0.0636,0.4218,0.3582,0.1045,0.186,0.0815,0.1097,0.379,0.2693,0.1092,0.119,0.0098,0.1097,0.2226,0.1129,0.1039,0.9305,0.8266,0.0929
0.1076,0.3246,0.217,0.0768,0.1712,0.0944,0.0599,0.1488,0.0889,0.0683,0.2133,0.145,0.0631,0.443,0.3799,0.0894,0.1804,0.091,0.0828,0.1636,0.0808,0.0918,0.1515,0.0597,0.0778,0.2012,0.1234,0.1082,0.2386,0.1304,0.0992
0.0963,0.2297,0.1334,0.0826,0.176,0.0934,0.0662,0.1733,0.1071,0.0807,0.2062,0.1255,0.0768,0.4184,0.3416,0.1064,0.1692,0.0628,0.0847,0.1386,0.0539,0.0955,0.1188,0.0233,0.077,0.1999,0.1229,0.0789,0.2713,0.1924,0.0673
0.096,0.276,0.18,0.0934,0.1333,0.0399,0.0586,0.1298,0.0712,0.0897,0.2252,0.1355,0.0805,0.3826,0.3021,0.1039,0.1554,0.0515,0.0799,0.1314,0.0515,0.0929,0.0742,-0.0187,0.0929,0.205,0.1121,0.101,0.2539,0.1529,0.0736
0.0799,0.3588,0.2789,0.0936,0.1469,0.0533,0.062,0.1382,0.0762,0.0886,0.2089,0.1203,0.0681,0.3968,0.3287,0.0966,0.1401,0.0435,0.0673,0.1059,0.0386,0.1185,0.1108,-0.0077,0.0674,0.1826,0.1152,0.0905,0.2426,0.1521,0.0826
0.0849,0.506,0.4211,0.0778,0.1316,0.0538,0.0501,0.1915,0.1414,0.077,0.2397,0.1627,0.0871,0.6475,0.5604,0.1092,0.1214,0.0122,0.0836,0.1304,0.0468,0.1296,0.0937,-0.0359,0.0919,0.1549,0.063,0.1005,0.2618,0.1613,0.0649
0.0871,0.2102,0.1231,0.0739,0.1412,0.0673,0.0594,0.1459,0.0865,0.0807,0.2186,0.1379,0.0681,0.3921,0.324,0.0763,0.1491,0.0728,0.1055,0.1333,0.0278,0.1116,0.1151,0.0035,0.1055,0.1973,0.0918,0.1153,0.3288,0.2135,0.0768
0.0902,0.2265,0.1363,0.0747,0.1826,0.1079,0.061,0.1868,0.1258,0.0699,0.2234,0.1535,0.0694,0.436,0.3666,0.1071,0.157,0.0499,0.0762,0.1849,0.1087,0.0644,0.0858,0.0214,0.1026,0.217,0.1144,0.082,0.2465,0.1645,0.0522
0.0944,0.2533,0.1589,0.1008,0.1728,0.072,0.0583,0.124,0.0657,0.0823,0.1891,0.1068,0.0873,0.3579,0.2706,0.1275,0.166,0.0385,0.0834,0.1115,0.0281,0.1145,0.1489,0.0344,0.0915,0.2247,0.1332,0.0686,0.6341,0.5655,0.076
0.0533,1.2433,1.19,0.0892,0.1441,0.0549,0.0594,0.1507,0.0913,0.0602,0.1847,0.1245,0.062,0.3775,0.3155,0.084,0.1452,0.0612,0.0952,0.1014,0.0062,0.1058,0.0918,-0.014,0.1061,0.1731,0.067,0.0744,0.2565,0.1821,0.0923
0.0987,0.2727,0.174,0.0807,0.1506,0.0699,0.0575,0.1348,0.0773,0.0749,0.1785,0.1036,0.0686,0.3699,0.3013,0.1069,0.1634,0.0565,0.1047,0.1135,0.0088,0.1179,0.1145,-0.0034,0.0918,0.1736,0.0818,0.1126,0.2256,0.113,0.0836
0.0992,0.2059,0.1067,0.0799,0.1385,0.0586,0.0499,0.114,0.0641,0.0823,0.1865,0.1042,0.0697,0.3699,0.3002,0.0963,0.3517,0.2554,0.1082,0.2816,0.1734,0.0963,0.0998,0.0035,0.086,0.1907,0.1047,0.0873,0.2288,0.1415,0.0784
0.1029,0.2737,0.1708,0.0757,0.1459,0.0702,0.066,0.1781,0.1121,0.0757,0.1807,0.105,0.0646,1.0085,0.9439,0.0881,0.1251,0.037,0.082,0.1103,0.0283,0.0889,0.0974,0.0085,0.0973,0.1643,0.067,0.1037,0.2246,0.1209,0.0799
0.091,0.2225,0.1315,0.0789,0.1428,0.0639,0.061,0.1394,0.0784,0.0649,0.1936,0.1287,0.0615,0.3701,0.3086,0.0889,0.1509,0.062,0.1026,0.1528,0.0502,0.1164,0.1085,-0.0079,0.0797,0.1556,0.0759,0.0939,0.2251,0.1312,0.0726
0.1037,0.26,0.1563,0.0799,0.1472,0.0673,0.0551,0.1081,0.053,0.0781,0.1962,0.1181,0.0665,0.4021,0.3356,0.0892,0.1103,0.0211,0.1058,0.1141,0.0083,0.1039,0.1013,-0.0026,0.0971,0.1535,0.0564,0.1161,0.2249,0.1088,0.0781
0.1039,0.2346,0.1307,0.0892,0.1356,0.0464,0.0499,0.1275,0.0776,0.0604,0.1709,0.1105,0.0517,0.3786,0.3269,0.0855,0.1161,0.0306,0.0892,0.122,0.0328,0.1024,0.1054,0.003,0.0744,0.1345,0.0601,0.0931,0.2177,0.1246,0.0726
0.0842,0.2877,0.2035,0.0689,0.1565,0.0876,0.0341,0.1177,0.0836,0.0789,0.1765,0.0976,0.0591,0.3775,0.3184,0.0924,0.1278,0.0354,0.0889,0.1362,0.0473,0.1021,0.0736,-0.0285,0.1364,0.1965,0.0601,0.0884,0.2647,0.1763,0.081
0.1374,0.2776,0.1402,0.0617,0.1343,0.0726,0.0496,0.1229,0.0733,0.0697,0.1794,0.1097,0.0546,0.3806,0.326,0.0921,0.1383,0.0462,0.1076,0.1618,0.0542,0.1116,0.1916,0.08,0.1116,0.1817,0.0701,0.0828,0.2333,0.1505,0.066
0.0886,1.0574,0.9688,0.0728,0.095,0.0222,0.0475,0.803,0.7555,0.0831,0.7044,0.6213,0.066,0.4941,0.4281,0.0794,0.0953,0.0159,0.1187,0.1199,0.0012,0.095,0.1228,0.0278,0.1034,0.1506,0.0472,0.0939,0.2077,0.1138,0.0839
0.1192,0.2621,0.1429,0.0913,0.124,0.0327,0.0612,0.1287,0.0675,0.0863,0.1746,0.0883,0.0673,0.4941,0.4268,0.1013,0.1496,0.0483,0.0807,0.1188,0.0381,0.1053,0.1104,0.0051,0.0966,0.1752,0.0786,0.0979,0.2858,0.1879,0.0143
0.0966,0.3658,0.2692,0.0807,0.109,0.0283,0.0554,0.144,0.0886,0.0823,0.1925,0.1102,0.0541,0.3698,0.3157,0.0855,0.1298,0.0443,0.0865,0.1153,0.0288,0.1132,0.095,-0.0182,0.1127,0.1504,0.0377,0.0573,0.2837,0.2264,0.086
0.0992,0.2848,0.1856,0.0876,0.1159,0.0283,0.0512,0.1401,0.0889,0.0805,0.177,0.0965,0.0757,0.4291,0.3534,0.0848,0.1199,0.0351,0.0813,0.1038,0.0225,0.124,0.1079,-0.0161,0.085,0.1399,0.0549,0.0897,0.2135,0.1238,0.081
0.1031,0.2497,0.1466,0.0799,0.1469,0.067,0.0544,0.1388,0.0844,0.0823,0.1954,0.1131,0.071,0.406,0.335,0.0893,0.1347,0.0454,0.0826,0.1117,0.0291,0.1153,0.0976,-0.0177,0.104,0.1483,0.0443,0.1092,0.2386,0.1294,0.0649
0.0805,0.6938,0.6133,0.0842,0.1652,0.081,0.0828,0.4821,0.3993,0.0826,0.3721,0.2895,0.0549,0.9586,0.9037,0.0971,0.1923,0.0952,0.0551,0.1246,0.0695,0.0929,0.1096,0.0167,0.0897,0.1451,0.0554,0.0981,0.2198,0.1217,0.0839
0.0966,0.2959,0.1993,0.0905,0.1565,0.066,0.0504,0.1288,0.0784,0.072,0.1727,0.1007,0.0784,0.4066,0.3282,0.0969,0.1811,0.0842,0.0952,0.1657,0.0705,0.1016,0.1204,0.0188,0.0892,0.1665,0.0773,0.0689,0.3098,0.2409,0.0203
0.0931,0.3043,0.2112,0.081,0.1359,0.0549,0.0557,0.1296,0.0739,0.077,0.1817,0.1047,0.0631,0.4169,0.3538,0.0844,0.1137,0.0293,0.0968,0.1391,0.0423,0.1021,0.1032,0.0011,0.0907,0.1611,0.0704,0.1047,0.4949,0.3902,0.0768
0.0892,0.2845,0.1953,0.0765,0.1401,0.0636,0.0504,0.1224,0.072,0.0789,0.1865,0.1076,0.0646,0.3779,0.3133,0.0966,0.1249,0.0283,0.0942,0.1418,0.0476,0.1066,0.1133,0.0067,0.091,0.178,0.087,0.0802,0.2576,0.1774,0.0762
0.0784,0.332,0.2536,0.0683,0.1287,0.0604,0.0588,0.3734,0.3146,0.071,0.215,0.144,0.0741,0.7332,0.6591,0.0913,0.1319,0.0406,0.0733,0.1298,0.0565,0.0816,0.0784,-0.0032,0.0921,0.1588,0.0667,0.0802,0.2046,0.1244,0.0849
0.1063,0.2995,0.1932,0.0723,0.1575,0.0852,0.062,0.158,0.096,0.0617,0.188,0.1263,0.0559,0.388,0.3321,0.0818,0.1929,0.1111,0.1042,0.2504,0.1462,0.0884,0.1064,0.018,0.0892,0.1857,0.0965,0.0842,0.2233,0.1391,0.0773
0.077,0.4087,0.3317,0.0707,0.1208,0.0501,0.0554,0.1936,0.1382,0.0749,0.2049,0.13,0.071,0.4717,0.4007,0.0837,0.1122,0.0285,0.0668,0.1101,0.0433,0.1032,0.0855,-0.0177,0.0879,0.1462,0.0583,0.0955,0.2141,0.1186,0.0768
0.0802,0.202,0.1218,0.0501,0.1229,0.0728,0.0362,0.1243,0.0881,0.0681,0.1839,0.1158,0.053,0.3729,0.3199,0.0821,0.1449,0.0628,0.0736,0.1032,0.0296,0.0889,0.1219,0.033,0.0873,0.1756,0.0883,0.0984,0.237,0.1386,0.0731
0.0823,0.327,0.2447,0.0557,0.1409,0.0852,0.0575,0.1422,0.0847,0.0673,0.1765,0.1092,0.0567,0.4125,0.3558,0.0802,0.1261,0.0459,0.086,0.1391,0.0531,0.0923,0.1121,0.0198,0.09,0.2208,0.1308,0.0876,0.3525,0.2649,0.0739
0.0884,0.2993,0.2109,0.0657,0.1029,0.0372,0.062,0.1451,0.0831,0.0704,0.2017,0.1313,0.0686,0.4242,0.3556,0.0831,0.1164,0.0333,0.0857,0.1246,0.0389,0.1052,0.1034,-0.0018,0.0881,0.1804,0.0923,0.0923,0.2256,0.1333,0.0797
0.0905,0.318,0.2275,0.0689,0.1061,0.0372,0.0668,0.1488,0.082,0.0865,0.1864,0.0999,0.0575,0.3883,0.3308,0.0816,0.1505,0.0689,0.0844,0.1452,0.0608,0.0907,0.1108,0.0201,0.0778,0.1759,0.0981,0.0805,0.2326,0.1521,0.077
