H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.115,0.256,0.141,0.0818,0.2079,0.1261,0.0681,0.1873,0.1192,0.082,0.2553,0.1733,0.0646,0.489,0.4244,0.1432,0.1852,0.042,0.1205,0.1248,0.0043,0.124,0.1362,0.0122,0.0931,0.1904,0.0973,0.1179,0.2576,0.1397,0.096
0.1082,0.3721,0.2639,0.0894,0.2097,0.1203,0.0731,0.1884,0.1153,0.0876,0.2405,0.1529,0.0673,0.5107,0.4434,0.1037,0.196,0.0923,0.1213,0.2685,0.1472,0.1108,0.1966,0.0858,0.0971,0.2284,0.1313,0.1145,0.3156,0.2011,0.0689
0.0791,0.2085,0.1294,0.086,0.1836,0.0976,0.0702,0.1728,0.1026,0.0741,0.2281,0.154,0.0757,0.4532,0.3775,0.1309,0.199,0.0681,0.0997,0.1974,0.0977,0.0752,0.1053,0.0301,0.0913,0.2332,0.1419,0.1364,0.3146,0.1782,0.0752
0.0876,0.2748,0.1872,0.1274,0.215,0.0876,0.0749,0.1981,0.1232,0.0878,0.2756,0.1878,0.0702,0.4812,0.411,0.1362,0.2016,0.0654,0.1008,0.1879,0.0871,0.1448,0.1565,0.0117,0.1045,0.2406,0.1361,0.1364,0.3409,0.2045,0.0681
0.1045,0.278,0.1735,0.0897,0.2142,0.1245,0.0707,0.2044,0.1337,0.0828,0.2231,0.1403,0.0615,0.4778,0.4163,0.085,0.1457,0.0607,0.0865,0.1335,0.047,0.1219,0.1148,-0.0071,0.0968,0.188,0.0912,0.1129,0.2781,0.1652,0.0918
0.1008,0.3605,0.2597,0.0892,0.1776,0.0884,0.0789,0.2047,0.1258,0.0847,0.2318,0.1471,0.0683,0.4946,0.4263,0.1203,0.2585,0.1382,0.1348,0.1927,0.0579,0.1179,0.1296,0.0117,0.1055,0.2054,0.0999,0.148,0.3088,0.1608,0.0762
0.1192,0.3351,0.2159,0.101,0.2039,0.1029,0.0871,0.2198,0.1327,0.0915,0.2405,0.149,0.0623,0.4672,0.4049,0.1006,0.171,0.0704,0.0781,0.1507,0.0726,0.1158,0.1457,0.0299,0.0784,0.1928,0.1144,0.1448,0.3024,0.1576,0.0921
0.1253,0.3169,0.1916,0.0934,0.2008,0.1074,0.0683,0.1978,0.1295,0.0852,0.235,0.1498,0.061,0.5379,0.4769,0.1013,0.2002,0.0989,0.1103,0.3636,0.2533,0.2334,0.3677,0.1343,0.1211,0.2002,0.0791,0.1116,0.3022,0.1906,0.0878
0.1,0.2711,0.1711,0.09,0.1768,0.0868,0.061,0.1842,0.1232,0.0886,0.2065,0.1179,0.0849,0.5304,0.4455,0.1362,0.2151,0.0789,0.1084,0.1409,0.0325,0.1311,0.166,0.0349,0.1105,0.2136,0.1031,0.1316,0.3414,0.2098,0.0815
0.114,0.2972,0.1832,0.1314,0.2119,0.0805,0.0905,0.2142,0.1237,0.1134,0.2223,0.1089,0.1002,0.6879,0.5877,0.142,0.2153,0.0733,0.0931,0.1293,0.0362,0.1166,0.1612,0.0446,0.0973,0.1843,0.087,0.1245,0.2739,0.1494,0.0881
0.0929,0.2811,0.1882,0.0892,0.1747,0.0855,0.072,0.1715,0.0995,0.0921,0.2651,0.173,0.0815,0.532,0.4505,0.1461,0.2231,0.077,0.1039,0.1412,0.0373,0.1403,0.2018,0.0615,0.119,0.2385,0.1195,0.144,0.3971,0.2531,0.1163
