H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.077,0.5118,0.4348,0.0757,0.1849,0.1092,0.0702,0.1607,0.0905,0.0765,0.2767,0.2002,0.067,0.5594,0.4924,0.1282,0.2393,0.1111,0.0818,0.204,0.1222,0.124,0.2702,0.1462,0.1184,0.3164,0.198,0.0834,0.3499,0.2665,0.1021
0.0976,0.3412,0.2436,0.0823,0.2121,0.1298,0.0501,0.2413,0.1912,0.0936,0.2974,0.2038,0.0852,0.4758,0.3906,0.1051,0.3061,0.201,0.1261,0.2499,0.1238,0.1221,0.2047,0.0826,0.1079,0.2503,0.1424,0.1332,0.3064,0.1732,0.1024
0.0921,0.3204,0.2283,0.0971,0.2604,0.1633,0.0873,0.2635,0.1762,0.0897,0.2622,0.1725,0.0802,0.5146,0.4344,0.1261,0.2266,0.1005,0.0857,0.2772,0.1915,0.1079,0.2047,0.0968,0.1108,0.2561,0.1453,0.1155,0.3134,0.1979,0.0631
0.091,0.3465,0.2555,0.0913,0.2306,0.1393,0.0694,0.2087,0.1393,0.0878,0.323,0.2352,0.0839,0.6542,0.5703,0.1172,0.2217,0.1045,0.1171,0.1942,0.0771,0.1245,0.1615,0.037,0.0892,0.2044,0.1152,0.1277,0.664,0.5363,0.0963
0.106,0.3802,0.2742,0.1245,0.2332,0.1087,0.0623,0.2606,0.1983,0.0881,0.297,0.2089,0.0857,0.4808,0.3951,0.132,0.2391,0.1071,0.1066,0.2177,0.1111,0.1105,0.1433,0.0328,0.0966,0.1944,0.0978,0.1285,0.2576,0.1291,0.0871
0.1037,0.3481,0.2444,0.1395,0.2408,0.1013,0.0752,0.2026,0.1274,0.1097,0.2492,0.1395,0.0789,0.4661,0.3872,0.1272,0.2042,0.077,0.1031,0.2583,0.1552,0.1572,0.2316,0.0744,0.1021,0.2266,0.1245,0.124,0.2436,0.1196,0.0963
0.1042,0.3995,0.2953,0.1031,0.1994,0.0963,0.0691,0.2155,0.1464,0.0878,0.568,0.4802,0.076,0.6191,0.5431,0.1327,0.2324,0.0997,0.115,0.1879,0.0729,0.1166,0.1212,0.0046,0.1132,0.2071,0.0939,0.1496,0.308,0.1584,0.0791
0.1016,0.3172,0.2156,0.115,0.2366,0.1216,0.0586,0.1855,0.1269,0.1103,0.2474,0.1371,0.0604,0.5122,0.4518,0.1161,0.1836,0.0675,0.1211,0.1758,0.0547,0.1132,0.1354,0.0222,0.0894,0.2065,0.1171,0.1187,0.2818,0.1631,0.0728
0.1026,0.3356,0.233,0.1208,0.2068,0.086,0.0878,0.2083,0.1205,0.0849,0.211,0.1261,0.0823,0.4832,0.4009,0.1385,0.1889,0.0504,0.0815,0.1201,0.0386,0.1314,0.1418,0.0104,0.1179,0.2142,0.0963,0.1332,0.2781,0.1449,0.0942
0.095,0.2938,0.1988,0.1042,0.2171,0.1129,0.0905,0.1976,0.1071,0.0807,0.294,0.2133,0.1082,1.0759,0.9677,0.1143,0.1702,0.0559,0.0963,0.1687,0.0724,0.0794,0.5259,0.4465,0.119,0.3366,0.2176,0.0889,0.2589,0.17,0.1237
