H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0976,0.2165,0.1189,0.0797,0.1834,0.1037,0.0757,0.1609,0.0852,0.0868,0.2769,0.1901,0.081,0.4324,0.3514,0.1238,0.1259,0.0021,0.0807,0.1586,0.0779,0.1013,0.1557,0.0544,0.0762,0.1914,0.1152,0.072,0.1753,0.1033,0.0881
0.0612,0.1853,0.1241,0.0686,0.1477,0.0791,0.071,0.1623,0.0913,0.0789,0.2348,0.1559,0.0649,0.4754,0.4105,0.1322,0.1428,0.0106,0.0755,0.5004,0.4249,0.0979,0.1802,0.0823,0.0673,0.1646,0.0973,0.0649,0.1795,0.1146,0.0865
0.0744,0.2107,0.1363,0.0602,0.1858,0.1256,0.0768,0.1929,0.1161,0.077,0.2906,0.2136,0.0762,0.4995,0.4233,0.1287,0.1525,0.0238,0.0823,0.1565,0.0742,0.0992,0.1354,0.0362,0.0768,0.1912,0.1144,0.0704,0.1861,0.1157,0.0926
0.0707,0.1919,0.1212,0.0805,0.1652,0.0847,0.0689,0.1908,0.1219,0.0778,0.2366,0.1588,0.0776,0.4973,0.4197,0.1394,0.1584,0.019,0.0939,0.142,0.0481,0.0892,0.1655,0.0763,0.0752,0.1857,0.1105,0.076,0.1888,0.1128,0.0857
0.0765,0.2254,0.1489,0.0757,0.1728,0.0971,0.0694,1.019,0.9496,0.081,0.38,0.299,0.0807,0.4613,0.3806,0.142,0.1716,0.0296,0.0863,0.1378,0.0515,0.0947,0.138,0.0433,0.0781,0.2002,0.1221,0.0799,0.1826,0.1027,0.0892
0.0778,0.4701,0.3923,0.0794,0.1833,0.1039,0.0778,0.1617,0.0839,0.081,0.2245,0.1435,0.082,0.4197,0.3377,0.1406,0.1594,0.0188,0.0968,0.1425,0.0457,0.0942,0.1597,0.0655,0.0784,0.1958,0.1174,0.0857,0.2008,0.1151,0.0944
0.0794,0.218,0.1386,0.0865,0.1227,0.0362,0.077,0.1812,0.1042,0.0773,0.2189,0.1416,0.0863,0.483,0.3967,0.128,0.1618,0.0338,0.0892,0.1444,0.0552,0.1039,0.1277,0.0238,0.0844,0.1896,0.1052,0.0831,0.2025,0.1194,0.1037
0.0594,0.1965,0.1371,0.0588,1.2959,1.2371,0.0797,0.1472,0.0675,0.0797,0.6372,0.5575,0.0897,0.3973,0.3076,0.1525,0.1773,0.0248,0.0923,0.1349,0.0426,0.1087,0.1375,0.0288,0.0799,0.1914,0.1115,0.091,0.1908,0.0998,0.1005
0.0936,0.2241,0.1305,0.0863,0.1351,0.0488,0.0799,0.1593,0.0794,0.0723,0.21,0.1377,0.0828,0.3993,0.3165,0.1269,0.1404,0.0135,0.0913,0.1402,0.0489,0.1016,0.1188,0.0172,0.082,0.197,0.115,0.0828,0.1858,0.103,0.096
0.0768,0.1648,0.088,0.0736,0.1359,0.0623,0.0686,0.1955,0.1269,0.0755,0.2269,0.1514,0.0907,0.4776,0.3869,0.154,0.1989,0.0449,0.0963,0.146,0.0497,0.0952,0.1375,0.0423,0.0718,0.1899,0.1181,0.0815,0.1861,0.1046,0.1026
0.0741,0.4488,0.3747,0.0855,0.1488,0.0633,0.0789,0.143,0.0641,0.0752,0.2334,0.1582,0.0939,0.7177,0.6238,0.1485,0.6841,0.5356,0.0884,0.3804,0.292,0.1667,0.6042,0.4375,0.1205,0.8876,0.7671,0.0842,0.2181,0.1339,0.1163
0.086,0.15,0.064,0.0923,0.1538,0.0615,0.0823,0.1556,0.0733,0.0797,0.586,0.5063,0.0818,0.4329,0.3511,0.1477,0.1717,0.024,0.0894,0.1306,0.0412,0.11,0.1554,0.0454,0.0876,0.1952,0.1076,0.0747,0.1701,0.0954,0.1037
0.0752,0.1445,0.0693,0.0871,0.1423,0.0552,0.0818,0.138,0.0562,0.081,0.2234,0.1424,0.0958,0.5241,0.4283,0.1503,0.2263,0.076,0.081,0.113,0.032,0.0966,0.1589,0.0623,0.0836,0.188,0.1044,0.0831,0.1808,0.0977,0.0913
0.0715,0.1226,0.0511,0.09,0.1533,0.0633,0.0752,0.157,0.0818,0.0815,0.2242,0.1427,0.095,0.4757,0.3807,0.1446,0.1668,0.0222,0.0918,0.1328,0.041,0.1176,0.1638,0.0462,0.0842,0.1931,0.1089,0.0781,0.1893,0.1112,0.1034
0.0704,0.1684,0.098,0.0913,0.1425,0.0512,0.0736,0.1404,0.0668,0.0823,0.211,0.1287,0.0733,0.4273,0.354,0.138,0.1641,0.0261,0.106,0.1188,0.0128,0.1105,0.1762,0.0657,0.0791,0.1796,0.1005,0.0839,0.2101,0.1262,0.1008
0.0789,0.1796,0.1007,0.0868,0.1446,0.0578,0.0691,0.1572,0.0881,0.0863,0.2174,0.1311,0.0842,0.4712,0.387,0.1583,0.2311,0.0728,0.0889,0.0943,0.0054,0.1066,0.1618,0.0552,0.0868,0.1912,0.1044,0.0768,0.1769,0.1001,0.0971
0.0765,0.1376,0.0611,0.0886,0.1609,0.0723,0.071,0.1283,0.0573,0.0749,0.2234,0.1485,0.0963,0.4474,0.3511,0.1509,0.2016,0.0507,0.0836,0.1138,0.0302,0.1042,0.1604,0.0562,0.0802,0.1931,0.1129,0.081,0.1748,0.0938,0.1021
0.0752,0.1448,0.0696,0.0805,0.1396,0.0591,0.0641,0.1572,0.0931,0.0776,0.2171,0.1395,0.0871,0.4559,0.3688,0.157,0.1663,0.0093,0.0878,0.118,0.0302,0.1132,0.1531,0.0399,0.0892,0.1862,0.097,0.0881,0.1877,0.0996,0.1034
0.0826,0.1506,0.068,0.0855,0.129,0.0435,0.0791,0.144,0.0649,0.0842,0.2137,0.1295,0.0873,0.4513,0.364,0.1337,0.1482,0.0145,0.082,0.1388,0.0568,0.1108,0.1473,0.0365,0.0826,0.1928,0.1102,0.081,0.1903,0.1093,0.1039
0.0836,0.1787,0.0951,0.0757,0.1351,0.0594,0.0768,0.1633,0.0865,0.1024,0.229,0.1266,0.0905,0.4495,0.359,0.1639,0.1625,-0.0014,0.0982,0.1426,0.0444,0.1016,0.1309,0.0293,0.0892,0.1857,0.0965,0.0834,0.1825,0.0991,0.1039
0.0834,0.1622,0.0788,0.0878,0.1414,0.0536,0.0886,0.1432,0.0546,0.0741,0.1994,0.1253,0.0871,0.4688,0.3817,0.1359,0.137,0.0011,0.0984,0.1333,0.0349,0.1242,0.1443,0.0201,0.0918,0.1794,0.0876,0.0934,0.1927,0.0993,0.1113
0.0863,0.1817,0.0954,0.0878,0.1411,0.0533,0.0905,0.1739,0.0834,0.0728,0.1957,0.1229,0.095,0.4496,0.3546,0.1412,0.146,0.0048,0.0889,0.1288,0.0399,0.1076,0.124,0.0164,0.0826,0.1873,0.1047,0.0781,0.1787,0.1006,0.0992
