H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0681,0.2336,0.1655,0.0689,0.219,0.1501,0.0768,0.2021,0.1253,0.0747,1.1912,1.1165,0.0749,0.5265,0.4516,0.1577,0.2187,0.061,0.0847,0.1876,0.1029,0.1076,0.177,0.0694,0.0878,0.386,0.2982,0.0823,0.209,0.1267,0.1029
0.0802,0.2223,0.1421,0.0818,0.1551,0.0733,0.0818,0.1504,0.0686,0.0844,0.2838,0.1994,0.0802,0.5157,0.4355,0.1528,0.3045,0.1517,0.0831,0.5273,0.4442,0.1105,0.1807,0.0702,0.0836,0.2431,0.1595,0.0776,0.217,0.1394,0.0826
0.0744,0.1864,0.112,0.0942,0.2393,0.1451,0.0712,0.1577,0.0865,0.0968,0.6566,0.5598,0.0849,0.4428,0.3579,0.1673,0.223,0.0557,0.0762,0.1554,0.0792,0.0947,0.1343,0.0396,0.0799,0.2089,0.129,0.0723,0.3275,0.2552,0.0947
0.0765,0.2354,0.1589,0.0931,0.1446,0.0515,0.091,0.1464,0.0554,0.0807,0.3165,0.2358,0.0878,0.5816,0.4938,0.1406,0.2767,0.1361,0.0736,0.1117,0.0381,0.0913,0.1536,0.0623,0.077,0.206,0.129,0.0926,0.2381,0.1455,0.0973
0.0786,0.213,0.1344,0.0842,0.1391,0.0549,0.0768,0.1422,0.0654,0.0855,0.2648,0.1793,0.0834,0.5233,0.4399,0.1694,0.1929,0.0235,0.077,0.1512,0.0742,0.0966,0.1441,0.0475,0.0873,0.2028,0.1155,0.0923,0.2135,0.1212,0.0863
0.0765,0.1938,0.1173,0.0976,0.172,0.0744,0.0857,0.1556,0.0699,0.0873,0.3315,0.2442,0.0871,0.4988,0.4117,0.1591,0.1821,0.023,0.0839,0.1344,0.0505,0.1068,0.1306,0.0238,0.0852,0.2173,0.1321,0.0981,0.7707,0.6726,0.0952
0.0675,0.184,0.1165,0.0886,0.1511,0.0625,0.0636,0.143,0.0794,0.0789,0.2126,0.1337,0.0865,0.4236,0.3371,0.1303,0.1483,0.018,0.0844,0.1351,0.0507,0.0907,0.1214,0.0307,0.0826,0.2403,0.1577,0.023,0.2183,0.1953,0.1031
0.0747,0.153,0.0783,0.0963,0.1422,0.0459,0.0675,0.1387,0.0712,0.0755,0.244,0.1685,0.0844,0.4511,0.3667,0.1654,0.1593,-0.0061,0.0787,0.1418,0.0631,0.0966,0.1291,0.0325,0.0781,0.1881,0.11,0.0939,0.2067,0.1128,0.0897
0.0723,0.1384,0.0661,0.0976,0.148,0.0504,0.0697,0.138,0.0683,0.0855,0.2648,0.1793,0.1016,1.6269,1.5253,0.1561,0.1654,0.0093,0.0807,0.1341,0.0534,0.0902,0.1148,0.0246,0.0892,0.206,0.1168,0.0918,0.2106,0.1188,0.0936
0.0752,0.139,0.0638,0.0963,0.1478,0.0515,0.0842,0.1386,0.0544,0.0749,0.2326,0.1577,0.0952,0.4312,0.336,0.1454,0.1353,-0.0101,0.0882,0.126,0.0378,0.1084,0.1227,0.0143,0.0805,0.1902,0.1097,0.0894,0.1832,0.0938,0.0839
