H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0665,0.372,0.3055,0.0591,0.2457,0.1866,0.0694,0.2275,0.1581,0.0744,0.2641,0.1897,0.0681,0.4109,0.3428,0.0763,0.2389,0.1626,0.0697,0.1827,0.113,0.0887,0.1592,0.0705,0.07,0.2246,0.1546,0.0847,0.2329,0.1482,0.1
0.0858,0.2124,0.1266,0.0737,0.198,0.1243,0.0623,0.1478,0.0855,0.0784,0.1995,0.1211,0.0755,0.3698,0.2943,0.0816,0.2025,0.1209,0.0842,0.1505,0.0663,0.0792,0.1062,0.027,0.0787,0.1771,0.0984,0.1003,0.5781,0.4778,0.1056
0.0882,0.1945,0.1063,0.0781,0.1072,0.0291,0.0792,0.1204,0.0412,0.0882,0.2054,0.1172,0.0676,0.3142,0.2466,0.0853,0.1977,0.1124,0.0744,0.146,0.0716,0.0839,0.0853,0.0014,0.0636,0.1594,0.0958,0.1093,0.8863,0.777,0.0887
0.0766,0.2821,0.2055,0.0744,0.1473,0.0729,0.0874,0.1399,0.0525,0.0969,0.1919,0.095,0.0671,0.3414,0.2743,0.0842,0.2069,0.1227,0.0911,0.1667,0.0756,0.0908,0.1228,0.032,0.0768,0.1744,0.0976,0.1029,0.2461,0.1432,0.0869
0.0927,0.252,0.1593,0.0781,0.1444,0.0663,0.089,0.1199,0.0309,0.0974,0.1929,0.0955,0.075,0.3506,0.2756,0.0848,0.1793,0.0945,0.0887,0.1535,0.0648,0.0834,0.0898,0.0064,0.0795,0.1618,0.0823,0.1167,0.2541,0.1374,0.0985
0.0821,0.224,0.1419,0.0673,0.1241,0.0568,0.0805,0.1188,0.0383,0.0853,0.1821,0.0968,0.0697,0.3448,0.2751,0.0832,0.1864,0.1032,0.0869,0.1466,0.0597,0.0871,0.108,0.0209,0.0623,0.1312,0.0689,0.1072,0.2353,0.1281,0.1006
0.0808,0.2282,0.1474,0.076,0.1296,0.0536,0.0884,0.1212,0.0328,0.0832,0.1927,0.1095,0.0718,0.3567,0.2849,0.0787,0.1941,0.1154,0.0858,0.1537,0.0679,0.0839,0.1011,0.0172,0.0816,0.1576,0.076,0.0971,0.2276,0.1305,0.0932
0.0816,0.2349,0.1533,0.0731,0.1636,0.0905,0.066,0.1518,0.0858,0.0808,0.1623,0.0815,0.0729,0.2994,0.2265,0.0774,0.1637,0.0863,0.09,0.1421,0.0521,0.0805,0.0956,0.0151,0.0781,0.1319,0.0538,0.0982,0.2285,0.1303,0.0829
0.0731,0.3852,0.3121,0.0747,0.1885,0.1138,0.0818,0.1222,0.0404,0.0892,0.1874,0.0982,0.0729,0.3313,0.2584,0.0758,0.1632,0.0874,0.0758,0.1361,0.0603,0.0919,0.0962,0.0043,0.0697,0.1357,0.066,0.1037,0.2189,0.1152,0.0942
0.0752,0.2411,0.1659,0.0789,0.1154,0.0365,0.0829,0.1207,0.0378,0.0866,0.1776,0.091,0.076,0.3234,0.2474,0.0755,0.1737,0.0982,0.0744,0.1352,0.0608,0.0787,0.1044,0.0257,0.0774,0.1513,0.0739,0.1074,0.2284,0.121,0.0942
