H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.1227,0.3092,0.1865,0.0634,0.1028,0.0394,0.0803,0.1379,0.0576,0.0884,1.0964,1.008,0.0679,1.0652,0.9973,0.0726,0.4112,0.3386,0.0874,0.149,0.0616,0.0781,0.2901,0.212,0.07,0.2806,0.2106,0.0774,0.8856,0.8082,0.0781
0.0789,0.3783,0.2994,0.0768,0.1972,0.1204,0.0694,0.1285,0.0591,0.0776,1.6063,1.5287,0.081,0.6187,0.5377,0.0729,0.4656,0.3927,0.0734,0.1603,0.0869,0.0768,0.2175,0.1407,0.0713,0.285,0.2137,0.0829,0.6106,0.5277,0.0723
0.0942,0.2475,0.1533,0.0784,0.1209,0.0425,0.0576,0.1223,0.0647,0.0742,0.6656,0.5914,0.0774,0.5533,0.4759,0.0758,0.4447,0.3689,0.0644,0.1455,0.0811,0.0694,0.2019,0.1325,0.0689,0.493,0.4241,0.1106,0.6369,0.5263,0.0737
0.0747,0.2393,0.1646,0.0774,0.1144,0.037,0.0605,0.1165,0.056,0.07,0.8535,0.7835,0.0689,0.7664,0.6975,0.0776,0.3252,0.2476,0.0665,0.1993,0.1328,0.0842,0.2803,0.1961,0.0573,0.2753,0.218,0.0808,0.5955,0.5147,0.0768
0.119,0.3696,0.2506,0.0694,0.1774,0.108,0.0555,0.1091,0.0536,0.0747,0.8714,0.7967,0.0776,0.5387,0.4611,0.0779,0.2054,0.1275,0.0692,0.1128,0.0436,0.061,0.1574,0.0964,0.0599,0.2871,0.2272,0.0942,0.5493,0.4551,0.0818
0.0937,0.666,0.5723,0.0684,0.1004,0.032,0.0708,0.1489,0.0781,0.0792,0.7122,0.633,0.08,0.4968,0.4168,0.0826,0.2497,0.1671,0.0729,0.13,0.0571,0.0721,0.1553,0.0832,0.0694,0.237,0.1676,0.0774,0.6082,0.5308,0.0813
0.0913,0.2831,0.1918,0.0803,0.1666,0.0863,0.0673,0.1214,0.0541,0.0842,0.7004,0.6162,0.075,0.5026,0.4276,0.0942,0.2354,0.1412,0.0787,0.1231,0.0444,0.0655,0.1133,0.0478,0.0731,0.2351,0.162,0.0784,0.5557,0.4773,0.0829
0.0813,0.2224,0.1411,0.0686,0.1058,0.0372,0.0697,0.1283,0.0586,0.0713,0.7043,0.633,0.0718,0.4675,0.3957,0.0803,0.2176,0.1373,0.0766,0.1134,0.0368,0.0639,0.1001,0.0362,0.0752,0.2327,0.1575,0.0789,0.9203,0.8414,0.1185
0.1441,0.2989,0.1548,0.0744,0.1072,0.0328,0.0813,0.1439,0.0626,0.0718,0.6903,0.6185,0.0694,0.5028,0.4334,0.0903,0.207,0.1167,0.0855,0.1281,0.0426,0.0694,0.128,0.0586,0.0705,0.2404,0.1699,0.0853,0.5747,0.4894,0.0821
0.1267,0.2132,0.0865,0.0702,0.1169,0.0467,0.0705,0.118,0.0475,0.0684,0.5732,0.5048,0.08,0.4297,0.3497,0.0766,0.1925,0.1159,0.0826,0.116,0.0334,0.0755,0.1186,0.0431,0.0784,0.2531,0.1747,0.0795,0.5106,0.4311,0.0821
0.1,0.3227,0.2227,0.0705,0.1167,0.0462,0.0626,0.1415,0.0789,0.0808,0.7241,0.6433,0.0715,0.5075,0.436,0.094,0.2307,0.1367,0.0853,0.1311,0.0458,0.0599,0.1183,0.0584,0.0737,0.2209,0.1472,0.0781,0.5796,0.5015,0.0275
0.1006,0.228,0.1274,0.0911,0.1711,0.08,0.0502,0.1072,0.057,0.0665,0.7365,0.67,0.0694,1.6312,1.5618,0.1037,0.318,0.2143,0.0768,0.1481,0.0713,0.0663,0.141,0.0747,0.0668,0.2148,0.148,0.0787,0.5641,0.4854,0.0861
0.1077,0.1942,0.0865,0.0739,0.1024,0.0285,0.0531,0.1281,0.075,0.0679,0.602,0.5341,0.071,0.4585,0.3875,0.0855,0.1869,0.1014,0.0752,0.1194,0.0442,0.0573,0.102,0.0447,0.076,0.1966,0.1206,0.085,0.5834,0.4984,0.0898
0.1122,0.1947,0.0825,0.0726,0.1376,0.065,0.0565,0.0974,0.0409,0.0766,0.8901,0.8135,0.0681,0.5323,0.4642,0.0795,0.1706,0.0911,0.0726,0.1017,0.0291,0.066,0.0985,0.0325,0.0779,0.1856,0.1077,0.0845,0.4829,0.3984,0.0847
0.0863,0.2403,0.154,0.0721,0.1175,0.0454,0.0657,0.1241,0.0584,0.0681,0.6143,0.5462,0.0692,0.7567,0.6875,0.0789,0.2286,0.1497,0.0779,0.1081,0.0302,0.0594,0.1299,0.0705,0.0615,0.2272,0.1657,0.0805,0.5361,0.4556,0.0808
0.0979,0.2707,0.1728,0.0679,0.0933,0.0254,0.0607,0.1188,0.0581,0.07,0.6532,0.5832,0.066,0.5263,0.4603,0.0768,0.1949,0.1181,0.0726,0.1152,0.0426,0.0607,0.1051,0.0444,0.0689,0.1929,0.124,0.0797,0.4617,0.382,0.0816
0.1214,0.1754,0.054,0.0636,0.1249,0.0613,0.057,0.1032,0.0462,0.0671,0.7368,0.6697,0.0715,0.4537,0.3822,0.0813,0.1671,0.0858,0.0689,0.102,0.0331,0.0634,0.0906,0.0272,0.0737,0.1793,0.1056,0.0813,0.4361,0.3548,0.0752
0.1198,0.1891,0.0693,0.0673,0.1072,0.0399,0.0536,0.112,0.0584,0.0708,0.4946,0.4238,0.0679,0.4121,0.3442,0.0906,0.1719,0.0813,0.0631,0.0928,0.0297,0.0734,0.1028,0.0294,0.0774,0.183,0.1056,0.0734,0.4799,0.4065,0.0861
0.1196,0.1934,0.0738,0.0747,0.1465,0.0718,0.0647,0.0901,0.0254,0.07,1.0007,0.9307,0.0887,0.5179,0.4292,0.0868,0.1644,0.0776,0.0671,0.1266,0.0595,0.065,0.093,0.028,0.0739,0.2119,0.138,0.0795,0.5077,0.4282,0.085
0.1296,0.2261,0.0965,0.0726,0.1447,0.0721,0.0671,0.116,0.0489,0.0718,0.7154,0.6436,0.0739,0.4545,0.3806,0.0779,0.1869,0.109,0.0713,0.1268,0.0555,0.056,0.111,0.055,0.0752,0.1995,0.1243,0.0829,0.5364,0.4535,0.0737
0.0977,0.2238,0.1261,0.0715,0.1098,0.0383,0.0713,0.1399,0.0686,0.0708,0.516,0.4452,0.0718,0.4693,0.3975,0.0781,0.1555,0.0774,0.0789,0.0977,0.0188,0.0549,0.1056,0.0507,0.0726,0.1782,0.1056,0.0813,0.4736,0.3923,0.0832
0.113,0.2201,0.1071,0.0723,0.1533,0.081,0.0858,0.1238,0.038,0.0747,0.8122,0.7375,0.0837,0.5928,0.5091,0.0839,0.2693,0.1854,0.0729,0.1445,0.0716,0.066,0.1341,0.0681,0.0673,0.2483,0.181,0.0805,0.9726,0.8921,0.0787
0.0882,0.1689,0.0807,0.0708,0.0962,0.0254,0.0668,0.1249,0.0581,0.07,0.5352,0.4652,0.0766,0.3846,0.308,0.0745,0.1331,0.0586,0.0657,0.1041,0.0384,0.0705,0.098,0.0275,0.0752,0.2114,0.1362,0.0874,0.5079,0.4205,0.0869
0.0961,0.5705,0.4744,0.0536,0.2967,0.2431,0.0671,0.1326,0.0655,0.0737,1.0382,0.9645,0.0803,0.5524,0.4721,0.0774,0.1513,0.0739,0.066,0.1001,0.0341,0.0697,0.0977,0.028,0.0692,0.1663,0.0971,0.0795,0.4734,0.3939,0.0737
0.1143,0.1844,0.0701,0.0715,0.1061,0.0346,0.0623,0.1101,0.0478,0.0795,0.7408,0.6613,0.0797,0.46,0.3803,0.0935,0.1896,0.0961,0.0763,0.1036,0.0273,0.0737,0.1152,0.0415,0.0766,0.3117,0.2351,0.095,0.5446,0.4496,0.0689
0.0937,0.1775,0.0838,0.0663,0.0626,-0.0037,0.0779,0.1653,0.0874,0.071,0.6961,0.6251,0.0816,0.5541,0.4725,0.0792,0.1397,0.0605,0.0713,0.102,0.0307,0.0618,0.0756,0.0138,0.0726,0.1644,0.0918,0.0882,0.5188,0.4306,0.0731
0.1029,0.1904,0.0875,0.0591,0.0945,0.0354,0.0607,0.1185,0.0578,0.0729,0.6326,0.5597,0.0866,0.4153,0.3287,0.0911,0.1489,0.0578,0.0502,0.5857,0.5355,0.0668,0.1265,0.0597,0.0591,0.1599,0.1008,0.0768,0.5052,0.4284,0.076
0.0829,0.1346,0.0517,0.0681,0.1122,0.0441,0.0681,0.094,0.0259,0.076,0.5536,0.4776,0.0803,0.4057,0.3254,0.0824,0.1497,0.0673,0.0752,0.108,0.0328,0.0557,0.075,0.0193,0.0723,0.1625,0.0902,0.0882,0.4694,0.3812,0.0779
0.085,0.1876,0.1026,0.0731,0.1241,0.051,0.0555,0.1226,0.0671,0.0803,0.641,0.5607,0.0679,1.0079,0.94,0.0953,0.3046,0.2093,0.0726,0.1674,0.0948,0.0539,0.1199,0.066,0.0663,0.3186,0.2523,0.0855,0.5147,0.4292,0.0797
0.0966,0.1826,0.086,0.0721,0.1072,0.0351,0.062,0.1211,0.0591,0.0742,0.6004,0.5262,0.0818,0.4376,0.3558,0.0732,0.1685,0.0953,0.0758,0.1252,0.0494,0.0689,0.0808,0.0119,0.0713,0.1732,0.1019,0.0842,0.4746,0.3904,0.0876
0.1024,0.191,0.0886,0.0702,0.1191,0.0489,0.0626,0.1083,0.0457,0.0771,0.5819,0.5048,0.0697,0.3788,0.3091,0.0821,0.1373,0.0552,0.0784,0.1213,0.0429,0.0518,0.0843,0.0325,0.0663,0.1708,0.1045,0.0879,0.467,0.3791,0.0821
0.0993,0.3961,0.2968,0.0752,0.1731,0.0979,0.0541,0.1177,0.0636,0.0718,0.5402,0.4684,0.0718,0.426,0.3542,0.0924,0.2131,0.1207,0.0663,0.1424,0.0761,0.056,0.0869,0.0309,0.0681,0.1673,0.0992,0.0803,0.4605,0.3802,0.0795
0.1032,0.191,0.0878,0.0718,0.1518,0.08,0.0423,0.0991,0.0568,0.0671,1.1538,1.0867,0.0673,0.5152,0.4479,0.075,0.1996,0.1246,0.0715,0.1653,0.0938,0.047,0.0481,0.0011,0.0673,0.1684,0.1011,0.0866,0.4699,0.3833,0.0731
0.0747,0.1646,0.0899,0.071,0.1328,0.0618,0.0454,0.0993,0.0539,0.0694,0.6175,0.5481,0.0715,0.4368,0.3653,0.0766,0.1379,0.0613,0.0758,0.1411,0.0653,0.0555,0.0637,0.0082,0.07,0.1703,0.1003,0.0839,0.516,0.4321,0.0626
0.0921,0.2002,0.1081,0.0665,0.1138,0.0473,0.0557,0.1207,0.065,0.0734,1.0809,1.0075,0.0752,0.4284,0.3532,0.0776,0.1645,0.0869,0.0729,0.1377,0.0648,0.0557,0.0811,0.0254,0.0663,0.1763,0.11,0.081,0.505,0.424,0.0644
