H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.1296,0.1723,0.0427,0.056,0.1162,0.0602,0.0723,0.1367,0.0644,0.0734,0.5647,0.4913,0.0689,1.0836,1.0147,0.1304,0.5616,0.4312,0.0934,0.1695,0.0761,0.0718,0.1996,0.1278,0.0631,0.232,0.1689,0.1275,0.5966,0.4691,0.0974
0.0837,0.5525,0.4688,0.0692,0.1133,0.0441,0.0979,0.1412,0.0433,0.0752,0.5848,0.5096,0.0731,0.4076,0.3345,0.0859,0.2303,0.1444,0.0752,0.1144,0.0392,0.071,0.1655,0.0945,0.0755,0.2019,0.1264,0.0729,0.5821,0.5092,0.0879
0.1177,0.1955,0.0778,0.0779,0.1246,0.0467,0.0634,0.1378,0.0744,0.0642,0.6556,0.5914,0.0771,0.3899,0.3128,0.0842,0.1761,0.0919,0.0713,0.1178,0.0465,0.0708,0.1345,0.0637,0.0584,0.1843,0.1259,0.0855,0.6145,0.529,0.0911
0.1114,0.1668,0.0554,0.0784,0.1465,0.0681,0.0655,0.1117,0.0462,0.0795,0.7482,0.6687,0.0781,0.4115,0.3334,0.0914,0.1558,0.0644,0.0832,0.0941,0.0109,0.0708,0.6638,0.593,0.0853,0.2399,0.1546,0.1254,0.523,0.3976,0.0784
0.0948,0.1678,0.073,0.0884,0.1457,0.0573,0.0792,0.1399,0.0607,0.0818,0.6169,0.5351,0.0668,0.5411,0.4743,0.0861,0.1766,0.0905,0.0837,0.093,0.0093,0.0956,0.1524,0.0568,0.0755,0.2101,0.1346,0.0974,0.5781,0.4807,0.0723
0.1111,0.1694,0.0583,0.0937,0.1457,0.052,0.0684,0.1233,0.0549,0.0721,0.6405,0.5684,0.0824,0.4145,0.3321,0.0745,0.1896,0.1151,0.0876,0.1173,0.0297,0.0555,0.1279,0.0724,0.0702,0.1829,0.1127,0.0932,0.5501,0.4569,0.0903
0.1367,0.2074,0.0707,0.0731,0.1433,0.0702,0.0684,0.1289,0.0605,0.081,0.6346,0.5536,0.0779,0.3801,0.3022,0.0705,0.15,0.0795,0.0919,0.1305,0.0386,0.0652,0.15,0.0848,0.0721,0.2154,0.1433,0.0887,0.5559,0.4672,0.0742
0.094,0.7592,0.6652,0.0768,0.141,0.0642,0.0774,0.1234,0.046,0.0726,0.7144,0.6418,0.0686,0.4663,0.3977,0.0921,0.2156,0.1235,0.0945,0.1611,0.0666,0.0665,0.1655,0.099,0.0684,0.212,0.1436,0.0826,0.5013,0.4187,0.0803
0.0961,0.3797,0.2836,0.0744,0.1438,0.0694,0.0652,0.1323,0.0671,0.0692,0.7606,0.6914,0.0705,0.3546,0.2841,0.079,0.1624,0.0834,0.0937,0.1051,0.0114,0.0729,0.1426,0.0697,0.0657,0.1863,0.1206,0.0929,0.5242,0.4313,0.0821
0.0945,0.2145,0.12,0.0702,0.1592,0.089,0.0702,0.1204,0.0502,0.08,0.6122,0.5322,0.0697,0.3822,0.3125,0.0713,0.1843,0.113,0.085,0.1173,0.0323,0.0781,0.1568,0.0787,0.0742,0.2083,0.1341,0.0837,0.6248,0.5411,0.0813
0.1175,0.2203,0.1028,0.0644,0.1077,0.0433,0.0628,0.1388,0.076,0.0686,0.8856,0.817,0.0726,0.4516,0.379,0.0755,0.1703,0.0948,0.0779,0.1284,0.0505,0.0512,0.0837,0.0325,0.0686,0.2457,0.1771,0.0795,0.5517,0.4722,0.0842
0.0956,0.1789,0.0833,0.0626,0.1223,0.0597,0.056,0.1075,0.0515,0.0744,0.8652,0.7908,0.0705,0.5453,0.4748,0.0771,0.1489,0.0718,0.0747,0.1059,0.0312,0.0657,0.0908,0.0251,0.0747,0.1779,0.1032,0.0681,0.5818,0.5137,0.0755
0.0972,0.176,0.0788,0.0652,0.1114,0.0462,0.0607,0.1241,0.0634,0.0684,0.6373,0.5689,0.07,0.6076,0.5376,0.0718,0.2453,0.1735,0.0855,0.1117,0.0262,0.07,0.1862,0.1162,0.0692,0.1835,0.1143,0.0921,0.4942,0.4021,0.0826
0.1185,0.1657,0.0472,0.0647,0.1521,0.0874,0.0473,0.0914,0.0441,0.0679,0.6751,0.6072,0.0721,0.3981,0.326,0.0871,0.1724,0.0853,0.0723,0.0935,0.0212,0.0694,0.1183,0.0489,0.0715,0.1802,0.1087,0.0874,0.6375,0.5501,0.0615
