H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.1024,0.2579,0.1555,0.077,0.1097,0.0327,0.0625,0.1208,0.0583,0.0586,0.2522,0.1936,0.0525,0.4901,0.4376,0.0765,0.4611,0.3846,0.0844,0.1723,0.0879,0.1108,0.2332,0.1224,0.0691,0.1954,0.1263,0.0944,0.296,0.2016,0.0776
0.0807,0.2987,0.218,0.091,0.1132,0.0222,0.0681,0.1238,0.0557,0.082,0.2363,0.1543,0.0554,0.4793,0.4239,0.0707,0.3495,0.2788,0.0918,0.1209,0.0291,0.1387,0.158,0.0193,0.0588,0.1788,0.12,0.0768,0.3053,0.2285,0.0905
0.0712,0.2576,0.1864,0.1163,0.1089,-0.0074,0.0691,0.1253,0.0562,0.0633,0.241,0.1777,0.0905,0.4806,0.3901,0.0657,0.3838,0.3181,0.0897,0.1415,0.0518,0.1279,0.1425,0.0146,0.0581,0.1583,0.1002,0.0905,0.3058,0.2153,0.0583
0.0678,0.5988,0.531,0.0942,0.1159,0.0217,0.0747,0.1059,0.0312,0.0715,0.3616,0.2901,0.0673,0.6494,0.5821,0.0607,0.4215,0.3608,0.086,0.1061,0.0201,0.1039,0.1578,0.0539,0.0665,0.1936,0.1271,0.0834,0.4836,0.4002,0.0855
0.0826,0.2626,0.18,0.0794,0.0974,0.018,0.0654,0.1329,0.0675,0.0546,0.2128,0.1582,0.0525,0.4904,0.4379,0.0712,0.3817,0.3105,0.0997,0.1162,0.0165,0.1108,0.1507,0.0399,0.0784,0.2203,0.1419,0.0889,0.4068,0.3179,0.0739
0.0968,0.2455,0.1487,0.082,0.1005,0.0185,0.0718,0.1175,0.0457,0.0586,0.2176,0.159,0.0536,0.4609,0.4073,0.0602,0.3015,0.2413,0.0936,0.1599,0.0663,0.1166,0.1119,-0.0047,0.0731,0.1599,0.0868,0.0868,0.347,0.2602,0.066
0.1129,0.3167,0.2038,0.0878,0.0931,0.0053,0.077,0.1116,0.0346,0.0773,0.2316,0.1543,0.0594,0.454,0.3946,0.0694,0.3912,0.3218,0.0884,0.142,0.0536,0.1021,0.1283,0.0262,0.0689,0.1712,0.1023,0.0973,0.3944,0.2971,0.081
0.1063,0.338,0.2317,0.0765,0.0881,0.0116,0.0591,0.1053,0.0462,0.0557,0.1994,0.1437,0.053,0.4083,0.3553,0.0599,0.3672,0.3073,0.0958,0.1418,0.046,0.0842,0.1164,0.0322,0.0683,0.1477,0.0794,0.0921,0.3346,0.2425,0.0852
0.0902,0.4184,0.3282,0.1034,0.0778,-0.0256,0.071,0.1417,0.0707,0.0607,0.2113,0.1506,0.0591,0.4661,0.407,0.0789,0.32,0.2411,0.0865,0.1314,0.0449,0.1089,0.1187,0.0098,0.0689,0.1702,0.1013,0.1039,0.3393,0.2354,0.0831
0.0718,0.2255,0.1537,0.1069,0.091,-0.0159,0.0655,0.1259,0.0604,0.0691,0.2255,0.1564,0.0652,0.4671,0.4019,0.0989,0.2936,0.1947,0.1089,0.152,0.0431,0.095,0.1051,0.0101,0.0749,0.1516,0.0767,0.1026,0.3092,0.2066,0.0828
0.0726,0.2139,0.1413,0.0992,0.0971,-0.0021,0.066,0.1111,0.0451,0.0813,0.2459,0.1646,0.0567,0.4091,0.3524,0.0768,0.3957,0.3189,0.0857,0.1048,0.0191,0.1184,0.1359,0.0175,0.0728,0.1348,0.062,0.0973,0.3337,0.2364,0.095
0.0741,0.2259,0.1518,0.0894,0.1026,0.0132,0.0615,0.1048,0.0433,0.0712,0.2157,0.1445,0.0623,0.4654,0.4031,0.0929,0.3395,0.2466,0.0802,0.1193,0.0391,0.124,0.1283,0.0043,0.0628,0.1675,0.1047,0.091,0.3744,0.2834,0.0884
0.0805,0.2632,0.1827,0.1116,0.1127,0.0011,0.0683,0.1192,0.0509,0.0715,0.2368,0.1653,0.052,0.4392,0.3872,0.1045,0.3295,0.225,0.0886,0.1362,0.0476,0.106,0.129,0.023,0.0646,0.1627,0.0981,0.0892,0.3272,0.238,0.0897
0.0768,0.2299,0.1531,0.0844,0.09,0.0056,0.0665,0.1016,0.0351,0.0633,0.1904,0.1271,0.0633,0.4258,0.3625,0.053,0.3073,0.2543,0.0955,0.1597,0.0642,0.0852,0.1248,0.0396,0.0596,0.1548,0.0952,0.0897,0.3095,0.2198,0.0797
0.0828,0.246,0.1632,0.1077,0.0897,-0.018,0.0745,0.1434,0.0689,0.0549,0.1991,0.1442,0.0504,0.3857,0.3353,0.0639,0.3226,0.2587,0.1002,0.1428,0.0426,0.0855,0.0977,0.0122,0.0697,0.1491,0.0794,0.0942,0.2937,0.1995,0.0739
0.0762,0.2768,0.2006,0.0897,0.094,0.0043,0.0654,0.119,0.0536,0.0528,0.1981,0.1453,0.0602,0.4306,0.3704,0.0963,0.3413,0.245,0.0878,0.1203,0.0325,0.1155,0.1214,0.0059,0.0591,0.1759,0.1168,0.0815,0.3425,0.261,0.0973
