H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.1205,0.2974,0.1769,0.042,0.0637,0.0217,0.0741,0.1965,0.1224,0.0702,0.4842,0.414,0.0435,1.1688,1.1253,0.0488,0.8138,0.765,0.0776,0.2219,0.1443,0.0931,0.8244,0.7313,0.077,0.5285,0.4515,0.1037,0.3488,0.2451,0.0457
0.061,0.3521,0.2911,0.057,0.0858,0.0288,0.0428,0.2105,0.1677,0.0694,0.4468,0.3774,0.053,0.5865,0.5335,0.0536,1.4872,1.4336,0.076,0.141,0.065,0.0881,0.1697,0.0816,0.0607,0.2065,0.1458,0.0813,0.3254,0.2441,0.0554
0.0554,0.2362,0.1808,0.066,0.0602,-0.0058,0.0886,0.3133,0.2247,0.0074,0.2606,0.2532,0.053,0.6005,0.5475,0.0583,0.3962,0.3379,0.0773,0.1162,0.0389,0.1,0.1264,0.0264,0.0575,0.1925,0.135,0.081,0.3211,0.2401,0.0739
0.0409,0.3623,0.3214,0.053,0.0615,0.0085,0.0562,0.1654,0.1092,0.0654,0.2808,0.2154,0.0504,0.9017,0.8513,0.0562,0.3873,0.3311,0.0755,0.1083,0.0328,0.0995,0.147,0.0475,0.0549,0.2358,0.1809,0.061,0.4425,0.3815,0.0662
0.1261,0.313,0.1869,0.0815,0.0847,0.0032,0.0805,0.133,0.0525,0.0749,0.2442,0.1693,0.0551,0.4318,0.3767,0.0952,0.4964,0.4012,0.0915,0.1193,0.0278,0.1016,0.1402,0.0386,0.0575,0.201,0.1435,0.0773,0.3725,0.2952,0.0686
0.0675,0.2547,0.1872,0.0623,0.0726,0.0103,0.0683,0.1622,0.0939,0.0649,0.2738,0.2089,0.0581,0.4783,0.4202,0.0657,0.8962,0.8305,0.0691,0.1138,0.0447,0.0929,0.1402,0.0473,0.048,0.1994,0.1514,0.0752,0.2534,0.1782,0.053
0.0826,0.3747,0.2921,0.0588,0.0649,0.0061,0.0691,0.1614,0.0923,0.053,0.2671,0.2141,0.0512,0.5389,0.4877,0.0551,0.4072,0.3521,0.0834,0.1265,0.0431,0.0968,0.1069,0.0101,0.0464,0.1566,0.1102,0.101,0.3187,0.2177,0.0599
0.0586,0.2872,0.2286,0.0707,0.0858,0.0151,0.0881,0.1406,0.0525,0.0591,0.249,0.1899,0.0451,0.4502,0.4051,0.0623,0.4017,0.3394,0.0876,0.1354,0.0478,0.0839,0.118,0.0341,0.066,0.1971,0.1311,0.0757,0.358,0.2823,0.0581
0.057,0.5675,0.5105,0.0649,0.0765,0.0116,0.0752,0.1644,0.0892,0.057,0.3041,0.2471,0.0464,0.5636,0.5172,0.0583,0.389,0.3307,0.0881,0.1125,0.0244,0.0873,0.1438,0.0565,0.0607,0.2266,0.1659,0.0733,0.4387,0.3654,0.0631
0.1174,0.3475,0.2301,0.0704,0.1055,0.0351,0.0615,0.1198,0.0583,0.0581,0.3616,0.3035,0.0594,0.8926,0.8332,0.0712,0.3585,0.2873,0.1063,0.2227,0.1164,0.0077,0.0508,0.0431,0.0797,1.4752,1.3955,0.0723,0.3512,0.2789,0.0544
0.124,0.1701,0.0461,0.0728,0.2967,0.2239,0.0633,1.2967,1.2334,0.0873,0.6616,0.5743,0.0486,0.4825,0.4339,0.053,0.255,0.202,0.0836,0.1109,0.0273,0.0958,0.1428,0.047,0.0541,0.2118,0.1577,0.0939,0.3079,0.214,0.0805
0.0652,0.3639,0.2987,0.0562,0.0797,0.0235,0.0797,0.1296,0.0499,0.0559,0.2313,0.1754,0.0401,0.4091,0.369,0.0549,0.3761,0.3212,0.0715,0.1333,0.0618,0.0995,0.1183,0.0188,0.0507,0.1836,0.1329,0.0926,0.3182,0.2256,0.0712
0.1179,0.2183,0.1004,0.086,0.0926,0.0066,0.0823,0.0982,0.0159,0.0797,1.7613,1.6816,0.0704,0.5001,0.4297,0.0628,0.4805,0.4177,0.076,0.6818,0.6058,0.1531,0.1404,-0.0127,0.0758,0.2187,0.1429,0.1205,0.3166,0.1961,0.0826
0.1208,0.3148,0.194,0.0976,0.1032,0.0056,0.1087,0.1359,0.0272,0.0762,0.506,0.4298,0.048,1.1512,1.1032,0.0478,1.5278,1.48,0.0871,0.1294,0.0423,0.1382,0.1522,0.014,0.0847,0.201,0.1163,0.0963,0.3095,0.2132,0.1068
0.1366,0.3551,0.2185,0.0691,0.1148,0.0457,0.0652,0.1164,0.0512,0.0995,0.3635,0.264,0.0536,2.022,1.9684,0.0559,0.404,0.3481,0.1058,0.1207,0.0149,0.0971,0.138,0.0409,0.0594,0.7788,0.7194,0.1174,0.309,0.1916,0.0905
0.1147,0.377,0.2623,0.0728,0.0821,0.0093,0.0921,0.1211,0.029,0.0586,0.2255,0.1669,0.0491,0.4672,0.4181,0.0813,0.3448,0.2635,0.0942,0.1067,0.0125,0.1398,0.2156,0.0758,0.0678,0.5034,0.4356,0.0942,0.4815,0.3873,0.0689
0.0662,0.3536,0.2874,0.0728,0.1467,0.0739,0.0446,0.104,0.0594,0.066,0.5093,0.4433,0.0435,0.5755,0.532,0.0847,0.3844,0.2997,0.0654,0.1159,0.0505,0.1221,0.1907,0.0686,0.0596,0.188,0.1284,0.095,0.3312,0.2362,0.0718
0.0728,0.2565,0.1837,0.0768,0.0916,0.0148,0.0588,0.1311,0.0723,0.0678,0.2432,0.1754,0.0581,0.4203,0.3622,0.0586,0.3417,0.2831,0.0794,0.1241,0.0447,0.119,0.1528,0.0338,0.0581,0.1881,0.13,0.0878,0.3377,0.2499,0.0668
0.0586,0.3787,0.3201,0.081,0.1335,0.0525,0.0559,0.0897,0.0338,0.0813,0.2559,0.1746,0.0512,0.4482,0.397,0.0623,0.3128,0.2505,0.0831,0.1251,0.042,0.1213,0.1448,0.0235,0.053,0.1762,0.1232,0.0905,0.3182,0.2277,0.0865
0.0636,0.2289,0.1653,0.0752,0.0773,0.0021,0.091,0.143,0.052,0.0662,0.269,0.2028,0.0509,0.4693,0.4184,0.0926,0.3933,0.3007,0.106,0.123,0.017,0.1024,0.1455,0.0431,0.047,0.1815,0.1345,0.0873,1.5038,1.4165,0.0739
0.1063,0.4274,0.3211,0.0678,0.0879,0.0201,0.066,0.18,0.114,0.0391,0.4937,0.4546,0.0459,0.4682,0.4223,0.0599,0.2886,0.2287,0.0918,0.1162,0.0244,0.0852,0.1515,0.0663,0.0549,0.5936,0.5387,0.0639,0.3847,0.3208,0.0876
0.0707,0.3117,0.241,0.0686,0.0984,0.0298,0.0573,0.123,0.0657,0.0831,0.3658,0.2827,0.0544,0.4164,0.362,0.0652,0.2913,0.2261,0.0871,0.1054,0.0183,0.1203,0.1826,0.0623,0.0512,0.4694,0.4182,0.0992,0.3106,0.2114,0.0731
0.0741,0.3375,0.2634,0.067,0.1163,0.0493,0.0562,0.0995,0.0433,0.0683,0.246,0.1777,0.053,0.4484,0.3954,0.0704,0.3337,0.2633,0.0802,0.1526,0.0724,0.0849,0.1105,0.0256,0.0507,0.1978,0.1471,0.0955,0.3296,0.2341,0.0984
0.0768,0.3196,0.2428,0.0449,0.2372,0.1923,0.1161,0.2055,0.0894,0.066,0.3785,0.3125,0.0599,0.8662,0.8063,0.0654,0.5799,0.5145,0.1031,0.3848,0.2817,0.09,0.29,0.2,0.0591,0.2542,0.1951,0.0836,0.6563,0.5727,0.0509
0.0668,1.3979,1.3311,0.0818,0.1304,0.0486,0.1324,0.1744,0.042,0.0639,0.4096,0.3457,0.0493,0.8585,0.8092,0.0562,0.4342,0.378,0.0749,0.1412,0.0663,0.0947,0.1275,0.0328,0.0591,0.1722,0.1131,0.0923,0.3593,0.267,0.0755
