H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.1137,0.3578,0.2441,0.0617,0.0892,0.0275,0.0752,0.1507,0.0755,0.0681,0.3141,0.246,0.0591,0.4394,0.3803,0.0525,0.2997,0.2472,0.0744,0.1038,0.0294,0.076,0.137,0.061,0.0675,0.1661,0.0986,0.1016,0.3375,0.2359,0.076
0.0712,0.2489,0.1777,0.0697,0.0562,-0.0135,0.0726,0.1604,0.0878,0.0657,0.2361,0.1704,0.0504,0.4442,0.3938,0.0491,0.3147,0.2656,0.0765,0.1315,0.055,0.1066,0.1088,0.0022,0.0654,0.1543,0.0889,0.1042,0.3594,0.2552,0.0884
0.0752,0.2874,0.2122,0.0665,0.1064,0.0399,0.062,0.1256,0.0636,0.0697,0.2229,0.1532,0.0557,0.4566,0.4009,0.0591,0.349,0.2899,0.0786,0.1243,0.0457,0.0987,0.128,0.0293,0.0665,0.1472,0.0807,0.0923,0.3177,0.2254,0.0786
0.0641,0.3473,0.2832,0.0791,0.0802,0.0011,0.0644,0.1217,0.0573,0.0723,0.2231,0.1508,0.0557,0.4205,0.3648,0.0639,0.3527,0.2888,0.0842,0.112,0.0278,0.0976,0.129,0.0314,0.0657,0.1533,0.0876,0.1024,0.3502,0.2478,0.0691
0.0747,0.2529,0.1782,0.0802,0.0612,-0.019,0.0705,0.1415,0.071,0.0741,0.2152,0.1411,0.0631,0.3823,0.3192,0.0623,0.3809,0.3186,0.0836,0.1388,0.0552,0.1,0.1082,0.0082,0.0657,0.1556,0.0899,0.09,0.3705,0.2805,0.082
0.0871,0.2373,0.1502,0.0836,0.0847,0.0011,0.0631,0.1233,0.0602,0.0781,0.2321,0.154,0.0652,0.4152,0.35,0.0623,0.3079,0.2456,0.0907,0.1369,0.0462,0.0947,0.1122,0.0175,0.0712,0.1696,0.0984,0.0976,0.4569,0.3593,0.0646
0.1066,1.2644,1.1578,0.076,0.0955,0.0195,0.0681,0.1227,0.0546,0.0739,0.2034,0.1295,0.062,0.4595,0.3975,0.061,1.8804,1.8194,0.0968,0.171,0.0742,0.1029,0.0958,-0.0071,0.0747,0.1746,0.0999,0.1026,0.3691,0.2665,0.0823
0.0828,0.4258,0.343,0.0596,0.3262,0.2666,0.0586,0.8975,0.8389,0.0636,0.3268,0.2632,0.0588,0.5077,0.4489,0.0554,0.3632,0.3078,0.0757,0.1496,0.0739,0.0976,0.0929,-0.0047,0.0623,0.1427,0.0804,0.1058,0.371,0.2652,0.1042
0.0768,0.2648,0.188,0.0773,0.0895,0.0122,0.0675,0.1129,0.0454,0.0876,0.2097,0.1221,0.0686,0.4358,0.3672,0.0726,0.3245,0.2519,0.0929,0.1853,0.0924,0.0673,0.0687,0.0014,0.0712,0.193,0.1218,0.0963,0.3639,0.2676,0.0989
0.0815,0.2642,0.1827,0.0839,0.085,0.0011,0.0596,0.1248,0.0652,0.0878,0.2273,0.1395,0.0683,0.4054,0.3371,0.0617,0.3142,0.2525,0.0863,0.1376,0.0513,0.0876,0.0842,-0.0034,0.0733,0.174,0.1007,0.0976,0.3694,0.2718,0.0947
