H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0927,0.2372,0.1445,0.08,0.0967,0.0167,0.0655,0.088,0.0225,0.0744,0.4056,0.3312,0.0681,0.2791,0.211,0.1093,0.113,0.0037,0.0922,0.0674,-0.0248,0.1088,0.14,0.0312,0.0742,0.1373,0.0631,0.0549,0.1749,0.12,0.0686
0.0924,0.1567,0.0643,0.0684,0.1138,0.0454,0.0602,0.0755,0.0153,0.0866,0.3972,0.3106,0.0789,0.3083,0.2294,0.1004,0.0882,-0.0122,0.0864,0.0907,0.0043,0.118,0.1156,-0.0024,0.0845,0.1304,0.0459,0.0718,0.1944,0.1226,0.0855
0.0908,0.2002,0.1094,0.0744,0.099,0.0246,0.0679,0.0909,0.023,0.0871,0.3887,0.3016,0.0993,0.2765,0.1772,0.0945,0.0887,-0.0058,0.0821,0.0758,-0.0063,0.1098,0.1215,0.0117,0.0887,0.1227,0.034,0.0723,0.2395,0.1672,0.085
0.0958,0.1604,0.0646,0.0679,0.1648,0.0969,0.0671,0.1043,0.0372,0.0855,0.4053,0.3198,0.0913,0.2676,0.1763,0.1078,0.1064,-0.0014,0.1004,0.082,-0.0184,0.1064,0.1189,0.0125,0.1027,0.1119,0.0092,0.0829,0.2337,0.1508,0.0998
0.0919,0.2998,0.2079,0.0768,0.0863,0.0095,0.0805,0.1251,0.0446,0.0927,0.4117,0.319,0.0758,0.3108,0.235,0.089,0.0494,-0.0396,0.0966,0.1231,0.0265,0.104,0.1003,-0.0037,0.1051,0.1196,0.0145,0.0776,0.239,0.1614,0.0816
0.1014,0.2594,0.158,0.0715,0.076,0.0045,0.0821,0.1341,0.052,0.0863,0.3787,0.2924,0.0903,0.2828,0.1925,0.102,0.1031,0.0011,0.1004,0.0864,-0.014,0.1091,0.1242,0.0151,0.1323,0.1182,-0.0141,0.0856,0.2174,0.1318,0.0863
0.1051,0.2106,0.1055,0.0855,0.1048,0.0193,0.0752,0.3267,0.2515,0.1109,0.3328,0.2219,0.0705,0.3498,0.2793,0.1056,0.1238,0.0182,0.0816,0.079,-0.0026,0.1196,0.135,0.0154,0.0847,0.1433,0.0586,0.0668,0.3042,0.2374,0.0671
0.0858,0.2071,0.1213,0.0697,0.0824,0.0127,0.07,0.1305,0.0605,0.0713,0.398,0.3267,0.0839,0.2859,0.202,0.0858,0.0911,0.0053,0.0858,0.0907,0.0049,0.1091,0.1043,-0.0048,0.122,0.1465,0.0245,0.0869,0.2678,0.1809,0.0824
0.1011,0.2491,0.148,0.076,0.0974,0.0214,0.0718,0.1077,0.0359,0.0805,0.3278,0.2473,0.0937,0.2846,0.1909,0.0937,0.0956,0.0019,0.0927,0.096,0.0033,0.095,0.1091,0.0141,0.1027,0.1196,0.0169,0.0792,0.2366,0.1574,0.0742
0.0905,0.1952,0.1047,0.0655,0.0888,0.0233,0.0752,0.1072,0.032,0.0644,0.3417,0.2773,0.0869,0.2886,0.2017,0.0945,0.1133,0.0188,0.0861,0.0716,-0.0145,0.0972,0.1456,0.0484,0.117,0.1103,-0.0067,0.0716,0.181,0.1094,0.0781
0.0924,0.2272,0.1348,0.0713,0.0885,0.0172,0.0721,0.1072,0.0351,0.0744,0.3346,0.2602,0.0887,0.3189,0.2302,0.0743,0.096,0.0217,0.0768,0.0679,-0.0089,0.1064,0.1334,0.027,0.1186,0.1127,-0.0059,0.0808,0.2103,0.1295,0.0808
0.0903,0.1776,0.0873,0.0705,0.1093,0.0388,0.0533,0.0845,0.0312,0.0763,0.3315,0.2552,0.0964,0.3255,0.2291,0.0914,0.0988,0.0074,0.0932,0.0951,0.0019,0.1027,0.1128,0.0101,0.0987,0.1069,0.0082,0.0908,0.229,0.1382,0.0847
0.0766,0.1813,0.1047,0.0689,0.1059,0.037,0.0634,0.0954,0.032,0.1006,0.2692,0.1686,0.0739,0.2912,0.2173,0.0797,0.0636,-0.0161,0.095,0.1157,0.0207,0.1159,0.104,-0.0119,0.1014,0.1077,0.0063,0.0766,0.2335,0.1569,0.0853
0.094,0.2005,0.1065,0.0541,0.0763,0.0222,0.0605,0.0991,0.0386,0.0821,0.3307,0.2486,0.114,0.3561,0.2421,0.1039,0.102,-0.0019,0.084,0.1065,0.0225,0.1051,0.1022,-0.0029,0.1104,0.1011,-0.0093,0.0808,0.2071,0.1263,0.0681
0.1045,0.2095,0.105,0.0763,0.0948,0.0185,0.0597,0.1012,0.0415,0.0808,0.3017,0.2209,0.085,0.3108,0.2258,0.0832,0.0797,-0.0035,0.0822,0.1034,0.0212,0.0974,0.1064,0.009,0.1143,0.1156,0.0013,0.0729,0.5227,0.4498,0.1238
0.094,0.2087,0.1147,0.0655,0.1017,0.0362,0.0715,0.0982,0.0267,0.085,0.3299,0.2449,0.0795,0.3272,0.2477,0.0977,0.4835,0.3858,0.089,0.1113,0.0223,0.1181,0.1067,-0.0114,0.0811,0.1497,0.0686,0.0708,0.2441,0.1733,0.1119
0.0948,0.1657,0.0709,0.0747,0.1043,0.0296,0.0684,0.1006,0.0322,0.0853,0.2856,0.2003,0.0818,0.2923,0.2105,0.0998,0.107,0.0072,0.0871,0.0954,0.0083,0.1037,0.1133,0.0096,0.1074,0.0873,-0.0201,0.095,0.23,0.135,0.1088
0.0824,0.1742,0.0918,0.0708,0.117,0.0462,0.0623,0.1064,0.0441,0.0839,0.3116,0.2277,0.0905,0.2899,0.1994,0.0954,0.093,-0.0024,0.0885,0.1005,0.012,0.1148,0.0895,-0.0253,0.1091,0.0987,-0.0104,0.0914,0.2048,0.1134,0.0953
