H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0866,0.1414,0.0548,0.062,0.1,0.038,0.0584,0.0687,0.0103,0.076,0.3283,0.2523,0.0834,0.2716,0.1882,0.0845,0.1075,0.023,0.0914,0.046,-0.0454,0.1065,0.1464,0.0399,0.1072,0.0897,-0.0175,0.0716,0.1937,0.1221,0.0813
0.0855,0.129,0.0435,0.0768,0.1053,0.0285,0.0742,0.0715,-0.0027,0.0769,0.165,0.0881,0.0871,0.2883,0.2012,0.0827,0.0959,0.0132,0.0896,0.083,-0.0066,0.1168,0.1081,-0.0087,0.0856,0.081,-0.0046,0.0896,0.1972,0.1076,0.0768
0.0652,0.1256,0.0604,0.0868,0.0847,-0.0021,0.08,0.113,0.033,0.0892,0.166,0.0768,0.1003,0.2904,0.1901,0.0979,0.0892,-0.0087,0.1077,0.0948,-0.0129,0.1083,0.1006,-0.0077,0.0941,0.0711,-0.023,0.0993,0.2048,0.1055,0.0916
0.0826,0.1277,0.0451,0.081,0.0992,0.0182,0.0874,0.1027,0.0153,0.0879,0.1937,0.1058,0.0871,0.2875,0.2004,0.0903,0.1283,0.038,0.0843,0.0542,-0.0301,0.1094,0.1311,0.0217,0.0961,0.0823,-0.0138,0.0882,0.2066,0.1184,0.0927
0.0876,0.1379,0.0503,0.0964,0.1305,0.0341,0.0734,0.1017,0.0283,0.0148,0.5832,0.5684,0.0734,0.2949,0.2215,0.0855,0.0908,0.0053,0.1006,0.102,0.0014,0.1141,0.0877,-0.0264,0.0964,0.0739,-0.0225,0.0961,0.1976,0.1015,0.0985
0.0876,0.1561,0.0685,0.0763,0.0974,0.0211,0.0861,0.0805,-0.0056,0.065,0.2405,0.1755,0.0845,0.2893,0.2048,0.0766,0.103,0.0264,0.0814,0.0772,-0.0042,0.098,0.0946,-0.0034,0.1072,0.091,-0.0162,0.0774,0.191,0.1136,0.0779
0.0665,0.148,0.0815,0.0797,0.0956,0.0159,0.0721,0.0853,0.0132,0.0787,0.1721,0.0934,0.089,0.259,0.17,0.0916,0.1341,0.0425,0.0813,0.0542,-0.0271,0.1085,0.1421,0.0336,0.0964,0.0657,-0.0307,0.0975,0.2629,0.1654,0.1325
0.0686,0.1118,0.0432,0.0842,0.1032,0.019,0.0671,0.0941,0.027,0.0647,0.1473,0.0826,0.0763,0.2909,0.2146,0.0927,0.1482,0.0555,0.0851,0.0674,-0.0177,0.1083,0.1253,0.017,0.0946,0.0639,-0.0307,0.0988,0.2064,0.1076,0.0371
0.0684,0.1055,0.0371,0.0715,0.1101,0.0386,0.066,0.0674,0.0014,0.0774,0.1777,0.1003,0.0721,0.3416,0.2695,0.0792,0.1317,0.0525,0.1046,0.0933,-0.0113,0.0974,0.1125,0.0151,0.0887,0.0694,-0.0193,0.0858,0.157,0.0712,0.0731
0.0876,0.1522,0.0646,0.0692,0.1033,0.0341,0.0628,0.0842,0.0214,0.0697,0.1621,0.0924,0.0821,0.3075,0.2254,0.0895,0.1135,0.024,0.0919,0.0906,-0.0013,0.1081,0.0925,-0.0156,0.0959,0.0679,-0.028,0.0993,0.1821,0.0828,0.076
0.1016,0.1424,0.0408,0.061,0.0945,0.0335,0.0752,0.0897,0.0145,0.0956,0.2418,0.1462,0.0945,0.2814,0.1869,0.0853,0.1452,0.0599,0.0658,0.0357,-0.0301,0.0978,0.1501,0.0523,0.1001,0.0544,-0.0457,0.1048,0.1815,0.0767,0.0905
