H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0457,0.529,0.4833,0.0565,0.1259,0.0694,0.0625,0.1598,0.0973,0.0612,0.4293,0.3681,0.0573,0.5848,0.5275,0.0987,0.1422,0.0435,0.0541,0.0869,0.0328,0.0712,0.3727,0.3015,0.0409,0.2055,0.1646,0.062,0.5389,0.4769,0.0923
0.0559,1.0516,0.9957,0.0507,0.22,0.1693,0.0602,0.2514,0.1912,0.0649,0.3571,0.2922,0.0704,0.4818,0.4114,0.115,0.3307,0.2157,0.0588,0.1902,0.1314,0.0773,0.1175,0.0402,0.062,0.1875,0.1255,0.0628,0.3238,0.261,0.0694
0.0544,0.4451,0.3907,0.0623,0.1594,0.0971,0.0512,0.1224,0.0712,0.0739,0.5689,0.495,0.0588,0.4674,0.4086,0.1177,0.2037,0.086,0.0733,0.0879,0.0146,0.1179,0.1588,0.0409,0.0512,0.1527,0.1015,0.076,0.3647,0.2887,0.0726
0.0525,0.2972,0.2447,0.0657,0.186,0.1203,0.0541,0.1884,0.1343,0.072,0.284,0.212,0.0723,0.5557,0.4834,0.1185,0.1974,0.0789,0.1242,0.1955,0.0713,0.0826,0.1533,0.0707,0.0718,0.2189,0.1471,0.0504,0.6771,0.6267,0.0889
0.0768,0.2877,0.2109,0.0842,0.1544,0.0702,0.0652,0.1588,0.0936,0.0876,0.3914,0.3038,0.0765,0.4584,0.3819,0.119,0.1444,0.0254,0.0741,0.1006,0.0265,0.0934,0.1201,0.0267,0.076,0.1688,0.0928,0.0791,0.2952,0.2161,0.0776
0.0422,0.3921,0.3499,0.0865,0.1002,0.0137,0.0591,0.1295,0.0704,0.0739,0.3326,0.2587,0.0773,0.373,0.2957,0.1116,0.1617,0.0501,0.0794,0.0895,0.0101,0.0926,0.142,0.0494,0.0723,0.1691,0.0968,0.0778,0.3019,0.2241,0.0633
0.0449,0.3428,0.2979,0.0435,0.1245,0.081,0.0686,0.1335,0.0649,0.0963,0.2825,0.1862,0.0747,0.4556,0.3809,0.1158,0.2131,0.0973,0.0312,0.0959,0.0647,0.082,0.1374,0.0554,0.0633,0.1588,0.0955,0.0807,0.3583,0.2776,0.0573
0.0509,0.3491,0.2982,0.0749,0.177,0.1021,0.0733,0.1253,0.052,0.0644,0.3426,0.2782,0.0625,0.4492,0.3867,0.1175,0.1734,0.0559,0.0779,0.0737,-0.0042,0.1137,0.1309,0.0172,0.077,0.207,0.13,0.0657,0.3641,0.2984,0.0594
0.0533,0.5358,0.4825,0.0778,0.1482,0.0704,0.0602,0.1259,0.0657,0.0839,0.4309,0.347,0.0636,0.3913,0.3277,0.1161,0.1694,0.0533,0.0826,0.0964,0.0138,0.0868,0.1246,0.0378,0.0913,0.1649,0.0736,0.0931,0.3071,0.214,0.1169
0.0517,0.3652,0.3135,0.1053,0.1343,0.029,0.0654,0.1287,0.0633,0.0723,0.2416,0.1693,0.0633,0.4047,0.3414,0.1385,0.1802,0.0417,0.0839,0.1072,0.0233,0.1129,0.1103,-0.0026,0.0871,0.162,0.0749,0.0855,0.2853,0.1998,0.0799
0.0443,0.3921,0.3478,0.081,0.1583,0.0773,0.0755,0.1156,0.0401,0.0852,0.2695,0.1843,0.086,0.6512,0.5652,0.1045,0.2664,0.1619,0.0744,0.5763,0.5019,0.0707,0.1011,0.0304,0.0491,0.1638,0.1147,0.0657,0.3045,0.2388,0.0776
0.0512,0.2191,0.1679,0.1034,0.1406,0.0372,0.067,0.1309,0.0639,0.0623,0.4088,0.3465,0.077,1.1986,1.1216,0.1113,0.2318,0.1205,0.0849,0.1301,0.0452,0.072,0.062,-0.01,0.109,0.1857,0.0767,0.077,0.2831,0.2061,0.0636
0.0446,0.3789,0.3343,0.0907,0.1139,0.0232,0.0562,0.3097,0.2535,0.0625,0.2582,0.1957,0.0612,0.3546,0.2934,0.1071,0.1549,0.0478,0.0668,0.1054,0.0386,0.0815,0.1,0.0185,0.0673,0.1786,0.1113,0.067,0.339,0.272,0.0591
0.0478,0.3676,0.3198,0.0662,0.1192,0.053,0.0594,0.138,0.0786,0.0755,0.229,0.1535,0.0723,0.3936,0.3213,0.1238,0.1758,0.052,0.0697,0.1046,0.0349,0.0786,0.1035,0.0249,0.0726,0.1802,0.1076,0.0699,0.339,0.2691,0.0557
0.053,0.1945,0.1415,0.0681,0.1475,0.0794,0.0559,0.1445,0.0886,0.0765,0.2545,0.178,0.0607,0.4297,0.369,0.115,0.1443,0.0293,0.0704,0.1248,0.0544,0.076,0.0784,0.0024,0.0583,0.1688,0.1105,0.0712,0.6945,0.6233,0.0654
0.0488,1.1882,1.1394,0.0755,0.2295,0.154,0.0602,0.9497,0.8895,0.0631,0.4331,0.37,0.0694,0.7857,0.7163,0.0997,0.1456,0.0459,0.0741,0.1174,0.0433,0.0699,0.0731,0.0032,0.0699,0.1677,0.0978,0.0786,0.314,0.2354,0.0694
0.0446,0.4377,0.3931,0.0607,0.1156,0.0549,0.0533,0.133,0.0797,0.0881,0.2782,0.1901,0.0549,0.3451,0.2902,0.1235,0.1481,0.0246,0.0668,0.1096,0.0428,0.0686,0.109,0.0404,0.0607,0.1717,0.111,0.0602,0.3876,0.3274,0.0596
0.057,0.2716,0.2146,0.0844,0.1166,0.0322,0.057,0.1549,0.0979,0.0588,0.2437,0.1849,0.0612,0.3724,0.3112,0.1203,0.1699,0.0496,0.0778,0.0832,0.0054,0.1124,0.0958,-0.0166,0.0855,0.1641,0.0786,0.0857,0.685,0.5993,0.0641
0.0515,0.5366,0.4851,0.0731,0.1449,0.0718,0.0528,0.2604,0.2076,0.0509,0.3692,0.3183,0.0536,0.3896,0.336,0.1069,0.1325,0.0256,0.0747,0.1144,0.0397,0.0874,0.0594,-0.028,0.09,0.1834,0.0934,0.0718,0.318,0.2462,0.0623
0.047,0.8454,0.7984,0.0905,0.124,0.0335,0.0554,0.1522,0.0968,0.0649,0.2239,0.159,0.0675,0.3474,0.2799,0.1256,0.1689,0.0433,0.0905,0.1389,0.0484,0.066,0.1006,0.0346,0.0768,0.2229,0.1461,0.0702,0.4079,0.3377,0.0744
