H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.091,0.6495,0.5585,0.0897,0.0828,-0.0069,0.066,0.114,0.048,0.0878,0.3067,0.2189,0.0791,0.446,0.3669,0.109,0.1423,0.0333,0.0581,0.121,0.0629,0.09,0.1346,0.0446,0.0794,0.1833,0.1039,0.066,0.4106,0.3446,0.0678
0.0464,0.2262,0.1798,0.0902,0.12,0.0298,0.0546,0.08,0.0254,0.0918,0.3428,0.251,0.0652,0.3417,0.2765,0.0916,0.1315,0.0399,0.0739,0.1138,0.0399,0.0747,0.0927,0.018,0.0894,0.3151,0.2257,0.047,0.3662,0.3192,0.0501
0.0512,0.9849,0.9337,0.0773,0.1085,0.0312,0.061,0.0835,0.0225,0.0689,0.2791,0.2102,0.0665,0.3364,0.2699,0.0987,0.1277,0.029,0.0857,0.1061,0.0204,0.0831,0.0953,0.0122,0.0802,0.1736,0.0934,0.0762,0.2918,0.2156,0.0702
0.0509,0.2325,0.1816,0.0847,0.1224,0.0377,0.0697,0.1019,0.0322,0.0871,0.2994,0.2123,0.0712,0.4574,0.3862,0.1058,0.1802,0.0744,0.0641,0.09,0.0259,0.0818,0.1074,0.0256,0.0762,0.1651,0.0889,0.0631,0.3048,0.2417,0.0594
0.0504,0.2009,0.1505,0.0878,0.1308,0.043,0.0749,0.1153,0.0404,0.0786,0.2199,0.1413,0.0886,0.4186,0.33,0.1058,0.157,0.0512,0.0668,0.1017,0.0349,0.0665,0.094,0.0275,0.086,0.1812,0.0952,0.0615,0.2774,0.2159,0.0596
0.048,0.2489,0.2009,0.0918,0.1393,0.0475,0.0683,0.0905,0.0222,0.1256,0.2809,0.1553,0.0628,0.3706,0.3078,0.1238,0.2064,0.0826,0.0665,0.1017,0.0352,0.1066,0.1386,0.032,0.0855,0.1894,0.1039,0.0662,0.3011,0.2349,0.0633
0.0486,0.2563,0.2077,0.0842,0.143,0.0588,0.0565,0.099,0.0425,0.0984,0.2366,0.1382,0.0668,0.3438,0.277,0.1009,0.1471,0.0462,0.0842,0.1244,0.0402,0.057,0.0359,-0.0211,0.0932,0.1686,0.0754,0.1066,0.2566,0.15,0.0913
0.0391,0.294,0.2549,0.086,0.1456,0.0596,0.053,0.225,0.172,0.0691,0.3207,0.2516,0.066,0.3538,0.2878,0.0887,0.1407,0.052,0.0377,0.0768,0.0391,0.0794,0.0882,0.0088,0.1076,0.241,0.1334,0.0702,0.2974,0.2272,0.048
0.0501,0.2821,0.232,0.1074,0.1148,0.0074,0.0657,0.0892,0.0235,0.1387,0.1793,0.0406,0.082,0.5948,0.5128,0.1272,0.1739,0.0467,0.0668,0.1096,0.0428,0.0634,0.0557,-0.0077,0.1019,0.166,0.0641,0.0823,0.2768,0.1945,0.0652
0.0557,0.2466,0.1909,0.0865,0.1245,0.038,0.0665,0.0771,0.0106,0.0797,0.2456,0.1659,0.0628,0.319,0.2562,0.0979,0.1554,0.0575,0.0668,0.1065,0.0397,0.0828,0.0852,0.0024,0.0704,0.1553,0.0849,0.0757,0.2818,0.2061,0.062
0.0562,0.1817,0.1255,0.1071,0.1409,0.0338,0.0639,0.1367,0.0728,0.0902,0.5604,0.4702,0.0731,0.3106,0.2375,0.1003,0.1198,0.0195,0.0831,0.1188,0.0357,0.0654,0.0417,-0.0237,0.1018,0.1767,0.0749,0.0836,0.2647,0.1811,0.0654
0.0515,0.2342,0.1827,0.0823,0.1348,0.0525,0.0586,0.0887,0.0301,0.0842,0.1973,0.1131,0.0807,0.3345,0.2538,0.0987,0.1713,0.0726,0.0646,0.129,0.0644,0.0612,0.0309,-0.0303,0.0789,0.1802,0.1013,0.0662,0.2544,0.1882,0.066
