H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.119,0.4364,0.3174,0.0668,0.2207,0.1539,0.0679,0.1706,0.1027,0.0671,1.2472,1.1801,0.0628,0.5933,0.5305,0.0892,0.2911,0.2019,0.0882,0.1052,0.017,0.1066,0.1455,0.0389,0.0781,0.1947,0.1166,0.0921,0.3292,0.2371,0.0702
0.0842,0.2952,0.211,0.0536,0.1547,0.1011,0.0795,0.1885,0.109,0.0655,0.3505,0.285,0.0565,0.3701,0.3136,0.0979,0.2346,0.1367,0.108,0.163,0.055,0.1243,0.1391,0.0148,0.0919,0.2056,0.1137,0.0924,0.2994,0.207,0.0668
0.085,0.2939,0.2089,0.0541,0.1676,0.1135,0.0747,0.3605,0.2858,0.0544,0.3901,0.3357,0.0562,0.4758,0.4196,0.0948,0.316,0.2212,0.0813,0.1273,0.046,0.1198,0.1465,0.0267,0.0734,0.1742,0.1008,0.1011,0.3253,0.2242,0.0813
0.0882,0.6468,0.5586,0.0673,0.2581,0.1908,0.0739,0.2254,0.1515,0.0562,0.7185,0.6623,0.0462,0.455,0.4088,0.0916,0.2558,0.1642,0.0795,0.1398,0.0603,0.1246,0.1447,0.0201,0.0795,0.1763,0.0968,0.0866,0.3008,0.2142,0.0647
0.057,0.3551,0.2981,0.0502,0.1605,0.1103,0.0647,0.1407,0.076,0.0694,0.2758,0.2064,0.0552,0.4073,0.3521,0.1008,0.3017,0.2009,0.0911,0.1297,0.0386,0.147,0.1653,0.0183,0.0721,0.1689,0.0968,0.0839,0.3144,0.2305,0.0676
0.0858,0.2784,0.1926,0.0697,0.1666,0.0969,0.0599,0.118,0.0581,0.0636,0.3518,0.2882,0.0552,0.3743,0.3191,0.1003,0.4133,0.313,0.0858,0.1959,0.1101,0.1225,0.1193,-0.0032,0.0774,0.2046,0.1272,0.0607,0.3147,0.254,0.061
0.0813,0.2578,0.1765,0.0763,0.1373,0.061,0.066,0.1323,0.0663,0.0673,0.2578,0.1905,0.0568,0.3717,0.3149,0.0787,0.6857,0.607,0.1032,0.2226,0.1194,0.0932,0.126,0.0328,0.0789,0.2251,0.1462,0.0776,0.3015,0.2239,0.0642
0.0927,0.3338,0.2411,0.0636,0.2162,0.1526,0.0702,0.1795,0.1093,0.0702,0.3251,0.2549,0.0626,0.3849,0.3223,0.0977,0.3054,0.2077,0.0565,0.1271,0.0706,0.1502,0.1928,0.0426,0.0774,0.231,0.1536,0.0489,0.2771,0.2282,0.0655
0.0911,0.338,0.2469,0.0731,0.1708,0.0977,0.0758,0.3429,0.2671,0.0715,0.3499,0.2784,0.0618,0.387,0.3252,0.0903,0.2796,0.1893,0.071,0.1014,0.0304,0.1729,0.2133,0.0404,0.075,0.2101,0.1351,0.0478,0.2696,0.2218,0.0589
0.09,0.2739,0.1839,0.0671,0.1561,0.089,0.0642,0.1503,0.0861,0.0663,0.2998,0.2335,0.0655,0.41,0.3445,0.0927,0.3075,0.2148,0.0813,0.1186,0.0373,0.1518,0.1825,0.0307,0.0758,0.2019,0.1261,0.0642,0.2881,0.2239,0.0597
0.0715,0.1989,0.1274,0.0589,0.1405,0.0816,0.0591,0.1317,0.0726,0.0615,0.9265,0.865,0.0586,0.6818,0.6232,0.0813,0.5104,0.4291,0.0908,0.23,0.1392,0.109,0.164,0.055,0.0758,0.2064,0.1306,0.0739,0.9061,0.8322,0.0874
0.1085,0.2303,0.1218,0.065,0.1727,0.1077,0.0945,0.1423,0.0478,0.0708,0.2732,0.2024,0.0607,0.3244,0.2637,0.0744,0.3215,0.2471,0.1212,0.1392,0.018,0.1328,0.1608,0.028,0.0768,0.1668,0.09,0.0961,0.2897,0.1936,0.066
0.0697,0.2546,0.1849,0.0605,0.1476,0.0871,0.0734,0.127,0.0536,0.0771,0.2877,0.2106,0.0573,0.5836,0.5263,0.1043,0.3223,0.218,0.0855,0.1086,0.0231,0.1267,0.1508,0.0241,0.0781,0.1536,0.0755,0.0979,0.3094,0.2115,0.0763
0.0676,0.1858,0.1182,0.0562,0.1557,0.0995,0.075,0.1513,0.0763,0.0723,0.342,0.2697,0.0665,0.6189,0.5524,0.0924,0.2556,0.1632,0.0686,0.1252,0.0566,0.1227,0.1315,0.0088,0.0671,0.1624,0.0953,0.0998,0.3158,0.216,0.0718
0.0787,0.522,0.4433,0.0755,0.2508,0.1753,0.0436,0.4767,0.4331,0.0599,0.3264,0.2665,0.0486,0.469,0.4204,0.0887,0.222,0.1333,0.0847,0.1159,0.0312,0.1204,0.1469,0.0265,0.0729,0.1782,0.1053,0.0985,0.3348,0.2363,0.0694
0.0919,0.2824,0.1905,0.0681,0.1304,0.0623,0.0763,0.1721,0.0958,0.0626,0.3563,0.2937,0.0623,0.463,0.4007,0.0898,0.2472,0.1574,0.0781,0.1101,0.032,0.1246,0.1416,0.017,0.104,0.1871,0.0831,0.0919,0.309,0.2171,0.0752
0.0781,0.2649,0.1868,0.0618,0.1682,0.1064,0.0581,0.161,0.1029,0.0726,0.3085,0.2359,0.0594,0.4698,0.4104,0.0953,0.2468,0.1515,0.07,0.12,0.05,0.1373,0.1653,0.028,0.0636,0.1676,0.104,0.0977,0.3441,0.2464,0.0755
0.0615,0.2287,0.1672,0.0684,0.1874,0.119,0.0613,0.1474,0.0861,0.0832,0.2853,0.2021,0.0578,0.436,0.3782,0.1038,0.2458,0.142,0.1022,0.139,0.0368,0.133,0.1668,0.0338,0.0861,0.3822,0.2961,0.0686,0.3535,0.2849,0.0721
0.0536,0.5079,0.4543,0.0639,0.1526,0.0887,0.0591,0.1557,0.0966,0.0663,0.2866,0.2203,0.057,0.5054,0.4484,0.0744,0.9028,0.8284,0.0839,0.1241,0.0402,0.099,0.1418,0.0428,0.0657,0.1884,0.1227,0.0697,1.5614,1.4917,0.1119
0.0803,0.1792,0.0989,0.0652,0.147,0.0818,0.0657,0.114,0.0483,0.0676,0.2207,0.1531,0.0589,0.3371,0.2782,0.0711,0.216,0.1449,0.0607,0.1291,0.0684,0.0993,0.1537,0.0544,0.0705,0.1489,0.0784,0.0776,0.2722,0.1946,0.0597
0.0876,0.3139,0.2263,0.0686,0.9241,0.8555,0.0927,0.2748,0.1821,0.0779,1.4496,1.3717,0.0702,0.678,0.6078,0.0684,0.3714,0.303,0.089,0.1749,0.0859,0.0964,0.1382,0.0418,0.0763,0.1826,0.1063,0.08,0.3229,0.2429,0.0808
0.108,0.224,0.116,0.0779,0.1136,0.0357,0.0855,0.1003,0.0148,0.0552,0.7851,0.7299,0.0623,0.4123,0.35,0.1051,0.2046,0.0995,0.0795,0.1136,0.0341,0.1249,0.2358,0.1109,0.1185,0.4618,0.3433,0.0763,0.7377,0.6614,0.0813
0.1003,0.258,0.1577,0.0713,0.1463,0.075,0.075,0.1373,0.0623,0.07,0.2679,0.1979,0.0747,0.6477,0.573,0.1074,0.2204,0.113,0.0855,0.1254,0.0399,0.1148,0.1265,0.0117,0.0839,0.1612,0.0773,0.1051,0.2982,0.1931,0.0607
0.0887,0.2414,0.1527,0.0636,0.147,0.0834,0.0813,0.1397,0.0584,0.0668,0.2354,0.1686,0.0628,0.465,0.4022,0.1016,0.252,0.1504,0.0779,0.1171,0.0392,0.137,0.1405,0.0035,0.0824,0.165,0.0826,0.0921,0.4284,0.3363,0.0863
0.1148,0.2987,0.1839,0.0832,0.1584,0.0752,0.0781,0.1235,0.0454,0.0723,0.218,0.1457,0.0634,0.3451,0.2817,0.1046,0.2408,0.1362,0.1338,0.1933,0.0595,0.1499,0.1779,0.028,0.1117,0.255,0.1433,0.0787,0.315,0.2363,0.0668
