H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.1425,0.1789,0.0364,0.1183,0.1255,0.0072,0.1204,0.0713,-0.0491,0.137,0.2069,0.0699,0.1061,0.3215,0.2154,0.1144,0.315,0.2006,0.1062,0.0806,-0.0256,0.1191,0.282,0.1629,0.1198,0.1818,0.062,0.0964,0.2169,0.1205,0.0792
0.2181,0.1575,-0.0606,0.1786,0.0999,-0.0787,0.1531,0.1545,0.0014,0.1494,0.3149,0.1655,0.0797,1.185,1.1053,0.1492,0.2136,0.0644,0.1763,0.1199,-0.0564,0.1552,0.16,0.0048,0.1322,0.1528,0.0206,0.1198,0.24,0.1202,0.1074
0.2162,0.1517,-0.0645,0.192,0.1146,-0.0774,0.174,0.1067,-0.0673,0.2597,0.2412,-0.0185,0.1051,0.2931,0.188,0.1698,0.2654,0.0956,0.1711,0.1582,-0.0129,0.184,0.1529,-0.0311,0.1322,0.1446,0.0124,0.1267,0.2435,0.1168,0.1043
0.2397,0.1828,-0.0569,0.1888,0.0605,-0.1283,0.217,0.2313,0.0143,0.2395,0.1414,-0.0981,0.0964,0.3038,0.2074,0.1568,0.2524,0.0956,0.1702,0.1555,-0.0147,0.1452,0.1098,-0.0354,0.1672,0.15,-0.0172,0.1228,0.2354,0.1126,0.1164
0.2352,0.2184,-0.0168,0.1601,0.1426,-0.0175,0.1582,0.1191,-0.0391,0.2196,0.2457,0.0261,0.0824,0.3458,0.2634,0.1415,0.2397,0.0982,0.1803,0.1233,-0.057,0.1696,0.1363,-0.0333,0.126,0.1711,0.0451,0.156,0.2733,0.1173,0.1309
0.2167,0.1696,-0.0471,0.1486,0.2101,0.0615,0.1386,0.1803,0.0417,0.2011,0.2483,0.0472,0.0882,0.3247,0.2365,0.1285,0.2235,0.095,0.1742,0.1378,-0.0364,0.1655,0.1175,-0.048,0.1428,0.5898,0.447,0.147,0.2799,0.1329,0.1167
0.2141,0.2068,-0.0073,0.1704,0.1685,-0.0019,0.1523,0.1555,0.0032,0.2453,0.1494,-0.0959,0.1131,0.3232,0.2101,0.1526,0.222,0.0694,0.1848,0.1479,-0.0369,0.1672,0.1157,-0.0515,0.1249,0.1294,0.0045,0.133,0.2564,0.1234,0.1164
0.2138,0.1274,-0.0864,0.1537,0.1502,-0.0035,0.15,0.0629,-0.0871,0.2431,0.1879,-0.0552,0.1259,0.3308,0.2049,0.1365,0.2294,0.0929,0.1692,0.0956,-0.0736,0.1671,0.1505,-0.0166,0.1262,0.1492,0.023,0.1299,0.2377,0.1078,0.1114
0.2019,0.1369,-0.065,0.1597,0.1357,-0.024,0.1188,0.1326,0.0138,0.2244,0.1343,-0.0901,0.1109,0.3132,0.2023,0.1637,0.2252,0.0615,0.1811,0.165,-0.0161,0.1735,0.1041,-0.0694,0.128,0.1512,0.0232,0.1338,0.2506,0.1168,0.1024
0.2091,0.1287,-0.0804,0.1394,0.1896,0.0502,0.1394,0.1177,-0.0217,0.2746,0.1719,-0.1027,0.1082,0.3305,0.2223,0.1476,0.2149,0.0673,0.164,0.159,-0.005,0.1532,0.1239,-0.0293,0.113,0.1283,0.0153,0.1365,0.2765,0.14,0.119
0.2215,0.1182,-0.1033,0.1564,0.1199,-0.0365,0.149,0.079,-0.07,0.2444,0.1383,-0.1061,0.1227,0.3189,0.1962,0.161,0.2175,0.0565,0.1858,0.1302,-0.0556,0.1542,0.1196,-0.0346,0.1141,0.1342,0.0201,0.1193,0.2427,0.1234,0.113
0.2359,0.1094,-0.1265,0.1346,0.1563,0.0217,0.1408,0.013,-0.1278,0.2427,0.2099,-0.0328,0.1109,0.3788,0.2679,0.1776,0.321,0.1434,0.1401,0.1188,-0.0213,0.1761,0.1386,-0.0375,0.103,0.1157,0.0127,0.1341,0.2367,0.1026,0.1027
0.1793,0.1182,-0.0611,0.1413,0.24,0.0987,0.0573,0.1763,0.119,0.2724,0.2499,-0.0225,0.0748,0.3005,0.2257,0.1587,0.2155,0.0568,0.1764,0.1215,-0.0549,0.1598,0.121,-0.0388,0.1096,0.1473,0.0377,0.1533,0.2532,0.0999,0.1367
