H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0551,0.6974,0.6423,0.0998,0.0789,-0.0209,0.1061,0.1286,0.0225,0.0807,1.2505,1.1698,0.0768,0.5405,0.4637,0.0776,0.5394,0.4618,0.0805,0.4495,0.369,0.0776,0.5536,0.476,0.0886,0.3009,0.2123,0.0966,0.919,0.8224,0.1002
0.0594,1.656,1.5966,0.1008,0.0757,-0.0251,0.1246,0.1439,0.0193,0.0857,1.3623,1.2766,0.0644,0.4503,0.3859,0.0689,0.2723,0.2034,0.0599,0.6902,0.6303,0.1124,0.8875,0.7751,0.0889,0.0617,-0.0272,0.0792,1.1289,1.0497,0.0963
0.0554,0.8815,0.8261,0.0952,0.1438,0.0486,0.0288,0.0127,-0.0161,0.0989,1.2977,1.1988,0.0662,0.3833,0.3171,0.0699,0.2883,0.2184,0.0668,0.1133,0.0465,0.0802,0.4268,0.3466,0.1069,0.0781,-0.0288,0.1158,0.6468,0.531,0.0807
0.0654,1.2264,1.161,0.1113,0.082,-0.0293,0.1338,0.1386,0.0048,0.0868,1.1055,1.0187,0.0707,0.4458,0.3751,0.0723,0.3097,0.2374,0.0617,0.1206,0.0589,0.0789,0.3084,0.2295,0.0831,0.0488,-0.0343,0.1031,0.3693,0.2662,0.0712
0.0594,0.6023,0.5429,0.0747,0.0483,-0.0264,0.1083,0.0932,-0.0151,0.0718,0.7851,0.7133,0.0652,0.3688,0.3036,0.0691,0.2372,0.1681,0.0704,0.1288,0.0584,0.0422,0.345,0.3028,0.0794,0.0514,-0.028,0.1003,0.6368,0.5365,0.0768
0.0588,0.8694,0.8106,0.0858,0.0623,-0.0235,0.0993,0.0879,-0.0114,0.08,0.3856,0.3056,0.0707,0.4993,0.4286,0.0686,0.3796,0.311,0.0831,0.146,0.0629,0.0762,0.4014,0.3252,0.0768,0.0612,-0.0156,0.0979,0.539,0.4411,0.0712
0.0551,0.6238,0.5687,0.0897,0.072,-0.0177,0.1098,0.0879,-0.0219,0.0752,0.904,0.8288,0.0781,0.3918,0.3137,0.0702,0.2749,0.2047,0.072,0.1262,0.0542,0.0813,0.3008,0.2195,0.0739,0.0414,-0.0325,0.1158,0.4087,0.2929,0.0686
0.0533,0.6115,0.5582,0.0782,0.0528,-0.0254,0.109,0.1402,0.0312,0.0599,0.726,0.6661,0.0607,0.5276,0.4669,0.0694,0.2656,0.1962,0.0673,0.1444,0.0771,0.0799,0.2999,0.22,0.085,0.0435,-0.0415,0.1082,0.4056,0.2974,0.0507
0.052,0.5902,0.5382,0.0668,0.0362,-0.0306,0.1174,0.1343,0.0169,0.0736,0.4808,0.4072,0.0575,0.4862,0.4287,0.0623,0.2511,0.1888,0.066,0.1051,0.0391,0.0755,0.3451,0.2696,0.0557,0.0124,-0.0433,0.119,0.7077,0.5887,0.0855
0.0509,0.6908,0.6399,0.0802,0.0723,-0.0079,0.0939,0.0918,-0.0021,0.0739,0.7192,0.6453,0.0773,0.4661,0.3888,0.0739,0.3,0.2261,0.062,0.1032,0.0412,0.0768,0.2889,0.2121,0.0652,0.0454,-0.0198,0.1192,0.9867,0.8675,0.0907
0.0617,0.6391,0.5774,0.0761,0.0544,-0.0217,0.1159,0.1347,0.0188,0.0689,0.3086,0.2397,0.0736,0.3113,0.2377,0.067,0.2379,0.1709,0.0623,0.132,0.0697,0.0807,0.3893,0.3086,0.0908,0.0662,-0.0246,0.1198,1.1012,0.9814,0.0776
0.0551,0.6761,0.621,0.0723,0.0604,-0.0119,0.1132,0.4698,0.3566,0.0691,0.3399,0.2708,0.0594,0.4883,0.4289,0.0818,0.2899,0.2081,0.0607,0.1452,0.0845,0.0776,0.2926,0.215,0.076,0.0451,-0.0309,0.11,0.578,0.468,0.0718
0.0594,0.7154,0.656,0.0729,0.0549,-0.018,0.1098,0.1362,0.0264,0.0776,0.7912,0.7136,0.0602,0.5777,0.5175,0.0778,0.3068,0.229,0.0744,0.1544,0.08,0.061,0.3137,0.2527,0.0731,0.0446,-0.0285,0.1052,0.4962,0.391,0.0726
0.0723,0.6123,0.54,0.0863,0.1383,0.052,0.0359,0.0431,0.0072,0.0536,0.8252,0.7716,0.0575,0.4339,0.3764,0.0691,0.2806,0.2115,0.0699,0.1388,0.0689,0.0712,0.2838,0.2126,0.0889,0.0427,-0.0462,0.1092,0.8303,0.7211,0.081
0.0522,0.7074,0.6552,0.0821,0.0565,-0.0256,0.1177,0.1293,0.0116,0.062,0.8022,0.7402,0.0633,0.4556,0.3923,0.0649,0.2796,0.2147,0.0707,0.1312,0.0605,0.071,0.2891,0.2181,0.0863,0.0361,-0.0502,0.1312,0.7666,0.6354,0.0739
0.0581,0.6131,0.555,0.0728,0.0496,-0.0232,0.115,0.1227,0.0077,0.0723,0.7292,0.6569,0.0544,0.4305,0.3761,0.0723,0.3036,0.2313,0.0636,0.1354,0.0718,0.0791,0.2725,0.1934,0.0821,0.0517,-0.0304,0.104,0.722,0.618,0.0704
0.0631,0.6656,0.6025,0.0879,0.057,-0.0309,0.123,0.1367,0.0137,0.0762,0.8235,0.7473,0.0573,0.4891,0.4318,0.0631,0.2784,0.2153,0.0697,0.1555,0.0858,0.0765,0.273,0.1965,0.0911,0.0691,-0.022,0.113,0.6458,0.5328,0.0831
0.0586,0.7637,0.7051,0.1061,0.0652,-0.0409,0.12,0.1754,0.0554,0.0892,0.6187,0.5295,0.077,0.6204,0.5434,0.0707,0.2564,0.1857,0.0668,0.1906,0.1238,0.0744,0.2137,0.1393,0.1067,0.0636,-0.0431,0.1161,1.2721,1.156,0.0944
0.0617,0.5993,0.5376,0.0884,0.0607,-0.0277,0.1111,0.1235,0.0124,0.0718,0.8695,0.7977,0.0599,0.3525,0.2926,0.062,0.2738,0.2118,0.0794,0.1201,0.0407,0.076,0.311,0.235,0.1248,0.0873,-0.0375,0.1018,0.5959,0.4941,0.0697
0.0551,0.6579,0.6028,0.0987,0.0731,-0.0256,0.1163,0.13,0.0137,0.0749,0.4201,0.3452,0.0512,0.3902,0.339,0.0623,0.2664,0.2041,0.0802,0.2222,0.142,0.0681,0.166,0.0979,0.1066,0.0736,-0.033,0.114,0.9657,0.8517,0.0733
