H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0802,0.3881,0.3079,0.0562,0.1535,0.0973,0.052,0.1686,0.1166,0.0631,0.5359,0.4728,0.0546,0.35,0.2954,0.0654,0.2274,0.162,0.11,0.1396,0.0296,0.0639,0.1571,0.0932,0.1467,0.1042,-0.0425,0.138,0.3146,0.1766,0.134
0.1329,0.3056,0.1727,0.0631,0.1536,0.0905,0.0493,0.1704,0.1211,0.0855,0.2883,0.2028,0.0673,0.3227,0.2554,0.0623,0.1882,0.1259,0.1142,0.1594,0.0452,0.0694,0.1467,0.0773,0.1491,0.1084,-0.0407,0.1602,0.3141,0.1539,0.1459
0.1103,0.3109,0.2006,0.0557,0.1488,0.0931,0.0617,0.182,0.1203,0.0649,0.3307,0.2658,0.0264,0.4943,0.4679,0.0692,0.1824,0.1132,0.0963,0.1294,0.0331,0.0673,0.1404,0.0731,0.1258,0.0854,-0.0404,0.1256,0.3259,0.2003,0.0934
0.0786,0.2913,0.2127,0.0612,0.1483,0.0871,0.0583,0.1686,0.1103,0.0733,0.3112,0.2379,0.0565,0.3071,0.2506,0.0694,0.22,0.1506,0.1058,0.1613,0.0555,0.067,0.1578,0.0908,0.1462,0.1031,-0.0431,0.1412,0.3141,0.1729,0.1021
0.1068,0.3143,0.2075,0.0546,0.1562,0.1016,0.0565,0.1707,0.1142,0.0657,0.316,0.2503,0.0544,0.3221,0.2677,0.0662,0.1838,0.1176,0.0968,0.1407,0.0439,0.0704,0.152,0.0816,0.1296,0.1113,-0.0183,0.1275,0.336,0.2085,0.1163
0.086,0.3051,0.2191,0.0536,0.1549,0.1013,0.057,0.1633,0.1063,0.0662,0.3128,0.2466,0.0541,0.2994,0.2453,0.0686,0.1794,0.1108,0.101,0.143,0.042,0.067,0.1491,0.0821,0.1472,0.1084,-0.0388,0.1213,0.3446,0.2233,0.1205
0.0594,0.2819,0.2225,0.0594,0.1544,0.095,0.0459,0.1601,0.1142,0.0633,0.3217,0.2584,0.0457,0.3034,0.2577,0.066,0.1723,0.1063,0.0976,0.1222,0.0246,0.0697,0.2414,0.1717,0.0631,0.0145,-0.0486,0.1557,0.394,0.2383,0.067
0.0881,0.2742,0.1861,0.0602,0.143,0.0828,0.0557,0.1681,0.1124,0.071,0.2812,0.2102,0.048,0.3279,0.2799,0.0594,0.1927,0.1333,0.0712,0.1494,0.0782,0.0557,0.1061,0.0504,0.1267,0.0847,-0.042,0.1209,0.332,0.2111,0.1237
0.076,0.2982,0.2222,0.0399,0.132,0.0921,0.0615,0.152,0.0905,0.0591,0.3091,0.25,0.0406,0.3184,0.2778,0.0559,0.1802,0.1243,0.0699,0.1454,0.0755,0.072,0.1554,0.0834,0.1237,0.097,-0.0267,0.1145,0.3008,0.1863,0.1111
0.067,0.3069,0.2399,0.0528,0.119,0.0662,0.0639,0.186,0.1221,0.0652,0.3094,0.2442,0.0428,0.3013,0.2585,0.0665,0.1667,0.1002,0.0947,0.1475,0.0528,0.0586,0.1823,0.1237,0.1148,0.0968,-0.018,0.1092,0.3124,0.2032,0.0947
0.0791,0.3232,0.2441,0.043,0.1179,0.0749,0.0528,0.1889,0.1361,0.0628,0.5836,0.5208,0.0451,0.3144,0.2693,0.0705,0.209,0.1385,0.081,0.1272,0.0462,0.0657,0.2087,0.143,0.1533,0.1345,-0.0188,0.0837,0.2777,0.194,0.0947
0.0704,0.2518,0.1814,0.0559,0.1754,0.1195,0.0549,0.1997,0.1448,0.0594,0.4761,0.4167,0.0433,0.3285,0.2852,0.0586,0.1835,0.1249,0.0944,0.1451,0.0507,0.0644,0.1612,0.0968,0.147,0.0992,-0.0478,0.1069,0.3099,0.203,0.0823
0.0784,0.2745,0.1961,0.0517,0.1593,0.1076,0.0562,0.1533,0.0971,0.0694,0.3183,0.2489,0.0522,0.2975,0.2453,0.0618,0.1496,0.0878,0.0931,0.1494,0.0563,0.0596,0.1583,0.0987,0.1663,0.1261,-0.0402,0.113,0.3167,0.2037,0.0926
0.1,0.2434,0.1434,0.048,0.1904,0.1424,0.0573,0.1562,0.0989,0.0644,0.3062,0.2418,0.0515,0.3095,0.258,0.062,0.1472,0.0852,0.0871,0.1328,0.0457,0.0599,0.1855,0.1256,0.1079,0.073,-0.0349,0.1056,0.3217,0.2161,0.0868
0.0739,0.3257,0.2518,0.0596,0.1535,0.0939,0.0435,0.1651,0.1216,0.072,0.3439,0.2719,0.057,0.3337,0.2767,0.0641,0.508,0.4439,0.0776,0.1507,0.0731,0.0718,0.189,0.1172,0.158,0.1633,0.0053,0.1179,0.3,0.1821,0.1063
0.1087,0.2887,0.18,0.0538,0.1364,0.0826,0.0583,0.1701,0.1118,0.0704,0.3407,0.2703,0.0573,0.3034,0.2461,0.0591,0.1646,0.1055,0.0855,0.136,0.0505,0.076,0.1847,0.1087,0.1554,0.1137,-0.0417,0.1103,0.3056,0.1953,0.1432
0.0997,0.3098,0.2101,0.0449,0.1304,0.0855,0.0718,0.195,0.1232,0.0662,0.317,0.2508,0.0583,0.301,0.2427,0.0678,0.1678,0.1,0.0873,0.1312,0.0439,0.0789,0.1995,0.1206,0.1414,0.0965,-0.0449,0.1216,0.3602,0.2386,0.1134
