H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.1042,0.5603,0.4561,0.0786,0.202,0.1234,0.0773,0.2962,0.2189,0.0747,0.7558,0.6811,0.0878,0.6383,0.5505,0.0757,0.8777,0.802,0.0876,0.1663,0.0787,0.0733,0.1949,0.1216,0.0905,0.2411,0.1506,0.1045,0.505,0.4005,0.0995
0.1045,0.3502,0.2457,0.0726,0.2224,0.1498,0.0826,0.2862,0.2036,0.0844,0.5794,0.495,0.0839,0.5022,0.4183,0.0973,0.4703,0.373,0.0752,0.1895,0.1143,0.0562,0.185,0.1288,0.1024,0.2203,0.1179,0.0981,0.3272,0.2291,0.0921
0.0886,0.3317,0.2431,0.0639,0.1982,0.1343,0.0683,0.2556,0.1873,0.0623,0.3421,0.2798,0.0652,0.4651,0.3999,0.0791,0.1962,0.1171,0.0718,0.1663,0.0945,0.0644,0.1997,0.1353,0.1234,0.2671,0.1437,0.1208,0.3931,0.2723,0.1561
0.0955,0.3465,0.251,0.0686,0.1992,0.1306,0.0538,0.2698,0.216,0.0665,0.5153,0.4488,0.053,0.3982,0.3452,0.0728,0.2139,0.1411,0.0823,0.1539,0.0716,0.0665,0.1997,0.1332,0.1258,0.1395,0.0137,0.1126,0.358,0.2454,0.1153
0.0936,0.2892,0.1956,0.0528,0.1499,0.0971,0.0907,0.1949,0.1042,0.0828,0.2605,0.1777,0.057,0.3741,0.3171,0.0681,0.1792,0.1111,0.0828,0.1325,0.0497,0.0731,0.1657,0.0926,0.1404,0.1237,-0.0167,0.124,0.4947,0.3707,0.1108
0.1053,0.3252,0.2199,0.0649,0.1593,0.0944,0.0855,0.1773,0.0918,0.0831,0.2835,0.2004,0.0702,0.3797,0.3095,0.06,0.1805,0.1205,0.0842,0.1368,0.0526,0.062,0.2105,0.1485,0.1325,0.1232,-0.0093,0.1446,0.3251,0.1805,0.1182
0.082,0.3356,0.2536,0.0602,0.1422,0.082,0.0654,0.1883,0.1229,0.0828,0.2996,0.2168,0.0557,0.3815,0.3258,0.0587,0.1803,0.1216,0.0931,0.1349,0.0418,0.0628,0.1649,0.1021,0.142,0.1187,-0.0233,0.1164,0.3576,0.2412,0.1211
0.0868,0.3064,0.2196,0.0565,0.1668,0.1103,0.0826,0.1897,0.1071,0.0886,0.3022,0.2136,0.0694,0.406,0.3366,0.0644,0.1818,0.1174,0.0844,0.1565,0.0721,0.061,0.1513,0.0903,0.133,0.1079,-0.0251,0.1406,0.3354,0.1948,0.1205
0.0939,0.2898,0.1959,0.0551,0.1538,0.0987,0.0654,0.2221,0.1567,0.0849,0.328,0.2431,0.0636,0.3973,0.3337,0.0573,0.1847,0.1274,0.0807,0.1713,0.0906,0.0675,0.1607,0.0932,0.1306,0.1295,-0.0011,0.1282,0.3172,0.189,0.1024
0.0831,0.3409,0.2578,0.061,0.162,0.101,0.0747,0.1789,0.1042,0.0784,0.3173,0.2389,0.0625,0.413,0.3505,0.071,0.181,0.11,0.0865,0.1639,0.0774,0.0652,0.1623,0.0971,0.1161,0.11,-0.0061,0.1488,0.3626,0.2138,0.139
0.1013,0.3307,0.2294,0.0565,0.1712,0.1147,0.076,0.2103,0.1343,0.0718,0.3555,0.2837,0.071,0.4379,0.3669,0.0565,0.1826,0.1261,0.0607,0.1489,0.0882,0.0699,0.201,0.1311,0.1488,0.153,0.0042,0.1137,0.333,0.2193,0.1234
0.1055,0.3227,0.2172,0.0697,0.1375,0.0678,0.0673,0.23,0.1627,0.082,0.3349,0.2529,0.071,0.4247,0.3537,0.066,0.2111,0.1451,0.0733,0.1828,0.1095,0.0797,0.2005,0.1208,0.1005,0.2213,0.1208,0.0823,0.3451,0.2628,0.1213
