H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0665,0.3863,0.3198,0.057,0.1137,0.0567,0.0599,0.1285,0.0686,0.0739,0.2308,0.1569,0.0573,0.3158,0.2585,0.0639,0.1792,0.1153,0.0939,0.1117,0.0178,0.0704,0.1382,0.0678,0.1238,0.0794,-0.0444,0.1114,0.2202,0.1088,0.1551
0.1021,0.2924,0.1903,0.0549,0.1522,0.0973,0.0607,0.1064,0.0457,0.0712,0.2334,0.1622,0.0599,0.3309,0.271,0.062,0.2201,0.1581,0.0968,0.1185,0.0217,0.0699,0.1493,0.0794,0.1211,0.0849,-0.0362,0.1132,0.2051,0.0919,0.1211
0.0905,0.2906,0.2001,0.0615,0.1528,0.0913,0.0662,0.1227,0.0565,0.0681,0.2171,0.149,0.0628,0.3314,0.2686,0.0604,0.1891,0.1287,0.0881,0.1301,0.042,0.0665,0.1446,0.0781,0.1119,0.0744,-0.0375,0.0963,0.2106,0.1143,0.096
0.0631,0.2033,0.1402,0.0522,0.1176,0.0654,0.0675,0.1469,0.0794,0.0628,0.2424,0.1796,0.0557,0.3074,0.2517,0.0642,0.1824,0.1182,0.0905,0.0953,0.0048,0.0726,0.146,0.0734,0.1264,0.0802,-0.0462,0.1163,0.1674,0.0511,0.1538
0.0918,0.2151,0.1233,0.0596,0.1419,0.0823,0.067,0.138,0.071,0.0652,0.2184,0.1532,0.0567,0.325,0.2683,0.0699,0.1683,0.0984,0.0871,0.107,0.0199,0.0691,0.1459,0.0768,0.1301,0.0791,-0.051,0.1182,0.212,0.0938,0.124
0.0839,0.2326,0.1487,0.057,0.1694,0.1124,0.0615,0.1169,0.0554,0.0681,0.2145,0.1464,0.0549,0.3367,0.2818,0.0673,0.1605,0.0932,0.0813,0.113,0.0317,0.0778,0.1209,0.0431,0.1283,0.0823,-0.046,0.1067,0.2218,0.1151,0.1018
0.0641,0.2528,0.1887,0.0604,0.1477,0.0873,0.0475,0.1517,0.1042,0.0602,0.2092,0.149,0.053,0.3263,0.2733,0.0623,0.1808,0.1185,0.0865,0.1269,0.0404,0.0654,0.1169,0.0515,0.142,0.0918,-0.0502,0.1003,0.269,0.1687,0.1332
0.0797,0.2099,0.1302,0.0599,0.1625,0.1026,0.0649,0.1462,0.0813,0.0678,0.2316,0.1638,0.057,0.2834,0.2264,0.0658,0.1568,0.091,0.0857,0.1261,0.0404,0.0586,0.1259,0.0673,0.1298,0.0984,-0.0314,0.1068,0.214,0.1072,0.0923
0.0878,0.1769,0.0891,0.0636,0.1631,0.0995,0.0681,0.1209,0.0528,0.0728,0.2194,0.1466,0.0581,0.2992,0.2411,0.0557,0.1422,0.0865,0.0847,0.1135,0.0288,0.0704,0.1472,0.0768,0.0947,0.0654,-0.0293,0.1034,0.2046,0.1012,0.1116
0.0955,0.2173,0.1218,0.0575,0.1802,0.1227,0.077,0.1522,0.0752,0.0741,0.2363,0.1622,0.0588,0.2978,0.239,0.0662,0.1686,0.1024,0.091,0.1146,0.0236,0.0755,0.1742,0.0987,0.1043,0.0599,-0.0444,0.1151,0.2447,0.1296,0.1198
0.0902,0.2847,0.1945,0.0528,0.119,0.0662,0.0604,0.1293,0.0689,0.0662,0.2268,0.1606,0.062,0.3537,0.2917,0.0712,0.1875,0.1163,0.0773,0.117,0.0397,0.0744,0.1768,0.1024,0.1182,0.0918,-0.0264,0.0805,0.1811,0.1006,0.0686
0.0639,0.2711,0.2072,0.0522,0.1456,0.0934,0.0541,0.1359,0.0818,0.0683,0.2455,0.1772,0.0581,0.3066,0.2485,0.0673,0.1602,0.0929,0.0934,0.1262,0.0328,0.0755,0.171,0.0955,0.104,0.0667,-0.0373,0.1172,0.2645,0.1473,0.1361
0.1037,0.2669,0.1632,0.0604,0.1443,0.0839,0.071,0.1578,0.0868,0.071,0.225,0.154,0.0522,0.2727,0.2205,0.0697,0.166,0.0963,0.1,0.1191,0.0191,0.0778,0.1715,0.0937,0.1246,0.0678,-0.0568,0.1146,0.2635,0.1489,0.13
0.0628,0.2969,0.2341,0.0443,0.1295,0.0852,0.0628,0.1557,0.0929,0.0686,0.2566,0.188,0.0509,0.2786,0.2277,0.0591,0.1718,0.1127,0.095,0.1122,0.0172,0.0765,0.138,0.0615,0.1193,0.0786,-0.0407,0.109,0.2658,0.1568,0.143
0.0873,0.2386,0.1513,0.057,0.1383,0.0813,0.0623,0.1731,0.1108,0.0704,0.2616,0.1912,0.0549,0.2891,0.2342,0.0761,0.1579,0.0818,0.0913,0.1573,0.066,0.0707,0.1153,0.0446,0.1217,0.0905,-0.0312,0.1106,0.2408,0.1302,0.095
0.0768,0.231,0.1542,0.0512,0.1786,0.1274,0.0694,0.1499,0.0805,0.0668,0.2532,0.1864,0.0499,0.3462,0.2963,0.0647,0.1652,0.1005,0.1008,0.1386,0.0378,0.0744,0.1259,0.0515,0.138,0.0833,-0.0547,0.1243,0.2516,0.1273,0.1308
0.0739,0.2326,0.1587,0.0715,0.1797,0.1082,0.0778,0.1403,0.0625,0.077,0.255,0.178,0.0567,0.287,0.2303,0.0702,0.1646,0.0944,0.1066,0.1,-0.0066,0.0829,0.1547,0.0718,0.1124,0.0897,-0.0227,0.1279,0.281,0.1531,0.1683
0.1026,0.2476,0.145,0.0538,0.1646,0.1108,0.0649,0.139,0.0741,0.0794,0.2566,0.1772,0.0464,0.2878,0.2414,0.0737,0.1729,0.0992,0.0849,0.1174,0.0325,0.0718,0.1283,0.0565,0.1233,0.0818,-0.0415,0.104,0.2925,0.1885,0.1324
0.0889,0.2624,0.1735,0.0602,0.1415,0.0813,0.066,0.1536,0.0876,0.0712,0.2729,0.2017,0.0559,0.3208,0.2649,0.0628,0.1668,0.104,0.0902,0.1301,0.0399,0.0839,0.1652,0.0813,0.1037,0.0601,-0.0436,0.1195,0.3443,0.2248,0.0915
0.0855,0.1962,0.1107,0.0683,0.149,0.0807,0.0681,0.1446,0.0765,0.0702,0.2371,0.1669,0.0528,0.2966,0.2438,0.0728,0.1865,0.1137,0.0723,0.1188,0.0465,0.0765,0.1857,0.1092,0.1248,0.081,-0.0438,0.1071,0.295,0.1879,0.1008
0.0995,0.2679,0.1684,0.0486,0.103,0.0544,0.0741,0.1836,0.1095,0.0768,0.2999,0.2231,0.0515,0.2935,0.242,0.0687,0.1613,0.0926,0.0828,0.0982,0.0154,0.0839,0.1829,0.099,0.1158,0.0862,-0.0296,0.0926,0.2726,0.18,0.1324
0.1005,0.2747,0.1742,0.0464,0.1184,0.072,0.0541,0.1567,0.1026,0.0757,0.2619,0.1862,0.0496,0.2778,0.2282,0.0697,0.1689,0.0992,0.1024,0.1239,0.0215,0.0834,0.1802,0.0968,0.1227,0.1195,-0.0032,0.0678,0.2919,0.2241,0.0992
0.1024,0.3402,0.2378,0.0528,0.161,0.1082,0.0681,0.1755,0.1074,0.0773,0.3044,0.2271,0.0541,0.3018,0.2477,0.0713,0.1375,0.0662,0.0966,0.1178,0.0212,0.0718,0.176,0.1042,0.1295,0.111,-0.0185,0.1061,0.2901,0.184,0.1029
0.0752,0.2668,0.1916,0.0578,0.1591,0.1013,0.0683,0.1411,0.0728,0.0715,0.2629,0.1914,0.0562,0.2939,0.2377,0.0657,0.1644,0.0987,0.0952,0.1003,0.0051,0.0699,0.1522,0.0823,0.1701,0.1147,-0.0554,0.12,0.2773,0.1573,0.1205
0.1018,0.2845,0.1827,0.0573,0.1446,0.0873,0.0691,0.139,0.0699,0.0747,0.2759,0.2012,0.0554,0.281,0.2256,0.0715,0.158,0.0865,0.0963,0.1236,0.0273,0.0947,0.1757,0.081,0.1277,0.0928,-0.0349,0.123,0.2851,0.1621,0.1124
0.105,0.2402,0.1352,0.0581,0.1644,0.1063,0.0649,0.1309,0.066,0.0739,0.2532,0.1793,0.048,0.2886,0.2406,0.0666,0.1357,0.0691,0.1018,0.1154,0.0136,0.0707,0.1636,0.0929,0.1358,0.0883,-0.0475,0.1387,0.2752,0.1365,0.1134
0.1034,0.2565,0.1531,0.047,0.1417,0.0947,0.0625,0.1583,0.0958,0.0586,0.2769,0.2183,0.0414,0.2896,0.2482,0.0599,0.1441,0.0842,0.1008,0.1225,0.0217,0.0815,0.1372,0.0557,0.157,0.1303,-0.0267,0.1074,0.2861,0.1787,0.1126
