H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0694,0.2015,0.1321,0.0597,0.2051,0.1454,0.0665,0.9165,0.85,0.0584,1.0511,0.9927,0.0454,0.7656,0.7202,0.0552,0.2989,0.2437,0.0441,0.1147,0.0706,0.0826,0.112,0.0294,0.0568,0.1872,0.1304,0.0832,0.2483,0.1651,0.0781
0.0766,0.1731,0.0965,0.056,0.1766,0.1206,0.061,0.355,0.294,0.0665,0.5842,0.5177,0.0499,0.5226,0.4727,0.0576,0.2772,0.2196,0.0346,0.1094,0.0748,0.0784,0.1297,0.0513,0.0586,0.2198,0.1612,0.0744,0.2493,0.1749,0.0713
0.066,0.2229,0.1569,0.0568,0.1621,0.1053,0.0618,0.1125,0.0507,0.0578,0.5489,0.4911,0.0473,0.4398,0.3925,0.051,0.296,0.245,0.0423,0.1556,0.1133,0.0744,0.122,0.0476,0.0494,0.1982,0.1488,0.0705,0.2472,0.1767,0.0694
0.0665,0.2229,0.1564,0.0467,0.1586,0.1119,0.057,0.1024,0.0454,0.0586,0.5463,0.4877,0.0412,0.4049,0.3637,0.0525,0.289,0.2365,0.0502,0.1131,0.0629,0.0766,0.1268,0.0502,0.0496,0.6365,0.5869,0.0679,0.2728,0.2049,0.0739
0.0694,0.2638,0.1944,0.0536,0.1547,0.1011,0.0536,0.1154,0.0618,0.0581,0.5819,0.5238,0.0378,0.4113,0.3735,0.052,0.2827,0.2307,0.0454,0.1278,0.0824,0.0813,0.1239,0.0426,0.0489,0.2173,0.1684,0.0634,0.2324,0.169,0.0589
0.07,0.3027,0.2327,0.0686,0.2304,0.1618,0.057,0.1111,0.0541,0.0647,0.5753,0.5106,0.0407,0.3759,0.3352,0.0578,0.2856,0.2278,0.0454,0.1302,0.0848,0.0795,0.0951,0.0156,0.0494,0.1914,0.142,0.0644,0.2152,0.1508,0.0607
0.0655,0.3325,0.267,0.0607,0.2436,0.1829,0.0473,0.0956,0.0483,0.046,0.5782,0.5322,0.0462,0.4023,0.3561,0.0512,0.3183,0.2671,0.0343,0.1257,0.0914,0.0792,0.1041,0.0249,0.0515,0.2209,0.1694,0.0615,0.22,0.1585,0.0737
0.0631,0.1989,0.1358,0.0544,0.1579,0.1035,0.0425,0.1254,0.0829,0.0504,0.6148,0.5644,0.0465,0.431,0.3845,0.0423,0.3197,0.2774,0.0438,0.1109,0.0671,0.0752,0.1336,0.0584,0.0547,0.2059,0.1512,0.0673,0.2868,0.2195,0.0109
0.0652,0.2198,0.1546,0.0552,0.184,0.1288,0.0462,0.1423,0.0961,0.0515,0.6373,0.5858,0.0386,0.4166,0.378,0.0547,0.3057,0.251,0.0351,0.0896,0.0545,0.0803,0.1614,0.0811,0.0486,0.1845,0.1359,0.08,0.2153,0.1353,0.0681
0.0681,0.1527,0.0846,0.0576,0.1497,0.0921,0.0467,0.2742,0.2275,0.0074,0.6001,0.5927,0.0483,0.5009,0.4526,0.0607,0.3233,0.2626,0.0417,0.0943,0.0526,0.081,0.1465,0.0655,0.0568,0.199,0.1422,0.0721,0.2287,0.1566,0.0737
0.0742,0.1346,0.0604,0.0599,0.146,0.0861,0.047,0.1101,0.0631,0.0715,0.5436,0.4721,0.0436,0.425,0.3814,0.0639,0.2928,0.2289,0.0428,0.1585,0.1157,0.0813,0.1025,0.0212,0.0525,0.1871,0.1346,0.0652,0.6406,0.5754,0.0486
0.014,0.0986,0.0846,0.0568,0.2291,0.1723,0.0826,0.5444,0.4618,0.0404,0.6848,0.6444,0.038,0.4049,0.3669,0.0547,0.2778,0.2231,0.0483,0.1777,0.1294,0.0737,0.0867,0.013,0.0504,0.2071,0.1567,0.07,0.2161,0.1461,0.0679
0.0866,0.1512,0.0646,0.0528,0.1378,0.085,0.047,0.0932,0.0462,0.0657,0.6214,0.5557,0.0515,0.3511,0.2996,0.046,0.3124,0.2664,0.0473,0.1065,0.0592,0.0821,0.112,0.0299,0.0586,0.1686,0.11,0.081,0.235,0.154,0.0821
0.076,0.1717,0.0957,0.0515,0.1505,0.099,0.0602,0.1096,0.0494,0.061,0.5508,0.4898,0.0475,0.3711,0.3236,0.0465,0.3158,0.2693,0.0444,0.1305,0.0861,0.0771,0.1054,0.0283,0.0475,0.1942,0.1467,0.0586,0.2327,0.1741,0.0813
0.071,0.1535,0.0825,0.0605,0.1608,0.1003,0.0475,0.0932,0.0457,0.0618,0.664,0.6022,0.042,0.4094,0.3674,0.0489,0.2804,0.2315,0.0412,0.1788,0.1376,0.0781,0.1014,0.0233,0.0502,0.2407,0.1905,0.0689,0.2596,0.1907,0.0702
0.0692,0.1755,0.1063,0.0481,0.1392,0.0911,0.0515,0.1109,0.0594,0.0589,0.7197,0.6608,0.0404,0.3941,0.3537,0.0423,0.3469,0.3046,0.0301,0.1566,0.1265,0.0795,0.1701,0.0906,0.0256,0.2797,0.2541,0.1003,0.2878,0.1875,0.0747
0.0734,0.1261,0.0527,0.0531,0.1447,0.0916,0.057,0.1059,0.0489,0.0594,0.4621,0.4027,0.0539,0.3277,0.2738,0.051,0.3044,0.2534,0.0346,0.103,0.0684,0.0639,0.1305,0.0666,0.0613,0.199,0.1377,0.0816,0.2303,0.1487,0.0636
0.0742,0.1325,0.0583,0.0523,0.1574,0.1051,0.0473,0.0851,0.0378,0.0568,0.6416,0.5848,0.047,0.379,0.332,0.0562,0.3104,0.2542,0.0425,0.1313,0.0888,0.0742,0.1305,0.0563,0.0491,0.2285,0.1794,0.0663,0.2327,0.1664,0.0752
0.0737,0.1333,0.0596,0.057,0.1663,0.1093,0.0428,0.1244,0.0816,0.0573,0.656,0.5987,0.0483,0.3587,0.3104,0.0502,0.3115,0.2613,0.0407,0.1506,0.1099,0.0626,0.1347,0.0721,0.0494,0.2112,0.1618,0.0684,0.2124,0.144,0.071
0.0721,0.1409,0.0688,0.0504,0.1589,0.1085,0.0549,0.1014,0.0465,0.0528,0.5014,0.4486,0.0462,0.3281,0.2819,0.0473,0.2963,0.249,0.042,0.1205,0.0785,0.0668,0.1181,0.0513,0.0623,0.2085,0.1462,0.066,0.2021,0.1361,0.0686
0.0853,0.1984,0.1131,0.0549,0.2027,0.1478,0.0507,0.1333,0.0826,0.0576,0.5561,0.4985,0.046,0.4586,0.4126,0.0586,0.3761,0.3175,0.0446,0.1869,0.1423,0.0863,0.1149,0.0286,0.0409,0.1984,0.1575,0.0766,0.3546,0.278,0.065
0.0607,0.1575,0.0968,0.0634,0.2376,0.1742,0.0502,0.217,0.1668,0.0489,0.7748,0.7259,0.0578,0.3637,0.3059,0.0415,0.2775,0.236,0.0383,0.1622,0.1239,0.0874,0.1102,0.0228,0.0533,0.21,0.1567,0.0731,0.2084,0.1353,0.0734
0.0977,0.2259,0.1282,0.0568,0.1149,0.0581,0.061,0.1059,0.0449,0.0694,0.8175,0.7481,0.0655,0.4073,0.3418,0.0528,0.2461,0.1933,0.0436,0.1339,0.0903,0.0863,0.1217,0.0354,0.0407,0.384,0.3433,0.075,0.339,0.264,0.062
0.0805,0.1438,0.0633,0.0528,0.1452,0.0924,0.0473,0.1112,0.0639,0.0642,0.483,0.4188,0.0401,0.345,0.3049,0.0454,0.2674,0.222,0.0409,0.15,0.1091,0.0747,0.1442,0.0695,0.0367,0.213,0.1763,0.0726,1.2122,1.1396,0.0626
0.0715,0.1646,0.0931,0.0541,0.1388,0.0847,0.0491,0.1009,0.0518,0.0634,0.4743,0.4109,0.0518,0.3516,0.2998,0.0481,0.2632,0.2151,0.0467,0.1278,0.0811,0.0721,0.1136,0.0415,0.0602,0.2154,0.1552,0.065,0.2219,0.1569,0.0681
