H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0781,0.4137,0.3356,0.0618,0.1568,0.095,0.0525,0.4932,0.4407,0.0787,0.6745,0.5958,0.0494,0.5081,0.4587,0.0584,0.2883,0.2299,0.0391,0.1395,0.1004,0.0818,0.1357,0.0539,0.0518,0.227,0.1752,0.0636,0.3113,0.2477,0.0689
0.075,0.2198,0.1448,0.0433,0.194,0.1507,0.0502,0.1619,0.1117,0.0628,0.5275,0.4647,0.0478,0.4247,0.3769,0.0602,0.2624,0.2022,0.0423,0.159,0.1167,0.094,0.1234,0.0294,0.0507,0.2016,0.1509,0.0652,0.225,0.1598,0.0763
0.0613,0.2151,0.1538,0.0539,0.2434,0.1895,0.0491,0.1206,0.0715,0.0507,0.4869,0.4362,0.0467,0.4199,0.3732,0.0591,0.2608,0.2017,0.0499,0.1521,0.1022,0.0837,0.1402,0.0565,0.0467,0.2275,0.1808,0.0647,0.2456,0.1809,0.0599
0.0589,0.2871,0.2282,0.0573,0.2634,0.2061,0.0496,0.1692,0.1196,0.0478,0.532,0.4842,0.0486,0.5018,0.4532,0.0518,0.3038,0.252,0.0391,0.1374,0.0983,0.0763,0.1315,0.0552,0.0444,0.2056,0.1612,0.0657,0.2667,0.201,0.0668
0.0568,0.2061,0.1493,0.0481,0.1885,0.1404,0.0475,0.1394,0.0919,0.0655,0.5466,0.4811,0.051,0.4369,0.3859,0.0555,0.2785,0.223,0.051,0.1759,0.1249,0.0729,0.1025,0.0296,0.0536,0.2132,0.1596,0.0681,0.249,0.1809,0.0726
0.0642,0.2204,0.1562,0.0496,0.2475,0.1979,0.0494,0.1885,0.1391,0.0673,0.4286,0.3613,0.0425,0.5511,0.5086,0.0565,0.2996,0.2431,0.0475,0.1254,0.0779,0.08,0.1014,0.0214,0.0565,0.1924,0.1359,0.062,0.2229,0.1609,0.066
0.0744,0.3063,0.2319,0.0589,0.3109,0.252,0.0642,0.2487,0.1845,0.0684,1.0013,0.9329,0.0544,0.5279,0.4735,0.0494,0.2849,0.2355,0.0494,0.1685,0.1191,0.0866,0.1228,0.0362,0.0441,0.195,0.1509,0.0557,0.2332,0.1775,0.0686
0.0576,0.1829,0.1253,0.0483,0.161,0.1127,0.0473,0.1051,0.0578,0.0739,0.5082,0.4343,0.0518,0.4404,0.3886,0.0512,0.2479,0.1967,0.0415,0.4242,0.3827,0.0739,0.2389,0.165,0.052,0.2541,0.2021,0.0533,0.2633,0.21,0.0613
0.0686,0.2208,0.1522,0.0578,0.1937,0.1359,0.0489,0.0822,0.0333,0.0536,0.4943,0.4407,0.0525,0.4078,0.3553,0.0491,0.2696,0.2205,0.0394,0.1575,0.1181,0.0945,0.1178,0.0233,0.0536,0.2697,0.2161,0.0613,1.0576,0.9963,0.0492
0.0768,0.2206,0.1438,0.0539,0.1608,0.1069,0.0404,0.1209,0.0805,0.0536,0.5072,0.4536,0.0507,0.3764,0.3257,0.0607,0.2948,0.2341,0.0528,0.2086,0.1558,0.0766,0.1397,0.0631,0.0644,0.2913,0.2269,0.071,0.2638,0.1928,0.0729
0.0613,0.2082,0.1469,0.0686,0.1723,0.1037,0.0613,0.1307,0.0694,0.0655,0.5349,0.4694,0.0423,0.4548,0.4125,0.0576,0.2738,0.2162,0.0452,0.1677,0.1225,0.089,0.1294,0.0404,0.051,0.2106,0.1596,0.0697,0.2482,0.1785,0.066
0.0737,0.1404,0.0667,0.0502,0.1447,0.0945,0.0586,0.1001,0.0415,0.0607,0.5133,0.4526,0.0396,0.4392,0.3996,0.0457,1.1612,1.1155,0.0415,0.2319,0.1904,0.0763,0.1999,0.1236,0.0539,0.28,0.2261,0.0613,0.3293,0.268,0.0744
0.1053,0.2615,0.1562,0.0549,0.1784,0.1235,0.0423,0.0972,0.0549,0.0515,0.5159,0.4644,0.0433,0.3941,0.3508,0.0465,0.3001,0.2536,0.043,0.1038,0.0608,0.0834,0.1241,0.0407,0.0533,0.2248,0.1715,0.0739,0.2485,0.1746,0.0665
