H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0894,0.1215,0.0321,0.0989,0.1079,0.009,0.0892,0.0924,0.0032,0.0889,0.1619,0.073,0.1089,0.2195,0.1106,0.1117,0.0972,-0.0145,0.0678,0.0919,0.0241,0.0963,0.0615,-0.0348,0.0623,0.1628,0.1005,0.1121,0.1418,0.0297,0.1153
0.0981,0.1444,0.0463,0.0934,0.0979,0.0045,0.0813,0.0726,-0.0087,0.1034,0.1933,0.0899,0.0966,0.2151,0.1185,0.114,0.0718,-0.0422,0.0931,0.1446,0.0515,0.0699,0.0164,-0.0535,0.0984,0.2332,0.1348,0.1103,0.1532,0.0429,0.1296
0.0863,0.1382,0.0519,0.0923,0.1005,0.0082,0.0776,0.0686,-0.009,0.1029,0.1506,0.0477,0.0952,0.2047,0.1095,0.1143,0.0829,-0.0314,0.0855,0.1275,0.042,0.0803,0.0299,-0.0504,0.0592,0.1689,0.1097,0.1013,0.117,0.0157,0.1329
0.0986,0.1115,0.0129,0.1024,0.1209,0.0185,0.0776,0.0765,-0.0011,0.1003,0.1457,0.0454,0.0818,0.1901,0.1083,0.1119,0.0918,-0.0201,0.0905,0.1077,0.0172,0.0977,0.061,-0.0367,0.0616,0.1684,0.1068,0.09,0.1181,0.0281,0.1129
0.0963,0.1321,0.0358,0.0971,0.1085,0.0114,0.0731,0.0675,-0.0056,0.0987,0.1775,0.0788,0.0979,0.2082,0.1103,0.1124,0.0955,-0.0169,0.0789,0.1067,0.0278,0.095,0.062,-0.033,0.0613,0.1636,0.1023,0.1039,0.1165,0.0126,0.1235
0.0913,0.1113,0.02,0.1053,0.1235,0.0182,0.0874,0.0834,-0.004,0.0816,0.1425,0.0609,0.082,0.1981,0.1161,0.1058,0.0789,-0.0269,0.0968,0.133,0.0362,0.0863,0.0428,-0.0435,0.062,0.1701,0.1081,0.1105,0.1165,0.006,0.1068
0.0968,0.125,0.0282,0.0992,0.1161,0.0169,0.0766,0.0755,-0.0011,0.0834,0.1443,0.0609,0.0752,0.1913,0.1161,0.1051,0.0739,-0.0312,0.0911,0.1339,0.0428,0.0684,0.0528,-0.0156,0.0621,0.1655,0.1034,0.1055,0.1043,-0.0012,0.1237
0.0913,0.1055,0.0142,0.1002,0.1372,0.037,0.0818,0.0591,-0.0227,0.1092,0.1406,0.0314,0.0852,0.2103,0.1251,0.1058,0.1013,-0.0045,0.1119,0.1434,0.0315,0.076,0.0322,-0.0438,0.0747,0.1997,0.125,0.1121,0.1133,0.0012,0.1535
0.0894,0.1244,0.035,0.1079,0.1042,-0.0037,0.081,0.0834,0.0024,0.1232,0.1126,-0.0106,0.0821,0.1991,0.117,0.0979,0.0802,-0.0177,0.0932,0.111,0.0178,0.0728,0.0525,-0.0203,0.0626,0.1784,0.1158,0.1024,0.1163,0.0139,0.1171
0.0984,0.116,0.0176,0.1087,0.1217,0.013,0.0757,0.0831,0.0074,0.0952,0.1253,0.0301,0.0934,0.2077,0.1143,0.1177,0.0818,-0.0359,0.0955,0.1394,0.0439,0.0742,0.0552,-0.019,0.0681,0.1699,0.1018,0.1108,0.1189,0.0081,0.1253
