H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0.0628,0.155,0.0922,0.071,0.0636,-0.0074,0.0633,0.1045,0.0412,0.0892,0.3099,0.2207,0.0844,0.4258,0.3414,0.0741,0.1311,0.057,0.0736,0.1618,0.0882,0.0644,0.074,0.0096,0.0691,0.125,0.0559,0.0791,0.1927,0.1136,0.0929
0.0855,0.1849,0.0994,0.0689,0.0636,-0.0053,0.0868,0.1069,0.0201,0.0852,0.3262,0.241,0.086,0.4123,0.3263,0.1,0.1391,0.0391,0.0939,0.1278,0.0339,0.0649,0.075,0.0101,0.0741,0.1205,0.0464,0.0797,0.2009,0.1212,0.0857
0.0907,0.1526,0.0619,0.0728,0.0739,0.0011,0.0541,0.0971,0.043,0.0741,0.2766,0.2025,0.0881,0.3772,0.2891,0.0987,0.14,0.0413,0.1042,0.1185,0.0143,0.0813,0.0729,-0.0084,0.0878,0.12,0.0322,0.0773,0.1906,0.1133,0.0955
0.0905,0.1727,0.0822,0.0707,0.0752,0.0045,0.0715,0.0953,0.0238,0.0784,0.2809,0.2025,0.0736,0.5953,0.5217,0.1124,0.199,0.0866,0.1002,0.1662,0.066,0.0844,0.099,0.0146,0.0849,0.1295,0.0446,0.0749,0.1834,0.1085,0.0884
0.0799,0.1608,0.0809,0.076,0.0771,0.0011,0.0475,0.0979,0.0504,0.0902,0.3666,0.2764,0.0681,0.4263,0.3582,0.0842,0.1781,0.0939,0.0955,0.1191,0.0236,0.0805,0.0877,0.0072,0.0823,0.1182,0.0359,0.0776,0.1925,0.1149,0.0871
0.1055,0.1434,0.0379,0.0668,0.0816,0.0148,0.0631,0.0953,0.0322,0.0857,0.2793,0.1936,0.072,0.388,0.316,0.0876,0.1365,0.0489,0.0784,0.1228,0.0444,0.0768,0.0803,0.0035,0.0697,0.1243,0.0546,0.0691,0.1998,0.1307,0.0926
0.0884,0.1569,0.0685,0.0736,0.0818,0.0082,0.0515,0.0906,0.0391,0.081,0.2508,0.1698,0.0799,0.3695,0.2896,0.0852,0.1425,0.0573,0.0944,0.1209,0.0265,0.072,0.0816,0.0096,0.0731,0.1084,0.0353,0.0913,0.2592,0.1679,0.095
0.0944,0.1866,0.0922,0.0739,0.0633,-0.0106,0.0628,0.0932,0.0304,0.0842,0.239,0.1548,0.046,0.3459,0.2999,0.0881,0.1285,0.0404,0.1005,0.1214,0.0209,0.0763,0.0702,-0.0061,0.0861,0.113,0.0269,0.0884,0.2473,0.1589,0.0731
0.0923,0.1613,0.069,0.072,0.0699,-0.0021,0.0617,0.106,0.0443,0.0892,0.3329,0.2437,0.0704,0.6958,0.6254,0.1158,0.2514,0.1356,0.0847,0.2341,0.1494,0.0921,0.1046,0.0125,0.0902,0.4984,0.4082,0.082,0.4068,0.3248,0.0958
0.119,0.1701,0.0511,0.0834,0.0567,-0.0267,0.0534,0.1101,0.0567,0.0813,1.0686,0.9873,0.0781,0.3126,0.2345,0.0887,0.1209,0.0322,0.0942,0.1484,0.0542,0.0523,0.0446,-0.0077,0.0784,0.1209,0.0425,0.0889,0.2178,0.1289,0.0886
0.1039,0.1553,0.0514,0.0668,0.0734,0.0066,0.066,0.0932,0.0272,0.0744,0.3352,0.2608,0.0533,0.6979,0.6446,0.0739,0.1428,0.0689,0.0805,0.1012,0.0207,0.0934,0.1183,0.0249,0.0755,0.1398,0.0643,0.0849,0.2085,0.1236,0.0915
0.0944,0.1792,0.0848,0.0762,0.0791,0.0029,0.0607,0.1137,0.053,0.0944,0.4652,0.3708,0.0707,0.3243,0.2536,0.0818,0.1099,0.0281,0.0944,0.1322,0.0378,0.0715,0.0787,0.0072,0.0617,0.1247,0.063,0.0686,0.4688,0.4002,0.1008
0.1013,0.2123,0.111,0.0721,0.0644,-0.0077,0.0594,0.3925,0.3331,0.0718,0.3737,0.3019,0.0639,0.3074,0.2435,0.081,0.1244,0.0434,0.0947,0.1201,0.0254,0.0702,0.0726,0.0024,0.0631,0.1332,0.0701,0.0802,0.1932,0.113,0.1002
0.1066,0.2062,0.0996,0.0565,0.075,0.0185,0.0343,0.138,0.1037,0.0852,0.3436,0.2584,0.0654,0.4616,0.3962,0.0961,0.1294,0.0333,0.0884,0.1254,0.037,0.0697,0.094,0.0243,0.0741,0.1292,0.0551,0.0897,0.5326,0.4429,0.0863
0.1105,0.2038,0.0933,0.0773,0.0662,-0.0111,0.0678,0.133,0.0652,0.1039,0.4533,0.3494,0.0704,0.3205,0.2501,0.0847,0.1151,0.0304,0.1097,0.1354,0.0257,0.0737,0.0684,-0.0053,0.0668,0.1177,0.0509,0.1084,0.2154,0.107,0.0955
0.0955,0.1732,0.0777,0.0831,0.09,0.0069,0.0559,0.1092,0.0533,0.091,0.3879,0.2969,0.0826,0.3359,0.2533,0.0815,0.1185,0.037,0.0973,0.1346,0.0373,0.0749,0.0818,0.0069,0.0842,0.1543,0.0701,0.1,0.2064,0.1064,0.0892
0.1031,0.1592,0.0561,0.0813,0.0824,0.0011,0.0501,0.0981,0.048,0.0936,0.3096,0.216,0.0823,0.4566,0.3743,0.082,0.1794,0.0974,0.0971,0.2035,0.1064,0.0828,0.1053,0.0225,0.0794,0.1519,0.0725,0.0807,0.1863,0.1056,0.095
